code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2019,Q1,"5,158,725,313,275","5,476,613,774,896","10,635,339,088,171","4,002,769,585,527","1,383,456,905,214","5,386,226,490,741","4,547,079,336,589","5,249,112,597,430",1802311647860.0,168474220510.0,272513358041.0,204365298885.0,204365298885.0,"218,500,000,000",,,,,,,,,,,,
720,현대건설,건설,2019,Q1,"8,028,634,000,000","3,693,295,000,000","11,721,929,000,000","4,259,910,000,000","2,017,807,000,000","6,277,717,000,000","4,281,319,000,000","5,444,212,000,000",2244821000000.0,95058000000.0,139655000000.0,110907000000.0,110907000000.0,"557,273,000,000",,,,,,,,,,,,
2380,KCC,건설,2019,Q1,"2,329,200,902,118","6,360,505,163,684","8,689,706,065,802","1,429,932,818,456","1,707,699,484,527","3,137,632,302,983","5,092,568,190,589","5,552,073,762,819",694541847291.0,25837407851.0,54022767927.0,36190199106.0,36190199106.0,"56,434,870,000",,,,,,,,,,,,
3300,한일시멘트,건설,2019,Q1,"173,986,755,586","982,174,216,142","1,156,160,971,728","54,872,612,609","301,801,102,411","356,673,715,020","1,740,697,338,987","799,487,256,708",,10596503175.0,9665920581.0,6245174876.0,6245174876.0,"31,349,890,000",,,,,,,,,,,,
3410,쌍용양회,건설,2019,Q1,"635,501,609,106","2,348,354,220,929","2,983,855,830,035","431,756,284,461","673,371,354,401","1,105,127,638,862","580,273,786,338","1,878,728,191,173",225427852101.0,15082522642.0,51423218484.0,50105725041.0,50105725041.0,"505,403,280,000",,,,,,,,,,,,
10780,아이에스동서,건설,2019,Q1,"1,202,447,978,258","813,517,884,602","2,015,965,862,860","676,696,536,605","312,307,483,920","989,004,020,525","610,110,886,863","1,026,961,842,335",215839743800.0,14473194737.0,22556598318.0,18263724731.0,18263724731.0,"15,427,063,500",,,,,,,,,,,,
12630,현대산업,건설,2019,Q1,"189,470,181,536","1,764,330,064,589","1,953,800,246,125","31,465,470,449","30,734,110,344","62,199,580,793","3,045,644,357,050","1,891,600,665,332",21020933799.0,16011820110.0,29498312714.0,22295945340.0,22295945340.0,"298,708,605,000",,,,,,,,,,,,
28050,삼성엔지니어링,건설,2019,Q1,"2,505,182,380,902","1,579,596,197,533","4,084,778,578,435","2,915,463,615,550","304,240,205,050","3,219,703,820,600","5,680,203,994","865,074,757,835",1041226705474.0,67191556449.0,57146255118.0,47722465023.0,47722465023.0,"980,000,000,000",,,,,,,,,,,,
47040,대우건설,건설,2019,Q1,"5,646,709,666,230","3,501,742,406,537","9,148,452,072,767","4,808,433,963,790","2,078,435,666,763","6,886,869,630,553","-51,655,951,568","2,261,582,442,214",1933251297778.0,86336625575.0,75727767167.0,53747605410.0,53747605410.0,"2,078,113,190,000",,,,,,,,,,,,
52690,한전기술,건설,2019,Q1,"250,156,537,003","483,566,999,474","733,723,536,477","203,585,290,800","70,268,256,687","273,853,547,487","462,910,122,616","459,869,988,990",84209902895.0,8831107490.0,11269256281.0,9157340634.0,9157340634.0,"7,644,000,000",,,,,,,,,,,,
108670,LG하우시스,건설,2019,Q1,"1,067,598,000,000","1,335,545,000,000","2,403,143,000,000","626,166,000,000","844,234,000,000","1,470,400,000,000","272,133,000,000","932,743,000,000",644405000000.0,5116000000.0,-335000000.0,-1826000000.0,-1826000000.0,"50,000,000,000",,,,,,,,,,,,
