code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2025,Q2,2025-08-14,"236,787,851,053","3,386,787,357,113","3,623,575,208,166","257,348,412,181","76,999,163,408","334,347,575,589","5,862,470,126,683","3,289,227,632,577",5485219065.0,1303479727.0,682325393.0,704379055.0,"138,709,995,000",662266905.0,,,,,,,,,,,
720,현대건설,건설,2025,Q2,2025-08-14,"12,162,747,000,000","4,198,591,000,000","16,361,338,000,000","7,647,821,000,000","1,922,742,000,000","9,570,563,000,000","5,254,134,000,000","6,790,775,000,000",4154341000000.0,76647000000.0,52043000000.0,37617000000.0,"562,052,000,000",-156268000000.0,0.0,,,,,,,,,,
2380,KCC,건설,2025,Q2,2025-08-14,"2,041,442,589,369","10,814,398,806,335","12,855,841,395,704","2,058,958,739,139","2,959,819,867,837","5,018,778,606,976","6,888,548,929,304","7,837,062,788,728",782984139577.0,83181016431.0,1279573506315.0,933939821395.0,"48,084,660,000",938544567208.0,,,,,,,,,,,
3300,한일시멘트,건설,2025,Q2,2025-08-13,"142,671,896,315","766,923,985,126","909,595,881,441","58,726,486,926","16,183,158,917","74,909,645,843","1,886,984,545,411","834,686,235,598",3900018760.0,-735877474.0,-10947982.0,257854130.0,"33,359,554,000",3881405005.0,,,,4635896234.0,,,,,,,
10780,아이에스동서,건설,2025,Q2,2025-08-14,"1,732,890,296,500","1,226,348,872,132","2,959,239,168,632","1,265,904,976,893","344,348,444,825","1,610,253,421,718","1,106,415,660,413","1,348,985,746,914",212533268536.0,54156023524.0,30098098550.0,20752747976.0,"15,446,303,000",18155521532.0,,,,,,,,,,,
12630,현대산업,건설,2025,Q2,2025-08-12,"378,976,987,478","2,072,648,122,495","2,451,625,109,973","277,115,330,433","40,187,934,947","317,303,265,380","3,355,898,330,670","2,134,321,844,593",11801966170.0,3415906912.0,9037186382.0,6705307732.0,"298,708,605,000",7685972829.0,,,,,,,,,,,
28050,삼성엔지니어링,건설,2025,Q2,2025-08-14,"4,936,835,929,518","1,786,016,996,943","6,722,852,926,461","3,451,658,996,978","122,774,797,395","3,574,433,794,373","2,161,224,657,038","3,148,419,132,088",1045642312829.0,34876207305.0,196175544700.0,161212622846.0,"980,000,000,000",135185613930.0,,,,,,,,,,,
47040,대우건설,건설,2025,Q2,2025-08-13,"7,689,579,562,839","2,801,598,830,722","10,491,178,393,561","3,892,817,325,375","3,431,197,607,969","7,324,014,933,344","973,024,895,479","3,167,163,460,217",1970959414152.0,2236375855.0,-110886567075.0,-87570055807.0,"2,078,113,190,000",-130007714639.0,,,,,,,,,,,
52690,한전기술,건설,2025,Q2,2025-08-14,"512,351,798,651","349,494,179,278","861,845,977,929","252,079,246,464","8,161,445,945","260,240,692,409","604,233,246,987","601,605,285,520",102267262792.0,-4993578978.0,166525473.0,326182118.0,"7,644,000,000",1039215877.0,,,,,,,,,,,
108670,LG하우시스,건설,2025,Q2,2025-08-14,"769,074,000,000","1,001,815,000,000","1,770,889,000,000","559,356,000,000","491,292,000,000","1,050,648,000,000","59,522,000,000","720,241,000,000",684818000000.0,12802000000.0,1080000000.0,645000000.0,"50,000,000,000",1001000000.0,,,,,,,,,,,
