code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2020,Q1,"4,805,809,160,025","5,571,873,932,417","10,377,683,092,442","3,366,028,052,018","1,304,671,060,825","4,670,699,112,843","4,987,643,683,049","5,706,983,979,599",1715865664914.0,170508167515.0,382337278753.0,308130645684.0,308130645684.0,"218,500,000,000",,,,,,,,,,,,
720,현대건설,건설,2020,Q1,"8,615,634,000,000","3,591,656,000,000","12,207,290,000,000","4,531,296,000,000","2,032,824,000,000","6,564,120,000,000","4,414,751,000,000","5,643,170,000,000",2273488000000.0,56627000000.0,140545000000.0,100821000000.0,100821000000.0,"557,273,000,000",,,,,,,,,,,,
2380,KCC,건설,2020,Q1,"1,961,598,595,903","5,790,066,021,160","7,751,664,617,063","2,420,696,482,641","1,218,565,040,487","3,639,261,523,128","4,570,754,573,663","4,112,403,093,935",550688087187.0,26273859270.0,-508754001774.0,-305061236613.0,-305061236613.0,"48,084,660,000",,,,,,,,,,,,
3300,한일시멘트,건설,2020,Q1,"296,351,569,008","999,654,747,556","1,296,006,316,564","232,389,382,407","345,890,445,389","578,279,827,796","1,685,041,161,695","717,726,488,768",,9864742999.0,10734975043.0,9916917378.0,9916917378.0,"31,342,450,000",,,,,,,,,,,,
3410,쌍용양회,건설,2020,Q1,"629,260,651,070","2,315,531,974,257","2,944,792,625,327","555,770,758,744","605,462,242,264","1,161,233,001,008","509,717,512,026","1,783,559,624,319",206880141142.0,26170696581.0,59831255539.0,57919684891.0,57919684891.0,"505,403,280,000",,,,,,,,,,,,
10780,아이에스동서,건설,2020,Q1,"1,762,639,018,367","744,584,800,849","2,507,223,819,216","871,773,096,568","587,710,044,099","1,459,483,140,667","640,222,480,389","1,047,740,678,549",150367638550.0,20727624936.0,16151358067.0,8684579329.0,8684579329.0,"15,446,303,000",,,,,,,,,,,,
12630,현대산업,건설,2020,Q1,"164,501,928,593","1,997,279,051,584","2,161,780,980,177","49,931,228,973","146,631,777,480","196,563,006,453","3,133,877,691,910","1,965,217,973,724",25012309861.0,20251281330.0,27654717165.0,24612213653.0,24612213653.0,"298,708,605,000",,,,,,,,,,,,
28050,삼성엔지니어링,건설,2020,Q1,"2,082,322,795,719","1,531,915,423,022","3,614,238,218,741","2,384,540,825,102","240,318,017,125","2,624,858,842,227","36,425,852,578","989,379,376,514",1267549026617.0,51108291616.0,49344915174.0,36425852578.0,36425852578.0,"980,000,000,000",,,,,,,,,,,,
47040,대우건설,건설,2020,Q1,"5,649,731,070,848","3,441,334,029,113","9,091,065,099,961","5,185,221,973,161","1,641,536,930,613","6,826,758,903,774","-45,139,120,864","2,264,306,196,187",1931518113653.0,118483764587.0,72829635072.0,57958541170.0,57958541170.0,"2,078,113,190,000",,,,,,,,,,,,
52690,한전기술,건설,2020,Q1,"218,064,082,183","471,348,004,932","689,412,087,115","181,154,466,092","25,670,342,756","206,824,808,848","485,607,917,432","482,587,278,267",89698129517.0,7435138887.0,8839221929.0,5042651350.0,5042651350.0,"7,644,000,000",,,,,,,,,,,,
108670,LG하우시스,건설,2020,Q1,"850,089,000,000","1,378,884,000,000","2,228,973,000,000","802,360,000,000","497,800,000,000","1,300,160,000,000","268,528,000,000","928,813,000,000",623562000000.0,25136000000.0,19865000000.0,15081000000.0,15081000000.0,"50,000,000,000",,,,,,,,,,,,
