접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160331000294,E,00138224,쌍용씨앤이,보통주,"400,000,000","368,771,675","294,111,239","294,111,239",-,-,-,"74,660,436","7,505","74,652,931",2015-12-31,2015,Q4
20160331000294,E,00138224,쌍용씨앤이,우선주,"300,000,000","45,141,736","39,499,020","39,499,020",-,-,-,"5,642,716",-,"5,642,716",2015-12-31,2015,Q4
20160331000294,E,00138224,쌍용씨앤이,합계,"700,000,000","413,913,411","333,610,259","333,610,259",-,-,-,"80,303,152","7,505","80,295,647",2015-12-31,2015,Q4
20160331000294,E,00138224,쌍용씨앤이,비고,-,-,-,2005.11.22 (감자비율 8:1),-,-,-,-,"대물변제로 인한 취득 7,500
단주의 처리로 인한 취득 5",-,2015-12-31,2015,Q4
20170331003728,E,00138224,쌍용씨앤이,보통주,"400,000,000","381,590,108","294,111,239","294,111,239",-,-,-,"87,478,869","7,505","87,471,364",2016-12-31,2016,Q4
20170331003728,E,00138224,쌍용씨앤이,우선주,"300,000,000","45,141,736","39,499,020","39,499,020",-,-,-,"5,642,716",-,"5,642,716",2016-12-31,2016,Q4
20170331003728,E,00138224,쌍용씨앤이,합계,"700,000,000","426,731,844","333,610,259","333,610,259",-,-,-,"93,121,585","7,505","93,114,080",2016-12-31,2016,Q4
20170331003728,E,00138224,쌍용씨앤이,비고,-,-,-,2005.11.22 (감자비율 8:1),-,-,-,-,"대물변제로 인한 취득 7,500
단주의 처리로 인한 취득 5",-,2016-12-31,2016,Q4
20180402003717,E,00138224,쌍용씨앤이,보통주,"400,000,000","394,883,158","294,111,239","294,111,239",-,-,-,"100,771,919",177,"100,771,742",2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,우선주,"300,000,000","45,141,736","44,832,999","39,499,020",-,-,"5,333,979","308,737",-,"308,737",2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,합계,"700,000,000","440,024,894","338,944,238","333,610,259",-,-,"5,333,979","101,080,656",177,"101,080,479",2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,비고,-,-,-,2005.11.22 (감자비율 8:1),-,-,"배당으로 인한 보통주 전환 5,333,979주",-,"대물변제로 인한 취득 7,500주
단주의 처리로 인한 취득 5주
합병신주 발행으로 인한 취득 7,959,071주
시간외 대량매매를 통한 처분 6,169,380주
제3자배정 구주매출 1,797,020주
단수주 입고 1주('17.11.22)",-,2017-12-31,2017,Q4
20190401004206,E,00138224,쌍용씨앤이,보통주,"2,000,000,000","797,970,834","294,111,239","294,111,239",-,-,-,"503,859,595",886,"503,858,709",2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,우선주,"1,500,000,000","46,376,684","44,832,999","39,499,020",-,-,"5,333,979","1,543,685",-,"1,543,685",2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,합계,"3,500,000,000","844,347,518","338,944,238","333,610,259",-,-,"5,333,979","505,403,280",886,"505,402,394",2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,비고,-,-,-,2005.11.22 (감자비율 8:1),-,-,"신형우선주(2~5우선주)의 배당완료로 
인한 보통주 전환 5,333,979주",-,"대물변제로 인한 취득 7,500주,
단주의 처리로 인한 취득 5주,
합병신주 발행으로 인한 취득 7,959,071주,
시간외 대량매매를 통한 처분 -6,169,380주,
제3자배정 구주매출 -1,797,020주,
단수주 입고 1주('17.11.22)
액면분할(5,000원/주→1,000원/주)로 인한 주식 수 증가 708주('18.7.10)
단수주 입고 1주('18.12.4)",-,2018-12-31,2018,Q4
20200330004513,E,00138224,쌍용씨앤이,보통주,"2,000,000,000","797,970,834","294,111,239","294,111,239",-,-,-,"503,859,595",887,"503,858,708",2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,우선주,"1,500,000,000","46,376,684","44,832,999","39,499,020",-,-,"5,333,979","1,543,685",-,"1,543,685",2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,합계,"3,500,000,000","844,347,518","338,944,238","333,610,259",-,-,"5,333,979","505,403,280",887,"505,402,393",2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,비고,-,-,-,2005.11.22 (감자비율 8:1),-,-,"신형우선주(2~5우선주)의 배당완료로 인한 
보통주 전환 5,333,979주",-,"-대물변제로 인한 취득 7,500주,
- 단주의 처리로 인한 취득 5주,
- 합병신주 발행으로 인한 취득 7,959,071주,
- 시간외 대량매매를 통한 처분 -6,169,380주,
- 제3자배정 구주매출 -1,797,020주,
- 단수주 입고 1주('17.11.22)
- 액면분할(5,000원/주→1,000원/주)로 인한 
   주식 수 증가 708주('18.7.10)
- 단수주 입고 1주('18.12.4)
- 단수주 입고 1주('19.8.27)",-,2019-12-31,2019,Q4
20210317001029,E,00138224,쌍용씨앤이,보통주,"2,000,000,000","797,970,834","294,111,239","294,111,239",-,-,-,"503,859,595","1,577,790","502,281,805",2020-12-31,2020,Q4
