접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330003413,Y,00500254,GS,보통주,"350,000,000","92,915,378",-,-,-,-,-,"92,915,378","19,883","92,895,495",2015-12-31,2015,Q4
20160330003413,Y,00500254,GS,우선주,-,"1,784,826",-,-,-,-,-,"1,784,826","5,150","1,779,676",2015-12-31,2015,Q4
20160330003413,Y,00500254,GS,합계,"350,000,000","94,700,204",-,-,-,-,-,"94,700,204","25,033","94,675,171",2015-12-31,2015,Q4
20160330003413,Y,00500254,GS,비고,(주1),-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004645,Y,00500254,GS,보통주,"350,000,000","92,915,378",-,-,-,-,-,"92,915,378","19,883","92,895,495",2016-12-31,2016,Q4
20170331004645,Y,00500254,GS,우선주,-,"1,784,826",-,-,-,-,-,"1,784,826","5,150","1,779,676",2016-12-31,2016,Q4
20170331004645,Y,00500254,GS,합계,"350,000,000","94,700,204",-,-,-,-,-,"94,700,204","25,033","94,675,171",2016-12-31,2016,Q4
20170331004645,Y,00500254,GS,비고,(주1),-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004832,Y,00500254,GS,보통주,"350,000,000","92,915,378",-,-,-,-,-,"92,915,378","19,883","92,895,495",2017-12-31,2017,Q4
20180402004832,Y,00500254,GS,우선주,-,"1,784,826",-,-,-,-,-,"1,784,826","5,150","1,779,676",2017-12-31,2017,Q4
20180402004832,Y,00500254,GS,합계,"350,000,000","94,700,204",-,-,-,-,-,"94,700,204","25,033","94,675,171",2017-12-31,2017,Q4
20180402004832,Y,00500254,GS,비고,(주1),-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004336,Y,00500254,GS,보통주,"350,000,000","92,915,378",-,-,-,-,-,"92,915,378","19,883","92,895,495",2018-12-31,2018,Q4
20190401004336,Y,00500254,GS,우선주,-,"1,784,826",-,-,-,-,-,"1,784,826","5,150","1,779,676",2018-12-31,2018,Q4
20190401004336,Y,00500254,GS,합계,"350,000,000","94,700,204",-,-,-,-,-,"94,700,204","25,033","94,675,171",2018-12-31,2018,Q4
20190401004336,Y,00500254,GS,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004140,Y,00500254,GS,보통주,"350,000,000","92,915,378",-,-,-,-,-,"92,915,378","19,883","92,895,495",2019-12-31,2019,Q4
