접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160511001331,Y,00148896,OCI홀딩스,합계,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160511001331,Y,00148896,OCI홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001496,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2016-12-31,2016,Q4
20170330001496,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2016-12-31,2016,Q4
20170330001496,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2016-12-31,2016,Q4
20180612000223,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2017-12-31,2017,Q4
20180612000223,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2017-12-31,2017,Q4
20180612000223,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2017-12-31,2017,Q4
20190329003340,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2018-12-31,2018,Q4
20190329003340,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2018-12-31,2018,Q4
20190329003340,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2018-12-31,2018,Q4
20200330001981,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2019-12-31,2019,Q4
20200330001981,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2019-12-31,2019,Q4
20200330001981,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2019-12-31,2019,Q4
20210401002874,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371","197,267","23,652,104",2020-12-31,2020,Q4
20210401002874,Y,00148896,OCI홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210401002874,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371","197,267","23,652,104",2020-12-31,2020,Q4
20210401002874,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2020-12-31,2020,Q4
20220311000911,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2021-12-31,2021,Q4
20220311000911,Y,00148896,OCI홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220311000911,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371",-,"23,849,371",2021-12-31,2021,Q4
20220311000911,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2021-12-31,2021,Q4
20230306000254,Y,00148896,OCI홀딩스,보통주,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371","300,000","23,549,371",2022-12-31,2022,Q4
20230306000254,Y,00148896,OCI홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230306000254,Y,00148896,OCI홀딩스,합계,"100,000,000","43,398,246","19,548,875","17,948,875","1,600,000",-,-,"23,849,371","300,000","23,549,371",2022-12-31,2022,Q4
20230306000254,Y,00148896,OCI홀딩스,비고,-,-,-,1999년 3월 / 2001년 5월,2003년 7월 / 2011년 11월,-,-,-,-,-,2022-12-31,2022,Q4
