접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160516003231,Y,00181712,SK,"의결권 있는
주식",-,"76,579,477","6,219,180","219,180","6,000,000",-,-,"70,360,297","14,535,940","55,824,357",2015-12-31,2015,Q4
20160516003231,Y,00181712,SK,"의결권 없는
주식",-,"566,135",-,-,-,-,-,"566,135","1,818","564,317",2015-12-31,2015,Q4
20160516003231,Y,00181712,SK,합계,"400,000,000","77,145,612","6,219,180","219,180","6,000,000",-,-,"70,926,432","14,537,758","56,388,674",2015-12-31,2015,Q4
20160516003231,Y,00181712,SK,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004601,Y,00181712,SK,"의결권 있는
주식",-,"76,579,477","6,219,180","219,180","6,000,000",-,-,"70,360,297","14,535,940","55,824,357",2016-12-31,2016,Q4
20170331004601,Y,00181712,SK,"의결권 없는
주식",-,"566,135",-,-,-,-,-,"566,135","1,818","564,317",2016-12-31,2016,Q4
20170331004601,Y,00181712,SK,합계,"400,000,000","77,145,612","6,219,180","219,180","6,000,000",-,-,"70,926,432","14,537,758","56,388,674",2016-12-31,2016,Q4
20170331004601,Y,00181712,SK,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004650,Y,00181712,SK,"의결권 있는
주식",-,"76,579,477","6,219,180","219,180","6,000,000",-,-,"70,360,297","14,535,945","55,824,352",2017-12-31,2017,Q4
20180402004650,Y,00181712,SK,"의결권 없는
주식*",-,"566,135",-,-,-,-,-,"566,135","1,818","564,317",2017-12-31,2017,Q4
20180402004650,Y,00181712,SK,합계,"400,000,000","77,145,612","6,219,180","219,180","6,000,000",-,-,"70,926,432","14,537,763","56,388,669",2017-12-31,2017,Q4
20180402004650,Y,00181712,SK,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004667,Y,00181712,SK,의결권있는 주식,-,"76,579,477","6,219,180","219,180","6,000,000",-,-,"70,360,297","14,535,950","55,824,347",2018-12-31,2018,Q4
20190401004667,Y,00181712,SK,의결권없는 주식*,-,"566,135",-,-,-,-,-,"566,135","1,818","564,317",2018-12-31,2018,Q4
