,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
31,경방,2017,Q1,경기소비재,-0.02973383446205497,0.05747849021378393,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.024001473839351535,000050
31,하이트진로,2017,Q1,생활소비재,0.008827454099233585,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,0.06856733350009801,000080
31,유한양행,2017,Q1,헬스케어,0.05727365236155104,0.05747316183529594,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.0987697269702833,000100
31,CJ대한통운,2017,Q1,산업재,0.008160029551212027,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.07002388280293698,000120
31,두산,2017,Q1,산업재,0.016954605162627846,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,0.27590082802195737,000150
31,대림산업,2017,Q1,건설,-0.04877684289017979,0.052069757591771904,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,0.06358837528771155,000210
31,일동제약,2017,Q1,헬스케어,-0.07016772285535461,0.05748685028872824,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.2359797441310619,000230
31,한국타이어월드와이드,2017,Q1,경기소비재,0.012076016626146636,0.057456308572752635,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.009205310769807169,000240
31,기아차,2017,Q1,경기소비재,-0.0629612035204867,0.05591622671134022,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.049617912195515916,000270
31,조선내화,2017,Q1,철강_소재,-0.0291484299802046,0.05748383339698648,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.02640715550954606,000480
31,동아쏘시오홀딩스,2017,Q1,헬스케어,0.054852963462831396,0.057488298975833185,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.1727828607768211,000640
31,SK하이닉스,2017,Q1,정보기술,0.03107106492552158,0.06057492976532641,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,0.09630594026553092,000660
31,영풍,2017,Q1,철강_소재,-0.04912454758259855,0.05747125564350353,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,0.29021330345292834,000670
31,현대건설,2017,Q1,건설,-0.0775925137133953,0.056190361972976444,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.5158067335463936,-0.1576694390258916,000720
