,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
30,경방,2017,Q2,경기소비재,-0.024001473839351535,0.04068952718191565,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.12313590234177786,000050
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.001981459988192033,000080
30,유한양행,2017,Q2,헬스케어,-0.0987697269702833,0.04068608083221581,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.15957438856395717,000100
30,CJ대한통운,2017,Q2,산업재,-0.07002388280293698,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.18818800596954915,000120
30,두산,2017,Q2,산업재,0.27590082802195737,2.9665176201731924e-05,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.0906428996630934,000150
30,대림산업,2017,Q2,건설,0.06358837528771155,0.03900125222890938,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.11560459519957578,000210
30,일동제약,2017,Q2,헬스케어,-0.2359797441310619,0.04069611996271805,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.08256152990791404,000230
30,한국타이어월드와이드,2017,Q2,경기소비재,-0.009205310769807169,0.04067228885529217,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.15109247683773183,000240
30,기아차,2017,Q2,경기소비재,-0.049617912195515916,0.02758164943915542,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.07915442086029638,000270
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,0.04069541970332291,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.11991074077387812,000480
30,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,0.04069105990626598,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,-0.048003219157301255,000640
30,SK하이닉스,2017,Q2,정보기술,0.09630594026553092,0.04462054965591733,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1259798444991046,0.21014933094345545,000660
