,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
33,경방,2016,Q3,경기소비재,0.05179556550348005,-0.05061484244509484,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.2813695647129345,000050
33,하이트진로,2016,Q3,생활소비재,-0.03598531033709729,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.17068264442794995,000080
33,유한양행,2016,Q3,헬스케어,-0.28882475635575133,-0.05060671018993379,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.0777993263259322,000100
33,CJ대한통운,2016,Q3,산업재,-0.10884308667554576,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.23530932741448607,000120
33,두산,2016,Q3,산업재,0.010615777412827014,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.284123174556213,000150
33,대림산업,2016,Q3,건설,-0.01695130941694848,-0.04087427196664506,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.13911732572419963,000210
33,일동제약,2016,Q3,헬스케어,0.0,-0.050631739661483044,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.44602156784564295,000230
33,한국타이어월드와이드,2016,Q3,경기소비재,0.07960487395138752,-0.050588762492793315,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.19368253315611283,000240
33,기아차,2016,Q3,경기소비재,-0.08762965356279914,-0.05093153621586277,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.15636195899343341,000270
33,조선내화,2016,Q3,철강_소재,0.05567980570589828,-0.050619682681380285,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.14737252375136384,000480
33,동아쏘시오홀딩스,2016,Q3,헬스케어,-0.09565615732344623,-0.05061992579146235,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.2526357168042266,000640
33,SK하이닉스,2016,Q3,정보기술,0.159503652536732,-0.04624934308583073,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.1529801462697245,000660
33,영풍,2016,Q3,철강_소재,-0.025629221514891963,-0.050589834370889375,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.23635428470249803,000670
33,현대건설,2016,Q3,건설,0.17336626894697518,-0.0502153303284234,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.01665776516054719,000720
33,한화,2016,Q3,에너지_화학,-0.008169161058828388,-0.05036996964107954,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.1480524624259277,000880
33,CJ,2016,Q3,생활소비재,-0.1523368496930036,0.0005924984875447237,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.06228555020128465,001040
33,LG상사,2016,Q3,산업재,-0.10499041889703539,-0.050635256099877846,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.0869465638279954,001120
33,동국제강,2016,Q3,철강_소재,-0.011003397168905325,9.389295196671199e-06,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.2366102338807522,001230
33,세아베스틸,2016,Q3,철강_소재,-0.055046075965483075,-0.05059687378454747,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.013813479603057802,001430
33,대상,2016,Q3,생활소비재,-0.13602207737328315,-0.05059788464040349,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.27888938087563453,001680
33,SK네트웍스,2016,Q3,경기소비재,0.10632868286939529,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.058738377608712575,001740
33,오리온,2016,Q3,생활소비재,-0.18535685414290062,0.005389476164268547,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.17317446296599925,001800
33,고려제강,2016,Q3,철강_소재,0.10708222189381547,-0.050611681865611935,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.1449928696559611,002240
33,넥센타이어,2016,Q3,경기소비재,0.0014462235565562281,-0.05059521792589017,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.12315621736663916,002350
33,KCC,2016,Q3,건설,-0.055202335069408956,-0.04967596923049267,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.2071485078598309,002380
33,아모레G,2016,Q3,생활소비재,0.025949920262107042,-0.0506030410588586,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.3155265935223543,002790
33,한국쉘석유,2016,Q3,에너지_화학,-0.00914302308301864,-0.05062227524093499,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.22900066637135905,002960
33,부광약품,2016,Q3,헬스케어,-0.1251943868695893,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.15125339957992842,003000
33,세아제강,2016,Q3,철강_소재,0.2198907026207437,-0.05061187890627272,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.010978750295810732,003030
33,일신방직,2016,Q3,경기소비재,0.12247796958830226,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.3281529472554554,003200
33,태광산업,2016,Q3,에너지_화학,0.003052012134175792,-0.05057886722504201,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.10714640041194032,003240
33,한일시멘트,2016,Q3,건설,-0.0743844073816016,-0.05060712544483836,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.1901894167030761,003300
33,대한항공,2016,Q3,산업재,-0.028690139370241032,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.020052186212663123,003490
33,영진약품,2016,Q3,헬스케어,-0.17987018730530918,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.2861865203969422,003520
33,LG,2016,Q3,정보기술,-0.06569475201101335,-0.050059135406854804,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.051086683713398015,003550
33,S&T중공업,2016,Q3,산업재,-0.07835715774132139,0.0,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.05398689182014529,003570
33,쌍용차,2016,Q3,경기소비재,0.03183520841879381,-0.050618785305805325,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.021960996984554046,003620
33,남양유업,2016,Q3,생활소비재,0.005181239854440141,-0.05061649056240436,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.1127092949915663,003920
33,삼성정밀화학,2016,Q3,에너지_화학,-0.16505417548574225,-0.050611467177018366,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.1852746668176697,004000
33,현대제철,2016,Q3,철강_소재,0.0024716832453822515,-0.01759940618598177,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,0.04664328826368218,004020
33,한솔홀딩스,2016,Q3,경기소비재,-0.10595135441227563,-0.050619469344346024,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.1224419591674838,-0.10450812581784394,004150
