year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,10120,LS일렉트릭,산업재,2021-01-04,1.0
2021,Q1,1,2,10120,LS일렉트릭,산업재,2021-01-11,1.0
2021,Q1,1,3,10120,LS일렉트릭,산업재,,
2021,Q1,1,4,10120,LS일렉트릭,산업재,,
2021,Q1,2,1,10120,LS일렉트릭,산업재,2021-02-03,-1.0
2021,Q1,2,2,10120,LS일렉트릭,산업재,2021-02-09,0.0
2021,Q1,2,3,10120,LS일렉트릭,산업재,,
2021,Q1,2,4,10120,LS일렉트릭,산업재,2021-02-22,-1.0
2021,Q1,3,1,10120,LS일렉트릭,산업재,2021-03-05,-1.0
2021,Q1,3,2,10120,LS일렉트릭,산업재,2021-03-14,1.0
2021,Q1,3,3,10120,LS일렉트릭,산업재,,
2021,Q1,3,4,10120,LS일렉트릭,산업재,2021-03-22,1.0
2021,Q2,4,1,10120,LS일렉트릭,산업재,2021-04-06,1.0
2021,Q2,4,2,10120,LS일렉트릭,산업재,,
2021,Q2,4,3,10120,LS일렉트릭,산업재,,
2021,Q2,4,4,10120,LS일렉트릭,산업재,2021-04-27,0.0
2021,Q2,5,1,10120,LS일렉트릭,산업재,,
2021,Q2,5,2,10120,LS일렉트릭,산업재,,
2021,Q2,5,3,10120,LS일렉트릭,산업재,,
2021,Q2,5,4,10120,LS일렉트릭,산업재,2021-05-26,0.0
2021,Q2,6,1,10120,LS일렉트릭,산업재,2021-06-03,1.0
2021,Q2,6,2,10120,LS일렉트릭,산업재,,
2021,Q2,6,3,10120,LS일렉트릭,산업재,2021-06-18,1.0
2021,Q2,6,4,10120,LS일렉트릭,산업재,,
2021,Q3,7,1,10120,LS일렉트릭,산업재,,
2021,Q3,7,2,10120,LS일렉트릭,산업재,2021-07-14,1.0
2021,Q3,7,3,10120,LS일렉트릭,산업재,,
2021,Q3,7,4,10120,LS일렉트릭,산업재,2021-07-29,0.0
2021,Q3,8,1,10120,LS일렉트릭,산업재,2021-08-01,1.0
2021,Q3,8,2,10120,LS일렉트릭,산업재,,
2021,Q3,8,3,10120,LS일렉트릭,산업재,,
2021,Q3,8,4,10120,LS일렉트릭,산업재,,
2021,Q3,9,1,10120,LS일렉트릭,산업재,2021-09-03,1.0
2021,Q3,9,2,10120,LS일렉트릭,산업재,,
2021,Q3,9,3,10120,LS일렉트릭,산업재,,
2021,Q3,9,4,10120,LS일렉트릭,산업재,2021-09-29,1.0
2021,Q4,10,1,10120,LS일렉트릭,산업재,,
2021,Q4,10,2,10120,LS일렉트릭,산업재,,
2021,Q4,10,3,10120,LS일렉트릭,산업재,2021-10-18,1.0
2021,Q4,10,4,10120,LS일렉트릭,산업재,,
