,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
22,현대차,2019,Q2,경기소비재,0.06984532580635265,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1417448405253282,005380
22,현대그린푸드,2019,Q2,생활소비재,-0.063978033141956,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.10379415904414765,005440
22,POSCO,2019,Q2,철강_소재,-0.07847400192473977,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0369371482176359,005490
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.11345583980642095,005740
22,에스엘,2019,Q2,경기소비재,0.09847443145705176,0.42339137442126984,0.0,-0.10064059339177356,0.05885324880664533,0.0,0.05885324880664533,-0.18329210181141964,005850
22,삼성전자,2019,Q2,정보기술,0.06510638104812148,0.0,-0.005008767457549412,-0.10064059339177356,0.0,0.0,0.0,0.0964626239919313,005930
22,SK케미칼,2019,Q2,에너지_화학,-0.161170716974396,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.042359522646859646,006120
22,LS,2019,Q2,산업재,-0.023392594361714578,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.06602178898043175,006260
22,녹십자,2019,Q2,헬스케어,-0.11167185849764714,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.032018250843396975,006280
22,삼성SDI,2019,Q2,정보기술,0.20260305304368428,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.15386900337354675,006400
22,대한유화,2019,Q2,에너지_화학,-0.13906562132144265,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.06653316451771263,006650
22,GS리테일,2019,Q2,생활소비재,0.1682857665271764,0.0,0.0,-0.10064059339177356,0.0,0.0,0.058647770606927274,-0.08304177194964817,007070
22,오뚜기,2019,Q2,생활소비재,-0.06186157660779219,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.15989466455750517,007310
22,동아타이어,2019,Q2,경기소비재,-0.029564575429748968,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.09927232210918031,007340
22,일양약품,2019,Q2,헬스케어,-0.15507327529336856,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.0009108570242173653,007570
22,국도화학,2019,Q2,에너지_화학,0.037654307498687756,0.0,0.0,-0.10064059339177356,0.0,0.05879116260313433,0.0,-0.048881088299342665,007690
22,서연,2019,Q2,경기소비재,-0.17707653956377678,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.06464138422368734,007860
22,대덕전자,2019,Q2,정보기술,0.006173116752958632,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.026854043612573375,008060
22,서흥,2019,Q2,헬스케어,0.18957113556892938,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.015601577909270123,008490
22,호텔신라,2019,Q2,경기소비재,-0.1919193800760003,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.04680556927026748,008770
22,삼성전기,2019,Q2,정보기술,-0.06240130778684366,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.1282414232109355,009150
22,한샘,2019,Q2,경기소비재,-0.19278244106564357,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.16050585050771224,009240
22,광동제약,2019,Q2,헬스케어,0.015370752471864216,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.003166220848214024,009290
22,현대중공업,2019,Q2,중공업,-0.08038091853753876,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.09847951844903076,009540
22,무림P&P,2019,Q2,철강_소재,-0.18701741929168655,0.05879006165672007,0.0,-0.10064059339177356,0.0,0.0,0.0,0.009717781359828884,009580
22,모토닉,2019,Q2,경기소비재,-0.16976748134182307,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.18709948587997355,009680
22,한화케미칼,2019,Q2,에너지_화학,-0.10815472176625504,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.03333126474648297,009830
22,OCI,2019,Q2,에너지_화학,-0.17348512034121136,0.0,0.05869251539520981,-0.10064059339177356,0.0,0.0,0.05869251539520981,-0.18451559841813958,010060
22,LS산전,2019,Q2,산업재,0.017106090577377338,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.030747183579599116,010120
22,고려아연,2019,Q2,철강_소재,0.08004593784307486,0.0,0.0,-0.10064059339177356,0.0,0.058727036780452435,0.0,-0.14105694574294525,010130
22,삼성중공업,2019,Q2,중공업,-0.07945480995857554,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.07738286074076976,010140
22,현대미포조선,2019,Q2,중공업,-0.1770952594729852,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.002390528022572974,010620
22,화신,2019,Q2,경기소비재,-0.15038843545059313,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.4370000987459269,010690
22,아이에스동서,2019,Q2,건설,-0.040574088596179655,0.0012471265189255565,0.0,-0.10064059339177356,0.0,0.0,0.0,0.028257710820506723,010780
22,S-Oil,2019,Q2,에너지_화학,0.08338182474327682,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.019029750737067933,010950
22,LG이노텍,2019,Q2,정보기술,-0.03872303304403682,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0026629546692488043,011070
22,롯데케미칼,2019,Q2,에너지_화학,-0.1079561292262059,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1083213502959046,011170
22,현대상선,2019,Q2,산업재,-0.0499526210732302,0.008700401313296746,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.04180474946374182,011200
22,현대위아,2019,Q2,경기소비재,0.02117173872446107,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.1819999775308671,011210
22,금호석유,2019,Q2,에너지_화학,-0.14013764288223637,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.09121797013544412,011780
22,SKC,2019,Q2,에너지_화학,0.2953687555172201,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.02215094111238891,011790
22,현대모비스,2019,Q2,경기소비재,0.1718246957533836,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.080449806445484,012330
22,한화테크윈,2019,Q2,중공업,0.2396145658147603,0.0,0.0,-0.10064059339177356,0.0,0.0,0.05772322857635892,-0.03619378754854341,012450
22,현대산업,2019,Q2,건설,-0.1477071614264826,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.15566204781602946,012630
22,에스원,2019,Q2,경기소비재,0.14412469127761984,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1794371482176359,012750
22,한솔케미칼,2019,Q2,에너지_화학,0.03118575439832734,0.0,0.0,-0.10064059339177356,0.0,0.05879668342033684,0.0,0.06596689218640452,014680
22,동원시스템즈,2019,Q2,에너지_화학,0.03836231006484478,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.2038720552276502,014820
22,유니드,2019,Q2,에너지_화학,0.01728350142411736,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.08732457928818163,014830
22,한국전력,2019,Q2,생활소비재,0.006749821444912256,0.0,0.02377659302986923,-0.10064059339177356,0.0,0.0,0.0,-0.013779777699707618,015760
22,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.07615511704422152,017670
22,현대엘리베이,2019,Q2,중공업,0.029369423095243458,0.001512173126222427,0.0,-0.10064059339177356,0.0,0.0,0.05877552352545945,-0.10425607166677874,017800
22,삼성에스디에스,2019,Q2,정보기술,0.03847277678674481,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.12666487098991314,018260
22,한온시스템,2019,Q2,경기소비재,0.07554786883229665,0.0,0.05874581067404083,-0.10064059339177356,0.0,0.0,0.058745810674041055,-0.1293516781321658,018880
22,대교,2019,Q2,경기소비재,0.06641395325733304,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.06449538449051444,019680
22,한섬,2019,Q2,경기소비재,-0.23103502633450368,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.05796984359243654,020000
22,일진머티리얼즈,2019,Q2,정보기술,0.1998716647001191,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.07650721191190342,020150
22,코웨이,2019,Q2,경기소비재,0.1889217414193268,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.04474035868136955,021240
22,롯데쇼핑,2019,Q2,경기소비재,-0.18589528369045813,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.05200631817811021,023530
22,한국단자,2019,Q2,산업재,0.1215726834160632,0.0,0.0,-0.10064059339177356,0.0,0.0,0.05879015304996371,-0.3661595562443917,025540
22,남해화학,2019,Q2,에너지_화학,-0.11799593509992373,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.13697981033367684,025860
22,삼성엔지니어링,2019,Q2,건설,-0.01486770834347749,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.125318552108097,028050
22,삼성물산,2019,Q2,경기소비재,-0.04888204405178233,0.0,0.03768406490143095,-0.10064059339177356,0.0,0.0,0.0,0.02472392560786746,028260
22,신도리코,2019,Q2,정보기술,-0.1475082024312897,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.11749472031828928,029530
22,제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1747267235072112,030000
22,KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0845395690742467,030200
22,LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.0037374549569672705,032640
22,세종공업,2019,Q2,경기소비재,-0.25026559336811777,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.08395042255391909,033530
22,KT&G,2019,Q2,생활소비재,0.07808061992399971,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.11894934333958712,033780
22,무학,2019,Q2,생활소비재,-0.06126094386200852,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.24388159266208032,033920
22,두산중공업,2019,Q2,중공업,-0.07437567850815022,0.6535893183820805,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.05537702880235898,034020
22,SBS,2019,Q2,커뮤니케이션서비스,-0.250270557806193,0.0,0.0,-0.10064059339177356,0.0,0.05879337501877102,0.0,-0.07200350276262103,034120
22,LG디스플레이,2019,Q2,정보기술,-0.21489537808619802,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.01689263455515619,034220
22,SK,2019,Q2,정보기술,-0.16481094634106053,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.24928080050031282,034730
22,강원랜드,2019,Q2,경기소비재,-0.0008365775282295901,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.03683139525655299,035250
22,NAVER,2019,Q2,커뮤니케이션서비스,0.2309201260968392,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.00933478160692551,035420
22,한국가스공사,2019,Q2,생활소비재,-0.00938925959407258,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.07251407129455897,036460
22,엔씨소프트,2019,Q2,커뮤니케이션서비스,0.10312566496904475,0.00034185662423791285,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.09366791744840514,036570
22,팜스코,2019,Q2,생활소비재,-0.29555632607188115,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.050135660412831504,036580
22,대우조선해양,2019,Q2,중공업,-0.03447336990339961,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.06020263892931456,042660
22,두산인프라코어,2019,Q2,중공업,-0.06259056893712132,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1328371482176359,042670
22,한미반도체,2019,Q2,정보기술,-0.16919210734872756,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.06121368468929442,042700
22,대우건설,2019,Q2,건설,-0.13180586098415303,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.09272467226276866,047040
22,대우인터내셔널,2019,Q2,산업재,0.06384430868480663,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0314484796623951,047050
22,한국항공우주,2019,Q2,산업재,0.3056376231813287,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.11891766769815537,047810
22,동원F&B,2019,Q2,생활소비재,-0.06791842099671641,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.12204010468434175,049770
22,한전KPS,2019,Q2,산업재,-0.03296196451065521,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.03653392241118429,051600
22,LG생활건강,2019,Q2,생활소비재,-0.0370114046158776,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.07488168674430822,051900
22,LG화학,2019,Q2,에너지_화학,-0.0125960718053236,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.09624735555415903,051910
22,한전기술,2019,Q2,건설,-0.14147094958272674,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.026967346164386577,052690
22,한라홀딩스,2019,Q2,경기소비재,0.060543674111191825,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.038793583861200256,060980
22,현대로템,2019,Q2,중공업,-0.09967339077118745,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0963121482176359,064350
22,S&T모티브,2019,Q2,경기소비재,0.47004877389550215,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.19372125952385508,064960
22,LG전자,2019,Q2,정보기술,-0.10555574371236393,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.037752934426992193,066570
22,휴켐스,2019,Q2,에너지_화학,0.07213214217224327,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.045698830460626554,069260
22,대웅제약,2019,Q2,헬스케어,-0.03358604674266695,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.28372717842911627,069620
22,현대백화점,2019,Q2,경기소비재,-0.15244569586547396,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.010888170028474434,069960
22,금호타이어,2019,Q2,경기소비재,0.029010852482139245,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.1006318913478629,073240
22,에이블씨엔씨,2019,Q2,생활소비재,-0.04448348264010285,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.10865373807938705,078520
22,GS,2019,Q2,에너지_화학,0.007164122978989523,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.04186785184236937,078930
22,현대리바트,2019,Q2,경기소비재,-0.24191938007600028,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.13169521273376494,079430
22,휴비스,2019,Q2,에너지_화학,-0.1307736927797471,0.0,0.0,-0.10064059339177356,0.0,0.058790349315725576,0.0,-0.10887111048178684,079980
22,두산엔진,2019,Q2,중공업,-0.1464807835847722,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.4556289310775183,082740
22,베이직하우스,2019,Q2,경기소비재,0.27481065794681336,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.2148817660023473,084870
22,현대글로비스,2019,Q2,산업재,0.06795842970710879,0.0,0.0,-0.10064059339177356,0.05845075058747384,0.0,0.0,-0.11566459207068017,086280
22,아모레퍼시픽,2019,Q2,생활소비재,-0.2904042285608488,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.2951988671080346,090430
22,LF,2019,Q2,경기소비재,0.030826951160896985,0.0,0.0,-0.10064059339177356,0.0,0.0,0.058783856730760364,-0.23618928496977265,093050
22,후성,2019,Q2,에너지_화학,0.3988083353304653,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.3567191842053086,093370
22,SK이노베이션,2019,Q2,에너지_화학,-0.02900514737931416,0.0,0.0,-0.10064059339177356,0.0,0.057651247286079066,0.0,-0.0865332455739095,096770
22,한진중공업,2019,Q2,중공업,0.0,-0.2147839845510624,0.05873501452791263,-0.10064059339177356,0.0,0.0,0.0,0.010595607079123673,097230
22,CJ제일제당,2019,Q2,생활소비재,-0.13264102956053636,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.027707190411728727,097950
22,풍산,2019,Q2,철강_소재,-0.12881726061549933,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.08783622014338996,103140
22,한국철강,2019,Q2,철강_소재,-0.10686783368424771,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.12556780148396757,104700
22,한세실업,2019,Q2,경기소비재,-0.2649963031529234,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.15246745124793892,105630
22,LG하우시스,2019,Q2,건설,0.12114368298706277,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.08063372941421709,108670
22,영원무역,2019,Q2,경기소비재,0.02661687163398603,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.11508437439117786,111770
22,GKL,2019,Q2,경기소비재,-0.05430470117691773,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.021515070295557978,114090
22,락앤락,2019,Q2,생활소비재,-0.09061253307489035,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.15632992721107136,115390
22,코오롱인더,2019,Q2,에너지_화학,-0.10071766333780285,0.0,0.0,-0.10064059339177356,0.0,0.0,0.058701647663982115,0.14551234673185903,120110
22,한미약품,2019,Q2,헬스케어,-0.22992399278530773,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.008514803220705261,128940
22,이마트,2019,Q2,생활소비재,-0.22989406362030407,0.05736723909210961,0.0,-0.10064059339177356,0.0,0.0,0.0,0.018466781913368466,139480
22,삼양사,2019,Q2,생활소비재,-0.09995046815890185,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.09328960723402935,145990
22,한국타이어,2019,Q2,경기소비재,-0.1746663354210612,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.16594070766988606,161390
22,한국콜마,2019,Q2,생활소비재,-0.24045787179486455,0.023917717060480292,0.0,-0.10064059339177356,0.0,0.0,0.05878730933571941,-0.11437845024538403,161890
22,동아에스티,2019,Q2,헬스케어,-0.07215338735325941,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.08481739447224475,170900
22,종근당,2019,Q2,헬스케어,-0.07694251311224679,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,0.04173199581946731,185750
22,코스맥스,2019,Q2,생활소비재,-0.34191766551595637,0.0,0.0,-0.10064059339177356,0.0,0.0,0.0,-0.0019048826944509656,192820
