,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,소비자물가지수 변화율,GDP 변화율,주택가격 변화율,수출액 변화율,환율 변화율,Label,Code
30,경방,2017,Q4,경기소비재,0.047146396409409985,-0.41978055288189176,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.03958359741412085,000050
30,하이트진로,2017,Q4,생활소비재,-0.023534308423521215,-0.9459377665888548,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,-0.0493505668556139,000080
30,유한양행,2017,Q4,헬스케어,0.07591723338095739,0.7190376834956063,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.04101083704832133,000100
30,CJ대한통운,2017,Q4,산업재,-0.04470224114191514,-2.032326396146821,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.2566929321227336,000120
30,두산,2017,Q4,산업재,-0.11400940401704274,0.0385166517163702,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.12522688227297457,000150
30,대림산업,2017,Q4,건설,-0.05292083763314321,-2.6218715061606392,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.16995506182944922,000210
30,일동제약,2017,Q4,헬스케어,-0.011949169249325632,-2.7279062972156916,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,-0.0034007412722550645,000230
30,한국타이어월드와이드,2017,Q4,경기소비재,0.04008241612459331,-0.1696457215907491,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,-0.012265028214992585,000240
30,기아차,2017,Q4,경기소비재,-0.009913564905870483,-1.4105591622697173,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.08011154772467985,000270
30,조선내화,2017,Q4,철강_소재,0.014328859336553763,-2.2307844154507523,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.005031510546119491,000480
30,동아쏘시오홀딩스,2017,Q4,헬스케어,0.10538037268463625,-1.0395460854201977,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,-0.12669692296768342,000640
30,SK하이닉스,2017,Q4,정보기술,0.031392133818404847,0.08025595777748995,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.038442663684447834,000660
30,영풍,2017,Q4,철강_소재,-0.16014713113232876,0.6238902292399693,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,-0.02755000334376075,000670
30,현대건설,2017,Q4,건설,0.26799044296464086,-1.755852173363393,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.6705387223024034,000720
30,한화,2017,Q4,에너지_화학,0.019751901640784185,-1.3409846914784305,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.06330808721003921,000880
30,CJ,2017,Q4,생활소비재,-0.12332689610236605,-0.010248276554823521,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.05919873942706584,001040
30,LG상사,2017,Q4,산업재,0.050692495700190125,-1.2910874394163248,0.017775124522190433,0.044392221530626275,-0.6957134799774394,-0.08093468978807206,-0.023583906836809665,0.11123620679735753,001120
