F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,0.9999999987334643,0.9999999988336357,0.9999999977680203,0.9999999822811839,0.9999999985900657,0.9999999823169035,0.9999999987045455,0.9999999670924729,0.9999993157349581,0.9999568461922022,-0.9959596240847326,-0.9959596240847326,0.9999999987968712,-0.0035521951230306926,-0.0003888934448267988,0.0013217463164825792,0.006418127583600879,-0.00553055939378965,0.00017483920288888818,0.009667303560654983,0.0023780371422959345,-0.00015713575835520383,-0.0001577339747367541,-0.0002992526253946313,-0.00016172528097241622,-0.00031026691966445414,0.00025777822527072916,-0.00022277157619776398,-0.00022242492477869956,-0.00022221528373337208,0.1844267204074433,-0.00024452214494378365,-0.00019978553567510232,-0.0002727429370067372,-0.0002807248460626303,-0.0024081778114738847
0.9999999987334643,1.0,0.9999999999746539,0.9999999983911223,0.9999999829112594,0.9999999994692964,0.999999983221737,0.9999999998924634,0.9999999676391942,0.9999993163067465,0.9999568411683091,-0.9959596362496571,-0.9959596362496571,0.9999999999467653,-0.003552933834726627,-0.0003884055314046957,0.0013220048645010154,0.0064186700479633265,-0.005530543702597136,0.00017512399820352858,0.009667279395502191,0.0023784557919356935,-0.00015718051245456068,-0.00015780101916314067,-0.0002991927287939065,-0.00016147877525158832,-0.00031023497808549226,0.00025791473835912355,-0.00022274931522004527,-0.00022239291360686778,-0.00022219475719290955,0.1844268997895974,-0.00024449983390429996,-0.00019732824830446792,-0.0002724818505946782,-0.0002804615298398087,-0.0024098002167187707
0.9999999988336357,0.9999999999746539,1.0,0.9999999984984098,0.9999999828684675,0.999999999550096,0.999999983238381,0.999999999895527,0.999999967712775,0.9999993163481473,0.9999568414536668,-0.9959596334269551,-0.9959596334269551,0.9999999999627319,-0.003552733399994619,-0.00038852629583122967,0.0013218791396147778,0.006418674149369169,-0.005530540495061175,0.00017496118142642733,0.009667377907128733,0.00237831591470092,-0.00015712897604382408,-0.00015776442585515205,-0.00029917903105634733,-0.0001615557306077396,-0.00031020332542091054,0.00025790173804642334,-0.0002227340546637517,-0.00022237713409575097,-0.00022217809956104706,0.18442686510042852,-0.00024448325711079233,-0.0001974175692506325,-0.0002725379828168595,-0.00028051776706502184,-0.002409460095546106
0.9999999977680203,0.9999999983911223,0.9999999984984098,1.0,0.9999999816281178,0.9999999990928489,0.9999999816018124,0.9999999982546609,0.9999999665686751,0.9999993161424939,0.9999568396573082,-0.9959596456286064,-0.9959596456286064,0.9999999984087848,-0.0035524098572371123,-0.0003888308078206553,0.0013219766687670143,0.00641941438753019,-0.005530480796363364,0.00017551287956010943,0.009667907813856732,0.002378264938327014,-0.00015713279675318465,-0.0001577843190510089,-0.00029919841360206474,-0.0001615377277959821,-0.0003102213997892829,0.00025805465883910894,-0.00022273925247102074,-0.00022239665567547168,-0.00022218472980472856,0.1844268424730068,-0.0002444927365380754,-0.00020005525784641916,-0.00027278221639884633,-0.00028075919801079846,-0.002408554525452517
0.9999999822811839,0.9999999829112594,0.9999999828684675,0.9999999816281178,1.0,0.9999999834594643,0.9999999662363857,0.9999999826460768,0.9999999505799831,0.9999992993218968,0.9999568093720688,-0.9959595937818061,-0.9959595937818061,0.9999999827433899,-0.0035539246073053297,-0.00038820898143484265,0.001322493162576296,0.0064187152791413985,-0.005529665957658748,0.0001752917051698011,0.009668511759527015,0.002379238924597782,-0.0001571506618570817,-0.00015800983865916926,-0.0002988320023228991,-0.0001613957120938803,-0.00030992766125987844,0.00025788206015727773,-0.0002229121935478076,-0.0002225751952005657,-0.00022235557083742616,0.184426764707834,-0.00024466205617013737,-0.00020059508813846492,-0.0002728924108278434,-0.00028088237797629885,-0.002408696731832469
0.9999999985900657,0.9999999994692964,0.999999999550096,0.9999999990928489,0.9999999834594643,1.0,0.9999999826889765,0.9999999993363786,0.9999999674255619,0.9999993162618764,0.9999568406922607,-0.9959596369681765,-0.9959596369681765,0.9999999994672178,-0.0035526770210433504,-0.00038866859704576726,0.0013218997328081396,0.006418888256325471,-0.005530570114711251,0.00017520717211003708,0.009667527391240776,0.002378341415136928,-0.00015708003873481641,-0.00015778986970873808,-0.0002991047099204286,-0.0001614385157528066,-0.00031012284253521886,0.0002578091772563855,-0.00022272800471888853,-0.00022238899313615083,-0.00022217381327317213,0.18442687275985808,-0.00024448177947268784,-0.00020054061861280055,-0.0002726928014671505,-0.00028067242419513733,-0.0024088006452782475
0.9999999823169035,0.999999983221737,0.999999983238381,0.9999999816018124,0.9999999662363857,0.9999999826889765,1.0,0.9999999831477275,0.9999999511145835,0.9999993009015982,0.99995682207477,-0.9959596154458628,-0.9959596154458628,0.999999983221263,-0.003552921431035158,-0.00039032018499020717,0.0013197937024835048,0.0064141047661428795,-0.005531837280213428,0.00017281864016022034,0.009666100340723072,0.002376085850996759,-0.00016887080842561863,-0.00015778219101531904,-0.00030204551498690585,-0.00016171566404880438,-0.0003173006551034274,0.0002544108585632848,-0.00022322352644184296,-0.00022288497894360323,-0.0002226840906873458,0.1844268126932018,-0.00024499061733744163,-0.00019961687192756556,-0.00027248250569555726,-0.0002804675301643034,-0.002411055294490515
0.9999999987045455,0.9999999998924634,0.999999999895527,0.9999999982546609,0.9999999826460768,0.9999999993363786,0.9999999831477275,1.0,0.9999999676128308,0.9999993162988534,0.9999568410072094,-0.9959596319630505,-0.9959596319630505,0.999999999864626,-0.003552724168236514,-0.00038848146032629963,0.0013219337035171859,0.006418559797871518,-0.0055304168915351485,0.00017498474132648915,0.009667408754804787,0.0023783726370900614,-0.00015728230092055425,-0.00015776592066195073,-0.0002992337820562762,-0.0001616663430963722,-0.0003103097486158579,0.000258058425402881,-0.0002228194624355438,-0.00022246225222983742,-0.00022226409242127678,0.18442682694776585,-0.00024456894082180053,-0.00019722410123474438,-0.0002724819480700028,-0.00028046541439194045,-0.002409379007621095
0.9999999670924729,0.9999999676391942,0.999999967712775,0.9999999665686751,0.9999999505799831,0.9999999674255619,0.9999999511145835,0.9999999676128308,1.0,0.9999993361393174,0.9999568165104853,-0.995959606861695,-0.995959606861695,0.9999999675838644,-0.003550944620907834,-0.0003900504705749476,0.0013211244714610348,0.006419590182235155,-0.005531661283329344,0.00017193804539266847,0.00967078516562177,0.0023774841147944825,-0.00015698570911124474,-0.00015730449287700734,-0.0002990837036131738,-0.00016159260856443364,-0.00031006690172973944,0.000245883436826073,-0.00022318332165801065,-0.00022276857816011305,-0.00022239168237545823,0.18442686552577828,-0.0002447400257925224,-0.00026521337634734124,-0.00027251833663950346,-0.00028046649398055703,-0.0024026876349632206
0.9999993157349581,0.9999993163067465,0.9999993163481473,0.9999993161424939,0.9999992993218968,0.9999993162618764,0.9999993009015982,0.9999993162988534,0.9999993361393174,1.0,0.9999562362447538,-0.9959599817829867,-0.9959599817829867,0.9999993163521137,-0.003524656696119516,-0.0003903105266483186,0.0013205986743552321,0.006414870159634642,-0.005525913021964809,0.00017399773758996288,0.009675096877718546,0.0023759902095412838,-0.0001588999487539998,-0.00015616097726537225,-0.0002994889050864894,-0.00016231753805727144,-0.00031114135214690075,0.00026524684427279205,-0.00021877327503963992,-0.00021827062088637263,-0.0002179585109119592,0.18442646943087732,-0.00024025915687101582,-0.00027177377891998407,-0.00028088123270247006,-0.00028894183266811005,-0.0024108768108469167
