,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
13,아모레G,2021,Q3,생활소비재,-0.08556041872996603,-0.7858977716274244,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.00833068060234668,002790
13,한국쉘석유,2021,Q3,에너지_화학,0.06956474850893979,0.03748608297513201,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.0027251104801802872,002960
13,부광약품,2021,Q3,헬스케어,-0.3135856335984487,44.69071787888245,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.07304964992850684,003000
13,세아제강,2021,Q3,철강_소재,0.7001081532030333,0.49855586167136967,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0568436038234696,003030
13,일신방직,2021,Q3,경기소비재,0.18270176936303414,-0.3918998188139735,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.12097536289771937,003200
13,태광산업,2021,Q3,에너지_화학,-0.026338656826371452,-0.2517566952218526,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.10881816546633931,003240
13,한일시멘트,2021,Q3,건설,0.05459394157594512,-0.2831866530116388,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.09613034129676085,003300
13,대한항공,2021,Q3,산업재,0.10236674735393225,0.01010361201680987,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.02508918020116732,003490
13,영진약품,2021,Q3,헬스케어,-0.081472218687278,-0.14721378779742855,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.22966702290136187,003520
13,LG,2021,Q3,정보기술,0.010826868558256687,0.8677352898655486,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.08444885092536092,003550
13,S&T중공업,2021,Q3,산업재,-0.01959866757723626,-0.3365954898458803,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.056292676079695354,003570
13,쌍용차,2021,Q3,경기소비재,0.0,-0.3518964207652725,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0,003620
13,남양유업,2021,Q3,생활소비재,-0.1549867908396843,-0.18591826146493418,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0018168583606366084,003920
13,삼성정밀화학,2021,Q3,에너지_화학,0.25897579890359673,1.6216344987660083,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.011192482323128389,004000
13,현대제철,2021,Q3,철강_소재,-0.11740833226314312,0.9200993656082881,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.042357343369467206,004020
13,한솔홀딩스,2021,Q3,경기소비재,-0.08320629915253168,0.9090271019382454,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.012721652324512722,004150
13,신세계,2021,Q3,경기소비재,-0.05106008707378832,0.46082572855008275,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.142305225934181,004170
13,농심,2021,Q3,생활소비재,-0.010734772595054225,0.757859249945346,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.10709349271989102,004370
13,세방전지,2021,Q3,경기소비재,-0.004172566853464656,-0.23252254666219996,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.1311007709151335,004490
13,조광피혁,2021,Q3,경기소비재,0.10060326578653808,-0.13407253149094955,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.03332236173105116,004700
13,한솔테크닉스,2021,Q3,정보기술,-0.13263647128451078,-1.978701586672126,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.13533450785547407,004710
13,효성,2021,Q3,에너지_화학,-0.07112166698334282,-0.13669504473146898,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.05133099880799524,004800
13,삼광글라스,2021,Q3,철강_소재,0.08282846965586767,0.507298280524952,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.24352357672666586,005090
13,빙그레,2021,Q3,생활소비재,0.025614074810165338,0.5748714542675595,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.06609510289579595,005180
13,롯데칠성,2021,Q3,생활소비재,0.0729633033194919,2.1896845680038,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.2759766312462517,005300
13,현대차,2021,Q3,경기소비재,0.023420243348041193,-0.9933605857864715,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.10873480546299329,005380
13,현대그린푸드,2021,Q3,생활소비재,0.02095656937228,-0.3204910368982107,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.011690806518644348,005440
13,POSCO,2021,Q3,철강_소재,-0.07695380850330745,0.35180844220470986,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.07595374521403123,005490
13,삼립식품,2021,Q3,생활소비재,-0.03146818545343109,-0.2326954034302704,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.39023344982245645,005610
13,크라운제과,2021,Q3,생활소비재,-0.0902816358710794,0.4284354867880835,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.1232020655509444,005740
13,에스엘,2021,Q3,경기소비재,0.13478160470940256,-0.34487361307163467,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.19299051759202757,005850
13,삼성전자,2021,Q3,정보기술,0.01451133443913228,-0.07274375759775431,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.08021174509408492,005930
13,SK케미칼,2021,Q3,에너지_화학,0.020774740702538548,0.8649984112597711,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.11717360887833464,006120
13,LS,2021,Q3,산업재,-0.09416699707156917,-0.5709963368480703,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.03695878846085213,006260
13,녹십자,2021,Q3,헬스케어,-0.17031195038415256,19.241422859901057,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.08916531012314793,006280
13,삼성SDI,2021,Q3,정보기술,-0.010087483715657743,0.3113445148639711,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.22333172265055734,006400
13,대한유화,2021,Q3,에너지_화학,-0.1936325819552562,-0.519571563265411,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.06776548241642111,006650
13,GS리테일,2021,Q3,생활소비재,0.0064834991478803575,15.167937419787009,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.03777362464368331,007070
13,오뚜기,2021,Q3,생활소비재,-0.04661728940459673,0.4956872875017666,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.006480859993874724,007310
13,동아타이어,2021,Q3,경기소비재,0.6121814183161127,30.763046575909847,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0303788828644957,007340
13,일양약품,2021,Q3,헬스케어,-0.08566177905560951,4.745438283427714,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.022441093876834642,007570
13,국도화학,2021,Q3,에너지_화학,-0.09622409670901483,-0.2168833366470957,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.08831012167414186,007690
13,서연,2021,Q3,경기소비재,0.04926325053433196,-1.6507796393333198,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.2625555570789715,007860
13,대덕전자,2021,Q3,정보기술,0.1129063564214618,-0.5361511412479802,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.03722694506725424,008060
13,서흥,2021,Q3,헬스케어,-0.09178981954668936,-0.49246167870272795,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.06578888428827526,008490
13,호텔신라,2021,Q3,경기소비재,-0.036209386281588436,-0.8019293580063244,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.09639197800045177,008770
13,삼성전기,2021,Q3,정보기술,-0.023108179224949628,1.5324269801972408,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.03965269582859916,009150
13,한샘,2021,Q3,경기소비재,-0.18932437900356808,-0.23641640794287444,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.10781259607153161,009240
13,광동제약,2021,Q3,헬스케어,-0.03217929918736833,1.0008727385410903,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.05838417734390898,009290
13,현대중공업,2021,Q3,중공업,-0.08660154314433355,5.064220187462211,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.014377788943521305,009540
13,무림P&P,2021,Q3,철강_소재,-0.11170766806853002,-0.7603855370285255,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.22413216103739997,009580
13,모토닉,2021,Q3,경기소비재,0.06045728038507823,-0.2103223340663326,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.06669869364155254,009680
13,한화케미칼,2021,Q3,에너지_화학,-0.015605952533326237,-0.009445929920546603,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0761150110006276,009830
13,OCI,2021,Q3,에너지_화학,0.12457441416797951,-0.25830524797486587,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.005491479873869318,010060
13,LS산전,2021,Q3,산업재,0.005512225440023284,-1.0259404481382846,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.15157707045872365,010120
13,고려아연,2021,Q3,철강_소재,0.024197738400345406,0.009363807309372252,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.2576458304115508,010130
13,삼성중공업,2021,Q3,중공업,0.056452057940304744,-0.8801759893622156,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.09813076558043005,010140
13,현대미포조선,2021,Q3,중공업,0.03603568655474404,-1.2950733199176192,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.19278336169893925,010620
13,화신,2021,Q3,경기소비재,0.07977058510610827,3.8954919268720882,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.2516506697431294,010690
13,아이에스동서,2021,Q3,건설,-0.01828287709523673,5.204460043737473,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.3515192113240134,010780
13,S-Oil,2021,Q3,에너지_화학,0.0913741247347584,-0.13735497062476854,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.03046678797721597,010950
13,LG이노텍,2021,Q3,정보기술,0.19928080979684293,0.6803106862489123,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.3589804087982713,011070
13,롯데케미칼,2021,Q3,에너지_화학,-0.08596633787393786,-0.49940011659687866,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.03158071357695039,011170
13,현대상선,2021,Q3,산업재,-0.25051204052485565,10.531783015880197,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.29671968659720305,011200
13,현대위아,2021,Q3,경기소비재,-0.07250975258195475,-0.17183955844548615,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.16840702274294644,011210
13,금호석유,2021,Q3,에너지_화학,-0.05036066156742836,-0.20640617544397266,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.02100150102317956,011780
13,SKC,2021,Q3,에너지_화학,0.1499634532245844,-5.177047268749061,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.1841733541664145,011790
13,현대모비스,2021,Q3,경기소비재,-0.034514786654027914,-0.3963822460951809,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.06442251973389633,012330
13,한화테크윈,2021,Q3,중공업,-0.13958243873285217,-4.126352188395003,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.3251562160011686,012450
13,현대산업,2021,Q3,건설,-0.07202135209355426,3.3776273112993396,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.16446527128660887,012630
13,에스원,2021,Q3,경기소비재,0.07147319225778324,-0.1893773930253062,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.039635871629437366,012750
13,한솔케미칼,2021,Q3,에너지_화학,0.24644451834787032,0.04114112890069088,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.3202445102373416,014680
13,동원시스템즈,2021,Q3,에너지_화학,0.24976917403240717,0.09274480134940699,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.14216029272097247,014820
13,유니드,2021,Q3,에너지_화학,-0.00945457202408062,-0.7154965472878855,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.07954498166399479,014830
13,한국전력,2021,Q3,생활소비재,-0.004189184261386418,0.1546779929728339,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.12009923295027176,015760
13,SK텔레콤,2021,Q3,커뮤니케이션서비스,0.07189754101088322,0.04191915300558824,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.0,017670
13,현대엘리베이,2021,Q3,중공업,-0.018128181304509196,2.211588549313595,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.12345843558989766,017800
13,삼성에스디에스,2021,Q3,정보기술,-0.06170181052401268,0.012686056365459386,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.013977907043326895,018260
13,한온시스템,2021,Q3,경기소비재,-0.07225876899763783,-0.8428970840982879,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.11040123187774187,018880
13,대교,2021,Q3,경기소비재,-0.01724182697405721,-8.305253051257296,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.030402607471756715,019680
13,한섬,2021,Q3,경기소비재,0.07942061793248657,0.2940795663269833,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.037190631814859224,020000
13,일진머티리얼즈,2021,Q3,정보기술,0.4144945474658236,0.679958446887837,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.15001491424310207,020150
13,코웨이,2021,Q3,경기소비재,0.09866544902802948,0.02040616859169808,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.054788999304157884,021240
13,롯데쇼핑,2021,Q3,경기소비재,0.014207070441088224,-18.84775400538877,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.025761574170057908,023530
13,한국단자,2021,Q3,산업재,-0.16224005922731322,0.7531148012493696,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.09355461139944468,025540
13,남해화학,2021,Q3,에너지_화학,0.15955637948417734,-1.3776945551001871,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.10525218629245467,025860
13,삼성엔지니어링,2021,Q3,건설,0.06264068649861534,-0.4978707800362824,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.2630475547008763,028050
13,삼성물산,2021,Q3,경기소비재,-0.10620938628158844,2.6289840110434293,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.06334782947590804,028260
13,신도리코,2021,Q3,정보기술,0.08534063963857745,25.62757627911112,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.06914303230284338,029530
13,제일기획,2021,Q3,커뮤니케이션서비스,0.06907797004025064,-0.5118867825914024,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.053170724149639484,030000
13,KT,2021,Q3,커뮤니케이션서비스,-0.01567741946850889,-0.2295221630454819,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.14851824649369097,030200
13,LG유플러스,2021,Q3,커뮤니케이션서비스,0.05351283594063379,0.04001216248114625,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.000608172588038261,032640
13,세종공업,2021,Q3,경기소비재,0.08508782225699942,-4.9113186503222925,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.24124051674864352,033530
13,KT&G,2021,Q3,생활소비재,0.09704264623873676,0.2154003982262982,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.03996938806834977,033780
13,무학,2021,Q3,생활소비재,0.22930544792434523,-3.461929256758587,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.20651612967875932,033920
13,두산중공업,2021,Q3,중공업,0.2675322971535299,-1.6323618373947122,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.0499100355135033,034020
13,SBS,2021,Q3,커뮤니케이션서비스,0.07104640103358592,0.33166327594466916,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.17431773481253424,034120
13,LG디스플레이,2021,Q3,정보기술,0.033904907397413586,0.6996256920959374,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.007818146385124333,034220
13,SK,2021,Q3,정보기술,-0.005705290503390574,-28.456205613797767,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.05434460510735892,034730
13,강원랜드,2021,Q3,경기소비재,0.0680330379608358,0.03412293618590834,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.1107764360075364,035250
13,NAVER,2021,Q3,커뮤니케이션서비스,0.005628978130729226,0.2181078764690274,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.14451072937758436,035420
13,한국가스공사,2021,Q3,생활소비재,0.296508782531001,3.2716498785693453,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.0009766287031386933,036460
13,엔씨소프트,2021,Q3,커뮤니케이션서비스,-0.02987350841899302,0.0767313708665831,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.2564782964394233,036570
13,팜스코,2021,Q3,생활소비재,-0.016460494916744117,-0.911114257747432,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.08116460271344214,036580
13,대우조선해양,2021,Q3,중공업,-0.08847418608507654,-0.9524863777260294,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.07025224122731291,042660
13,두산인프라코어,2021,Q3,중공업,-0.3116409103990613,-0.6399856112794645,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.06718842603163429,042670
13,한미반도체,2021,Q3,정보기술,-0.023206392513691568,0.09312940872090913,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.08164006673679003,042700
13,대우건설,2021,Q3,건설,-0.0657980998157826,-0.5705539236465701,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.24773694142436586,047040
13,대우인터내셔널,2021,Q3,산업재,-0.08816575610388241,-0.6370432465361283,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.18716245551818023,047050
13,한국항공우주,2021,Q3,산업재,-0.030033517160934046,-0.7212369374802361,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.4031162344422362,047810
13,동원F&B,2021,Q3,생활소비재,0.026418884917824653,2.7497914112560036,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.04598433884068101,049770
13,한전KPS,2021,Q3,산업재,0.17184651693076033,-0.20732067609812987,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,0.020848768122258124,051600
13,LG생활건강,2021,Q3,생활소비재,-0.09579271961492178,0.38838100228280625,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.2218117191255289,051900
13,LG화학,2021,Q3,에너지_화학,-0.07954271961492179,-0.07289377325755186,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.3102866247233178,051910
13,한전기술,2021,Q3,건설,1.1542072803850782,-5.985855175969069,-0.05306772908366497,0.06736077481840197,-0.1504424778761062,0.01761921683046319,0.034507991437758845,-0.04586400853770163,052690
