,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,주택가격 변화율,실업률 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
20,남양유업,2019,Q4,생활소비재,-0.21975698492432408,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.003714744304484721,003920
20,삼성정밀화학,2019,Q4,에너지_화학,-0.19101586917316035,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.09103631456438233,004000
20,현대제철,2019,Q4,철강_소재,-0.27326187784493083,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.05098678120487285,004020
20,한솔홀딩스,2019,Q4,경기소비재,-0.20363961817776619,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.13284518828451886,004150
20,신세계,2019,Q4,경기소비재,0.011487325837382184,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.012746459047267691,004170
20,농심,2019,Q4,생활소비재,0.2389364481694069,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10675410669059096,004370
20,세방전지,2019,Q4,경기소비재,-0.20356217084195452,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.04816776892968014,004490
20,조광피혁,2019,Q4,경기소비재,0.17964923513240655,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.06832013439328294,004700
20,한솔테크닉스,2019,Q4,정보기술,-0.16385875546968584,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.5194818832059939,004710
20,효성,2019,Q4,에너지_화학,-0.09429147063849228,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.019606239234279205,004800
20,삼광글라스,2019,Q4,철강_소재,0.012278646620486292,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.0531710791857181,005090
20,빙그레,2019,Q4,생활소비재,-0.04657183270994533,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.43685215692563384,005180
20,롯데칠성,2019,Q4,생활소비재,-0.18874623829601198,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.13431404844903122,005300
20,현대차,2019,Q4,경기소비재,-0.13813664420007102,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.0024205121985729355,005380
20,현대그린푸드,2019,Q4,생활소비재,-0.2512865642853134,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10751479180874793,005440
20,POSCO,2019,Q4,철강_소재,-0.07712050684768068,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.042554001004863784,005490
20,삼립식품,2019,Q4,생활소비재,-0.21491658150414625,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10903566447499505,005610
20,크라운제과,2019,Q4,생활소비재,-0.2034993236259083,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.31164518828451887,005740
20,에스엘,2019,Q4,경기소비재,-0.2759377125916084,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.10443128552890452,005850
20,삼성전자,2019,Q4,정보기술,0.10129919395021802,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.09696352584938125,005930
20,SK케미칼,2019,Q4,에너지_화학,-0.07123729214823515,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.46358173219386734,006120
20,LS,2019,Q4,산업재,-0.2392233589271565,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.08320297003764945,006260
20,녹십자,2019,Q4,헬스케어,0.158163355799929,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.12251460977212217,006280
20,삼성SDI,2019,Q4,정보기술,0.22598516810216482,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.17155230146981043,006400
20,대한유화,2019,Q4,에너지_화학,-0.16662238439374627,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.5424903809961943,006650
20,GS리테일,2019,Q4,생활소비재,-0.1010458152912597,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.34614867405362665,007070
20,오뚜기,2019,Q4,생활소비재,-0.02672794854789709,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.03994161298657736,007310
20,동아타이어,2019,Q4,경기소비재,0.02806646941370841,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.17317180997702258,007340
20,일양약품,2019,Q4,헬스케어,0.533506131293737,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.012445188284518849,007570
20,국도화학,2019,Q4,에너지_화학,-0.055327016144239044,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.011764380981889533,007690
20,서연,2019,Q4,경기소비재,-0.13214314346151854,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.41327997089321455,007860
20,대덕전자,2019,Q4,정보기술,-0.18100158147013987,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.134552061293167,008060
20,서흥,2019,Q4,헬스케어,0.18604052287442419,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.31011104855083893,008490
20,호텔신라,2019,Q4,경기소비재,0.038472413327468785,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06586129370179558,008770
20,삼성전기,2019,Q4,정보기술,0.07248153761811083,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.1276368549511855,009150
20,한샘,2019,Q4,경기소비재,0.010532636845680649,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.631371710877839,009240
20,광동제약,2019,Q4,헬스케어,-0.14322553308895988,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.22469194663422415,009290
20,현대중공업,2019,Q4,중공업,-0.1571627311565927,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.09312276899184964,009540
20,무림P&P,2019,Q4,철강_소재,-0.24961119541443214,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10381897105605445,009580
20,모토닉,2019,Q4,경기소비재,-0.09938381401139176,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10117852161785218,009680
20,한화케미칼,2019,Q4,에너지_화학,-0.1158108083338096,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.12495321479892457,009830
20,OCI,2019,Q4,에너지_화학,-0.2930081071585504,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.021689422510466544,010060
20,LS산전,2019,Q4,산업재,-0.18167880305954145,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10776428213565153,010120
20,고려아연,2019,Q4,철강_소재,0.021251591094046646,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.09218948577928142,010130
20,삼성중공업,2019,Q4,중공업,-0.291525323445354,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.029150752017224196,010140
20,현대미포조선,2019,Q4,중공업,-0.21085323187779612,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.015781696221026792,010620
20,화신,2019,Q4,경기소비재,-0.3629334821447351,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.058283784775746916,010690
20,아이에스동서,2019,Q4,건설,-0.17896627382970062,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.045258181323962005,010780
20,S-Oil,2019,Q4,에너지_화학,-0.2426284406694376,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06550201485278453,010950
20,LG이노텍,2019,Q4,정보기술,0.08242806168228194,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2512662409160978,011070
20,롯데케미칼,2019,Q4,에너지_화학,-0.04955822470702606,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.003038084516126832,011170
20,현대상선,2019,Q4,산업재,-0.03853545725645083,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.32902914131778693,011200
20,현대위아,2019,Q4,경기소비재,-0.354429581003045,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.22093072799938646,011210
20,금호석유,2019,Q4,에너지_화학,-0.02769505733276595,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.11732794690520851,011780
20,SKC,2019,Q4,에너지_화학,0.02243326730435377,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2387315211667922,011790
20,현대모비스,2019,Q4,경기소비재,-0.13118469348138515,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.08361822634962748,012330
20,한화테크윈,2019,Q4,중공업,-0.3082987403588092,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.11959121594945432,012450
20,현대산업,2019,Q4,건설,-0.17061323994475183,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10521536138704882,012630
20,에스원,2019,Q4,경기소비재,0.02023962698636969,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.02374294389549142,012750
20,한솔케미칼,2019,Q4,에너지_화학,0.009274551997223518,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06965238048735697,014680
20,동원시스템즈,2019,Q4,에너지_화학,-0.2702312128901668,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2760968690493155,014820
20,유니드,2019,Q4,에너지_화학,-0.1105350100648009,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10676047754071721,014830
20,한국전력,2019,Q4,생활소비재,-0.15232934492999803,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.16185071314639732,015760
20,SK텔레콤,2019,Q4,커뮤니케이션서비스,-0.10149247594003277,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.07940777204222457,017670
20,현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.12534774252455733,017800
20,삼성에스디에스,2019,Q4,정보기술,-0.08633409967080893,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.09045764503192369,018260
20,한온시스템,2019,Q4,경기소비재,-0.05565243367375522,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.06936926392993337,018880
20,대교,2019,Q4,경기소비재,-0.22981818513105015,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.002099846669612021,019680
20,한섬,2019,Q4,경기소비재,-0.25682909132998033,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.5253183065640887,020000
20,일진머티리얼즈,2019,Q4,정보기술,-0.04097030756640763,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2907399251266241,020150
20,코웨이,2019,Q4,경기소비재,-0.17509935606447777,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.02576641101249344,021240
20,롯데쇼핑,2019,Q4,경기소비재,-0.2864795013429281,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.17270026074828698,023530
20,한국단자,2019,Q4,산업재,-0.28201623370976314,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.19886250430183489,025540
20,남해화학,2019,Q4,에너지_화학,-0.1469837030236004,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.22523649263234496,025860
20,삼성엔지니어링,2019,Q4,건설,-0.28822258584463334,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.010193831290781913,028050
20,삼성물산,2019,Q4,경기소비재,0.05977226669101811,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.012432344247821608,028260
20,신도리코,2019,Q4,정보기술,-0.28160462578843937,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.18616272382954258,029530
20,제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.026178521617852196,030000
20,KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.13154985149695408,030200
20,LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.255394207892362,032640
20,세종공업,2019,Q4,경기소비재,-0.2350383985860359,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.5462881283232036,033530
20,KT&G,2019,Q4,생활소비재,-0.01591734657680033,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.13369901115078148,033780
20,무학,2019,Q4,생활소비재,-0.32663101649444326,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.40107723248341387,033920
20,두산중공업,2019,Q4,중공업,-0.200533799474666,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.015470668086628267,034020
20,SBS,2019,Q4,커뮤니케이션서비스,0.18947890815746865,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.11715481171548114,034120
20,LG디스플레이,2019,Q4,정보기술,-0.04806081581326507,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.1678129688754333,034220
20,SK,2019,Q4,정보기술,-0.21643341839361938,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.04683232654818445,034730
20,강원랜드,2019,Q4,경기소비재,-0.18464211043801312,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06394755048924328,035250
20,NAVER,2019,Q4,커뮤니케이션서비스,0.13536923815287016,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2515951882845189,035420
20,한국가스공사,2019,Q4,생활소비재,-0.30315210554670446,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.23110389475218057,036460
20,엔씨소프트,2019,Q4,커뮤니케이션서비스,0.34424826146030635,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.11525108026487893,036570
20,팜스코,2019,Q4,생활소비재,-0.2482487603265782,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.7664491329259047,036580
20,대우조선해양,2019,Q4,중공업,-0.36940018108676353,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.17257984387283298,042660
20,두산인프라코어,2019,Q4,중공업,-0.2919342603118671,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.4928332976780979,042670
20,한미반도체,2019,Q4,정보기술,0.24713102901755674,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.0741773931405178,042700
20,대우건설,2019,Q4,건설,-0.23804152742724724,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.16589919200891362,047040
20,대우인터내셔널,2019,Q4,산업재,-0.2579080727714995,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.20168576799466376,047050
20,한국항공우주,2019,Q4,산업재,-0.27274543248236127,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.038400743840074414,047810
20,동원F&B,2019,Q4,생활소비재,-0.08686428611843175,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.22822744890011745,049770
20,한전KPS,2019,Q4,산업재,0.08113376551161337,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.018563262419706503,051600
20,LG생활건강,2019,Q4,생활소비재,0.07819199737112377,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.24265827239666837,051900
20,LG화학,2019,Q4,에너지_화학,0.12656886761095262,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06669398553537798,051910
20,한전기술,2019,Q4,건설,-0.09866332749184156,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.03641661685594744,052690
20,한라홀딩스,2019,Q4,경기소비재,-0.20022866297941375,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.05844269050335993,060980
20,현대로템,2019,Q4,중공업,-0.16266997753340431,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.5236218873136451,064350
20,S&T모티브,2019,Q4,경기소비재,-0.07890522229681907,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.054531526435480926,064960
