,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
11,오리온,2022,Q1,생활소비재,0.05552237888351503,7.712667568585347,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.11705508667435624,001800
11,고려제강,2022,Q1,철강_소재,0.26182065319179265,2.86164688541427,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.16455363727837946,002240
11,넥센타이어,2022,Q1,경기소비재,0.10555340955375839,-0.34100848909519,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08251115125909117,002350
11,KCC,2022,Q1,건설,0.0737975786631034,0.03778385729035372,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05072351475880411,002380
11,아모레G,2022,Q1,생활소비재,0.058838877200013344,-1.82452083682968,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.1529368295026173,002790
11,한국쉘석유,2022,Q1,에너지_화학,0.042623182591799494,0.2269683038552781,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.046177535082498944,002960
11,부광약품,2022,Q1,헬스케어,-0.12076654497997773,-1.1006760646831104,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04615921172427973,003000
11,세아제강,2022,Q1,철강_소재,0.13846068597161285,1.4929560603869656,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.3254150022654639,003030
11,일신방직,2022,Q1,경기소비재,0.10034451327086681,0.037694075925709836,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.06725522865893907,003200
11,태광산업,2022,Q1,에너지_화학,0.020915546732076327,-0.4424538601529042,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04799590552283823,003240
11,한일시멘트,2022,Q1,건설,0.06601474266625923,-14.891310799832867,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.074615031078134,003300
11,대한항공,2022,Q1,산업재,0.03388881178450802,0.2926316429645286,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05682996607649239,003490
11,영진약품,2022,Q1,헬스케어,-0.09475173631426428,-0.4962803252577217,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.16226462242994275,003520
11,LG,2022,Q1,정보기술,0.0503284681564553,-4.475915432818252,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.1768203448903187,003550
11,S&T중공업,2022,Q1,산업재,0.16440219473170126,-10.271418537618302,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.07463939620829756,003570
11,쌍용차,2022,Q1,경기소비재,0.0,1.07873778307159,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.0,003620
11,남양유업,2022,Q1,생활소비재,0.0018108270868471901,-0.07927643248809135,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.01619361040473865,003920
11,삼성정밀화학,2022,Q1,에너지_화학,0.09203436602249784,1.4909883125248395,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.07625433178886362,004000
11,현대제철,2022,Q1,철강_소재,0.05920767539639432,0.16410230295292383,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08849662852481424,004020
11,한솔홀딩스,2022,Q1,경기소비재,0.09200862643828282,0.792549957482813,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.058030002884545545,004150
11,신세계,2022,Q1,경기소비재,0.028396106334845624,-11.806311843572821,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.07825099103704836,004170
11,농심,2022,Q1,생활소비재,0.08963650623354918,0.2379128774155319,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.018852195521839837,004370
11,세방전지,2022,Q1,경기소비재,0.14686404731615066,0.05725536272852705,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.15669368268932943,004490
11,조광피혁,2022,Q1,경기소비재,-0.01145081172123865,-0.24663323522534553,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.008356960074220314,004700
11,한솔테크닉스,2022,Q1,정보기술,0.01434855373439544,-2.617046888007035,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.030438232365177134,004710
11,효성,2022,Q1,에너지_화학,0.0012464515290683646,-0.5929333532674983,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.02622894125537778,004800
11,삼광글라스,2022,Q1,철강_소재,-0.059946692783945335,0.24271273008254268,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.15573509777603706,005090
11,빙그레,2022,Q1,생활소비재,0.01513203476435735,-1.1140870951843103,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.056387606328970115,005180
11,롯데칠성,2022,Q1,생활소비재,0.24279269149990607,-33.862718005166336,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09264071438839692,005300
11,현대차,2022,Q1,경기소비재,0.15673450009563625,-1.8660834768910894,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08994147663214008,005380
11,현대그린푸드,2022,Q1,생활소비재,0.04004255462786395,-2.3115476420275454,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.033150363955609836,005440
11,POSCO,2022,Q1,철강_소재,0.020524133645244344,-0.21458566002662238,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.029633555818901168,005490
11,삼립식품,2022,Q1,생활소비재,-0.09474296463364472,-0.5320858147183991,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08237324862937995,005610
11,크라운제과,2022,Q1,생활소비재,0.09190569715711869,-7.376765899798592,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.17739734218451125,005740
11,에스엘,2022,Q1,경기소비재,0.2212145441058224,0.6889687327250702,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.16443939250936632,005850
11,삼성전자,2022,Q1,정보기술,-0.025904092146787114,-0.09655760968942295,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05267791641122129,005930
11,SK케미칼,2022,Q1,에너지_화학,0.06695250907717142,2.2990492124269832,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.031607328065656144,006120
11,LS,2022,Q1,산업재,0.2003284681564553,0.512830819087335,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.10199314310659517,006260
11,녹십자,2022,Q1,헬스케어,-0.04194085852683647,-0.9200525575451387,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.004640842324293175,006280
11,삼성SDI,2022,Q1,정보기술,0.19983613894332136,0.36457821575080285,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.09196004961303578,006400
11,대한유화,2022,Q1,에너지_화학,-0.03009590916700716,-1.2872334740069942,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.06255681901992194,006650
11,GS리테일,2022,Q1,생활소비재,-0.032465579571449535,0.38291770402673464,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.03112638205578504,007070
11,오뚜기,2022,Q1,생활소비재,0.11998002740190816,1.9490863235400875,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08099068262893837,007310
11,동아타이어,2022,Q1,경기소비재,0.18558112972490634,-0.742992036388584,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.1554113790056599,007340
11,일양약품,2022,Q1,헬스케어,-0.058726279543019,0.1935887191939505,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.06814209831938839,007570
11,국도화학,2022,Q1,에너지_화학,-0.057729820447124075,-0.062187815752529074,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.03269435282292643,007690
11,서연,2022,Q1,경기소비재,-0.04566495666202719,13.123383354502243,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.057714342080916504,007860
11,대덕전자,2022,Q1,정보기술,0.07747972955829592,-9.056853649462136,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08274954758279959,008060
11,서흥,2022,Q1,헬스케어,-0.00807542499805411,0.6283091725395054,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.06490181462800876,008490
11,호텔신라,2022,Q1,경기소비재,-0.04484293689538075,-0.9570101376230189,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.01096465727699817,008770
11,삼성전기,2022,Q1,정보기술,0.05998515680479504,0.011601738464496858,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.10154910815405696,009150
11,한샘,2022,Q1,경기소비재,-0.20863710411363448,8.611159820663236,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.13313077925435385,009240
11,광동제약,2022,Q1,헬스케어,-0.04210243108253543,-0.22980931256700976,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.04427132528247556,009290
11,현대중공업,2022,Q1,중공업,0.008843350200946575,1.4115231108146395,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.07759604924450823,009540
11,무림P&P,2022,Q1,철강_소재,0.07909775160867849,-0.12571404511860163,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.06385230836063832,009580
11,모토닉,2022,Q1,경기소비재,0.02718015906841602,-0.6161476544204365,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.025350972473933878,009680
11,한화케미칼,2022,Q1,에너지_화학,-0.09840064230762588,2.4736441058237575,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.5523209740931654,009830
11,OCI,2022,Q1,에너지_화학,0.008155195614759136,0.14893840683822757,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.29575264424722736,010060
11,LS산전,2022,Q1,산업재,0.11944724005258425,-0.29242820223253496,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.2320632259623455,010120
11,고려아연,2022,Q1,철강_소재,-0.06630121879029191,-0.11053836606458955,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.11730431343236347,010130
11,삼성중공업,2022,Q1,중공업,-0.0025711368719416004,-0.5997456716242484,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.11188207328538041,010140
11,현대미포조선,2022,Q1,중공업,0.025992331980153435,-0.5940000330047845,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.3573825938863026,010620
11,화신,2022,Q1,경기소비재,0.48293034903419824,0.9462306306601129,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.14340126664808933,010690
11,아이에스동서,2022,Q1,건설,-0.12317204059017549,0.06539841581140915,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08338352870805033,010780
11,S-Oil,2022,Q1,에너지_화학,0.33368463967246115,2.08729385442604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.1417745728974242,010950
11,LG이노텍,2022,Q1,정보기술,0.10020116879601272,0.22383153625355745,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08099068262893837,011070
11,롯데케미칼,2022,Q1,에너지_화학,-0.02993692932015659,5.067742846083456,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.021660426195996493,011170
11,현대상선,2022,Q1,산업재,-0.02300910138938067,0.13147472775837277,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.15884063555464187,011200
11,현대위아,2022,Q1,경기소비재,0.11832228239094274,2.521188315999115,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.12994459503901776,011210
11,금호석유,2022,Q1,에너지_화학,-0.022575143600287506,0.4873532136491583,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04716175801795871,011780
11,SKC,2022,Q1,에너지_화학,0.16081882157126207,-3.7234883948285726,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.001877816154686511,011790
11,현대모비스,2022,Q1,경기소비재,-0.00024295273202585427,0.08584616928403,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.17701934986544307,012330
11,한화테크윈,2022,Q1,중공업,0.08882872308456666,-2.909994192537326,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.3713514566696945,012450
11,현대산업,2022,Q1,건설,-0.019529229126856472,-0.1107641559067647,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.047364277944712,012630
11,에스원,2022,Q1,경기소비재,-0.010809543650706818,8.320288422532915,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04036356315565832,012750
11,한솔케미칼,2022,Q1,에너지_화학,0.22627750404745814,1.0827144675734877,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.03313437642554728,014680
11,동원시스템즈,2022,Q1,에너지_화학,0.04496661229462112,3.9992321342070998,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.08766369903446392,014820
11,유니드,2022,Q1,에너지_화학,0.22456455537721942,15.647073722086859,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.14850415840676978,014830
11,한국전력,2022,Q1,생활소비재,0.010074230868319711,1.063626153274872,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.025871117517250262,015760
11,SK텔레콤,2022,Q1,커뮤니케이션서비스,0.08773444544634806,0.0019884304123329866,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09228983719541448,017670
11,현대엘리베이,2022,Q1,중공업,-0.01669566052987178,-0.918154869060634,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09024746790815313,017800
11,삼성에스디에스,2022,Q1,정보기술,0.0778965107817228,2.857929465827675,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.025708390741865213,018260
11,한온시스템,2022,Q1,경기소비재,0.04592318181284297,3.5304226691303446,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.0024779007237163905,018880
11,대교,2022,Q1,경기소비재,0.015229347291798943,-0.7548384264118039,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08261468335826888,019680
11,한섬,2022,Q1,경기소비재,0.15937944667121864,0.09029945673703055,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.18994849291300187,020000
11,일진머티리얼즈,2022,Q1,정보기술,-0.03480063600938476,1.536345305383363,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.00751503343278969,020150
11,코웨이,2022,Q1,경기소비재,0.08627472523921398,0.4410372467428152,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.03423450743035641,021240
11,롯데쇼핑,2022,Q1,경기소비재,0.1434440746759318,-1.670599638971332,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.045275629443164225,023530
11,한국단자,2022,Q1,산업재,0.17786804081004914,0.196347396939343,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08217714884401714,025540
11,남해화학,2022,Q1,에너지_화학,0.3829893601579576,2.4339603971608965,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.19611497849276588,025860
11,삼성엔지니어링,2022,Q1,건설,-0.011165448373694308,2.6505424795524832,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.1105268510769151,028050
11,삼성물산,2022,Q1,경기소비재,0.060794711524649714,1.4001674586702708,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.1145313606270855,028260
11,신도리코,2022,Q1,정보기술,0.0295041623893744,0.9720006149122564,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.03180505437044102,029530
11,제일기획,2022,Q1,커뮤니케이션서비스,0.15199566637072034,-0.5201557394904961,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05083642078624897,030000
11,KT,2022,Q1,커뮤니케이션서비스,0.1586502241113292,2.341128548422748,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.04618542425539806,030200
11,LG유플러스,2022,Q1,커뮤니케이션서비스,0.09758954439189928,1.6513344034737218,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.040755412685438884,032640
11,세종공업,2022,Q1,경기소비재,0.0340819679215064,-1.0792787099284507,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09055670429000917,033530
11,KT&G,2022,Q1,생활소비재,0.08123081673494727,1.5091962930213199,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.029769985178088477,033780
11,무학,2022,Q1,생활소비재,-0.1437043930860703,-2.5547628318045246,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08748334979096431,033920
11,두산중공업,2022,Q1,중공업,-0.09355048485255146,-0.9596950362113575,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.1690025133431057,034020
11,SBS,2022,Q1,커뮤니케이션서비스,0.2580628085436099,-8.2549329648354,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.03902019812959706,034120
11,LG디스플레이,2022,Q1,정보기술,-0.042754311285258195,1.8554125044230925,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.0015189993040186575,034220
11,SK,2022,Q1,정보기술,0.07974023286233765,0.9976643309976643,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.020553392483418677,034730
11,강원랜드,2022,Q1,경기소비재,0.0692287827746369,-0.6117469084127417,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.02484632177634797,035250
11,NAVER,2022,Q1,커뮤니케이션서비스,-0.0954829628050622,0.21065815325393378,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.004943729452190855,035420
11,한국가스공사,2022,Q1,생활소비재,0.17073404483579624,0.6362565661176711,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.03392703926513722,036460
11,엔씨소프트,2022,Q1,커뮤니케이션서비스,-0.017878067465355606,0.8831415044299586,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.08467778245050528,036570
11,팜스코,2022,Q1,생활소비재,0.0792518681450129,-0.7914338194547301,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09522333458506486,036580
11,대우조선해양,2022,Q1,중공업,-0.026934303492610754,0.21826918239599236,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05127262922484243,042660
11,두산인프라코어,2022,Q1,중공업,-0.050700168256299215,-2.1368694807741475,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.017884296459892278,042670
11,한미반도체,2022,Q1,정보기술,-0.126959427185354,-0.32089299760215073,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.07012123586569505,042700
11,대우건설,2022,Q1,건설,-0.07607602622556717,0.836689598939016,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04682565404979789,047040
11,대우인터내셔널,2022,Q1,산업재,0.111086237738412,2.626865479947891,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.07333231369944908,047050
11,한국항공우주,2022,Q1,산업재,0.2239117087114364,-1.7832604808765922,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.20520050444633672,047810
11,동원F&B,2022,Q1,생활소비재,-0.001698622745929107,4.802460862654279,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.035753471093122914,049770
11,한전KPS,2022,Q1,산업재,-0.0817470035416579,26.633848735879134,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.17835880642878021,051600
11,LG생활건강,2022,Q1,생활소비재,-0.1439933464457357,1.5782916922920456,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.09437621745332392,051900
11,LG화학,2022,Q1,에너지_화학,0.15907787139326754,18.58646421829532,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.3414158141459821,051910
11,한전기술,2022,Q1,건설,-0.11195724612925897,-1.1102237025633932,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.028502798656669617,052690
11,한라홀딩스,2022,Q1,경기소비재,0.045863412441984046,0.5697404944511699,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.03400460990067066,060980
