,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,수출액 변화율,소비자물가지수 변화율,Label,Code
26,LG,2018,Q2,정보기술,0.00598980207591944,-0.9077078771353381,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.009626283564119015,003550
26,S&T중공업,2018,Q2,산업재,0.011079778303015292,-1.6779907153728555,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.08716642462338153,003570
26,쌍용차,2018,Q2,경기소비재,0.05236356460039477,-0.8060468274127369,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.13209170413249477,003620
26,남양유업,2018,Q2,생활소비재,0.039370590936152326,3.6068863065094856,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.020526340485904515,003920
26,삼성정밀화학,2018,Q2,에너지_화학,0.048623827861048914,-0.23808427533563747,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.24209490684398327,004000
26,현대제철,2018,Q2,철강_소재,-0.14335719262881533,0.22566672799736343,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.08244617593621238,004020
26,한솔홀딩스,2018,Q2,경기소비재,0.041975399710445956,-0.4521312613534394,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.06954693726742432,004150
26,신세계,2018,Q2,경기소비재,-0.21745485360475297,-0.32408726341334815,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0825883668132457,004170
26,농심,2018,Q2,생활소비재,-0.0013150414660246385,-0.6886260989354872,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.12648499963605303,004370
26,세방전지,2018,Q2,경기소비재,0.027415633496267973,0.13354371136467202,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.23809619694514356,004490
26,조광피혁,2018,Q2,경기소비재,-0.0036363534764684985,0.10051925387026905,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.1737458319816399,004700
26,한솔테크닉스,2018,Q2,정보기술,-0.13571566747667213,-3.6293561078975634,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.21888481634703838,004710
26,효성,2018,Q2,에너지_화학,-0.3893944902817932,-1.0341841228375432,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.2196153631717404,004800
26,삼광글라스,2018,Q2,철강_소재,-0.02481178317218577,1.3788559602829138,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.17173386841433358,005090
26,빙그레,2018,Q2,생활소비재,0.10809174648389712,5.83573021681864,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.15763934308479957,005180
26,롯데칠성,2018,Q2,생활소비재,-0.019506453568047727,33.606847520006056,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.025640579987458598,005300
26,현대차,2018,Q2,경기소비재,-0.0889192081326913,0.7676641132471622,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.10661063036409339,005380
26,현대그린푸드,2018,Q2,생활소비재,-0.039169150428335436,-0.3964920280874179,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.04922391636930404,005440
26,POSCO,2018,Q2,철강_소재,-0.05816954280471273,-0.25108056391857436,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1242611698260163,005490
26,삼립식품,2018,Q2,생활소비재,-0.007293863780074225,0.4650114362683455,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.20402476837371497,005610
26,크라운제과,2018,Q2,생활소비재,-0.18138182906496925,-1.088106226344671,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.18902789064609732,005740
26,에스엘,2018,Q2,경기소비재,0.012415194555973535,1.3445029751873352,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.2039884322599862,005850
26,삼성전자,2018,Q2,정보기술,-0.01484218290028759,-0.04100509491893711,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.062292406532657496,005930
26,SK케미칼,2018,Q2,에너지_화학,-0.1592834203258821,-1.3308803318242601,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.06448909256972342,006120
26,LS,2018,Q2,산업재,-0.1178274543580107,-1.0859948939717605,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.14615924572539346,006260
26,녹십자,2018,Q2,헬스케어,-0.1078080970215802,-0.6904111740883734,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.18680988040292273,006280
26,삼성SDI,2018,Q2,정보기술,0.16815212523828227,-0.08097893483396168,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.07010092574828349,006400
26,대한유화,2018,Q2,에너지_화학,0.010559974599082977,0.04197185394523206,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.24454073215744743,006650
26,GS리테일,2018,Q2,생활소비재,0.010624514228784923,2.375751078846597,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.06019258328544365,007070
26,오뚜기,2018,Q2,생활소비재,0.2499458499548869,-0.18335351271145772,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1767609459119993,007310
26,동아타이어,2018,Q2,경기소비재,0.0848722231746412,8.8379423326761,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.033619773938938835,007340
26,일양약품,2018,Q2,헬스케어,-0.1165315600531816,-0.9257505798641399,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0022308470800136704,007570
26,국도화학,2018,Q2,에너지_화학,-0.02505427345315614,-0.18544332830097843,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.09507633544050358,007690
26,서연,2018,Q2,경기소비재,-0.1312067898320377,-1.2716069708705577,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.15259287868510857,007860
26,대덕전자,2018,Q2,정보기술,0.05515263194773247,0.9044828860106269,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.12574523540668203,008060
26,서흥,2018,Q2,헬스케어,-0.06473727727885197,-0.1063329593415897,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.04708717561298177,008490
26,호텔신라,2018,Q2,경기소비재,-0.11956961463675633,0.5424782079806418,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.18628786842768585,008770
26,삼성전기,2018,Q2,정보기술,0.1865616877829872,3.4175344978765008,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.12990380305485644,009150
26,한샘,2018,Q2,경기소비재,-0.0027502790225857193,0.45604634214177464,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.4153892885403419,009240
26,광동제약,2018,Q2,헬스케어,-0.09274581500862553,-0.3488114837002856,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.12410651396372092,009290
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,2.254391946641753,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.3062073080562547,009540
26,무림P&P,2018,Q2,철강_소재,0.2833996324470188,0.13958266281715992,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.11924620668297435,009580
26,모토닉,2018,Q2,경기소비재,-0.05215864475240961,0.9797229284710256,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.039345863140693355,009680
26,한화케미칼,2018,Q2,에너지_화학,-0.22222001486588128,-0.5403818772719583,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1279303291015167,009830
26,OCI,2018,Q2,에너지_화학,-0.24532277790406684,-0.19388489793285402,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.002626915734135357,010060
26,LS산전,2018,Q2,산업재,-0.05297483287324756,-0.027364719201558918,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.24531077979904248,010120
26,고려아연,2018,Q2,철강_소재,-0.04972482527977187,0.0925147145632006,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.16521187817907673,010130
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,0.6636339899790649,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,-1.3955609633118968,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.1233516403864606,010620
26,화신,2018,Q2,경기소비재,-0.06352429514741686,-1.4891294617189084,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.2764227903966286,010690
26,아이에스동서,2018,Q2,건설,0.07712530375400571,9.177200687550677,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0011112333954137188,010780
26,S-Oil,2018,Q2,에너지_화학,0.2009550057037867,-0.18368264163119807,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.023682694835438917,010950
26,LG이노텍,2018,Q2,정보기술,0.19759594338246023,0.0015801810657465332,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.2258221704017952,011070
26,롯데케미칼,2018,Q2,에너지_화학,-0.022507012133118426,0.04007539680350258,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1241478422577471,011170
26,현대상선,2018,Q2,산업재,-0.16784359577912367,0.3899046518347298,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0778137709005156,011200
26,현대위아,2018,Q2,경기소비재,-0.04835840157944618,-1.5907722159641056,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.21530446167176093,011210
26,금호석유,2018,Q2,에너지_화학,0.04123583062699862,-0.23373207066410473,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.06873875451116711,011780
26,SKC,2018,Q2,에너지_화학,0.20539451735750477,-0.3798904887720448,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1542131953200498,011790
26,현대모비스,2018,Q2,경기소비재,0.031100604920123842,0.16314531092395113,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.12428825229891692,012330
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,0.8274276088072934,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.534406571535166,012450
26,현대산업,2018,Q2,건설,0.0,-1.014847662685181,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.24677706086944673,012630
26,에스원,2018,Q2,경기소비재,0.012559488609163338,-0.2839565767001473,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.1522721228710695,012750
26,한솔케미칼,2018,Q2,에너지_화학,0.25585090680983746,0.1387840430012206,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.01813462526584715,014680
26,동원시스템즈,2018,Q2,에너지_화학,-0.1468496978641289,-0.6458177863244134,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1143999270858642,014820
26,유니드,2018,Q2,에너지_화학,0.002609061618518163,2.4221982931574,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1695131914393005,014830
26,한국전력,2018,Q2,생활소비재,-0.061159645291161246,-0.26252356591656156,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.04047290874591335,015760
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,-0.38019711985523885,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.09907619067919897,017670
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,-1.9754644752658521,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.07025630912854537,017800
26,삼성에스디에스,2018,Q2,정보기술,0.11722591658386199,0.4851976668791793,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.10468256411680334,018260
26,한온시스템,2018,Q2,경기소비재,0.16919542233488033,0.48831283899635847,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.029903803054856445,018880
26,대교,2018,Q2,경기소비재,0.046616353135517784,-0.12185293170706535,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.03671288182655204,019680
26,한섬,2018,Q2,경기소비재,0.17495676085955675,-0.8086249131674126,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.10624077525839656,020000
26,일진머티리얼즈,2018,Q2,정보기술,0.514239452711559,0.7481358740679371,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.05595478280372942,020150
26,코웨이,2018,Q2,경기소비재,0.13791468261424292,0.03125360009623557,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.21304272140056163,021240
26,롯데쇼핑,2018,Q2,경기소비재,-0.1285326429344631,1.8059072909563598,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.2253593548398804,023530
26,한국단자,2018,Q2,산업재,-0.002398730100561658,0.5356855460968395,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1721078513440587,025540
26,남해화학,2018,Q2,에너지_화학,-0.1698282990417822,0.31220068114031707,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1543935989732238,025860
26,삼성엔지니어링,2018,Q2,건설,-0.0625116088235376,-2.4231125389424806,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.17281523017777195,028050
26,삼성물산,2018,Q2,경기소비재,0.0602964781418185,0.11831524748155853,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0750650933774371,028260
26,신도리코,2018,Q2,정보기술,-0.06183237339879774,0.12676501503882065,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.03563502835129913,029530
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,3.26313003882132,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,-0.3373961449563063,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.146299901152813,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.011272667533378855,032640
26,세종공업,2018,Q2,경기소비재,-0.04923884283588764,-1.8016415924433438,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.20355736928484186,033530
26,KT&G,2018,Q2,생활소비재,0.16882853961505645,0.06329486882694346,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.005281382130328749,033780
26,무학,2018,Q2,생활소비재,-0.034640601167517174,-33.6892358463392,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.16459768060587687,033920
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,5.378448645121973,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1643069765132048,034020
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,1.8629406591956759,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.08764858807709541,034120
26,LG디스플레이,2018,Q2,정보기술,0.0067287264125395485,1.9654533314196208,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.09348758926415991,034220
26,SK,2018,Q2,정보기술,-0.06225254146602463,-0.9611751247434561,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.13480207929808474,034730
26,강원랜드,2018,Q2,경기소비재,0.1253818671361259,-0.007505356926737927,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.08886752800316404,035250
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.19856307616815227,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.16782385035637076,035420
26,한국가스공사,2018,Q2,생활소비재,0.012370574111864818,-1.3676374145936692,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.012230012496680633,036460
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,-0.001667227143728356,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.2947537311917189,036570
26,팜스코,2018,Q2,생활소비재,-0.01854721701905933,-0.7172935808070715,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.19096434072908497,036580
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,0.30164649027139023,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,-0.7860897381191738,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.07730299905924186,042670
26,한미반도체,2018,Q2,정보기술,0.008487575040580356,1.0079197149146726,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.00910126873595464,042700
26,대우건설,2018,Q2,건설,-0.14720956152333123,-0.36773484431062065,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.040184176886632145,047040
26,대우인터내셔널,2018,Q2,산업재,-0.23668002238205516,-0.5976202721100017,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.1684108036867166,047050
26,한국항공우주,2018,Q2,산업재,-0.04013272579782187,-0.22851790193744836,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.08890511711530323,047810
26,동원F&B,2018,Q2,생활소비재,0.3095261187910555,-0.7795277861938298,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.03445945089724343,049770
26,한전KPS,2018,Q2,산업재,-0.10144173065521384,1.4407706219486975,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1550786282296816,051600
26,LG생활건강,2018,Q2,생활소비재,0.013155383941900772,-0.42203065313150634,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.03600238283764674,051900
26,LG화학,2018,Q2,에너지_화학,0.13767613185779848,0.30725365474877875,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.019456041860826584,051910
26,한전기술,2018,Q2,건설,-0.39984559357520577,0.2390316053839816,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.00956350929381184,052690
26,한라홀딩스,2018,Q2,경기소비재,-0.052756417435016884,0.15825193440306462,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.028558511575035805,060980
26,현대로템,2018,Q2,중공업,-0.21379893321860194,-8.18572509894533,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.11820362023949994,064350
26,S&T모티브,2018,Q2,경기소비재,0.031193280978570007,2.348095502882692,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1601389542472001,064960
26,LG전자,2018,Q2,정보기술,-0.12646469388621,0.05584254764226926,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.007433369414909005,066570
26,휴켐스,2018,Q2,에너지_화학,-0.04054201515023517,0.19782734548357306,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.050658520035988516,069260
26,대웅제약,2018,Q2,헬스케어,0.03403901863627715,0.32816946593467344,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.029555656404603017,069620
26,현대백화점,2018,Q2,경기소비재,-0.022851619807038467,-0.35130544680602405,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.042159209851972815,069960
26,금호타이어,2018,Q2,경기소비재,0.10794947873599557,0.39961637509700787,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.08937224159306241,073240
26,에이블씨엔씨,2018,Q2,생활소비재,-0.15180685901477114,4.328547299218134,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.32184519499624836,078520
26,GS,2018,Q2,에너지_화학,-0.05073885386538052,-0.48243559718969553,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.03464843575111371,078930
26,현대리바트,2018,Q2,경기소비재,0.10045932294075502,0.8016750250151794,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.15604488189303073,079430
26,휴비스,2018,Q2,에너지_화학,-0.26224206420989404,-0.9498080616019983,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.05054791528867472,079980
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,-5.161077727481368,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.3435941696690654,082740
26,베이직하우스,2018,Q2,경기소비재,-0.23880577006481638,-0.9521421778448573,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1909564346338038,084870
26,현대글로비스,2018,Q2,산업재,-0.1399970633697557,-0.7811353540159974,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.003821716985839413,086280
26,아모레퍼시픽,2018,Q2,생활소비재,-0.12990855364258475,-0.4025521885446085,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.33688054724090294,090430
26,LF,2018,Q2,경기소비재,0.00426919766441014,0.23720600850132456,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0738278714332624,093050
26,후성,2018,Q2,에너지_화학,0.2573633411407945,0.6511674445417006,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1424655145194752,093370
26,SK이노베이션,2018,Q2,에너지_화학,0.036020731055528166,-1.0259098215778037,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.10636753689943577,096770
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,-17.1880480675544,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.24054000229865058,097230
26,CJ제일제당,2018,Q2,생활소비재,0.06397123475775159,4.47877820412408,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.06722263372675276,097950
26,풍산,2018,Q2,철강_소재,-0.15632837084991089,-0.433338747702984,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.09189757252526141,103140
26,한국철강,2018,Q2,철강_소재,-0.19597347169858276,2.109550740426925,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.013510360431905621,104700
26,한세실업,2018,Q2,경기소비재,-0.17843959182573688,4.751187453086048,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.3059765956162399,105630
26,LG하우시스,2018,Q2,건설,-0.022239899240993025,2.4212204007285973,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.21825607578212913,108670
26,영원무역,2018,Q2,경기소비재,0.034607361915617876,0.4633255751127283,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.2683867952357418,111770
26,GKL,2018,Q2,경기소비재,-0.0038555949011391394,0.6302026371469147,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.0008850139108063371,114090
26,락앤락,2018,Q2,생활소비재,-0.144944129473842,0.3590975227992794,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.03185987342967886,115390
26,코오롱인더,2018,Q2,에너지_화학,0.06320758123336187,-0.8247038996296987,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.06562923207201714,120110
26,한미약품,2018,Q2,헬스케어,0.04667889320858402,0.9061372742114098,0.11515816784752042,0.0226310282981268,0.3971853095173552,0.026422122860765306,128940
26,이마트,2018,Q2,생활소비재,-0.09304350191800204,-0.21624463461991783,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.05974434975189517,139480
26,삼양사,2018,Q2,생활소비재,-0.060234604246293705,-0.14448898506509633,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.17367837710465983,145990
26,한국타이어,2018,Q2,경기소비재,0.03937732183576296,-0.035602987009589415,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.032940679410604815,161390
26,한국콜마,2018,Q2,생활소비재,-0.018581655390075266,0.4771402300249874,0.11515816784752042,0.0226310282981268,0.3971853095173552,-0.1618698568030884,161890
