,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
23,현대그린푸드,2019,Q1,생활소비재,-0.04503444151343003,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.063978033141956,005440
23,POSCO,2019,Q1,철강_소재,-0.02359553820533923,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.07847400192473977,005490
23,삼립식품,2019,Q1,생활소비재,-0.11254376588181063,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.22634560958419703,005610
23,크라운제과,2019,Q1,생활소비재,-0.052891736055795724,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.02582255540787068,005740
23,에스엘,2019,Q1,경기소비재,0.07427327785973833,0.0,0.0,-0.09282764948769218,-0.09880721792544522,0.0,-0.09880721792544522,0.09847443145705176,005850
23,삼성전자,2019,Q1,정보기술,-0.02107237114168848,0.0,-0.01688517595697281,-0.09282764948769218,0.0,0.0,0.0,0.06510638104812148,005930
23,SK케미칼,2019,Q1,에너지_화학,0.10150612895032014,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.161170716974396,006120
23,LS,2019,Q1,산업재,-0.1222036117494694,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.023392594361714578,006260
23,녹십자,2019,Q1,헬스케어,-0.08976268973753454,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.11167185849764714,006280
23,삼성SDI,2019,Q1,정보기술,0.035160041458900955,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.20260305304368428,006400
23,대한유화,2019,Q1,에너지_화학,-0.0718194382970196,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.13906562132144265,006650
23,GS리테일,2019,Q1,생활소비재,-0.04304538092221839,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09790585411461095,0.1682857665271764,007070
23,오뚜기,2019,Q1,생활소비재,-0.06578986417756941,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.06186157660779219,007310
23,동아타이어,2019,Q1,경기소비재,0.019260594952952174,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.029564575429748968,007340
23,일양약품,2019,Q1,헬스케어,-0.07533507582895178,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.15507327529336856,007570
23,국도화학,2019,Q1,에너지_화학,-0.004241627612673573,0.0,0.0,-0.09282764948769218,0.0,-0.09881162855823,0.0,0.037654307498687756,007690
23,서연,2019,Q1,경기소비재,0.05081974853804182,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.17707653956377678,007860
23,대덕전자,2019,Q1,정보기술,0.09486984104543747,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.006173116752958632,008060
23,서흥,2019,Q1,헬스케어,0.0586074972270033,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.18957113556892938,008490
23,호텔신라,2019,Q1,경기소비재,0.14586987385132502,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1919193800760003,008770
23,삼성전기,2019,Q1,정보기술,-0.03290288743577899,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.06240130778684366,009150
23,한샘,2019,Q1,경기소비재,-0.0230980003797071,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.19278244106564357,009240
23,광동제약,2019,Q1,헬스케어,0.012140336302373156,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.015370752471864216,009290
23,현대중공업,2019,Q1,중공업,-0.05632310860481532,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.08038091853753876,009540
23,무림P&P,2019,Q1,철강_소재,0.01099573197489482,-0.09881294838204491,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.18701741929168655,009580
23,모토닉,2019,Q1,경기소비재,-0.01343692974302671,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.16976748134182307,009680
23,한화케미칼,2019,Q1,에너지_화학,0.013660248712433955,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.10815472176625504,009830
23,OCI,2019,Q1,에너지_화학,-0.02255571736582705,0.0,-0.09871234987414823,-0.09282764948769218,0.0,0.0,-0.09871234987414845,-0.17348512034121136,010060
23,LS산전,2019,Q1,산업재,-0.01623538930656971,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.017106090577377338,010120
23,고려아연,2019,Q1,철강_소재,-0.035777131593321077,0.0,0.0,-0.09282764948769218,0.0,-0.09836695348387758,0.0,0.08004593784307486,010130
23,삼성중공업,2019,Q1,중공업,-0.025787363996223035,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.07945480995857554,010140
23,현대미포조선,2019,Q1,중공업,-0.12370889540684578,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1770952594729852,010620
23,화신,2019,Q1,경기소비재,0.27859153025733047,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.15038843545059313,010690
23,아이에스동서,2019,Q1,건설,0.10699960901726535,2.450299515088794e-05,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.040574088596179655,010780
23,S-Oil,2019,Q1,에너지_화학,-0.04919481791145233,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.08338182474327682,010950
23,LG이노텍,2019,Q1,정보기술,-0.036996867470063546,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.03872303304403682,011070
23,롯데케미칼,2019,Q1,에너지_화학,-0.08120919588312296,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1079561292262059,011170
23,현대상선,2019,Q1,산업재,0.025780716531796696,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.0499526210732302,011200
23,현대위아,2019,Q1,경기소비재,0.10413962685792014,-3.0520223085472864e-06,0.0,-0.09282764948769218,0.0,0.0,0.0,0.02117173872446107,011210
23,금호석유,2019,Q1,에너지_화학,-0.01839722170632569,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.14013764288223637,011780
23,SKC,2019,Q1,에너지_화학,-0.0657644751791459,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.2953687555172201,011790
23,현대모비스,2019,Q1,경기소비재,0.047248319966613245,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.1718246957533836,012330
23,한화테크윈,2019,Q1,중공업,-0.07354064154583259,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09554610181775691,0.2396145658147603,012450
23,현대산업,2019,Q1,건설,-0.14407596700411174,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1477071614264826,012630
23,에스원,2019,Q1,경기소비재,0.0012070118771123836,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.14412469127761984,012750
23,한솔케미칼,2019,Q1,에너지_화학,0.011255442210957325,0.0,0.0,-0.09282764948769218,0.0,-0.09881417786019853,0.0,0.03118575439832734,014680
23,동원시스템즈,2019,Q1,에너지_화학,0.021069742566982786,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.03836231006484478,014820
23,유니드,2019,Q1,에너지_화학,0.0008163115248154169,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.01728350142411736,014830
23,한국전력,2019,Q1,생활소비재,-0.062135433534787315,0.0,-0.0395490248210697,-0.09282764948769218,0.0,0.0,0.0,0.006749821444912256,015760
23,SK텔레콤,2019,Q1,커뮤니케이션서비스,0.06716970112969795,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.03069438790843103,017670
23,현대엘리베이,2019,Q1,중공업,-0.11206410594897,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09879878104725615,0.029369423095243458,017800
23,삼성에스디에스,2019,Q1,정보기술,-0.09472040782301007,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.03847277678674481,018260
23,한온시스템,2019,Q1,경기소비재,0.041415698621213734,0.0,-0.09838742953461266,-0.09282764948769218,0.0,0.0,-0.09838742953461266,0.07554786883229665,018880
23,대교,2019,Q1,경기소비재,0.006264398126471695,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.06641395325733304,019680
23,한섬,2019,Q1,경기소비재,0.017406338330909637,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.23103502633450368,020000
23,일진머티리얼즈,2019,Q1,정보기술,-0.07611249262822245,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.1998716647001191,020150
23,코웨이,2019,Q1,경기소비재,-0.17206384934555607,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.1889217414193268,021240
23,롯데쇼핑,2019,Q1,경기소비재,-0.023811371515613446,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.18589528369045813,023530
23,한국단자,2019,Q1,산업재,-0.0544419065567798,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09881219983568168,0.1215726834160632,025540
23,남해화학,2019,Q1,에너지_화학,-0.0443024596372637,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.11799593509992373,025860
23,삼성엔지니어링,2019,Q1,건설,0.05087150837241035,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.01486770834347749,028050
23,삼성물산,2019,Q1,경기소비재,-0.04465644193814866,0.0,-0.05103543500838026,-0.09282764948769218,0.0,0.0,0.0,-0.04888204405178233,028260
23,신도리코,2019,Q1,정보기술,0.09859518580070091,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1475082024312897,029530
23,제일기획,2019,Q1,커뮤니케이션서비스,0.08636396622511665,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.060018604420123745,030000
23,KT,2019,Q1,커뮤니케이션서비스,0.057241368280829444,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.01700919135257114,030200
23,LG유플러스,2019,Q1,커뮤니케이션서비스,0.0321486698829376,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1431973353475658,032640
23,세종공업,2019,Q1,경기소비재,0.06660563976621106,0.10277155155617068,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.25026559336811777,033530
23,KT&G,2019,Q1,생활소비재,-0.026203348997833883,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.07808061992399971,033780
23,무학,2019,Q1,생활소비재,0.003847495069725357,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.06126094386200852,033920
23,두산중공업,2019,Q1,중공업,-0.02336183228518403,5.536289056085053e-07,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.07437567850815022,034020
23,SBS,2019,Q1,커뮤니케이션서비스,-0.07872488300278745,0.0,0.0,-0.09282764948769218,0.0,-0.0988143562952214,0.0,-0.250270557806193,034120
23,LG디스플레이,2019,Q1,정보기술,-0.06921067875846332,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.21489537808619802,034220
23,SK,2019,Q1,정보기술,-0.03859359535774201,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.16481094634106053,034730
23,강원랜드,2019,Q1,경기소비재,0.02596855806185134,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.0008365775282295901,035250
23,NAVER,2019,Q1,커뮤니케이션서비스,0.019214525803786825,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.2309201260968392,035420
23,한국가스공사,2019,Q1,생활소비재,-0.04955170103406928,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.00938925959407258,036460
23,엔씨소프트,2019,Q1,커뮤니케이션서비스,0.0464659038656936,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.10312566496904475,036570
23,팜스코,2019,Q1,생활소비재,-0.0707086975813737,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.29555632607188115,036580
23,대우조선해양,2019,Q1,중공업,0.017114649953694938,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.03447336990339961,042660
23,두산인프라코어,2019,Q1,중공업,-0.01518768773076164,1.5382540260455713e-05,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.06259056893712132,042670
23,한미반도체,2019,Q1,정보기술,0.020535195476559645,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.16919210734872756,042700
23,대우건설,2019,Q1,건설,-0.008947780520825822,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.13180586098415303,047040
23,대우인터내셔널,2019,Q1,산업재,0.004617301078611118,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.06384430868480663,047050
23,한국항공우주,2019,Q1,산업재,-0.09533826011996684,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.3056376231813287,047810
23,동원F&B,2019,Q1,생활소비재,0.0021552348059576676,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.06791842099671641,049770
23,한전KPS,2019,Q1,산업재,0.015199673169765011,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.03296196451065521,051600
23,LG생활건강,2019,Q1,생활소비재,-0.042458012245072285,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.0370114046158776,051900
23,LG화학,2019,Q1,에너지_화학,-0.06138668716975629,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.0125960718053236,051910
23,한전기술,2019,Q1,건설,-0.027947581178654993,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.14147094958272674,052690
23,한라홀딩스,2019,Q1,경기소비재,0.030435582601728642,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.060543674111191825,060980
23,현대로템,2019,Q1,중공업,-0.17395876751954403,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.09967339077118745,064350
23,S&T모티브,2019,Q1,경기소비재,0.09674205503875594,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.47004877389550215,064960
23,LG전자,2019,Q1,정보기술,-0.017636574388479785,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.10555574371236393,066570
23,휴켐스,2019,Q1,에너지_화학,0.006195575999071071,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.07213214217224327,069260
23,대웅제약,2019,Q1,헬스케어,-0.015594779739757238,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.03358604674266695,069620
23,현대백화점,2019,Q1,경기소비재,-0.07455743203715856,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.15244569586547396,069960
23,금호타이어,2019,Q1,경기소비재,0.02392803294769609,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.029010852482139245,073240
23,에이블씨엔씨,2019,Q1,생활소비재,-0.07662555390726063,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.04448348264010285,078520
23,GS,2019,Q1,에너지_화학,-0.024656441938148657,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.007164122978989523,078930
23,현대리바트,2019,Q1,경기소비재,-0.015751332449097565,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.24191938007600028,079430
23,휴비스,2019,Q1,에너지_화학,-0.008665208007957854,0.0,0.0,-0.09282764948769218,0.0,-0.098816314797323,0.0,-0.1307736927797471,079980
23,두산엔진,2019,Q1,중공업,-0.20145686432463228,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1464807835847722,082740
23,베이직하우스,2019,Q1,경기소비재,0.12002097741669004,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.27481065794681336,084870
23,현대글로비스,2019,Q1,산업재,0.22141385748532166,0.0,0.0,-0.09282764948769218,-0.09790809032913284,0.0,0.0,0.06795842970710879,086280
23,아모레퍼시픽,2019,Q1,생활소비재,0.07755991690090147,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.2904042285608488,090430
23,LF,2019,Q1,경기소비재,-0.00648911126085782,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09879737780926834,0.030826951160896985,093050
23,후성,2019,Q1,에너지_화학,0.05146814461091419,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.3988083353304653,093370
23,SK이노베이션,2019,Q1,에너지_화학,-0.04498729220531757,0.0,0.0,-0.09282764948769218,0.0,-0.09666635866460993,0.0,-0.02900514737931416,096770
23,한진중공업,2019,Q1,중공업,0.0,0.0,-0.0988359832988116,-0.09282764948769218,0.0,0.0,0.0,0.0,097230
23,CJ제일제당,2019,Q1,생활소비재,-0.0810423531173217,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.13264102956053636,097950
23,풍산,2019,Q1,철강_소재,-0.06892994621165294,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.12881726061549933,103140
23,한국철강,2019,Q1,철강_소재,-0.00465644193814866,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.10686783368424771,104700
23,한세실업,2019,Q1,경기소비재,0.07853281573833085,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.2649963031529234,105630
23,LG하우시스,2019,Q1,건설,-0.03738371466542138,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.12114368298706277,108670
23,영원무역,2019,Q1,경기소비재,0.15019807567287738,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,0.02661687163398603,111770
23,GKL,2019,Q1,경기소비재,-0.013008090289797013,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.05430470117691773,114090
23,락앤락,2019,Q1,생활소비재,-0.15189112212184017,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.09061253307489035,115390
23,코오롱인더,2019,Q1,에너지_화학,-0.029042759845593333,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.0986852427777527,-0.10071766333780285,120110
23,한미약품,2019,Q1,헬스케어,-0.0900411324375388,0.019892775941311003,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.22992399278530773,128940
23,이마트,2019,Q1,생활소비재,-0.045815862228003726,-0.09518907129117138,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.22989406362030407,139480
23,삼양사,2019,Q1,생활소비재,-0.007631648549718907,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.09995046815890185,145990
23,한국타이어,2019,Q1,경기소비재,0.01406696231717049,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.1746663354210612,161390
23,한국콜마,2019,Q1,생활소비재,-0.12023116457498792,0.0,0.0,-0.09282764948769218,0.0,0.0,-0.09880807596887098,-0.24045787179486455,161890
23,동아에스티,2019,Q1,헬스케어,0.046891671499857956,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.07215338735325941,170900
23,종근당,2019,Q1,헬스케어,-0.05783276733538216,0.049705665498830154,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.07694251311224679,185750
23,코스맥스,2019,Q1,생활소비재,-0.18760708614563298,0.0,0.0,-0.09282764948769218,0.0,0.0,0.0,-0.34191766551595637,192820
