,name,year,quarter,sector,Relative Return,유동자산 변화율,실업률 변화율,보유 주식 수 변화율,1인평균급여 변화율,기말 소유주식 지분율 변화율,주식액면가액 변화율,Label,Code
30,영진약품,2017,Q2,헬스케어,-0.07295480441645355,0.016767989901013136,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.061752396902925,003520
30,LG,2017,Q2,정보기술,0.0728345059379617,-0.3511798416360016,-0.00900900900900925,0.0,0.0,0.0,0.04026849052079995,-0.005974106358619072,003550
30,S&T중공업,2017,Q2,산업재,-0.03294770782556234,0.011216250087486612,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1652097407655618,003570
30,쌍용차,2017,Q2,경기소비재,-0.2343976088312758,-0.02151226824214869,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.16666943052586125,003620
30,남양유업,2017,Q2,생활소비재,-0.1759143406500656,-0.050559627598686374,-0.00900900900900925,0.0,0.0,0.0,0.04069226729500386,-0.1402632355321854,003920
30,삼성정밀화학,2017,Q2,에너지_화학,0.0636927617496209,0.2549505997211994,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.04271150331272767,004000
30,현대제철,2017,Q2,철강_소재,0.04545798562010793,-0.012638548143616313,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.12824034758113034,004020
30,한솔홀딩스,2017,Q2,경기소비재,-0.06515014160222274,-0.6435917406788725,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1335700103103873,004150
30,신세계,2017,Q2,경기소비재,-0.08463712391354586,0.04277873412330835,-0.00900900900900925,0.0,0.0,0.0,0.0,0.11264533343945793,004170
30,농심,2017,Q2,생활소비재,-0.032183292021169714,-0.07106664578225785,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.03910110997365216,004370
30,세방전지,2017,Q2,경기소비재,-0.04078031410806583,-0.028746723942492003,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.21713296299610035,004490
30,조광피혁,2017,Q2,경기소비재,-0.04740544124566891,0.005111044183067293,-0.00900900900900925,0.0,0.04069607413368659,0.0,0.0,0.0694190520649231,004700
30,한솔테크닉스,2017,Q2,정보기술,-0.04798884739643876,0.10537013180872745,-0.00900900900900925,0.0,0.0,0.0,0.0,0.093914239881027,004710
30,효성,2017,Q2,에너지_화학,0.15547593611276173,-0.05177787767154274,-0.00900900900900925,0.0,0.0,0.0,0.040764732771314316,-0.36209392353802594,004800
30,삼광글라스,2017,Q2,철강_소재,-0.06572561177038602,0.03925623495167474,-0.00900900900900925,0.04069434895095081,0.0,0.0,0.04069434895095081,-0.17576587902238744,005090
30,빙그레,2017,Q2,생활소비재,-0.11675163638520118,0.08516517168833171,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.10708634507915683,005180
30,롯데칠성,2017,Q2,생활소비재,-0.4181839317964132,0.15827622440633116,-0.00900900900900925,0.0,0.0,0.0,0.0407510224894132,0.033775455831581584,005300
30,현대차,2017,Q2,경기소비재,-0.08875063579172811,0.022048341761286006,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.017333786612503163,005380
30,현대그린푸드,2017,Q2,생활소비재,0.08208728133176543,-0.011753233874584934,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2418276399515148,005440
30,POSCO,2017,Q2,철강_소재,0.14930127845422647,0.008232232899501701,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.10244012501573532,005490
30,삼립식품,2017,Q2,생활소비재,-0.27094591828379594,-0.08920335390992351,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.12994220669409448,005610
30,크라운제과,2017,Q2,생활소비재,-0.3040666599197113,-0.6387298764779372,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.22800801316248467,005740
30,에스엘,2017,Q2,경기소비재,0.1421163870494766,0.057446172094896664,-0.00900900900900925,0.0,0.04070629632638423,0.0,0.0,-0.09704360969341219,005850
30,삼성전자,2017,Q2,정보기술,-0.035921684273371696,-0.024372395151885717,-0.00900900900900925,0.028574682135434903,0.0,0.0,0.0,0.15335686218290157,005930
30,SK케미칼,2017,Q2,에너지_화학,0.0452820539171333,0.25072315659362543,-0.00900900900900925,0.0,0.0,0.0,0.0,0.0512198171816961,006120
30,LS,2017,Q2,산업재,0.24402862889343882,-0.05000414503086159,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.20656181584544547,006260
30,녹십자,2017,Q2,헬스케어,0.020284240446362754,0.1493252244484229,-0.00900900900900925,0.0,0.0,0.0,0.0,0.13925718830616043,006280
30,삼성SDI,2017,Q2,정보기술,0.08697602830662833,-0.051145335100229006,-0.00900900900900925,0.0,0.0,0.0,0.0,0.1428726843460105,006400
30,대한유화,2017,Q2,에너지_화학,0.03923803748690367,-0.2589863276556511,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.12299077714426866,006650
30,GS리테일,2017,Q2,생활소비재,-0.2715185981900748,0.0443897708315546,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.21420762367075274,007070
30,오뚜기,2017,Q2,생활소비재,-0.07445487434312986,-0.006057683242845835,-0.00900900900900925,0.0,0.0,0.0,0.04068934754424336,-0.08551896752858136,007310
30,동아타이어,2017,Q2,경기소비재,0.06559136403163203,-0.11397168043863226,-0.00900900900900925,0.0,0.0,0.0,0.04069284708368359,-0.2007839161527798,007340
30,일양약품,2017,Q2,헬스케어,-0.13946731234866833,0.020113260510834063,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.023961915065807582,007570
30,국도화학,2017,Q2,에너지_화학,0.10416390212727641,-0.0932968185569455,-0.00900900900900925,0.0,0.0,0.0,0.04069607058638636,-0.046162078169793834,007690
30,서연,2017,Q2,경기소비재,-0.12131854701008324,-0.3368823130286308,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.20054770149270745,007860
30,대덕전자,2017,Q2,정보기술,0.1969895920239354,0.11149641617296657,-0.00900900900900925,0.0,0.0,0.0,0.04069507159933394,-0.17839873806299716,008060
30,서흥,2017,Q2,헬스케어,-0.13460001263980625,0.0031246253905437005,-0.00900900900900925,0.040695607771373155,0.0,0.0,0.0,-0.11315723383542628,008490
30,호텔신라,2017,Q2,경기소비재,0.05043377191466495,0.2176932736330519,-0.00900900900900925,0.0,0.0,0.0,0.0,0.23124795766005968,008770
30,삼성전기,2017,Q2,정보기술,0.15996759832559693,-0.0343267271845874,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.018613668509199197,009150
30,한샘,2017,Q2,경기소비재,-0.24494317787522596,-0.22089783052943568,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.12236266610342535,009240
30,광동제약,2017,Q2,헬스케어,-0.09819239769236829,0.047335845031658774,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.05426387270765522,009290
30,현대중공업,2017,Q2,중공업,-0.013696727920771494,-0.07318533666066795,-0.00900900900900925,0.0,0.0,0.0,-0.3463477275974097,-0.16958526889814587,009540
30,무림P&P,2017,Q2,철강_소재,0.08599852616064847,-0.0308913695016495,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08935837027462207,009580
30,모토닉,2017,Q2,경기소비재,0.022836518202979,-0.01141850725256166,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08312611141149957,009680
30,한화케미칼,2017,Q2,에너지_화학,0.16959835652788624,-0.22677793342060115,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1890650109053223,009830
30,OCI,2017,Q2,에너지_화학,0.0574515231408823,-0.004103754256698289,-0.00900900900900925,0.04068841165516268,0.0,0.0,0.0,0.2743674189940729,010060
30,LS산전,2017,Q2,산업재,0.05932401154252052,0.0736398426674938,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.06067428757190768,010120
30,고려아연,2017,Q2,철강_소재,0.1031196006612024,0.022864602651709198,-0.00900900900900925,0.0,0.0,0.0,0.040630872332265255,-0.04154077740391476,010130
30,삼성중공업,2017,Q2,중공업,-0.053459846842630915,-0.05101518804453997,-0.00900900900900925,0.0,0.0,0.0,0.0,0.02278246914957313,010140
30,현대미포조선,2017,Q2,중공업,0.09950869188762608,0.14013209801968096,-0.00900900900900925,0.0,0.0,0.0,0.04064418854534613,-0.18191416112003664,010620
30,화신,2017,Q2,경기소비재,-0.117612148878598,-0.060597491399118075,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2086779070401973,010690
30,아이에스동서,2017,Q2,건설,-0.14622369606157376,0.2300245852461138,-0.00900900900900925,0.04075189948987967,0.0,0.0,0.0,-0.14836272527852445,010780
30,S-Oil,2017,Q2,에너지_화학,0.08028063620310674,-0.18323365750597986,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.04987968487325701,010950
30,LG이노텍,2017,Q2,정보기술,0.20028424044636273,0.012449361598297237,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1233902077320349,011070
30,롯데케미칼,2017,Q2,에너지_화학,0.03638178402692498,-0.023054382036005516,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.14634797684843917,011170
30,현대상선,2017,Q2,산업재,-0.11623143260578701,-0.2549312209608382,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.20398055740756318,011200
30,현대위아,2017,Q2,경기소비재,0.11378455885009868,-0.064113475382509,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.19106153548480231,011210
30,금호석유,2017,Q2,에너지_화학,-0.05473734768954864,-0.1253225952410013,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.09346014937835366,011780
30,SKC,2017,Q2,에너지_화학,0.2452603756268108,-0.12215395081700497,-0.00900900900900925,0.0,0.0,0.0,0.0,0.028298116562120557,011790
30,현대모비스,2017,Q2,경기소비재,0.024695063838856203,0.010773335290821473,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.025611640111633277,012330
30,한화테크윈,2017,Q2,중공업,-0.2684405808370041,-0.04046309806805004,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.15761322198606276,012450
30,현대산업,2017,Q2,건설,-0.1727835290494158,0.022065002434116687,-0.00900900900900925,0.040681584627629164,0.0,0.0,0.040681584627629386,-0.07318390218467424,012630
30,에스원,2017,Q2,경기소비재,-0.11510512878848675,0.005467224565919748,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.06951563696228841,012750
30,한솔케미칼,2017,Q2,에너지_화학,-0.13533654952092145,-0.05798799894624207,-0.00900900900900925,0.0,0.0,0.0,0.04069425811652527,-0.10467554317277449,014680
30,동원시스템즈,2017,Q2,에너지_화학,-0.18874347296219685,0.0655636990542412,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.10982729516105416,014820
30,유니드,2017,Q2,에너지_화학,0.00848674192526526,0.054681470950068034,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.14713300702971122,014830
30,한국전력,2017,Q2,생활소비재,0.0010448224569447623,-0.056845049337174824,-0.00900900900900925,0.019616780766853692,0.0,0.0,0.0,-0.22390797118682276,015760
30,SK텔레콤,2017,Q2,커뮤니케이션서비스,0.1017951925832758,-0.05072632255985299,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.14516512165094828,017670
30,현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.09658450073805436,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.0012386623707284494,017800
30,삼성에스디에스,2017,Q2,정보기술,0.16750537547571698,0.07608561448346851,-0.00900900900900925,0.0,0.0,0.0,0.0,0.04872766082613314,018260
30,한온시스템,2017,Q2,경기소비재,0.16086191413879053,-0.017133522130770573,-0.00900900900900925,0.040645906640133456,0.0,0.0,0.0,0.1296065762071523,018880
30,대교,2017,Q2,경기소비재,-0.0019095754112983289,-0.038504811425704055,-0.00900900900900925,0.0,0.04069431223587583,0.0,0.0,-0.12845793992187995,019680
30,한섬,2017,Q2,경기소비재,0.12014486762406311,-0.2621049045078343,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2910923485240305,020000
30,일진머티리얼즈,2017,Q2,정보기술,0.7568403036741871,0.08986610749213653,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.010081688089654026,020150
30,코웨이,2017,Q2,경기소비재,-0.08409493178327676,0.11104814681040165,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.07198191375085689,021240
30,롯데쇼핑,2017,Q2,경기소비재,-0.11714976466513358,-0.13961726545034825,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.09302999369366169,023530
30,한국단자,2017,Q2,산업재,-0.07227961953471577,-0.010218517757615286,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08213517779674952,025540
30,남해화학,2017,Q2,에너지_화학,-0.1348697119444019,0.09384168592963582,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.14348033349663597,025860
30,삼성엔지니어링,2017,Q2,건설,-0.15998170886611915,-0.03278938478931792,-0.00900900900900925,0.0,0.0,0.0,0.0,0.14247482582768822,028050
30,삼성물산,2017,Q2,경기소비재,0.0385985928197726,0.030339181241979762,-0.00900900900900925,0.055776005611038126,0.0,0.0,0.0,-0.011318749018518204,028260
30,신도리코,2017,Q2,정보기술,0.07555076496661861,0.007360864502665931,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.02085740965232627,029530
30,제일기획,2017,Q2,커뮤니케이션서비스,0.0015425676114256687,0.06774097588216099,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08097144900981183,030000
30,KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,-0.12171140455115892,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2128665420724176,030200
30,LG유플러스,2017,Q2,커뮤니케이션서비스,0.06153809450597221,-0.014869792882610922,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2689573504888074,032640
30,세종공업,2017,Q2,경기소비재,-0.1881950222264483,-0.053767183202373614,-0.00900900900900925,0.0,0.0,0.0,0.040694509925286226,-0.05583529207241759,033530
30,KT&G,2017,Q2,생활소비재,0.09512033195020739,-0.04492756587549285,-0.00900900900900925,0.04041291988277251,0.0,0.0,0.0,-0.11901156183658958,033780
30,무학,2017,Q2,생활소비재,-0.0793477531561756,0.7132963660031661,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.27049408461779034,033920
30,두산중공업,2017,Q2,중공업,-0.2578520606673034,-0.012971875652108444,-0.00900900900900925,0.04046356529143491,0.0,0.0,0.0,-0.16326812765249488,034020
30,SBS,2017,Q2,커뮤니케이션서비스,0.06802977616064847,0.4650469717956658,-0.00900900900900925,0.0,0.0,0.0,0.04070014164921254,-0.1968680539354869,034120
30,LG디스플레이,2017,Q2,정보기술,0.016931343947018694,0.03280895110571769,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1126612215939316,034220
30,SK,2017,Q2,정보기술,0.06368776918853691,-0.06076551064484892,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.05936746288273066,034730
30,강원랜드,2017,Q2,경기소비재,-0.10766917900794168,0.2462439138026169,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.10428386571901838,035250
30,NAVER,2017,Q2,커뮤니케이션서비스,0.009215115512419114,-0.01658012719437829,-0.00900900900900925,0.0,0.0,0.0,0.0,0.0430498847870502,035420
30,한국가스공사,2017,Q2,생활소비재,-0.010915054086265114,-0.16664316957718717,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.23345477736653525,036460
30,엔씨소프트,2017,Q2,커뮤니케이션서비스,0.04491513576804633,0.0042484844217620665,-0.00900900900900925,0.0,0.04077910467345758,0.0,0.0,-0.017220693032416495,036570
30,팜스코,2017,Q2,생활소비재,-0.0492206115110296,0.013790737879684878,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1514265748096383,036580
30,대우조선해양,2017,Q2,중공업,0.0,0.051098822935213395,-0.00900900900900925,0.0,0.0,0.0,0.0,0.0,042660
30,두산인프라코어,2017,Q2,중공업,-0.11239710964220126,-0.021854118485534757,-0.00900900900900925,0.0,0.0,0.0,0.0,0.0199286130108378,042670
30,한미반도체,2017,Q2,정보기술,-0.05422343559557907,0.12897512267823963,-0.00900900900900925,0.0,0.0,0.0,0.0,0.23001360984134783,042700
30,대우건설,2017,Q2,건설,-0.07214100872307247,-0.028629457701331296,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.23459878992406843,047040
30,대우인터내셔널,2017,Q2,산업재,-0.04366249078850408,0.10661818363378828,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.2495476075871764,047050
30,한국항공우주,2017,Q2,산업재,-0.41103735527460894,-0.09419180298684793,-0.00900900900900925,0.040546110413065994,0.0,0.0,0.0,0.22578965339006057,047810
30,동원F&B,2017,Q2,생활소비재,-0.2286470140673431,0.05697300882728151,-0.00900900900900925,0.04070650779829643,0.0,0.0,0.0,-0.09503457636833912,049770
30,한전KPS,2017,Q2,산업재,-0.15239433098220867,0.07292731648694306,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.27659612149542767,051600
30,LG생활건강,2017,Q2,생활소비재,0.0016072670555496108,-0.21284660146161205,-0.00900900900900925,0.0,0.0,0.0,0.0,0.17307042264152556,051900
30,LG화학,2017,Q2,에너지_화학,0.19258765328568772,0.041618250865796735,-0.00900900900900925,0.0,0.0,0.0,0.03880823280328416,0.05394589718900125,051910
30,한전기술,2017,Q2,건설,-0.25171511108776734,0.11211554995294026,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08478453639197979,052690
30,한라홀딩스,2017,Q2,경기소비재,0.05662452937092134,0.20954213672386346,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.060271731693176074,060980
30,현대로템,2017,Q2,중공업,-0.15882906004624808,0.017388418699611163,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.04512460658854662,064350
30,S&T모티브,2017,Q2,경기소비재,0.11208294821693737,-0.09350308647021399,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.23624483058819812,064960
30,LG전자,2017,Q2,정보기술,-0.11669096039191877,0.04553134065209896,-0.00900900900900925,0.0,0.0,0.0,0.0,0.15716939683144582,066570
30,휴켐스,2017,Q2,에너지_화학,-0.03989788818198102,0.28882850007619876,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.12885293663024072,069260
30,대웅제약,2017,Q2,헬스케어,0.0074047004613838965,0.0003028936928799464,-0.00900900900900925,0.0,0.0,0.0,0.0,0.28865489637848146,069620
30,현대백화점,2017,Q2,경기소비재,-0.11902430488957984,-0.02716985747749112,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1990511992346715,069960
30,금호타이어,2017,Q2,경기소비재,-0.15339541323329092,0.03343455628917513,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.17452155372742925,073240
30,에이블씨엔씨,2017,Q2,생활소비재,-0.253690633644007,0.003175400756598501,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.15940956503481982,078520
30,GS,2017,Q2,에너지_화학,0.15696626809613234,-0.4947840872535654,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.21222197485326472,078930
30,현대리바트,2017,Q2,경기소비재,-0.20699584129945206,0.0223975427893508,-0.00900900900900925,0.0,0.0,0.0,0.0,0.04488432233447334,079430
30,휴비스,2017,Q2,에너지_화학,0.04440642236662876,-0.06918827792097171,-0.00900900900900925,0.0,0.0,0.0,0.04069295232395764,-0.13836716886904427,079980
30,두산엔진,2017,Q2,중공업,0.0024219262425977522,0.03623067293826554,-0.00900900900900925,0.0,0.0,0.0,0.0,0.00691191932464405,082740
30,베이직하우스,2017,Q2,경기소비재,0.30675324314178054,-0.024837448370215176,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.28299232823593956,084870
30,현대글로비스,2017,Q2,산업재,0.06391622056542583,-0.024699111956526076,-0.00900900900900925,0.0,0.04051827858709123,0.0,0.0,-0.19470552100981864,086280
30,아모레퍼시픽,2017,Q2,생활소비재,-0.21285698170773493,-0.11940431742898061,-0.00900900900900925,0.0,0.0,0.0,0.0,0.047417145870844835,090430
30,LF,2017,Q2,경기소비재,0.18590504045239806,-0.128152537601529,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.26673256850049004,093050
30,후성,2017,Q2,에너지_화학,0.3119915010323048,0.18743236008133946,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.20001513644992763,093370
30,SK이노베이션,2017,Q2,에너지_화학,-0.028323131633851178,-0.5238688799599643,-0.00900900900900925,0.0,0.0,0.0,0.04008840714126172,0.073832049146866,096770
30,한진중공업,2017,Q2,중공업,0.12428388375794037,0.16969282063265845,-0.00900900900900925,0.04065866060844048,0.0,0.0,0.0,-0.2290690490904003,097230
30,CJ제일제당,2017,Q2,생활소비재,-0.008414881660580582,-0.0858383782003651,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.017687478711536045,097950
30,풍산,2017,Q2,철강_소재,0.31121273990611337,-0.009318287919785728,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.21758390094703828,103140
30,한국철강,2017,Q2,철강_소재,0.022062474605313236,0.033803284629384533,-0.00900900900900925,0.0,0.0,0.0,0.04069460688191051,-0.23449774774617646,104700
30,한세실업,2017,Q2,경기소비재,0.024166465091946178,0.17557625417158707,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.13855714980722422,105630
30,LG하우시스,2017,Q2,건설,-0.059193781531659224,0.09800028837855934,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.16172406895413802,108670
30,영원무역,2017,Q2,경기소비재,-0.07557396979023398,0.2427755338526565,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.05546974698505825,111770
30,GKL,2017,Q2,경기소비재,0.03135287704189706,-0.12706478349321415,-0.00900900900900925,0.0,0.0,0.0,0.0,0.19334004390914733,114090
30,락앤락,2017,Q2,생활소비재,-0.08572963193987047,-0.09520158230799336,-0.00900900900900925,0.0,0.0,0.0,0.0,0.5874181072855258,115390
30,코오롱인더,2017,Q2,에너지_화학,-0.07299427959474722,-0.01101748355615395,-0.00900900900900925,0.0,0.0,0.0,0.0,0.09413245087823699,120110
30,한미약품,2017,Q2,헬스케어,-0.1135130908570594,-0.02640010879704846,-0.00900900900900925,0.040697473712747456,0.0,0.0,0.0,0.44090160307636417,128940
30,이마트,2017,Q2,생활소비재,0.04740203493257829,-0.034570873818207226,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.08791830190678612,139480
30,삼양사,2017,Q2,생활소비재,-0.026816931333303352,-0.051323467187591065,-0.00900900900900925,0.0,0.0,0.0,0.0,-0.1294369650566947,145990
