,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
29,서흥,2017,Q3,헬스케어,-0.11315723383542628,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.00025751110231818364,008490
29,호텔신라,2017,Q3,경기소비재,0.23124795766005968,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.22507636061213976,008770
29,삼성전기,2017,Q3,정보기술,-0.018613668509199197,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.1190642197034259,009150
29,한샘,2017,Q3,경기소비재,-0.12236266610342535,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.012244800159810824,009240
29,광동제약,2017,Q3,헬스케어,-0.05426387270765522,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.0690218013204262,009290
29,현대중공업,2017,Q3,중공업,-0.21453709277980884,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.01841720279183428,009540
29,무림P&P,2017,Q3,철강_소재,-0.08935837027462207,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.5399634807658368,009580
29,모토닉,2017,Q3,경기소비재,-0.09619987540575092,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.12266584179308465,009680
29,한화케미칼,2017,Q3,에너지_화학,-0.1890650109053223,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.04230328307032655,009830
29,OCI,2017,Q3,에너지_화학,0.2743674189940729,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.3415441103457459,010060
29,LS산전,2017,Q3,산업재,-0.06067428757190768,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.08046051358554096,010120
29,고려아연,2017,Q3,철강_소재,-0.04154077740391476,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.01724401903186206,010130
29,삼성중공업,2017,Q3,중공업,0.02278246914957313,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.19236031889095792,010140
29,현대미포조선,2017,Q3,중공업,-0.18191416112003664,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.08969641466375573,010620
29,화신,2017,Q3,경기소비재,-0.2086779070401973,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.14896729014968427,010690
29,아이에스동서,2017,Q3,건설,-0.14836272527852445,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.10459321326294091,010780
29,S-Oil,2017,Q3,에너지_화학,-0.04987968487325701,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.05156280910234389,010950
29,LG이노텍,2017,Q3,정보기술,-0.1233902077320349,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.15998696957380687,011070
29,롯데케미칼,2017,Q3,에너지_화학,-0.14634797684843917,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.26595742582410187,011170
29,현대상선,2017,Q3,산업재,-0.2434103961001017,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.2182255333682668,011200
29,현대위아,2017,Q3,경기소비재,-0.19106153548480231,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.1383933070124657,011210
29,금호석유,2017,Q3,에너지_화학,-0.09346014937835366,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.36606033424288453,011780
29,SKC,2017,Q3,에너지_화학,0.028298116562120557,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.03269941847919782,011790
29,현대모비스,2017,Q3,경기소비재,-0.025611640111633277,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.04294851040502164,012330
29,한화테크윈,2017,Q3,중공업,-0.15761322198606276,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.1466206625717485,012450
29,현대산업,2017,Q3,건설,-0.09943011953419714,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.05853474064697794,012630
29,에스원,2017,Q3,경기소비재,-0.06951563696228841,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.09869281813074865,012750
29,한솔케미칼,2017,Q3,에너지_화학,-0.10467554317277449,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.026713244369351442,014680
29,동원시스템즈,2017,Q3,에너지_화학,-0.20205359791673527,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.06290371723835547,014820
29,유니드,2017,Q3,에너지_화학,-0.14713300702971122,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.12887550708282383,014830
29,한국전력,2017,Q3,생활소비재,-0.22390797118682276,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.07429485129617441,015760
