,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,환율 변화율,수출액 변화율,Label,Code
21,롯데칠성,2019,Q3,생활소비재,-0.10676315554364323,1.1009660319514163,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.18874623829601198,005300
21,현대차,2019,Q3,경기소비재,-0.1417448405253282,-0.7409917597930218,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.13813664420007102,005380
21,현대그린푸드,2019,Q3,생활소비재,-0.10379415904414765,0.2022244935714701,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2512865642853134,005440
21,POSCO,2019,Q3,철강_소재,-0.0369371482176359,-0.0704561138528853,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.07712050684768068,005490
21,삼립식품,2019,Q3,생활소비재,-0.009357330657772722,-0.49419766997559356,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.21491658150414625,005610
21,크라운제과,2019,Q3,생활소비재,-0.11345583980642095,-1.5637304262820908,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2034993236259083,005740
21,에스엘,2019,Q3,경기소비재,-0.18329210181141964,-0.9240974148748314,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2759377125916084,005850
21,삼성전자,2019,Q3,정보기술,0.0964626239919313,0.3442018624529677,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.10129919395021802,005930
21,SK케미칼,2019,Q3,에너지_화학,-0.042359522646859646,-0.8978782387845691,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.07123729214823515,006120
21,LS,2019,Q3,산업재,0.06602178898043175,-7.346740638002774,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2392233589271565,006260
21,녹십자,2019,Q3,헬스케어,0.032018250843396975,9.013704655929269,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.158163355799929,006280
21,삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.7305262094317002,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.22598516810216482,006400
