,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,소비자물가지수 변화율,GDP 변화율,주택가격 변화율,환율 변화율,수출액 변화율,Label,Code
8,경방,2023,Q2,경기소비재,-0.14346590820544036,-0.9633614927655404,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.09140781246044408,000050
8,하이트진로,2023,Q2,생활소비재,-0.14557604565744936,-1.2904599788180706,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.07899842913223817,000080
8,유한양행,2023,Q2,헬스케어,0.29034291902187653,-0.49974067130523625,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.1365996389889667,000100
8,CJ대한통운,2023,Q2,산업재,-0.03483625001144944,-0.40796349686978195,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.0018312838947458498,000120
8,두산,2023,Q2,산업재,0.09872153547567038,34.53970112795444,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.2355025124873475,000150
8,대림산업,2023,Q2,건설,-0.19266407139865827,-0.9879496787647712,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.19828639855729635,000210
8,일동제약,2023,Q2,헬스케어,-0.05119394037489635,25.130659472062455,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.09910588453619856,000230
8,한국타이어월드와이드,2023,Q2,경기소비재,-0.13017710317938808,-0.6993758152198951,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.25653859891750974,000240
8,기아차,2023,Q2,경기소비재,-0.15229947275120165,4.281434827448018,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.011223085151632943,000270
8,조선내화,2023,Q2,철강_소재,0.03633551787553052,-1.0074468658632325,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.20592868253686974,000480
8,동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,-1.1403069110881046,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.07971995402686094,000640
8,SK하이닉스,2023,Q2,정보기술,0.2757811796600229,0.16110563560652746,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.19518738408239644,000660
8,영풍,2023,Q2,철강_소재,-0.008134293944047445,-1.5262750568900643,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.11497095547272082,000670
8,현대건설,2023,Q2,건설,-0.11548289076272175,-0.05149993392361574,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.01871123515860353,000720
8,한화,2023,Q2,에너지_화학,0.0025584552950958447,-1.5564633122089027,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.088828447381079,000880
8,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.8623895956315449,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.23725698679259047,001040
8,LG상사,2023,Q2,산업재,0.12476092431538251,-0.707716395088293,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.14747209053297525,001120
8,동국제강,2023,Q2,철강_소재,0.20365198402539958,-1.0182043692792768,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.2414258499784816,001230
8,세아베스틸,2023,Q2,철강_소재,-0.01517141271331833,-1.2471798732723183,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.011149875952507583,001430
8,대상,2023,Q2,생활소비재,-0.10987363073005765,1.0699460800075404,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.18476492851676615,001680
8,SK네트웍스,2023,Q2,경기소비재,0.4155051100198994,-0.7592405063291139,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.09775701880965043,001740
8,오리온,2023,Q2,생활소비재,-0.10112309208470176,-0.9634138518845846,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.09904749246854505,001800
8,고려제강,2023,Q2,철강_소재,0.16873803266046006,-0.42142241587434826,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.13906304331903427,002240
8,넥센타이어,2023,Q2,경기소비재,-0.1264292535848931,-9.194141421771235,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.040087592719171616,002350
8,KCC,2023,Q2,건설,-0.051820991476630995,1.492156748130642,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.16631224525961363,002380
8,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.972369425231777,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.0855900374796735,002790
8,한국쉘석유,2023,Q2,에너지_화학,-0.08007386225133584,0.1239333729113028,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.09915417810154648,002960
8,부광약품,2023,Q2,헬스케어,-0.1538276740468974,-2.230802633816818,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.10561647327104665,003000
8,세아제강,2023,Q2,철강_소재,0.21341076251411584,-0.9940175462988784,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.0356870328660239,003030
8,일신방직,2023,Q2,경기소비재,-0.254384225442304,-3.2522386986661265,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.049065689667963056,003200
8,태광산업,2023,Q2,에너지_화학,-0.15095545202413502,-1.479583082962435,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.022519478886202097,003240
8,한일시멘트,2023,Q2,건설,-0.0745508993809575,-0.96121694688812,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.08271480294657499,003300
8,대한항공,2023,Q2,산업재,0.05424658272008227,0.11894541674060544,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.11089987595250758,003490
8,영진약품,2023,Q2,헬스케어,-0.1369187640744036,1.9317435989227354,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.12315991419342537,003520
8,LG,2023,Q2,정보기술,-0.11107972284197581,-0.8889268479430866,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.03902478990411453,003550
8,S&T중공업,2023,Q2,산업재,-0.06382110508717406,-0.2050772705580136,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.4237308294416833,003570
8,쌍용차,2023,Q2,경기소비재,-0.2518953138223525,-0.10892908894126518,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.11653001002358654,003620
8,남양유업,2023,Q2,생활소비재,-0.14653587963211323,-0.5533604077212383,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.08233999261266219,003920
8,삼성정밀화학,2023,Q2,에너지_화학,-0.036391422563455525,-0.22480944714666895,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.033932134017023705,004000
8,현대제철,2023,Q2,철강_소재,-0.048063175218814744,0.1117926272477563,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.02053365005905311,004020
8,한솔홀딩스,2023,Q2,경기소비재,-0.14056048976085772,-0.65245476947528,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.0026972971923687403,004150
8,신세계,2023,Q2,경기소비재,-0.04462812788132838,-0.8450345156980521,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.13755047836214612,004170
8,농심,2023,Q2,생활소비재,0.15206450396645604,-0.238010498057733,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.0968242619785269,004370
8,세방전지,2023,Q2,경기소비재,-0.14838677367674155,0.33388599866131563,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.16104215303299968,004490
8,조광피혁,2023,Q2,경기소비재,-0.03723623801150944,0.058068688470149565,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.03701931596668434,004700
8,한솔테크닉스,2023,Q2,정보기술,-0.04651216468576828,0.2972184363398811,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.011279697910964552,004710
8,효성,2023,Q2,에너지_화학,-0.09460046471866232,-1.0172884759069023,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.04987512043007092,004800
8,삼광글라스,2023,Q2,철강_소재,-0.13947157458569162,-0.9591531612578729,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.07932065636688405,005090
8,빙그레,2023,Q2,생활소비재,0.0038271566715171526,1.731485153790946,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.24468215121572648,005180
8,롯데칠성,2023,Q2,생활소비재,-0.11799932734674769,-0.2274214199965996,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.17671777110631595,005300
8,현대차,2023,Q2,경기소비재,-0.12921632158935242,0.9310803893573447,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.042794612794612844,005380
8,현대그린푸드,2023,Q2,생활소비재,-0.1294554152404964,-1.168840773664666,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.036903402736017006,005440
8,POSCO,2023,Q2,철강_소재,0.5378390778086102,-0.7398196197370517,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.1548998759525076,005490
8,삼립식품,2023,Q2,생활소비재,-0.13628855316381885,0.7256406831719555,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.0179497293249416,005610
8,크라운제과,2023,Q2,생활소비재,-0.12217600288614477,-1.190867012742252,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.002583117244771331,005740
8,에스엘,2023,Q2,경기소비재,0.022140164801598444,-0.0475247598552021,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.13582554215166606,005850
8,삼성전자,2023,Q2,정보기술,0.0035359450230512124,1.1508661705654433,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.08806308701045537,005930
8,SK케미칼,2023,Q2,에너지_화학,0.11863541625853781,-1.1849635085225656,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.02504999873420921,006120
8,LS,2023,Q2,산업재,0.2085931753900197,-0.13011401743796114,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.3065947912067449,006260
8,녹십자,2023,Q2,헬스케어,-0.0883642258291437,-1.8508374352635792,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.09152539035579976,006280
8,삼성SDI,2023,Q2,정보기술,-0.0990541303759573,-0.7303880213143179,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.28770043814046464,006400
8,대한유화,2023,Q2,에너지_화학,-0.08586981302545255,0.05485016381216723,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.19830767121730375,006650
8,GS리테일,2023,Q2,생활소비재,-0.10015120560834488,0.002190694192010234,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.06785490497220799,007070
8,오뚜기,2023,Q2,생활소비재,-0.21360309296137564,-0.23230739671689393,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.06850714615412441,007310
8,동아타이어,2023,Q2,경기소비재,0.08093661643527895,0.9618097870928635,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.20026472470020357,007340
8,일양약품,2023,Q2,헬스케어,-0.041474048147759957,4.0331335770301076,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.12975701880965043,007570
8,국도화학,2023,Q2,에너지_화학,0.12116965380782872,0.054683440403885175,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.17799185246914162,007690
8,서연,2023,Q2,경기소비재,-0.16324008224121533,-0.9225888557054062,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.11133790242663513,007860
8,대덕전자,2023,Q2,정보기술,-0.020139870633995475,-0.957201307121913,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.014959936012567641,008060
8,서흥,2023,Q2,헬스케어,-0.08711301426865378,0.19573853121976614,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.08691830586567423,008490
8,호텔신라,2023,Q2,경기소비재,0.061328194446527526,0.2167422591271717,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.2382332092858409,008770
8,삼성전기,2023,Q2,정보기술,0.06783699676991814,3.7426987903897357,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.06054771648406905,009150
8,한샘,2023,Q2,경기소비재,0.20684975554157364,-0.13858239909569303,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.17159464829652107,009240
8,광동제약,2023,Q2,헬스케어,0.05405369388834563,-0.2793603117648087,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.06699793426647052,009290
8,현대중공업,2023,Q2,중공업,0.33762832626216044,-0.698792250579031,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.14798587932518886,009540
8,무림P&P,2023,Q2,철강_소재,-0.11081407856917314,-1.8469756328099733,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.05504501383349451,009580
8,모토닉,2023,Q2,경기소비재,-0.09924162639726591,0.22293186417450328,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.025055777956961928,009680
8,한화케미칼,2023,Q2,에너지_화학,-0.22458673520102135,0.30184861910756156,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.1611661944903666,009830
8,OCI,2023,Q2,에너지_화학,0.0,-3.3399878635341747,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.018990356631112676,010060
8,LS산전,2023,Q2,산업재,0.5275378484954165,0.677500439392632,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.3045992747501028,010120
8,고려아연,2023,Q2,철강_소재,-0.022866832399521104,-0.019486634616092013,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,0.002271438788528278,010130
8,삼성중공업,2023,Q2,중공업,0.6250824887860814,-0.1598991986170174,0.0006212444636284342,0.053659842425016535,0.14383489399603877,0.031973087460080984,0.03581912791841346,-0.1751641931331243,010140
