,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,소비자물가지수 변화율,GDP 변화율,주택가격 변화율,환율 변화율,수출액 변화율,Label,Code
16,경방,2021,Q2,경기소비재,-0.06006833906921585,-0.58131890616098,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.06409364402144187,000050
16,하이트진로,2021,Q2,생활소비재,-0.06431594331682011,-0.5423793325890897,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.10027351315690058,000080
16,유한양행,2021,Q2,헬스케어,-0.03154098717449321,-0.04838985195682177,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.03409547304062605,000100
16,CJ대한통운,2021,Q2,산업재,-0.012464853230435894,1.2887488361282156,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.09966356553637193,000120
16,두산,2021,Q2,산업재,0.3835072012805181,-0.19861287301858555,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.5401581350859329,000150
16,대림산업,2021,Q2,건설,-0.12364132381867118,-0.10998519542548313,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.05872080180670259,000210
16,일동제약,2021,Q2,헬스케어,-0.07564943740893487,-3.6018431080233806,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.0830987898190405,000230
16,한국타이어월드와이드,2021,Q2,경기소비재,-0.028322307323184102,-0.4448025229428225,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.005208661600547844,000240
16,기아차,2021,Q2,경기소비재,0.038044196543319767,-0.206269169741765,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.08404218604545559,000270
16,조선내화,2021,Q2,철강_소재,-0.018961297962174745,11.392949269740228,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.06964212539081875,000480
16,동아쏘시오홀딩스,2021,Q2,헬스케어,-0.03757965376465787,-1.2691607382352803,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.06506281265019764,000640
16,SK하이닉스,2021,Q2,정보기술,-0.14016093166180846,1.0095401479300419,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.11491272592963268,000660
16,영풍,2021,Q2,철강_소재,-0.008568089275127193,-0.7839186298779928,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.06764714327261036,000670
16,현대건설,2021,Q2,건설,0.0044731457103875175,-0.8659098907785088,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.05077114280641535,000720
16,한화,2021,Q2,에너지_화학,-0.013944575554147989,14.886709279259422,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.08122405354801752,000880
16,CJ,2021,Q2,생활소비재,-0.07447352766795284,-0.8277499091172497,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.019682560711275984,001040
16,LG상사,2021,Q2,산업재,-0.16533429368954639,0.2926811708492134,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.0010167209445187883,001120
16,동국제강,2021,Q2,철강_소재,-0.1763557107782743,1.0649522672623637,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.05809848383616125,001230
16,세아베스틸,2021,Q2,철강_소재,-0.07404457946055057,0.09675080009415793,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.21023237478733556,001430
16,대상,2021,Q2,생활소비재,-0.11411406532792048,0.013787049439727861,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.029237376103471387,001680
16,SK네트웍스,2021,Q2,경기소비재,0.019324883941028437,-3.0311464035155344,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.03586496129618271,001740
16,오리온,2021,Q2,생활소비재,-0.09462936248817799,-0.9845633049830144,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.05424610026085463,001800
16,고려제강,2021,Q2,철강_소재,0.012190068395831767,-0.2948382631797133,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.03614379296018116,002240
16,넥센타이어,2021,Q2,경기소비재,0.03343430643342965,-0.2644300219546972,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.10770415459250027,002350
16,KCC,2021,Q2,건설,-0.052952052476946725,76.41842025329275,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.06202467850420049,002380
16,아모레G,2021,Q2,생활소비재,-0.22996209341337234,1.053139969168574,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.08556041872996603,002790
16,한국쉘석유,2021,Q2,에너지_화학,-0.027952306953183736,-0.17919366003571913,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.06956474850893979,002960
16,부광약품,2021,Q2,헬스케어,0.006711905478158548,-0.9386996450697893,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,-0.2998344711970305,003000
16,세아제강,2021,Q2,철강_소재,0.08333906833819155,-0.8642524246396354,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.7001081532030333,003030
16,일신방직,2021,Q2,경기소비재,-0.06433527882002657,-0.14315787143365954,0.031536209368763,0.05950276794361331,0.17390906491278257,0.007129469356493168,0.06502616415047213,0.18270176936303414,003200
