,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,소비자물가지수 변화율,수출액 변화율,실업률 변화율,Label,Code
34,세아베스틸,2016,Q2,철강_소재,0.0023905876431774414,-0.12180306162827759,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.055046075965483075,001430
34,대상,2016,Q2,생활소비재,0.07967801911387586,-0.20499444811329115,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.13602207737328315,001680
34,SK네트웍스,2016,Q2,경기소비재,-0.03633542185878209,0.5021802240883169,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.10632868286939529,001740
34,오리온,2016,Q2,생활소비재,-0.15338178941590255,1.1650950645064202,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.18535685414290062,001800
34,고려제강,2016,Q2,철강_소재,-0.14269111829559356,-0.08946570508936114,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.10708222189381547,002240
34,넥센타이어,2016,Q2,경기소비재,-0.07092765019682944,0.26710590704185244,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.0014462235565562281,002350
34,KCC,2016,Q2,건설,-0.02140646831967888,0.034860346255017216,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.055202335069408956,002380
34,아모레G,2016,Q2,생활소비재,-0.17744728494812168,-0.9901854201928948,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.025949920262107042,002790
34,한국쉘석유,2016,Q2,에너지_화학,-0.08564949341191254,0.012455363029826971,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.00914302308301864,002960
34,부광약품,2016,Q2,헬스케어,-0.03692754308589987,-0.5874890321578856,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1251943868695893,003000
34,세아제강,2016,Q2,철강_소재,-0.1667984971551173,-0.2924932949394077,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.2198907026207437,003030
34,일신방직,2016,Q2,경기소비재,-0.17687116393707397,-0.08786366907422183,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.12247796958830226,003200
34,태광산업,2016,Q2,에너지_화학,-0.06198293431178346,0.3926160049260339,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.003052012134175792,003240
34,한일시멘트,2016,Q2,건설,-0.2802891170932226,1.5205266159930777,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.0743844073816016,003300
34,대한항공,2016,Q2,산업재,-0.038559668537284805,1.4935258764967596,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.028690139370241032,003490
34,영진약품,2016,Q2,헬스케어,0.36828605154656463,0.5083083967533952,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.17987018730530918,003520
34,LG,2016,Q2,정보기술,-0.09291841151364286,-0.8868105923363178,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.06569475201101335,003550
34,S&T중공업,2016,Q2,산업재,-0.11468788997026425,-0.9836663806492401,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.07835715774132139,003570
34,쌍용차,2016,Q2,경기소비재,-0.09437374569527021,6.925794970515136,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.03183520841879381,003620
34,남양유업,2016,Q2,생활소비재,-0.09472363552423035,1.9035037356396871,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.005181239854440141,003920
34,삼성정밀화학,2016,Q2,에너지_화학,-0.05296271180271714,-1.2754680915168097,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.16505417548574225,004000
34,현대제철,2016,Q2,철강_소재,-0.11226360628855261,0.17924650442791212,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.0024716832453822515,004020
34,한솔홀딩스,2016,Q2,경기소비재,-0.1427248246727712,-0.053691393001016885,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.10595135441227563,004150
34,신세계,2016,Q2,경기소비재,-0.19409109127495283,-0.36265311638384,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.027715898034637036,004170
34,농심,2016,Q2,생활소비재,-0.1780270453076065,-0.9079110926196303,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1457451772756213,004370
34,세방전지,2016,Q2,경기소비재,-0.14113277323642356,-0.11867277866996273,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.006007403880872824,004490
34,조광피혁,2016,Q2,경기소비재,0.22462035887204101,0.24161478066527087,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1192573210191688,004700
34,한솔테크닉스,2016,Q2,정보기술,-0.20771220901654622,-3.0344034777204576,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.20891271278621495,004710
34,효성,2016,Q2,에너지_화학,0.1534777984746975,-0.5805314298371178,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.008662089460464695,004800
34,삼광글라스,2016,Q2,철강_소재,-0.1894427391157933,-0.8353699642772231,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.22475170242234596,005090
34,빙그레,2016,Q2,생활소비재,-0.11018559045260598,3.1714256568413868,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.015148782523825285,005180
34,롯데칠성,2016,Q2,생활소비재,-0.24769800863879976,-0.07504735245728256,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.04036610090069271,005300
34,현대차,2016,Q2,경기소비재,-0.07099353155767482,-0.8520202687060826,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.013784868880418563,005380
34,현대그린푸드,2016,Q2,생활소비재,-0.14465697385225118,-0.4594270512805826,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.06730279186944621,005440
34,POSCO,2016,Q2,철강_소재,0.034913861132760265,-0.2956156846640766,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.13813744713118786,005490
34,삼립식품,2016,Q2,생활소비재,-0.2779688257670116,1.1979092845383499,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08257330918951808,005610
34,크라운제과,2016,Q2,생활소비재,0.0,-0.06159778138210481,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.20353549157697867,005740
34,에스엘,2016,Q2,경기소비재,-0.08397489055776919,0.530521952286648,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.039512190933739505,005850
34,삼성전자,2016,Q2,정보기술,0.16571017441977415,0.10547589329544516,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.053607573533440186,005930
34,SK케미칼,2016,Q2,에너지_화학,-0.15460176219070887,-0.7053412509482728,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.12294333711072915,006120
34,LS,2016,Q2,산업재,0.0594178923702119,-0.1559238796807858,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.13213228635192797,006260
34,녹십자,2016,Q2,헬스케어,-0.00951536102852494,2.176314883831057,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.09427004078851697,006280
34,삼성SDI,2016,Q2,정보기술,0.060029098997607486,-0.9333146976379244,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.20506661229947815,006400
34,대한유화,2016,Q2,에너지_화학,-0.05071435023551498,0.24865860185096067,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.12593169363574927,006650
34,GS리테일,2016,Q2,생활소비재,-0.1831230244588442,1.1692814140738546,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.01442743672275524,007070
34,오뚜기,2016,Q2,생활소비재,-0.13600658228746648,-0.16296349520417197,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.17209549331982874,007310
34,동아타이어,2016,Q2,경기소비재,-0.11504316027811913,-0.07525504163642527,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.0994539219401365,007340
34,일양약품,2016,Q2,헬스케어,0.028678102094541358,-1.0043782522193354,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.16573600366504107,007570
34,국도화학,2016,Q2,에너지_화학,-0.1222520140915675,-0.5093279272853579,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.040211982271602,007690
34,서연,2016,Q2,경기소비재,-0.13455741865097368,-1.0559068433398864,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.034268062157729484,007860
34,대덕전자,2016,Q2,정보기술,0.013435611939242587,0.4771227932971669,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.00692040981007714,008060
34,서흥,2016,Q2,헬스케어,-0.18526692966740427,0.7026084363126823,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.02161304775481084,008490
34,호텔신라,2016,Q2,경기소비재,-0.1644319771700335,-0.22016878255272565,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1358966335863009,008770
34,삼성전기,2016,Q2,정보기술,0.10466947210532883,-1.6407124463153875,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.18528067433332976,009150
34,한샘,2016,Q2,경기소비재,-0.1103412805828432,0.04617008397242928,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.06692241403274671,009240
34,광동제약,2016,Q2,헬스케어,-0.1682829088470521,0.32466300226314515,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08789709631564545,009290
34,현대중공업,2016,Q2,중공업,0.30707160652611776,-0.7667367964364343,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.05501709048547251,009540
34,무림P&P,2016,Q2,철강_소재,-0.049888667429554875,-1.6175362875241746,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.053589572082884056,009580
34,모토닉,2016,Q2,경기소비재,-0.0662575665212806,-0.8761368946861325,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.015020711167446407,009680
34,한화케미칼,2016,Q2,에너지_화학,0.02973855793924371,-0.3054588443353847,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.07329964740484654,009830
34,OCI,2016,Q2,에너지_화학,-0.21887881235146914,-1.6070890403609712,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08019995721843763,010060
34,LS산전,2016,Q2,산업재,-0.15865008329183045,0.11449385721783156,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.0692098982491852,010120
34,고려아연,2016,Q2,철강_소재,-0.003854981588739842,-0.10784661099902304,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.021792523997259818,010130
34,삼성중공업,2016,Q2,중공업,-0.05073426959654201,-7.7947668118563795,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.12193879833170787,010140
34,현대미포조선,2016,Q2,중공업,0.12352861010544332,0.6400313329083878,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.20250429185804758,010620
34,화신,2016,Q2,경기소비재,0.19175891665319145,1.4455340087905073,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.15055245051399357,010690
34,아이에스동서,2016,Q2,건설,0.21964518954462248,0.5138548196935389,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.18481327166520314,010780
34,S-Oil,2016,Q2,에너지_화학,-0.170820468687368,0.011955973742249215,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.13137804526155245,010950
34,LG이노텍,2016,Q2,정보기술,0.12340516692821714,0.10299712310943754,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.10697649706752957,011070
34,롯데케미칼,2016,Q2,에너지_화학,-0.0007790827229420955,0.22569737637198917,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.03567162649136499,011170
34,현대상선,2016,Q2,산업재,-0.4646852423165565,-1.719538384113898,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.23826805472105386,011200
34,현대위아,2016,Q2,경기소비재,-0.16277061273030213,0.25122832799876815,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.15839698201835667,011210
34,금호석유,2016,Q2,에너지_화학,-0.11187737889313507,-0.08123802132944058,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.178539035203508,011780
34,SKC,2016,Q2,에너지_화학,-0.025663861228004493,1.8424059600820497,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.012310610291791764,011790
34,현대모비스,2016,Q2,경기소비재,-0.04971800343283163,0.0011753560885128245,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.04558212976950702,012330
34,한화테크윈,2016,Q2,중공업,0.22504868852247512,-0.8607132527896283,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1312677818950058,012450
34,현대산업,2016,Q2,건설,-0.043726091106808855,1.632214633099888,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.06545321633288634,012630
34,에스원,2016,Q2,경기소비재,0.008427047862904602,-0.004803893912159074,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1134069139601327,012750
34,한솔케미칼,2016,Q2,에너지_화학,0.13034264519103736,-0.3715781923692252,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.023393262799784063,014680
34,동원시스템즈,2016,Q2,에너지_화학,-0.21127548913522995,-0.5994727436510201,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.04719676204808745,014820
34,유니드,2016,Q2,에너지_화학,-0.10289678248751447,0.4904339092034413,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.05530676296054313,014830
34,한국전력,2016,Q2,생활소비재,-0.07216715727288248,0.5228597483373363,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.22526467783428658,015760
34,SK텔레콤,2016,Q2,커뮤니케이션서비스,0.003591069211464598,-0.18299926558064228,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.01600971733972347,017670
34,현대엘리베이,2016,Q2,중공업,0.016276732456174878,-1.7159599883640893,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.009155151601217167,017800
34,삼성에스디에스,2016,Q2,정보기술,-0.07856648295085093,-0.47478874110251257,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.16251481540448273,018260
34,한온시스템,2016,Q2,경기소비재,-0.026606545994218668,-0.6597229392827322,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08414490944836989,018880
34,대교,2016,Q2,경기소비재,-0.1631910943434729,-0.4051650060432729,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.03858047484743403,019680
34,한섬,2016,Q2,경기소비재,-0.12235445133964723,-0.6561000825063447,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.030681368942144092,020000
34,일진머티리얼즈,2016,Q2,정보기술,0.07825357356313102,0.43050098231827105,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.278990304761328,020150
34,코웨이,2016,Q2,경기소비재,-0.12033052789467116,-0.8518101650726891,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.01503139753479877,021240
34,롯데쇼핑,2016,Q2,경기소비재,-0.21203928702907587,-0.8957245271034799,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.1746984284120808,023530
34,한국단자,2016,Q2,산업재,-0.11560638996363667,0.010648772695547981,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1124331605324087,025540
34,남해화학,2016,Q2,에너지_화학,-0.19072252225831157,0.7506093972735348,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.07088510526180938,025860
34,삼성엔지니어링,2016,Q2,건설,-0.09026630771118492,15.377235778047002,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.05733214760499251,028050
34,삼성물산,2016,Q2,경기소비재,0.06310425471402449,-1.8819377710032865,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.036664477524810196,028260
34,신도리코,2016,Q2,정보기술,0.03321001264586938,-0.3036848974117655,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.052313075151563165,029530
34,제일기획,2016,Q2,커뮤니케이션서비스,-0.01956933386482041,4.958887550962991,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.06592390631357364,030000
34,KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,-0.36460367962373774,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.012806725329420184,030200
34,LG유플러스,2016,Q2,커뮤니케이션서비스,-0.018441639005782266,0.15496994600468628,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.01851175963672108,032640
34,세종공업,2016,Q2,경기소비재,0.12832164601837232,-0.11427071807043154,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08892174181140913,033530
34,KT&G,2016,Q2,생활소비재,-0.14872587673188048,0.09069563737548836,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.10410088890544986,033780
34,무학,2016,Q2,생활소비재,-0.29197951385410953,1.0546212860576452,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.022529302909010077,033920
34,두산중공업,2016,Q2,중공업,0.1378535400344948,-0.5418667888796798,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.010496060985617686,034020
34,SBS,2016,Q2,커뮤니케이션서비스,-0.16733052789467118,-0.7225183474472738,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.04534157322973078,034120
34,LG디스플레이,2016,Q2,정보기술,0.1781595304821888,-0.3229480841184458,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.11853559606636194,034220
34,SK,2016,Q2,정보기술,-0.047060257624400886,-0.9708313715325342,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.019303366413699084,034730
34,강원랜드,2016,Q2,경기소비재,-0.06017062336006495,-0.13532798145409286,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.10749089195950665,035250
34,NAVER,2016,Q2,커뮤니케이션서비스,0.09810711953182953,0.08987330775214586,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.011310178185146937,035420
34,한국가스공사,2016,Q2,생활소비재,-0.004459828013295114,-1.304368716908247,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.003573029335047398,036460
34,엔씨소프트,2016,Q2,커뮤니케이션서비스,-0.0019713489434424747,0.2443336372173075,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.02484209754913413,036570
34,팜스코,2016,Q2,생활소비재,0.013157518051792848,-0.596109993219291,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.15791100369136207,036580
34,대우조선해양,2016,Q2,중공업,-0.13829224591521272,-4.352294457580724,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.0,042660
34,두산인프라코어,2016,Q2,중공업,0.25712058863751125,0.6677276987356033,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.00431737201593998,042670
34,한미반도체,2016,Q2,정보기술,-0.1682479590873317,-0.493248087431595,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.057284077974767214,042700
34,대우건설,2016,Q2,건설,-0.08927410156238276,-6.301570763075614,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.06518944236306617,047040
34,대우인터내셔널,2016,Q2,산업재,-0.12234048035172608,-0.5403698202737675,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.08085533832688312,047050
34,한국항공우주,2016,Q2,산업재,0.18112626222878564,0.230921436025316,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.12054811873481577,047810
34,동원F&B,2016,Q2,생활소비재,-0.26897484335486,-0.8622562947279889,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1043702443845416,049770
34,한전KPS,2016,Q2,산업재,-0.1052709072984652,0.700760056110098,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.198087937934127,051600
34,LG생활건강,2016,Q2,생활소비재,-0.11449125936724094,-0.28203684854461397,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.1205356677915323,051900
34,LG화학,2016,Q2,에너지_화학,-0.12090195646609972,0.5161580825049357,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.08704468603024589,051910
34,한전기술,2016,Q2,건설,0.01573136135614317,1.0767444813546874,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.26105645367625596,052690
34,한라홀딩스,2016,Q2,경기소비재,0.16139287636064797,-0.7424399905656109,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.014371596983079833,060980
34,현대로템,2016,Q2,중공업,0.3009329451592211,1.0784902539057182,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.13135165542036203,064350
34,S&T모티브,2016,Q2,경기소비재,-0.12370645416157881,-0.15819014345775384,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.2884021113361442,064960
34,LG전자,2016,Q2,정보기술,-0.09335283272738491,11.253174388761312,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.11748908641648959,066570
34,휴켐스,2016,Q2,에너지_화학,-0.10972454285726468,1.6341120622732115,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.20940753308036575,069260
34,대웅제약,2016,Q2,헬스케어,-0.04941339463599255,0.20949932315833242,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.12977171519674705,069620
34,현대백화점,2016,Q2,경기소비재,-0.1585714038070799,-0.3158157423166661,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.028696633586300917,069960
34,금호타이어,2016,Q2,경기소비재,0.1494614520552035,3.305067958060439,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.07491613675355491,073240
34,에이블씨엔씨,2016,Q2,생활소비재,-0.28783907312184914,0.238670276905665,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.22232169398249998,078520
34,GS,2016,Q2,에너지_화학,-0.09565084039467116,-0.5753139602803738,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,0.10081430080733725,078930
34,현대리바트,2016,Q2,경기소비재,-0.14017821001387645,0.37923545603288944,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.0625471673941301,079430
34,휴비스,2016,Q2,에너지_화학,-0.06467510863276547,-0.5542909824459342,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.05072403428346787,079980
34,두산엔진,2016,Q2,중공업,0.22535239893459713,-145.3971700522956,0.3509743792660007,-0.027027232119385514,0.008471446426447704,-0.044642857142857095,-0.19157843471200448,082740
