,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,소비자물가지수 변화율,GDP 변화율,주택가격 변화율,환율 변화율,수출액 변화율,Label,Code
2,경방,2024,Q4,경기소비재,-0.027408875565277532,-0.2199579039836118,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.2241385094965196,000050
2,하이트진로,2024,Q4,생활소비재,-0.13633825851567788,-1.3240007255324684,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.015941594825388008,000080
2,유한양행,2024,Q4,헬스케어,-0.044617841770507385,-0.9455186482548606,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.1628941528114815,000100
2,CJ대한통운,2024,Q4,산업재,-0.0005688407070316842,-0.0745878133057416,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.07238624361735187,000120
2,두산,2024,Q4,산업재,0.2714160839160839,-8.174887802797475,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.30188790036066454,000150
2,대림산업,2024,Q4,건설,-0.06210243460243463,-269.1309527259878,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.07314760991824645,000210
2,일동제약,2024,Q4,헬스케어,-0.19630859511387333,2.9947608455214803,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.03588237835449605,000230
2,한국타이어월드와이드,2024,Q4,경기소비재,-0.15661421911421913,-1.130804800071842,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.06061805909082328,000240
2,기아차,2024,Q4,경기소비재,-0.05554898158609951,0.004844641724793819,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.027398229449025466,000270
2,조선내화,2024,Q4,철강_소재,-0.15715534465534467,1.8370307206714722,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.012667066272910314,000480
2,동아쏘시오홀딩스,2024,Q4,헬스케어,-0.23453288397382438,-2.1233265693891514,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.028700735806593526,000640
2,SK하이닉스,2024,Q4,정보기술,0.0445844819477952,0.21727524620519434,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.030066302085341168,000660
2,영풍,2024,Q4,철강_소재,0.04592210067873782,-9.681909739052756,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.24950479926112323,000670
2,현대건설,2024,Q4,건설,0.09394694811361474,-13.805465329755684,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.3075960355769965,000720
2,한화,2024,Q4,에너지_화학,0.5400146998330388,-1.0276007581210749,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.17635879983156405,000880
2,CJ,2024,Q4,생활소비재,0.1978564131341909,8.101849091596785,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.002718753535267729,001040
2,LG상사,2024,Q4,산업재,-0.1599475524475525,-0.9775943836429619,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.08079065887507356,001120
2,동국제강,2024,Q4,철강_소재,-0.061692024192024214,-3.5180918128478647,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.0015164438331533234,001230
2,세아베스틸,2024,Q4,철강_소재,-0.21793369186866945,-1.1934903710921958,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.06278559773055506,001430
2,대상,2024,Q4,생활소비재,0.20914719854894182,-0.5398987697482855,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.005100098090748531,001680
2,SK네트웍스,2024,Q4,경기소비재,-0.06598109587240025,8.905109489051094,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.05402840555564136,001740
2,오리온,2024,Q4,생활소비재,-0.0884895764612746,0.7716313437884506,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.22707742890840205,001800
2,고려제강,2024,Q4,철강_소재,-0.06580406533764746,2.663132313622401,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.0233973178933037,002240
2,넥센타이어,2024,Q4,경기소비재,-0.21740505429529822,-7.982990840694591,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.09933237414524924,002350
2,KCC,2024,Q4,건설,0.08513625745187565,-4.220232231879303,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.027784211793199426,002380
2,아모레G,2024,Q4,생활소비재,-0.13525812422871247,0.5036833356711379,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.08450175587171632,002790
2,한국쉘석유,2024,Q4,에너지_화학,-0.1711514836514837,-0.26087645764589784,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.21533537672948921,002960
2,부광약품,2024,Q4,헬스케어,-0.03455781166624543,-10.160645300262551,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.14179874270054416,003000
2,세아제강,2024,Q4,철강_소재,0.3261819702037093,-10.231612665110918,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,-0.12460350825255152,003030
2,일신방직,2024,Q4,경기소비재,-0.026456256509448023,0.5706170404523674,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.1519760837821813,003200
2,태광산업,2024,Q4,에너지_화학,0.0884160839160839,-11.940048998275051,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.13106786546556265,003240
2,한일시멘트,2024,Q4,건설,-0.07430133921715183,-14.591925140286033,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.10185965656017876,003300
2,대한항공,2024,Q4,산업재,-0.14221052552597618,-0.08134499109847604,0.007965999409355273,0.04107281147273634,-0.2998813358196305,0.032773177352413585,0.022207725701269165,0.022919646392410585,003490
