Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,BS,유동자산,2024.03.31 현재,"1,474,758,099,523"
2024,Q1,BS,비유동자산,2024.03.31 현재,"6,626,992,689,860"
2024,Q1,BS,자산총계,2024.03.31 현재,"8,101,750,789,383"
2024,Q1,BS,유동부채,2024.03.31 현재,"1,884,318,349,272"
2024,Q1,BS,비유동부채,2024.03.31 현재,"2,132,480,915,681"
2024,Q1,BS,부채총계,2024.03.31 현재,"4,016,799,264,953"
2024,Q1,BS,자본금,2024.03.31 현재,"104,717,922,000"
2024,Q1,BS,이익잉여금,2024.03.31 현재,"2,798,844,553,258"
2024,Q1,BS,자본총계,2024.03.31 현재,"4,084,951,524,430"
2024,Q1,IS,매출액,2024.01.01 ~ 2024.03.31,2638165618162
2024,Q1,IS,영업이익,2024.01.01 ~ 2024.03.31,57507667957
2024,Q1,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,77435796617
2024,Q1,IS,당기순이익,2024.01.01 ~ 2024.03.31,62242173610
2024,Q1,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,62242173610
2024,Q1,IS,총포괄손익,2024.01.01 ~ 2024.03.31,54137976623
2024,Q2,BS,유동자산,2024.06.30 현재,"2,271,007,219,964"
2024,Q2,BS,비유동자산,2024.06.30 현재,"5,917,534,997,730"
2024,Q2,BS,자산총계,2024.06.30 현재,"8,188,542,217,694"
2024,Q2,BS,유동부채,2024.06.30 현재,"2,071,618,525,405"
2024,Q2,BS,비유동부채,2024.06.30 현재,"1,977,837,431,202"
2024,Q2,BS,부채총계,2024.06.30 현재,"4,049,455,956,607"
2024,Q2,BS,자본금,2024.06.30 현재,"104,717,922,000"
2024,Q2,BS,이익잉여금,2024.06.30 현재,"2,850,886,411,974"
2024,Q2,BS,자본총계,2024.06.30 현재,"4,139,086,261,087"
2024,Q2,IS,매출액,2024.01.01 ~ 2024.06.30,2875585835456
2024,Q2,IS,영업이익,2024.01.01 ~ 2024.06.30,85309536171
2024,Q2,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,69308692450
2024,Q2,IS,당기순이익,2024.01.01 ~ 2024.06.30,53187440425
2024,Q2,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,53187440425
2024,Q2,IS,총포괄손익,2024.01.01 ~ 2024.06.30,54134736657
2024,Q3,BS,유동자산,2024.09.30 현재,"2,191,616,223,528"
2024,Q3,BS,비유동자산,2024.09.30 현재,"5,877,588,843,401"
2024,Q3,BS,자산총계,2024.09.30 현재,"8,069,205,066,929"
2024,Q3,BS,유동부채,2024.09.30 현재,"1,970,995,343,452"
2024,Q3,BS,비유동부채,2024.09.30 현재,"1,988,411,251,303"
2024,Q3,BS,부채총계,2024.09.30 현재,"3,959,406,594,755"
2024,Q3,BS,자본금,2024.09.30 현재,"104,717,922,000"
2024,Q3,BS,이익잉여금,2024.09.30 현재,"2,791,008,021,334"
2024,Q3,BS,자본총계,2024.09.30 현재,"4,109,798,472,174"
2024,Q3,IS,매출액,2024.01.01 ~ 2024.09.30,2992724672251
2024,Q3,IS,영업이익,2024.01.01 ~ 2024.09.30,80495305266
2024,Q3,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,-27535811748
2024,Q3,IS,당기순이익,2024.01.01 ~ 2024.09.30,-41061866478
2024,Q3,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,-41061866478
2024,Q3,IS,총포괄손익,2024.01.01 ~ 2024.09.30,-29287788913
