,code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금,영업비용
29,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2023,Q1,1727843346000.0,9743843648000.0,11471686994000.0,160027994000.0,49537790000.0,209565784000.0,16768503426000.0,11262121210000.0,53512928000.0,2893597000.0,28655199000.0,33681109000.0,33681109000.0,,353865580000.0,
30,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2023,Q2,1672166825000.0,9784157582000.0,11456324407000.0,127675023000.0,51464864000.0,179139887000.0,16756092498000.0,11277184520000.0,56555936000.0,-2357104000.0,8631168000.0,8010896000.0,8010896000.0,,353865580000.0,
31,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2023,Q3,1677075296000.0,10054932605000.0,11732007901000.0,153107102000.0,48921729000.0,202028831000.0,17020900569000.0,11529979070000.0,60687110000.0,-6232460000.0,13990386000.0,264032847000.0,264032847000.0,253051486000.0,353865580000.0,
32,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2023,Q4,1654502037000.0,10119747922000.0,11774249959000.0,196119734000.0,48531884000.0,244651618000.0,17010990637000.0,11529598341000.0,99151678000.0,-5887228000.0,10330734000.0,-4267888000.0,-4267888000.0,57984170000.0,353865580000.0,
33,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2024,Q1,1712155743000.0,10048488387000.0,11760644130000.0,173854545000.0,47544300000.0,221398845000.0,16797168009000.0,11539245285000.0,104106367000.0,998724000.0,16506329000.0,13822749000.0,13822749000.0,9646944000.0,353865580000.0,
34,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2024,Q2,2109640490000.0,9761246030000.0,11870886520000.0,177586861000.0,45574448000.0,223161309000.0,16910804736000.0,11647725211000.0,106013256000.0,-4498530000.0,148330388000.0,112577313000.0,112577313000.0,108479926000.0,353865580000.0,
35,9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2024,Q3,1966992432000.0,9956471714000.0,11923464146000.0,225138002000.0,43907993000.0,269045995000.0,16917524963000.0,11654418151000.0,112806172000.0,-7776496000.0,8889191000.0,6720227000.0,6720227000.0,6692939000.0,353865580000.0,
0,12330,Hyundai_Mobis,Transportation,2015,Q4,9358898000000.0,13479046000000.0,22837944000000.0,3979666000000.0,525073000000.0,4504739000000.0,16918714000000.0,18333205000000.0,19079257000000.0,1920841000000.0,2279275000000.0,1707372000000.0,1707372000000.0,,,
1,12330,Hyundai_Mobis,Transportation,2016,Q1,10501478000000.0,13490730000000.0,23992208000000.0,4923169000000.0,526798000000.0,5449967000000.0,17085565000000.0,18542241000000.0,4948419000000.0,471545000000.0,653419000000.0,499357000000.0,499357000000.0,,,
2,12330,Hyundai_Mobis,Transportation,2016,Q2,10613738000000.0,13613669000000.0,24227407000000.0,4656038000000.0,505683000000.0,5161721000000.0,17610162000000.0,19065686000000.0,5052313000000.0,492639000000.0,654187000000.0,525022000000.0,525022000000.0,,,
3,12330,Hyundai_Mobis,Transportation,2016,Q3,10194096000000.0,13742257000000.0,23936353000000.0,3837112000000.0,523383000000.0,4360495000000.0,18081162000000.0,19575858000000.0,4304069000000.0,418640000000.0,592087000000.0,471388000000.0,471388000000.0,,,
4,12330,Hyundai_Mobis,Transportation,2016,Q4,10929098000000.0,13833918000000.0,24763016000000.0,4229131000000.0,438590000000.0,4667721000000.0,18622828000000.0,20095295000000.0,5555788000000.0,655279000000.0,691239000000.0,539517000000.0,539517000000.0,,,
5,12330,Hyundai_Mobis,Transportation,2017,Q1,11606712000000.0,13819614000000.0,25426326000000.0,4672904000000.0,445726000000.0,5118630000000.0,18818263000000.0,20307696000000.0,4955268000000.0,458008000000.0,636041000000.0,528302000000.0,528302000000.0,,,
6,12330,Hyundai_Mobis,Transportation,2017,Q2,11731755000000.0,13841398000000.0,25573153000000.0,4426870000000.0,425691000000.0,4852561000000.0,19232667000000.0,20720592000000.0,4920363000000.0,284731000000.0,507973000000.0,415835000000.0,415835000000.0,,,
7,12330,Hyundai_Mobis,Transportation,2017,Q3,11913666000000.0,13862221000000.0,25775887000000.0,4371192000000.0,431065000000.0,4802257000000.0,19489201000000.0,20973630000000.0,4877617000000.0,329108000000.0,408403000000.0,257194000000.0,257194000000.0,,491096000000.0,
8,12330,Hyundai_Mobis,Transportation,2017,Q4,11460665000000.0,13901708000000.0,25362373000000.0,3713319000000.0,416159000000.0,4129478000000.0,19740101000000.0,21232895000000.0,4664437000000.0,390653000000.0,346707000000.0,226118000000.0,226118000000.0,,491096000000.0,
9,12330,Hyundai_Mobis,Transportation,2018,Q1,12287112000000.0,13897198000000.0,26184310000000.0,4537269000000.0,388323000000.0,4925592000000.0,19792656000000.0,21258718000000.0,4592497000000.0,318566000000.0,481822000000.0,359970000000.0,359970000000.0,,491096000000.0,
10,12330,Hyundai_Mobis,Transportation,2018,Q2,12786288000000.0,13894692000000.0,26680980000000.0,4556943000000.0,352083000000.0,4909026000000.0,20305766000000.0,21771954000000.0,5068069000000.0,336400000000.0,560429000000.0,515259000000.0,515259000000.0,,491096000000.0,
11,12330,Hyundai_Mobis,Transportation,2018,Q3,12481548000000.0,13881720000000.0,26363268000000.0,3897889000000.0,327068000000.0,4224957000000.0,20672983000000.0,22138311000000.0,4931878000000.0,380674000000.0,477046000000.0,368351000000.0,368351000000.0,,491096000000.0,
12,12330,Hyundai_Mobis,Transportation,2018,Q4,13407569000000.0,13770188000000.0,27177757000000.0,4452892000000.0,318508000000.0,4771400000000.0,20930306000000.0,22406357000000.0,5924725000000.0,512770000000.0,445438000000.0,316269000000.0,316269000000.0,,491096000000.0,
13,12330,Hyundai_Mobis,Transportation,2019,Q1,14258340000000.0,13972408000000.0,28230748000000.0,5259323000000.0,378451000000.0,5637774000000.0,21116313000000.0,22592974000000.0,5308450000000.0,328334000000.0,760642000000.0,566406000000.0,566406000000.0,,491096000000.0,
14,12330,Hyundai_Mobis,Transportation,2019,Q2,14504056000000.0,14060744000000.0,28564800000000.0,5025736000000.0,413417000000.0,5439153000000.0,21390101000000.0,23125647000000.0,5756024000000.0,442483000000.0,677039000000.0,520902000000.0,520902000000.0,,491096000000.0,
15,12330,Hyundai_Mobis,Transportation,2019,Q3,14644306000000.0,14149079000000.0,28793385000000.0,4881535000000.0,438488000000.0,5320023000000.0,21746575000000.0,23473362000000.0,5306415000000.0,392390000000.0,581805000000.0,451615000000.0,451615000000.0,,491096000000.0,
16,12330,Hyundai_Mobis,Transportation,2019,Q4,14767262000000.0,15033036000000.0,29800298000000.0,5276521000000.0,1023351000000.0,6299872000000.0,22087684000000.0,23500426000000.0,6253852000000.0,516410000000.0,506594000000.0,367445000000.0,367445000000.0,,491096000000.0,
17,12330,Hyundai_Mobis,Transportation,2020,Q1,14814164000000.0,15571315000000.0,30385479000000.0,5771116000000.0,998902000000.0,6770018000000.0,22154617000000.0,23615461000000.0,5364579000000.0,264879000000.0,529221000000.0,396707000000.0,396707000000.0,,491096000000.0,
18,12330,Hyundai_Mobis,Transportation,2020,Q2,14234303000000.0,15791083000000.0,30025386000000.0,5158153000000.0,1030839000000.0,6188992000000.0,22373140000000.0,23836394000000.0,5154303000000.0,160136000000.0,199514000000.0,218784000000.0,218784000000.0,,491096000000.0,
19,12330,Hyundai_Mobis,Transportation,2020,Q3,14731009000000.0,15959086000000.0,30690095000000.0,5467932000000.0,1061966000000.0,6529898000000.0,22660840000000.0,24160197000000.0,5888646000000.0,346148000000.0,354288000000.0,287973000000.0,287973000000.0,,491096000000.0,
20,12330,Hyundai_Mobis,Transportation,2020,Q4,15374153000000.0,15867280000000.0,31241433000000.0,6024842000000.0,1125340000000.0,7150182000000.0,22849369000000.0,24091251000000.0,6546955000000.0,602667000000.0,450843000000.0,262000000000.0,262000000000.0,,491096000000.0,
21,12330,Hyundai_Mobis,Transportation,2021,Q1,15771196000000.0,15859553000000.0,31630749000000.0,6548013000000.0,1115765000000.0,7663778000000.0,22821526000000.0,23966971000000.0,6296450000000.0,301458000000.0,523053000000.0,401884000000.0,401884000000.0,,491096000000.0,
22,12330,Hyundai_Mobis,Transportation,2021,Q2,15431411000000.0,16404838000000.0,31836249000000.0,6329543000000.0,1222903000000.0,7552446000000.0,23248256000000.0,24283803000000.0,6716464000000.0,376464000000.0,559629000000.0,427478000000.0,427478000000.0,,491096000000.0,
23,12330,Hyundai_Mobis,Transportation,2021,Q3,14369755000000.0,16707591000000.0,31077346000000.0,5202198000000.0,1564608000000.0,6766806000000.0,23431082000000.0,24310540000000.0,6474093000000.0,259040000000.0,337802000000.0,275523000000.0,275523000000.0,,491096000000.0,
24,12330,Hyundai_Mobis,Transportation,2021,Q4,15461247000000.0,17114961000000.0,32576208000000.0,6411865000000.0,1585435000000.0,7997300000000.0,23708066000000.0,24578908000000.0,7841548000000.0,421388000000.0,498275000000.0,321763000000.0,321763000000.0,,491096000000.0,
25,12330,Hyundai_Mobis,Transportation,2022,Q1,15889482000000.0,17101343000000.0,32990825000000.0,6691845000000.0,1593493000000.0,8285338000000.0,23845683000000.0,24705487000000.0,7394199000000.0,280237000000.0,541050000000.0,413669000000.0,413669000000.0,,491096000000.0,
26,12330,Hyundai_Mobis,Transportation,2022,Q2,16344078000000.0,17039412000000.0,33383490000000.0,6797529000000.0,1590398000000.0,8387927000000.0,24143161000000.0,24995563000000.0,8315440000000.0,339802000000.0,402279000000.0,303106000000.0,303106000000.0,,491096000000.0,
27,12330,Hyundai_Mobis,Transportation,2022,Q3,16338514000000.0,17777948000000.0,34116462000000.0,6849683000000.0,1522676000000.0,8372359000000.0,24520057000000.0,25744103000000.0,8540421000000.0,372686000000.0,800913000000.0,535446000000.0,535446000000.0,,491096000000.0,
28,12330,Hyundai_Mobis,Transportation,2022,Q4,16515045000000.0,18267005000000.0,34782050000000.0,7109444000000.0,1584179000000.0,8693623000000.0,24967441000000.0,26088427000000.0,9802053000000.0,412608000000.0,305617000000.0,324239000000.0,324239000000.0,,491096000000.0,
29,12330,Hyundai_Mobis,Transportation,2023,Q1,17243151000000.0,18460212000000.0,35703363000000.0,7986368000000.0,1594856000000.0,9581224000000.0,25181544000000.0,26122139000000.0,9867575000000.0,200099000000.0,605793000000.0,493527000000.0,493527000000.0,,491096000000.0,
30,12330,Hyundai_Mobis,Transportation,2023,Q2,17530472000000.0,18860597000000.0,36391069000000.0,8212052000000.0,1644071000000.0,9856123000000.0,25595178000000.0,26534946000000.0,10389626000000.0,346456000000.0,512603000000.0,414951000000.0,414951000000.0,,491096000000.0,
31,12330,Hyundai_Mobis,Transportation,2023,Q3,16235005000000.0,19142812000000.0,35377817000000.0,6954639000000.0,1495683000000.0,8450322000000.0,26097636000000.0,26927495000000.0,9146660000000.0,338734000000.0,694213000000.0,594572000000.0,594572000000.0,612653000000.0,491096000000.0,
32,12330,Hyundai_Mobis,Transportation,2023,Q4,16095972000000.0,19481130000000.0,35577102000000.0,6922025000000.0,1443124000000.0,8365149000000.0,26203527000000.0,27211953000000.0,9566443000000.0,276398000000.0,373237000000.0,311849000000.0,311849000000.0,1137104000000.0,491096000000.0,
33,12330,Hyundai_Mobis,Transportation,2024,Q1,16345061000000.0,19739066000000.0,36084127000000.0,7202511000000.0,1427473000000.0,8629984000000.0,26520596000000.0,27454143000000.0,8901040000000.0,250399000000.0,792351000000.0,635801000000.0,635801000000.0,654551000000.0,491096000000.0,
34,12330,Hyundai_Mobis,Transportation,2024,Q2,16331640000000.0,20263010000000.0,36594650000000.0,7184124000000.0,1428700000000.0,8612824000000.0,26953947000000.0,27981826000000.0,9500126000000.0,335257000000.0,727743000000.0,596810000000.0,596810000000.0,594518000000.0,491096000000.0,
35,12330,Hyundai_Mobis,Transportation,2024,Q3,15591462000000.0,20373121000000.0,35964583000000.0,6036147000000.0,1440669000000.0,7476816000000.0,27364542000000.0,28487767000000.0,8623211000000.0,528441000000.0,617693000000.0,501413000000.0,501413000000.0,516709000000.0,491096000000.0,
0,86280,Hyundai_Glovis,Transportation,2015,Q4,2921986197942.0,3625766327484.0,6547752525426.0,2275811344794.0,1494551648993.0,3770362993787.0,,2777389531639.0,11811512414216.0,471504178974.0,369789857207.0,264540415605.0,264540415605.0,,18750000000.0,
1,86280,Hyundai_Glovis,Transportation,2016,Q1,3177587356110.0,3813154608423.0,6990741964533.0,2594257471140.0,1567229806088.0,4161487277228.0,,2829254687305.0,3013663591347.0,134444268571.0,221428222272.0,181386902298.0,181386902298.0,,18750000000.0,
2,86280,Hyundai_Glovis,Transportation,2016,Q2,2986820607855.0,3862974170126.0,6849794777981.0,2359934692369.0,1593252527271.0,3953187219640.0,,2896607558341.0,3026937075406.0,135232183044.0,101562832336.0,69537762846.0,69537762846.0,,18750000000.0,
3,86280,Hyundai_Glovis,Transportation,2016,Q3,2855409395317.0,3850491976151.0,6705901371468.0,2174136784494.0,1452076772013.0,3626213556507.0,,3079687814961.0,3059874452662.0,132355369408.0,214169195453.0,181169106736.0,181169106736.0,,18750000000.0,
4,86280,Hyundai_Glovis,Transportation,2016,Q4,2961809595836.0,3820455785132.0,6782265380968.0,2202218892322.0,1530899314767.0,3733118207089.0,,3049147173879.0,3150009397550.0,139153168692.0,-19676535318.0,-22944897912.0,-22944897912.0,,18750000000.0,
5,86280,Hyundai_Glovis,Transportation,2017,Q1,3283862060011.0,3780386561315.0,7064248621326.0,2447614877536.0,1377642527802.0,3825257405338.0,,3238991215988.0,3183511749793.0,144198890238.0,369218342827.0,314400657332.0,314400657332.0,,18750000000.0,
6,86280,Hyundai_Glovis,Transportation,2017,Q2,3202753583341.0,3913577560343.0,7116331143684.0,2329940282576.0,1478392023168.0,3808332305744.0,,3307998837940.0,3342945225334.0,132044658602.0,85214506869.0,55863191028.0,55863191028.0,,18750000000.0,
7,86280,Hyundai_Glovis,Transportation,2017,Q3,3213781692583.0,3958477496507.0,7172259189090.0,2315528399992.0,1477934342849.0,3793462742841.0,3108424882939.0,3378796446249.0,3352196887647.0,134764021070.0,116347922646.0,86105431073.0,86105431073.0,,18750000000.0,
8,86280,Hyundai_Glovis,Transportation,2017,Q4,2904951926595.0,4175956275079.0,7080908201674.0,2113690816256.0,1406980547621.0,3520671363877.0,3288507549212.0,3560236837797.0,3107521250836.0,128940811946.0,208837726345.0,178596093925.0,178596093925.0,,18750000000.0,
9,86280,Hyundai_Glovis,Transportation,2018,Q1,3088891168951.0,4139609697968.0,7228500866919.0,2316160063027.0,1393694129489.0,3709854192516.0,3267730907984.0,3518646674403.0,2968589475240.0,102834359608.0,115403795727.0,91099109316.0,91099109316.0,,18750000000.0,
10,86280,Hyundai_Glovis,Transportation,2018,Q2,3184494053858.0,4099692013356.0,7284186067214.0,2374470121235.0,1401837577585.0,3776307698820.0,3267164491702.0,3507878368394.0,3383110172831.0,129218907183.0,25257810897.0,-452873499.0,-452873499.0,,18750000000.0,
11,86280,Hyundai_Glovis,Transportation,2018,Q3,3229914455949.0,4074498744886.0,7304413200835.0,2327695239233.0,1348152322159.0,3675847561392.0,3382344553225.0,3628565639443.0,3513548918271.0,139443771353.0,152722924796.0,115266469483.0,115266469483.0,,18750000000.0,
12,86280,Hyundai_Glovis,Transportation,2018,Q4,3363877793979.0,4018173066393.0,7382050860372.0,2414130830277.0,1241189024666.0,3655319854943.0,3498463332623.0,3726731005429.0,3587201045135.0,153790814621.0,165381931560.0,120702280391.0,120702280391.0,,18750000000.0,
13,86280,Hyundai_Glovis,Transportation,2019,Q1,3546257427219.0,4357737133960.0,7903994561179.0,2846806081734.0,1333117205541.0,4179923287275.0,3486006892572.0,3724071273904.0,3388979098097.0,143915915208.0,154452140616.0,111434114062.0,111434114062.0,,18750000000.0,
14,86280,Hyundai_Glovis,Transportation,2019,Q2,3538966449648.0,4402878679425.0,7941845129073.0,2792192250611.0,1337740602339.0,4129932852950.0,3565654292228.0,3811912276123.0,3554402320537.0,144154062753.0,120448462445.0,79684721680.0,79684721680.0,,18750000000.0,
15,86280,Hyundai_Glovis,Transportation,2019,Q3,3804786176320.0,4550865683739.0,8355651860059.0,2964964613897.0,1570260597423.0,4535225211320.0,3572304703117.0,3820426648739.0,3746036550142.0,197161117474.0,52763030950.0,6627838280.0,6627838280.0,,18750000000.0,
16,86280,Hyundai_Glovis,Transportation,2019,Q4,3821245585962.0,4638929711554.0,8460175297516.0,2826180023537.0,1634163817286.0,4460343840823.0,3748963040470.0,3999831456693.0,3785117984726.0,180541158227.0,216284799411.0,178776996963.0,178776996963.0,,18750000000.0,
17,86280,Hyundai_Glovis,Transportation,2020,Q1,4692959697705.0,4557833655152.0,9250793352857.0,3223979364248.0,2059283871158.0,5283263235406.0,3777356761114.0,3967530117451.0,3760036522635.0,151513397930.0,209077933697.0,159782282525.0,159782282525.0,,18750000000.0,
18,86280,Hyundai_Glovis,Transportation,2020,Q2,3429325979500.0,4527103851554.0,7956429831054.0,1890247716550.0,1989597556487.0,3879845273037.0,3872081207436.0,4076584558017.0,2648565567170.0,110594635863.0,114156016640.0,94738509063.0,94738509063.0,,18750000000.0,
19,86280,Hyundai_Glovis,Transportation,2020,Q3,4117742329017.0,4529436803091.0,8647179132108.0,2516471507534.0,1928406690563.0,4444878198097.0,3980738164100.0,4202300934011.0,2676210033162.0,107683320046.0,125283978399.0,108667877582.0,108667877582.0,,18750000000.0,
20,86280,Hyundai_Glovis,Transportation,2020,Q4,4613953358266.0,4526478513934.0,9140431872200.0,2966502268606.0,1861205020646.0,4827707289252.0,4072781411732.0,4312724582948.0,3825145547103.0,124162959158.0,178651539539.0,158130290737.0,158130290737.0,,18750000000.0,
21,86280,Hyundai_Glovis,Transportation,2021,Q1,4999573415732.0,4656716557990.0,9656289973722.0,3364639505000.0,1969852733418.0,5334492238418.0,4057376690395.0,4321797735304.0,4039416893467.0,160074213877.0,135399900003.0,116041916363.0,116041916363.0,,18750000000.0,
22,86280,Hyundai_Glovis,Transportation,2021,Q2,4840431925929.0,4768570425254.0,9609002351183.0,3154066654299.0,1951674760657.0,5105741414956.0,4238493158934.0,4503260936227.0,4392713893643.0,214312233687.0,213937821775.0,181186193805.0,181186193805.0,,18750000000.0,
23,86280,Hyundai_Glovis,Transportation,2021,Q3,5114579777457.0,4775712780157.0,9890292557614.0,3235095768576.0,2033649373010.0,5268745141586.0,4380664651297.0,4621547416028.0,4373127751286.0,245152571679.0,187322366719.0,142244812771.0,142244812771.0,,18750000000.0,
24,86280,Hyundai_Glovis,Transportation,2021,Q4,5341078267353.0,4715932327272.0,10057010594625.0,3283113219575.0,1962090397977.0,5245203617552.0,4573185371488.0,4811806977073.0,4767443411605.0,275028686490.0,244220047735.0,190797084561.0,190797084561.0,,18750000000.0,
25,86280,Hyundai_Glovis,Transportation,2022,Q1,6202190197522.0,4890162271644.0,11092352469166.0,4034904069190.0,2126379683444.0,6161283752634.0,4709756379133.0,4931068716532.0,5125218984877.0,358053531313.0,339962949206.0,279378790960.0,279378790960.0,,18750000000.0,
26,86280,Hyundai_Glovis,Transportation,2022,Q2,6504171373219.0,4919213293868.0,11423384667087.0,3945738344549.0,2221548319996.0,6167286664545.0,5046870371184.0,5256098002542.0,5564433610947.0,404616570871.0,440897841981.0,337291099937.0,337291099937.0,,18750000000.0,
27,86280,Hyundai_Glovis,Transportation,2022,Q3,7115239686895.0,4977295459493.0,12092535146388.0,4233704582289.0,2400782201717.0,6634486784006.0,5258582454281.0,5458048362382.0,5560694103987.0,428965320101.0,298341119865.0,211856327967.0,211856327967.0,,18750000000.0,
28,86280,Hyundai_Glovis,Transportation,2022,Q4,6410729164766.0,5175375558824.0,11586104723590.0,3560378764712.0,2169253244160.0,5729632008872.0,5650454507587.0,5856472714718.0,5278632685752.0,404065140099.0,448285201548.0,380911426871.0,380911426871.0,,18750000000.0,
29,86280,Hyundai_Glovis,Transportation,2023,Q1,6917639284589.0,5155844161734.0,12073483446323.0,4076678005157.0,2133547049951.0,6210225055108.0,5648255404622.0,5863258391215.0,4825388276243.0,305052597688.0,260755164446.0,211928453464.0,211928453464.0,,18750000000.0,
30,86280,Hyundai_Glovis,Transportation,2023,Q2,6398096343863.0,5217191740132.0,11615288083995.0,3483654670253.0,2025225261075.0,5508879931328.0,5885434246647.0,6106408152667.0,4991704111133.0,253636769164.0,289052822388.0,237362244374.0,237362244374.0,,18750000000.0,
31,86280,Hyundai_Glovis,Transportation,2023,Q3,6710497647482.0,5270367055108.0,11980864702590.0,3683255115785.0,2024952772207.0,5708207887992.0,6050034060344.0,6272656814598.0,4762234117526.0,244685190655.0,217279624988.0,164739409213.0,164739409213.0,166248661931.0,18750000000.0,
32,86280,Hyundai_Glovis,Transportation,2023,Q4,6642386040892.0,5357453777029.0,11999839817921.0,3572268547398.0,1930062312012.0,5502330859410.0,6275537032398.0,6497508958511.0,4920624367071.0,253146145805.0,303776410704.0,235853474887.0,235853474887.0,688537581862.0,18750000000.0,
33,86280,Hyundai_Glovis,Transportation,2024,Q1,7060478055303.0,5463961789684.0,12524439844987.0,4239716338562.0,1671418422291.0,5911134760853.0,6380779888056.0,6613305084134.0,5057308368370.0,271336700073.0,423824575112.0,341813606211.0,341813606211.0,352046125623.0,18750000000.0,
34,86280,Hyundai_Glovis,Transportation,2024,Q2,6767681635918.0,5929507477584.0,12697189113502.0,3922786097206.0,1927545043945.0,5850331141151.0,6615169599920.0,6846857972351.0,5363132999179.0,279860242705.0,291981257477.0,234415898816.0,234415898816.0,233552888217.0,18750000000.0,
35,86280,Hyundai_Glovis,Transportation,2024,Q3,6865844278936.0,6397634880936.0,13263479159872.0,4028194027763.0,2016555483784.0,6044749511547.0,7004801547918.0,7218729648325.0,5689807000387.0,360908174435.0,471923747808.0,389632904961.0,389632904961.0,372065149514.0,37500000000.0,
0,5490,POSCO_Holdings,Metal,2015,Q4,11427638423093.0,39881770276375.0,51309408699468.0,3817678456909.0,4466172795967.0,8283851252876.0,41862569753352.0,43025557446592.0,25607220942253.0,2238248789010.0,1668283230840.0,1318271459610.0,1318271459610.0,,,
1,5490,POSCO_Holdings,Metal,2016,Q1,11206038028268.0,39950644711644.0,51156682739912.0,3743041726998.0,4510150132166.0,8253191859164.0,41821552160236.0,42903490880748.0,5767131973119.0,582114326646.0,561303729464.0,445910570550.0,445910570550.0,,,
2,5490,POSCO_Holdings,Metal,2016,Q2,11541085575917.0,40045259520108.0,51586345096025.0,3261684568573.0,5054878388594.0,8316562957167.0,42068639179899.0,43269782138858.0,6009607590906.0,712734168370.0,395373543174.0,310509841739.0,310509841739.0,,,
3,5490,POSCO_Holdings,Metal,2016,Q3,11245706461313.0,39997418374759.0,51243124836072.0,2394766406781.0,5022837556429.0,7417603963210.0,42527764081406.0,43825520872862.0,6106520315402.0,852422178677.0,765403490786.0,578995935125.0,578995935125.0,,,
4,5490,POSCO_Holdings,Metal,2016,Q4,11732675842563.0,40323077102943.0,52055752945506.0,2697251936985.0,5029054084751.0,7726306021736.0,42943049526282.0,44329446923770.0,6441673380568.0,488066521278.0,467252929695.0,449629568979.0,449629568979.0,,,
5,5490,POSCO_Holdings,Metal,2017,Q1,12322560121585.0,40292307256938.0,52614867378523.0,2948203351451.0,4930789959828.0,7878993311279.0,43309442602676.0,44735874067244.0,7067446142569.0,795427494743.0,1070660119575.0,839636930840.0,839636930840.0,,,
6,5490,POSCO_Holdings,Metal,2017,Q2,12424002306424.0,40243343348860.0,52667345655284.0,2360154644057.0,5009451007069.0,7369605651126.0,43685902553614.0,45297740004158.0,7134349886273.0,584998259744.0,650769558235.0,509163850257.0,509163850257.0,,,
7,5490,POSCO_Holdings,Metal,2017,Q3,13775678189659.0,39317912545831.0,53093590735490.0,2425976603565.0,5012705949727.0,7438682553292.0,44281295026476.0,45654908182198.0,7255040623131.0,721762288189.0,918912017756.0,729921746510.0,729921746510.0,,482403125000.0,
8,5490,POSCO_Holdings,Metal,2017,Q4,14840421236321.0,38851836273554.0,53692257509875.0,3570147955817.0,4180654620082.0,7750802575899.0,44605367889138.0,45941454933976.0,7096977924407.0,800264824016.0,714399521464.0,466962760888.0,466962760888.0,,482403125000.0,
9,5490,POSCO_Holdings,Metal,2018,Q1,16292071194811.0,38642523536418.0,54934594731229.0,4238393922897.0,4318913746396.0,8557307669293.0,45404616928276.0,46377287061936.0,7760890028105.0,1015915088958.0,1053147512552.0,768736732509.0,768736732509.0,,482403125000.0,
10,5490,POSCO_Holdings,Metal,2018,Q2,15652085722176.0,38355910321607.0,54007996043783.0,4082046440984.0,3916091110711.0,7998137551695.0,45854790083096.0,46009858492088.0,7704845146423.0,822124080656.0,788722641211.0,580290733901.0,580290733901.0,,482403125000.0,
11,5490,POSCO_Holdings,Metal,2018,Q3,17881691569443.0,38245928972916.0,56127620542359.0,4324356555301.0,4991692455730.0,9316049011031.0,46603400208598.0,46811571531328.0,7905508084744.0,1094769177693.0,1181323586557.0,891098863628.0,891098863628.0,,482403125000.0,
12,5490,POSCO_Holdings,Metal,2018,Q4,16796400047219.0,37329579638935.0,54125979686154.0,3895972889381.0,4957905021987.0,8853877911368.0,45175458896631.0,45272101774786.0,7288182174243.0,876567465377.0,-788295027314.0,-1167534767153.0,-1167534767153.0,,482403125000.0,
13,5490,POSCO_Holdings,Metal,2019,Q1,17603455407023.0,37608360849658.0,55211816256681.0,4164307178881.0,5047008023671.0,9211315202552.0,45430512857319.0,46000501054129.0,7816470982778.0,832467085451.0,922058809380.0,671172964429.0,671172964429.0,,482403125000.0,
14,5490,POSCO_Holdings,Metal,2019,Q2,17599358118224.0,37038220057223.0,54637578175447.0,3105705013576.0,5138815862554.0,8244520876130.0,45819332122657.0,46393057299317.0,7475853979115.0,724298409509.0,745482629324.0,545381748420.0,545381748420.0,,482403125000.0,
15,5490,POSCO_Holdings,Metal,2019,Q3,17716458788079.0,37711522945019.0,55427981733098.0,2825160798240.0,6266838232201.0,9091999030441.0,46151051277446.0,46335982702657.0,7735894942797.0,662475809033.0,692958820317.0,499044928266.0,499044928266.0,,482403125000.0,
16,5490,POSCO_Holdings,Metal,2019,Q4,18216066010030.0,37494700407090.0,55710766417120.0,3331446367137.0,6765134918740.0,10096581285877.0,45372411230927.0,45614185131243.0,7345290833825.0,367118047739.0,-529251359178.0,-539887238816.0,-539887238816.0,,482403125000.0,
17,5490,POSCO_Holdings,Metal,2020,Q1,20774351810895.0,37662025973037.0,58436377783932.0,4179100856034.0,8707336045732.0,12886436901766.0,45498431215647.0,45549940882166.0,6969856036498.0,458110742653.0,616955954655.0,453020315302.0,453020315302.0,,482403125000.0,
18,5490,POSCO_Holdings,Metal,2020,Q2,20016741294623.0,37603367654957.0,57620108949580.0,4737598075389.0,7479748906924.0,12217346982313.0,45383558840504.0,45402761967267.0,5884823631004.0,-108474793466.0,-50736604835.0,6645986027.0,6645986027.0,,482403125000.0,
19,5490,POSCO_Holdings,Metal,2020,Q3,20873341426052.0,37452397644444.0,58325739070496.0,5646183881518.0,7310016434911.0,12956200316429.0,45521725001766.0,45369538754067.0,6577886720727.0,261862667097.0,280256303098.0,180809542496.0,180809542496.0,,482403125000.0,
20,5490,POSCO_Holdings,Metal,2020,Q4,19579953330110.0,37215015171419.0,56794968501529.0,5089110669881.0,6591153732744.0,11680264402625.0,45781777465907.0,45114704098904.0,7077354057955.0,523697948861.0,171404313872.0,325387596526.0,325387596526.0,,482403125000.0,
21,5490,POSCO_Holdings,Metal,2021,Q1,20397788524951.0,37867525561583.0,58265314086534.0,5753568365825.0,6831454100630.0,12585022466455.0,46386727791784.0,45680291620079.0,7800446570493.0,1072883816900.0,1306101668110.0,952175503207.0,952175503207.0,,482403125000.0,
