Variable,VIF
const,1.090759973310993
F_유동자산 변화율,1.4060605174247205
F_비유동자산 변화율,2.453317812989529
F_자산총계 변화율,8.860685145731777
F_유동부채 변화율,2.937127206074253
F_비유동부채 변화율,1.0163005809456964
F_부채총계 변화율,6.021148342051603
F_이익잉여금 변화율,1.008990452841885
F_자본총계 변화율,4.062584450710971
F_매출액 변화율,1.0913347331132968
F_영업이익 변화율,1.0819304642071996
F_법인세차감전 순이익 변화율,1.139726800734945
F_당기순이익 변화율,inf
F_당기순이익(손실) 변화율,inf
Relative Return,1.055628398034476
