,Feature,Importance
0,F_법인세차감전 순이익 변화율,0.19800485139716428
1,F_유동자산 변화율,0.17708309452569287
2,F_비유동부채 변화율,0.16594749867767186
3,F_이익잉여금 변화율,0.16419101637337033
4,F_영업이익 변화율,0.15639367625761186
5,P_보유 주식 수 변화율,0.13837986276848882
