,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
6,유한양행,2023,Q2,헬스케어,0.29034291902187653,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.1365996389889667,000100
6,일동제약,2023,Q2,헬스케어,-0.04564954330338757,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.10504188623918811,000230
6,동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.07971995402686094,000640
6,한화,2023,Q2,에너지_화학,-0.01279572273054784,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.1137787505712034,000880
6,한국쉘석유,2023,Q2,에너지_화학,-0.09338967191245653,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.11795366795366793,002960
6,부광약품,2023,Q2,헬스케어,-0.16834066751682053,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.09887998804800935,003000
6,태광산업,2023,Q2,에너지_화학,-0.15095545202413502,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.022519478886202097,003240
6,영진약품,2023,Q2,헬스케어,-0.12751493529536184,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.12801352275036487,003520
6,삼성정밀화학,2023,Q2,에너지_화학,-0.036391422563455525,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.033932134017023705,004000
6,효성,2023,Q2,에너지_화학,-0.10970465047223199,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.06717388159221001,004800
6,SK케미칼,2023,Q2,에너지_화학,0.10815352603681631,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.05176628390914103,006120
6,녹십자,2023,Q2,헬스케어,-0.0883642258291437,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.09152539035579976,006280
6,대한유화,2023,Q2,에너지_화학,-0.08681563459606115,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.21189306189306187,006650
6,일양약품,2023,Q2,헬스케어,-0.04376133949357327,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.1256940528661142,007570
6,국도화학,2023,Q2,에너지_화학,0.12116965380782872,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.17799185246914162,007690
6,서흥,2023,Q2,헬스케어,-0.08711301426865378,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.1092551243428436,008490
6,광동제약,2023,Q2,헬스케어,0.05405369388834563,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,0.06699793426647052,009290
6,한화케미칼,2023,Q2,에너지_화학,-0.2280743733857604,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.14144989144989145,009830
6,OCI,2023,Q2,에너지_화학,0.0,0.0,0.0,-0.3075171004307199,-0.03519218134034163,0.0,0.0022310602386272915,-0.014162995870312965,010060
