,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
35,유한양행,2016,Q1,헬스케어,0.1148266266075024,0.0,-0.024377483551299095,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.021322660882138945,000100
35,일동제약,2016,Q1,헬스케어,0.06574955965458663,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.017564600762572644,000230
35,동아쏘시오홀딩스,2016,Q1,헬스케어,-0.08383989999888539,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.11475335845004679,000640
35,한화,2016,Q1,에너지_화학,0.10161580128443223,0.0,-0.024377483551269785,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.11963789620488255,000880
35,한국쉘석유,2016,Q1,에너지_화학,-0.022323686526684993,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.08564949341191254,002960
35,부광약품,2016,Q1,헬스케어,0.03989261079945959,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.03692754308589987,003000
35,태광산업,2016,Q1,에너지_화학,0.04299943315248196,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.06198293431178346,003240
35,영진약품,2016,Q1,헬스케어,1.2942459531017734,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.36828605154656463,003520
35,삼성정밀화학,2016,Q1,에너지_화학,-0.12318272714689013,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.05296271180271714,004000
35,효성,2016,Q1,에너지_화학,-0.171395948153815,0.0,-0.02437748355128222,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.1534777984746975,004800
35,SK케미칼,2016,Q1,에너지_화학,-0.05323899330776739,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.15460176219070887,006120
35,녹십자,2016,Q1,헬스케어,-0.01722413402096781,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.00951536102852494,006280
35,대한유화,2016,Q1,에너지_화학,-0.1192157813570027,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.05071435023551498,006650
35,일양약품,2016,Q1,헬스케어,-0.05471804705359408,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.028678102094541358,007570
35,국도화학,2016,Q1,에너지_화학,0.010665903373234382,0.0,-0.024377483551299872,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.1222520140915675,007690
35,서흥,2016,Q1,헬스케어,0.1218431730422396,-0.02437748355130065,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.18526692966740427,008490
35,광동제약,2016,Q1,헬스케어,-0.07118412840981422,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.1682829088470521,009290
35,한화케미칼,2016,Q1,에너지_화학,0.025901543881499196,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.02973855793924371,009830
35,OCI,2016,Q1,에너지_화학,0.1354978076313612,-0.02437748355130187,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.21887881235146914,010060
35,S-Oil,2016,Q1,에너지_화학,-0.09629738514744546,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.170820468687368,010950
35,롯데케미칼,2016,Q1,에너지_화학,-0.1401129923463986,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.0007790827229420955,011170
35,금호석유,2016,Q1,에너지_화학,0.14977093063493932,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.11187737889313507,011780
35,SKC,2016,Q1,에너지_화학,-0.04490749866099526,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.025663861228004493,011790
35,한솔케미칼,2016,Q1,에너지_화학,0.38351119500504727,0.0,-0.024377483551299428,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.13034264519103736,014680
35,동원시스템즈,2016,Q1,에너지_화학,-0.031469322366837534,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.21127548913522995,014820
35,유니드,2016,Q1,에너지_화학,-0.015896250448929918,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.10289678248751447,014830
35,남해화학,2016,Q1,에너지_화학,0.06864325305003591,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.19072252225831157,025860
35,LG화학,2016,Q1,에너지_화학,-0.1080141026679208,0.0,-0.024377483551212054,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.12090195646609972,051910
35,휴켐스,2016,Q1,에너지_화학,0.08983205117823304,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.10972454285726468,069260
35,대웅제약,2016,Q1,헬스케어,0.04055458798457505,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.04941339463599255,069620
35,GS,2016,Q1,에너지_화학,-0.08297623897720738,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.09565084039467116,078930
35,휴비스,2016,Q1,에너지_화학,-0.11554954231575802,0.0,-0.02437748355129621,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.06467510863276547,079980
35,후성,2016,Q1,에너지_화학,0.30604987081363394,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.24314517993116536,093370
35,SK이노베이션,2016,Q1,에너지_화학,-0.05224421219715686,0.0,-0.024377483551175305,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.07386682293133817,096770
35,코오롱인더,2016,Q1,에너지_화학,-0.030641778022868892,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.16355182504650534,120110
35,한미약품,2016,Q1,헬스케어,-0.1787394786283491,-0.02437748355130298,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,0.01591318406980318,128940
35,동아에스티,2016,Q1,헬스케어,-0.06588863648016068,0.0,0.0,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.223189394356491,170900
35,종근당,2016,Q1,헬스케어,-0.1676894396292877,0.0,-0.024377483551297985,-0.03306613361493349,-0.22660852268380383,0.0,-0.1254024221983725,-0.05839963844039004,185750
