,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
31,유한양행,2017,Q1,헬스케어,0.05727365236155104,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.0987697269702833,000100
31,일동제약,2017,Q1,헬스케어,-0.07016772285535461,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.2359797441310619,000230
31,동아쏘시오홀딩스,2017,Q1,헬스케어,0.054852963462831396,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.1727828607768211,000640
31,한화,2017,Q1,에너지_화학,0.12772515656239566,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.1553771826005469,000880
31,한국쉘석유,2017,Q1,에너지_화학,-0.03216306978102413,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.023805395407978984,002960
31,부광약품,2017,Q1,헬스케어,-0.011175219433781601,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.08736549355583235,003000
31,태광산업,2017,Q1,에너지_화학,-0.0351402475865889,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.30673286741334826,003240
31,영진약품,2017,Q1,헬스케어,0.11486002590197653,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.011959066139880035,003520
31,삼성정밀화학,2017,Q1,에너지_화학,-0.009892564620785131,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.0636927617496209,004000
31,효성,2017,Q1,에너지_화학,0.027071761417381997,0.0,0.05748702621534174,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.15547593611276173,004800
31,SK케미칼,2017,Q1,에너지_화학,-0.08134640017200577,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.0452820539171333,006120
31,녹십자,2017,Q1,헬스케어,0.057138069288829675,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.020284240446362754,006280
31,대한유화,2017,Q1,에너지_화학,-0.06824642923237728,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.03923803748690367,006650
31,일양약품,2017,Q1,헬스케어,0.030326225598005095,0.0,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.13946731234866833,007570
31,국도화학,2017,Q1,에너지_화학,-0.0617879386622324,0.0,0.05748702621538704,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,0.10416390212727641,007690
31,서흥,2017,Q1,헬스케어,-0.04941481079204429,0.05748702621538482,0.0,0.5158067335463936,0.09135267010029824,0.0,0.13548951048950886,-0.13460001263980625,008490
