,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
12,유한양행,2021,Q4,헬스케어,0.13205388132662688,-0.10453375757413086,0.045687160658877346,0.4025512712822732,0.08325393584683072,-0.012269938650306789,0.16812521036687933,0.011350218745230758,000100
12,일동제약,2021,Q4,헬스케어,0.07268899017813357,0.3577092019058963,-0.4792905837297664,0.4025512712822732,0.08325393584683072,-0.04348806784860382,0.16812521036687933,2.520681320410893,000230
12,동아쏘시오홀딩스,2021,Q4,헬스케어,0.05740492497456121,-0.0822417286096716,-0.7698184402363059,0.4025512712822732,0.08325393584683072,0.03947368421052633,0.16812521036687933,0.043360283530845124,000640
12,한화,2021,Q4,에너지_화학,0.023345682662620472,0.07196194640570774,0.0,0.4025512712822732,0.08325393584683072,0.0364145658263304,0.16812521036687933,-0.015352976835334521,000880
12,한국쉘석유,2021,Q4,에너지_화학,-0.0027251104801802872,0.011523558716473481,0.0,0.4025512712822732,0.08325393584683072,0.05193060589740961,0.16812521036687933,0.042623182591799494,002960
12,부광약품,2021,Q4,헬스케어,0.07304964992850684,0.2470968198754011,0.0,0.4025512712822732,0.08325393584683072,0.041996556774156035,0.16812521036687933,-0.12076654497997773,003000
12,태광산업,2021,Q4,에너지_화학,0.10881816546633931,-0.11274223609458156,0.0,0.4025512712822732,0.08325393584683072,0.037735849056603765,0.16812521036687933,0.020915546732076327,003240
12,영진약품,2021,Q4,헬스케어,0.22966702290136187,0.005610118869725733,0.0,0.4025512712822732,0.08325393584683072,-0.008264462809917328,0.16812521036687933,-0.09475173631426428,003520
12,삼성정밀화학,2021,Q4,에너지_화학,0.011192482323128389,0.023881129038789695,0.0,0.4025512712822732,0.08325393584683072,0.0185185185185186,0.16812521036687933,0.09203436602249784,004000
12,효성,2021,Q4,에너지_화학,-0.05133099880799524,0.03193325297218097,0.0,0.4025512712822732,0.08325393584683072,0.12765957446808507,0.16812521036687933,0.0012464515290683646,004800
12,SK케미칼,2021,Q4,에너지_화학,-0.11717360887833464,0.03662000022567091,0.0,0.4025512712822732,0.08325393584683072,0.03370786516853941,0.16812521036687933,0.06695250907717142,006120
12,녹십자,2021,Q4,헬스케어,-0.08916531012314793,0.05187393540799223,0.0,0.4025512712822732,0.08325393584683072,0.022727272727272707,0.16812521036687933,-0.04194085852683647,006280
12,대한유화,2021,Q4,에너지_화학,-0.06776548241642111,0.018247387593132824,0.0,0.4025512712822732,0.08325393584683072,0.06508875739644981,0.16812521036687933,-0.03009590916700716,006650
12,일양약품,2021,Q4,헬스케어,-0.022441093876834642,0.040732502596002806,0.0,0.4025512712822732,0.08325393584683072,0.0608695652173914,0.16812521036687933,-0.058726279543019,007570
12,국도화학,2021,Q4,에너지_화학,0.08831012167414186,0.8869335879658184,0.1986186968612429,0.4025512712822732,0.08325393584683072,0.24062949711524495,0.16812521036687933,-0.057729820447124075,007690
12,서흥,2021,Q4,헬스케어,-0.06578888428827526,0.1673093939694148,0.0,0.4025512712822732,0.08325393584683072,0.027027027027026973,0.16812521036687933,-0.00807542499805411,008490
12,광동제약,2021,Q4,헬스케어,0.05838417734390898,0.03461580436576317,0.0,0.4025512712822732,0.08325393584683072,0.0714285714285714,0.16812521036687933,-0.04210243108253543,009290
12,한화케미칼,2021,Q4,에너지_화학,0.0761150110006276,0.0754473470095467,4.250557865570759,0.4025512712822732,0.08325393584683072,-0.05113989450605494,0.16812521036687933,-0.09840064230762588,009830
12,OCI,2021,Q4,에너지_화학,-0.005491479873869318,0.041951898708536106,0.0,0.4025512712822732,0.08325393584683072,0.15384615384615374,0.16812521036687933,0.008155195614759136,010060
12,S-Oil,2021,Q4,에너지_화학,-0.03046678797721597,0.0,0.0,0.4025512712822732,0.08325393584683072,0.05548310215374097,0.16812521036687933,0.33368463967246115,010950
12,롯데케미칼,2021,Q4,에너지_화학,0.03158071357695039,0.16040155928018462,0.0,0.4025512712822732,0.08325393584683072,0.22666666666666657,0.16812521036687933,-0.02993692932015659,011170
12,금호석유,2021,Q4,에너지_화학,0.02100150102317956,0.04199423273376168,0.0,0.4025512712822732,0.08325393584683072,0.13876040703052728,0.16812521036687933,-0.022575143600287506,011780
