,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
3,유한양행,2024,Q1,헬스케어,-0.05938153517806958,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.2848114793230269,000100
3,일동제약,2024,Q1,헬스케어,-0.06595967810721542,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.037205930743872746,000230
3,동아쏘시오홀딩스,2024,Q1,헬스케어,-0.09398115169705518,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.15859709832860064,000640
3,한화,2024,Q1,에너지_화학,-0.07102790399691823,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.14654641411019148,000880
3,한국쉘석유,2024,Q1,에너지_화학,0.13365405835032973,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.22873722460745433,002960
3,부광약품,2024,Q1,헬스케어,0.02739847236300402,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.132677991624114,003000
3,태광산업,2024,Q1,에너지_화학,-0.09944385052655712,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.0866324514371064,003240
3,영진약품,2024,Q1,헬스케어,0.022138869449247443,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.21382556383006918,003520
3,삼성정밀화학,2024,Q1,에너지_화학,-0.04371608806883931,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.001697904255601096,004000
3,효성,2024,Q1,에너지_화학,-0.014817480231190769,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.0556806790551181,004800
3,SK케미칼,2024,Q1,에너지_화학,-0.03215266945102983,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.16396234951086583,006120
3,녹십자,2024,Q1,헬스케어,-0.09395144067091342,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.3450960910556526,006280
3,대한유화,2024,Q1,에너지_화학,-0.010071990347319214,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.24574289342284705,006650
3,일양약품,2024,Q1,헬스케어,-0.05179431666068886,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.12407645988741686,007570
3,국도화학,2024,Q1,에너지_화학,-0.08116796739568813,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.07591624120182862,007690
3,서흥,2024,Q1,헬스케어,-0.0072312532263483715,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.16301616890588347,008490
3,광동제약,2024,Q1,헬스케어,-0.06094678622268626,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.03642188886279837,009290
3,한화케미칼,2024,Q1,에너지_화학,0.02240288086990374,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.04264879492101605,009830
3,OCI,2024,Q1,에너지_화학,0.042259096874718405,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.2171507704200646,010060
3,S-Oil,2024,Q1,에너지_화학,-0.15168970631309517,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.013388768674356087,010950
3,롯데케미칼,2024,Q1,에너지_화학,-0.07093220812656266,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.26910866888493923,011170
3,금호석유,2024,Q1,에너지_화학,0.04666510230293855,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.05750911088488723,011780
3,SKC,2024,Q1,에너지_화학,-0.08879338388092485,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.14374381996085936,011790
3,한솔케미칼,2024,Q1,에너지_화학,-0.007005544018947835,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.116695200507837,014680
3,동원시스템즈,2024,Q1,에너지_화학,-0.1250453047736141,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.0024224415432997776,014820
3,유니드,2024,Q1,에너지_화학,0.33992941788884995,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.1550034915625242,014830
3,남해화학,2024,Q1,에너지_화학,-0.04856747483898476,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.007477249223327605,025860
3,LG화학,2024,Q1,에너지_화학,-0.12413056424429195,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.22643493370525397,051910
3,휴켐스,2024,Q1,에너지_화학,-0.034768394228720786,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.02123740846212225,069260
3,대웅제약,2024,Q1,헬스케어,-0.1442210789928504,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.18219481517089292,069620
3,GS,2024,Q1,에너지_화학,-0.13496823914298028,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.05051795633282552,078930
3,휴비스,2024,Q1,에너지_화학,-0.0728562174938576,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.10933233090677294,079980
3,후성,2024,Q1,에너지_화학,-0.102648817386193,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.11886519922213967,093370
3,SK이노베이션,2024,Q1,에너지_화학,-0.1266608888981958,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.034405499691087096,096770
3,코오롱인더,2024,Q1,에너지_화학,0.030358640160906537,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.07580406579956045,120110
3,한미약품,2024,Q1,헬스케어,-0.06703902988820826,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,-0.06455449847522676,128940
3,동아에스티,2024,Q1,헬스케어,-0.16437181620274033,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.10768631637488779,170900
3,종근당,2024,Q1,헬스케어,-0.07600579313281458,0.0,0.0,-0.11265192787422551,-0.008599753155233536,0.0,-0.12136131985833976,0.15354819751764934,185750
