,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
24,유한양행,2018,Q4,헬스케어,0.03716151888866581,-0.03964938616943048,0.04471918713129619,0.1528942253920036,-0.09983604378074207,0.015037593984962516,-0.10693799508331026,-0.0043811838837226336,000100
24,일동제약,2018,Q4,헬스케어,-0.05472955194698993,0.0,0.0,0.1528942253920036,-0.09983604378074207,0.00969469190064709,-0.10693799508331026,0.10398841392456162,000230
24,동아쏘시오홀딩스,2018,Q4,헬스케어,0.08551818455140023,-0.006657902179080577,-0.7413182972590142,0.1528942253920036,-0.09983604378074207,-0.2227979274611399,-0.10693799508331026,0.016111266024000447,000640
24,한화,2018,Q4,에너지_화학,-0.0020263470074288192,-0.286702257456139,0.0,0.1528942253920036,-0.09983604378074207,0.08641975308641969,-0.10693799508331026,-0.04853802088551708,000880
24,한국쉘석유,2018,Q4,에너지_화학,-0.11106545604653786,-0.011504432086073657,0.0,0.1528942253920036,-0.09983604378074207,-0.9989880727392247,-0.10693799508331026,0.03378105806185134,002960
24,부광약품,2018,Q4,헬스케어,0.02248514498143717,0.14113773815562825,0.5178604822312496,0.1528942253920036,-0.09983604378074207,0.05964729724484252,-0.10693799508331026,-0.13773146786338733,003000
24,태광산업,2018,Q4,에너지_화학,0.21046268901101897,0.05011745054027239,0.0,0.1528942253920036,-0.09983604378074207,0.0,-0.10693799508331026,-0.05150507717388067,003240
24,영진약품,2018,Q4,헬스케어,0.09373236051598459,0.02558434310650015,0.0,0.1528942253920036,-0.09983604378074207,0.02857142857142847,-0.10693799508331026,-0.053645883868767064,003520
24,삼성정밀화학,2018,Q4,에너지_화학,0.02942855286852369,-0.10851185340121472,0.0,0.1528942253920036,-0.09983604378074207,0.0927152317880795,-0.10693799508331026,0.06807493503702064,004000
24,효성,2018,Q4,에너지_화학,0.5196370191693875,-0.48135246488942507,0.1629790216011684,0.1528942253920036,-0.09983604378074207,-0.28239202657807305,-0.10693799508331026,0.09611798615802036,004800
24,SK케미칼,2018,Q4,에너지_화학,-0.05844208590491955,0.18915853097414614,0.12519124199256537,0.1528942253920036,-0.09983604378074207,5.105263157894737,-0.10693799508331026,0.10150612895032014,006120
24,녹십자,2018,Q4,헬스케어,0.04082529363018968,-0.018405840672893636,0.0,0.1528942253920036,-0.09983604378074207,-0.009345794392523366,-0.10693799508331026,-0.08976268973753454,006280
24,대한유화,2018,Q4,에너지_화학,-0.0789269133001408,0.03278465616675463,0.0,0.1528942253920036,-0.09983604378074207,0.040935672514619936,-0.10693799508331026,-0.0718194382970196,006650
24,일양약품,2018,Q4,헬스케어,-0.06094890592998774,-0.06374370683186259,-0.03448298236710434,0.1528942253920036,-0.09983604378074207,0.4375,-0.10693799508331026,-0.07533507582895178,007570
24,국도화학,2018,Q4,에너지_화학,-0.0012590144242402256,0.003202885062331573,-0.008256951594674433,0.1528942253920036,-0.09983604378074207,0.041848403858955274,-0.10693799508331026,-0.004241627612673573,007690
24,서흥,2018,Q4,헬스케어,-0.016285039356648892,-0.02819678244529844,0.0,0.1528942253920036,-0.09983604378074207,0.06628242074927959,-0.10693799508331026,0.0586074972270033,008490
24,광동제약,2018,Q4,헬스케어,0.13934509992846605,-0.14827462614467923,0.0,0.1528942253920036,-0.09983604378074207,0.16504854368932032,-0.10693799508331026,0.012140336302373156,009290
24,한화케미칼,2018,Q4,에너지_화학,0.2348747740716629,0.024383081968107012,-0.28715171574631515,0.1528942253920036,-0.09983604378074207,0.0290739276164651,-0.10693799508331026,0.013660248712433955,009830
24,OCI,2018,Q4,에너지_화학,-0.06880738944257711,-0.008256951594675765,0.0,0.1528942253920036,-0.09983604378074207,-0.008196721311475419,-0.10693799508331026,-0.02255571736582705,010060
24,S-Oil,2018,Q4,에너지_화학,-0.2035770219525992,-0.030824775430913665,0.0,0.1528942253920036,-0.09983604378074207,0.16619034717047976,-0.10693799508331026,-0.04919481791145233,010950
24,롯데케미칼,2018,Q4,에너지_화학,-0.0204041792543515,-0.023740878879111693,0.0,0.1528942253920036,-0.09983604378074207,0.10062893081761004,-0.10693799508331026,-0.08120919588312296,011170
24,금호석유,2018,Q4,에너지_화학,0.03335902319440412,0.07076954856598805,0.0,0.1528942253920036,-0.09983604378074207,0.11982082866741339,-0.10693799508331026,-0.01839722170632569,011780
24,SKC,2018,Q4,에너지_화학,-0.0015160504631379426,-0.29509146790783236,0.0,0.1528942253920036,-0.09983604378074207,0.08053691275167796,-0.10693799508331026,-0.0657644751791459,011790
24,한솔케미칼,2018,Q4,에너지_화학,0.04165632462892592,0.0,-0.008256951594679762,0.1528942253920036,-0.09983604378074207,-0.015151515151515138,-0.10693799508331026,0.011255442210957325,014680
24,동원시스템즈,2018,Q4,에너지_화학,0.28015447928964193,0.0,0.0,0.1528942253920036,-0.09983604378074207,0.009041186756339359,-0.10693799508331026,0.021069742566982786,014820
24,유니드,2018,Q4,에너지_화학,0.2550790532247878,0.17069764774409935,0.0,0.1528942253920036,-0.09983604378074207,0.10718151666565645,-0.10693799508331026,0.0008163115248154169,014830
24,남해화학,2018,Q4,에너지_화학,-0.06022740520848702,0.06890848883525158,0.0,0.1528942253920036,-0.09983604378074207,0.0657328726616242,-0.10693799508331026,-0.0443024596372637,025860
24,LG화학,2018,Q4,에너지_화학,0.05724486610993815,0.05515717049167601,0.0,0.1528942253920036,-0.09983604378074207,-0.015748031496062964,-0.10693799508331026,-0.06138668716975629,051910
24,휴켐스,2018,Q4,에너지_화학,-0.0685138255120747,0.11357825834537438,0.0,0.1528942253920036,-0.09983604378074207,-0.9990668829295885,-0.10693799508331026,0.006195575999071071,069260
24,대웅제약,2018,Q4,헬스케어,0.005216954353519602,-0.011445910290237449,0.0,0.1528942253920036,-0.09983604378074207,0.18357646749391776,-0.10693799508331026,-0.015594779739757238,069620
24,GS,2018,Q4,에너지_화학,0.007672731184800056,-0.023687654289660354,0.0,0.1528942253920036,-0.09983604378074207,0.7771084337349397,-0.10693799508331026,-0.024656441938148657,078930
24,휴비스,2018,Q4,에너지_화학,0.0420460878737212,0.2590947117063702,-0.00825695159476314,0.1528942253920036,-0.09983604378074207,-0.6801513019262702,-0.10693799508331026,-0.008665208007957854,079980
24,후성,2018,Q4,에너지_화학,-0.17394701892810074,-0.0769765468724184,-0.48633372053116497,0.1528942253920036,-0.09983604378074207,0.15408297517761604,-0.10693799508331026,0.05146814461091419,093370
24,SK이노베이션,2018,Q4,에너지_화학,-0.11210394333499282,-0.05863183539119954,-0.008256951594602047,0.1528942253920036,-0.09983604378074207,0.14141414141414144,-0.10693799508331026,-0.04498729220531757,096770
24,코오롱인더,2018,Q4,에너지_화학,-0.10391959644166186,0.10974235580798619,1.6714257308727065,0.1528942253920036,-0.09983604378074207,0.04096714595549833,-0.10693799508331026,-0.029042759845593333,120110
24,한미약품,2018,Q4,헬스케어,0.0486003119179495,-0.004031074325123618,-0.05237844364893707,0.1528942253920036,-0.09983604378074207,0.15454545454545454,-0.10693799508331026,-0.0900411324375388,128940
24,동아에스티,2018,Q4,헬스케어,0.0076486459547252285,-0.0033458974664994923,0.0,0.1528942253920036,-0.09983604378074207,0.1333333333333333,-0.10693799508331026,0.046891671499857956,170900
24,종근당,2018,Q4,헬스케어,0.10650644290266467,0.06548186594667804,0.09144726695216088,0.1528942253920036,-0.09983604378074207,0.027027027027026973,-0.10693799508331026,-0.05783276733538216,185750
