video_id,published_at,view_count
NrnbYpaornE,2023-02-21T00:02:24Z,2055
ul3UTfg-SfA,2023-02-20T07:35:15Z,3628
8JdQXFiXGNE,2023-02-20T06:49:57Z,1425
Oi6nQwZ0CMU,2023-02-20T06:48:57Z,25147
KqkRGH3B3Gg,2023-02-20T06:02:48Z,3223
LIbBBHne5HI,2023-02-20T06:01:16Z,1436
9DTmbeZwte0,2023-02-20T03:18:49Z,10111
76DtTCBgQxY,2023-02-20T01:11:49Z,1784
0vtX3YsMhJQ,2023-02-20T01:10:16Z,4179
FmITwtJGzN4,2023-02-19T23:32:24Z,1354
nT7BQFR2oqk,2023-02-19T22:00:29Z,1051
RgH0Ds_Cxfg,2023-02-17T07:36:23Z,1881
VfydGWUvGwM,2023-02-17T07:36:25Z,6353
v83pObbYOZg,2023-02-17T06:48:58Z,1350
QsYGrH_gqn8,2023-02-17T06:14:05Z,4237
_wPgcxBOuPI,2023-02-17T03:15:56Z,53152
HpvNseMXs2Q,2023-02-17T01:12:16Z,4053
wmeSp2Ewym0,2023-02-17T01:12:13Z,1538
mE1aqvIouKk,2023-02-17T01:09:46Z,7589
TbyJcXSkpVo,2023-02-17T01:08:45Z,4077
TbyJcXSkpVo,2023-02-17T01:08:45Z,4077
3JGdjjibjf8,2023-02-16T06:51:30Z,10208
fbNJBxWdp2w,2023-02-16T05:52:54Z,2078
Rq5Ox633SsE,2023-02-16T05:51:30Z,3546
Qs9R0d3Hr5s,2023-02-16T01:04:04Z,1631
n5HrAEPHEM0,2023-02-15T06:53:03Z,4399
oveA52IqEJU,2023-02-15T05:47:41Z,2434
x4AwcGVfKH0,2023-02-15T05:44:35Z,3542
-xhbWa9D5X4,2023-02-15T01:02:32Z,1861
a-4R3wWQuh0,2023-02-15T01:01:28Z,3586
2wZvtNRYuSw,2023-02-15T00:05:46Z,2866
-qL25psWf90,2023-02-14T07:37:26Z,3344
hm_D4PIQykk,2023-02-14T06:49:12Z,10196
tbMWUu5KjVk,2023-02-14T05:10:13Z,1244
7TRLZ-n45s8,2023-02-14T05:08:59Z,1858
93IaSiV5X0Q,2023-02-14T03:14:17Z,6741
F02S2nTufkk,2023-02-14T03:09:33Z,4110
ImFPUc0JfUg,2023-02-14T03:10:20Z,1412
RXzXLfkuuHU,2023-02-14T03:07:46Z,2042
rD_g_DhO73Q,2023-02-14T00:22:01Z,1651
evH6XWhdH6Q,2023-02-13T06:49:09Z,3459
wvzOHgn-W_U,2023-02-13T06:11:24Z,1026
Ke2ZzAeak34,2023-02-13T06:09:14Z,2522
XJO9l9lfei8,2023-02-13T03:18:39Z,2322
NWM0SWKfySA,2023-02-13T01:09:37Z,2404
98SuftGWo88,2023-02-13T01:10:40Z,1599
dz2WqY9To10,2023-02-12T23:34:33Z,2527
Sz1FMfTghvs,2023-02-10T07:34:16Z,1223
x887IzUU4FI,2023-02-10T06:48:56Z,3609
OEI4NsRRJjQ,2023-02-10T03:22:37Z,6065
HbrNLy81hws,2023-02-09T06:48:33Z,1681
-np2RbAzxZ4,2023-02-09T06:06:08Z,3946
0fGz3x_Gfvo,2023-02-09T06:06:58Z,2258
HHa4F3mNk_o,2023-02-09T03:24:04Z,1573
EyBlFRd8Wtw,2023-02-08T07:35:23Z,1732
7TPpOdcFiN8,2023-02-08T05:37:49Z,3259
76wFXqjFVUY,2023-02-08T03:03:03Z,2349
kc4xlnXz3M8,2023-02-08T00:21:44Z,1624
Tylv1ahxwrw,2023-02-07T08:13:13Z,8378
MITM3lM-XJk,2023-02-07T05:44:40Z,1459
Eky7gozzMIM,2023-02-07T04:07:42Z,1232
8S5Mp3q0mDs,2023-02-07T01:56:15Z,2198
oSyMnBQvOtk,2023-02-07T01:20:47Z,2180
72Ux7DnLlXY,2023-02-07T01:19:55Z,2663
LVKwBHo2Qbo,2023-02-06T07:34:02Z,5781
HdJgEkCF-ng,2023-02-06T06:49:17Z,7236
ElJic0CpcRw,2023-02-06T06:47:05Z,4799
mjHNypuYswY,2023-02-06T05:54:59Z,1772
Q5fSOyZWq28,2023-02-06T01:12:32Z,2015
te-7C77DXhE,2023-02-06T01:09:45Z,4379
