,Feature,Importance
0,F_비유동자산 변화율,0.2084724613225022
1,F_법인세차감전 순이익 변화율,0.203885604898826
2,F_자산총계 변화율,0.15964083671142223
3,F_매출액 변화율,0.15377796011542935
4,F_자본총계 변화율,0.14238184029673936
5,F_비유동부채 변화율,0.13184129665508096
