,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
8,S_hynix,2022,Q3,정보기술,-0.06624782872825283,-0.0119316224515853,-0.030361960859489834,0.050520866822916344,-0.10693399417035399,-0.0034240477225953025,-0.033397760961612066,-0.05017906986049514,0.19942208186377564,-0.0,0.0018108090406613736,000660
8,LG_Corp,2022,Q3,정보기술,0.17427504708874061,0.0,-0.000543681552779729,0.009447877491376655,-0.025255252510986814,-0.02758925474049634,-0.012522186684126746,0.0007952002523139434,-0.394887910130153,-0.0,0.02533285661334185,003550
9,Hansol_Technics,2022,Q3,정보기술,-0.08535508627481675,0.0,-0.07948440442278204,0.003402260033873672,0.10517776922963296,-0.027791955617035402,-0.9202632169436848,-0.060804893407473415,-0.1418617969453535,-0.0,-0.05179346145165466,004710
9,Samsung_Electronics,2022,Q3,정보기술,-0.02388172161394428,-0.007200392801193223,-0.015355748678268055,-0.023518305001695605,-0.08188788469589792,-0.03564333669799846,-0.016488666085003656,-0.007945980978733669,0.08407467107475541,-0.0,0.02184016457089563,005930
9,Samsung_SDI,2022,Q3,정보기술,0.057669308748206666,-0.02776774451676567,-0.0226758466116046,0.01489565018650607,0.11807114305533595,-0.02776774451676567,-0.05955406824374543,-0.027896107049593555,-0.11490183005847254,-0.0,0.11493978532753239,006400
8,Daeduck_Electronics,2022,Q3,정보기술,-0.033390068244033205,-0.02779102036709169,-0.0008273721786962174,-0.07338747226762043,0.032065489151147375,-0.02779102036709169,-0.05525226909657488,-0.0012525887077710074,-0.1657803128645019,-0.0,0.01960312908017242,008060
9,Samsung_Electro-Mechanics,2022,Q3,정보기술,-0.04586046889135173,-0.027919359734898563,-0.05760124933978128,-0.020066650376263206,-0.18984803738861333,-0.027919359734898563,-0.6717693534584896,-0.08501841166760138,0.09483403269745994,-0.0,-0.059664977530182225,009150
8,LG_Innotek,2022,Q3,정보기술,0.04443094342911853,-0.028766181834932958,-0.08938137790950762,-0.03773469874045543,0.040909048820359284,-0.028766181834932958,-0.14480202936448117,-0.33747475925240056,-0.4647595657057184,-0.0,-0.12091357640048707,011070
9,Samsung_SDS,2022,Q3,정보기술,0.09460255233873473,-0.027894255183751326,-0.04694728825555661,-0.05754591072450865,-0.20652347554172712,-0.027894255183751326,-0.05821082422843071,-0.06727864735310818,0.014020015926967555,-0.0,-0.03685128931725447,018260
8,Iljin_Materials,2022,Q3,정보기술,-0.11618410494190132,-0.027790155972466035,-0.010143193294971153,0.0037546727479180753,-0.0041075203731750776,-0.027790155972466035,-0.06855466437180069,0.021653138411428907,0.10186124257779017,-0.0,-0.1835823078710802,020150
9,Sindoh,2022,Q3,정보기술,0.12491849287285137,-0.027790848963259007,-0.014387390899899266,-0.6629889447155959,-0.3942381269445341,-0.027790848963258785,-0.024591278641451275,-0.05235193369609337,-0.21853501461576452,-0.0,0.10464963687948921,029530
8,LG_Display,2022,Q3,정보기술,-0.13252886030212604,-0.037148961764106536,0.10857898298044266,-0.08147091593399369,-0.07156465621428221,-0.03648047248022257,0.1780178425165475,-0.04690658420608296,-0.22230952109476476,-0.0,-0.07803014795860956,034220
8,SK_Holdings,2022,Q3,정보기술,0.04994528746486335,-0.0276667114521989,0.0012808399317844055,-0.02776280324474345,0.0009204564288104455,-0.0276667114521989,-0.0011393574784186455,-0.02673918908865014,0.0011407800141549629,-0.0,-0.028617383456496642,034730
8,Hanmi_Semiconductor,2022,Q3,정보기술,0.0,-0.027792034656411335,-0.10354918812646652,0.003749452290525812,-0.12233729275639504,-0.027792034656411335,-0.12618733054937015,-0.07087630166271652,0.3417335348734437,-0.0,-0.054233147003294666,042700
8,LG_Electronics,2022,Q3,정보기술,-0.10511347261481721,-0.027752900130652902,-0.003948625521051685,-0.017826283044284574,-0.0070161849461296555,-0.026910377506293548,-0.0045677176558795995,-0.023058850978071144,0.03197376497143589,-0.0,-0.028229936730421484,066570
