,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
20,S_hynix,2019,Q3,정보기술,-0.07741926993211061,-0.027721305543425556,-0.00900733823004285,-0.006626944254950917,-0.05390192609822253,-0.0033474829221027402,-0.010179056964029431,0.005245816107896095,-0.06677504410234447,0.004647281087100441,0.1793495404991916,000660
20,LG_Corp,2019,Q3,정보기술,0.0019762691377434695,0.0,-0.003622876319728574,0.019541317621319054,-0.03868277945619325,0.013758857556387394,-0.005851409866267199,-0.004043136173175199,-0.02858538471714822,0.013758857556387172,-0.0751720131578918,003550
21,Hansol_Technics,2019,Q3,정보기술,0.04041051857756458,0.0,-0.3212267906320341,0.011038453416539196,-0.05711087944598492,0.013883471298758776,-0.9305731994700099,-0.16263274192634136,-0.3899521690821708,0.013883471298758776,0.08096379221955946,004710
21,Samsung_Electronics,2019,Q3,정보기술,0.043091569605277595,-0.016589486354903427,-0.012326159202728393,0.0021801297177039825,0.016681434263203898,0.006906409369087707,-0.012914860324851674,-0.021135782958908722,-0.10629807740952124,0.008157980719497582,0.057505912734716676,005930
21,Samsung_SDI,2019,Q3,정보기술,0.088130946076821,0.013728672884164794,-0.010049019773554546,-0.006294817081210269,0.06256526518753847,0.013728672884164683,-0.01711332787797737,0.01289914141739923,-0.05881921991854755,0.013728672884164683,-0.04729046655776392,006400
20,Daeduck_Electronics,2019,Q3,정보기술,0.23503668874242276,0.013884419134813974,-0.02317377530480358,-0.10198826946155015,0.21409233465839872,0.013884419134813974,-0.23048452294962707,-0.010078709214095483,-0.01024699407881724,0.013884419134813863,-0.058855739082490116,008060
21,Samsung_Electro-Mechanics,2019,Q3,정보기술,-0.06971722123480126,0.013736475735931508,-0.027942616889657712,-0.013839957472814746,-0.11506118644821584,0.01373647573593162,-0.3267228269430811,-0.04332673882034155,-0.11999227548834912,0.013736475735931508,0.06622780807625642,009150
20,LG_Innotek,2019,Q3,정보기술,-0.06907186477619481,0.013415859415702336,-0.04664537692583548,0.01142560923185143,0.012830934888766965,0.013415859415702447,-0.1502700579413636,-0.13161319336196065,-0.61546665174393,0.013415859415702447,0.03045261914807605,011070
21,Samsung_SDS,2019,Q3,정보기술,-0.07988708956410935,0.01377572536867644,-0.016257631510033344,0.016683793849118334,-0.04303576859702973,0.013775725368676328,-0.021223054119902995,-0.01559355017006303,0.11395045447091612,0.01377572536867644,-0.0964524939296034,018260
20,Iljin_Materials,2019,Q3,정보기술,0.0073008188202362,0.013884593425973146,-0.02106466991341005,0.0135245777359978,-0.009322587671531268,0.013884593425973146,-0.12444346231912529,-0.04427993026330079,-0.08518821603927984,0.013884593425973257,0.007110308002763752,020150
21,Sindoh,2019,Q3,정보기술,0.018306154740682475,0.013883970857982875,-0.0035759145320333197,0.012980846568642623,-0.052910746925739494,0.013883970857982875,-0.004615148907222144,-0.01524003669372398,0.05250400296894331,0.013883970857982875,-0.14084419575801407,029530
20,LG_Display,2019,Q3,정보기술,-0.08599448092244719,0.009543022758482733,0.04542243959302583,0.015471550757382158,-0.13885519231705334,0.006023171473312772,0.06665703186796457,-0.04601276625822637,-0.10061100563801051,0.006567235673517913,-0.18347838743799144,034220
20,SK_Holdings,2019,Q3,정보기술,-0.13906045957699711,0.012934411514053057,-0.005321234941777941,-0.005196774778963409,0.00625317785552415,0.012934411514053057,-0.007753629793606276,-0.007428212033707915,0.055187408032008944,0.012934411514053057,-0.10286045768735257,034730
20,Hanmi_Semiconductor,2019,Q3,정보기술,-0.06339810591094659,0.013885642175605617,-0.07203726192417359,0.164189088428788,-0.285234472263058,0.013885642175605506,-0.0783449570448016,-0.03722908539068048,-0.5733768305558542,0.013885642175605506,-0.1177198550407145,042700
20,LG_Electronics,2019,Q3,정보기술,0.053599686583534645,0.013613367443918833,0.026161461152818255,0.01401963933315753,0.009147709604505394,0.014761410756257587,0.041981518610762825,0.009624301347845088,0.16847645219768537,0.011626138764767147,-0.11870306082302742,066570
