,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
32,S_hynix,2016,Q3,정보기술,0.14474421949051217,0.7535272120515751,-0.022041112589152867,-0.024114907588651313,0.05607425754173856,0.008653528509457331,-0.033192362976240286,-0.00767352675144517,-0.05827801117646958,0.015800594786872568,0.21299973503567776,000660
32,LG_Corp,2016,Q3,정보기술,-0.06416338391802595,0.0,-0.003293161242589937,-0.026969752263637625,-0.027276347225909214,0.0500628026741895,-0.006229215125274523,-0.0035169886534989203,-0.028279060984101934,0.05006280267418939,-0.03224679733130851,003550
33,Hansol_Technics,2016,Q3,정보기술,-0.06603248191074709,0.0,-0.007338520279426719,0.0040561768107790774,0.419945531408221,0.05062098889798061,-2.658162999224271,-0.012015119598321355,-0.08267641190539687,0.0506209888979805,-0.19666738001562994,004710
33,Samsung_Electronics,2016,Q3,정보기술,0.10290183972292025,0.0015150487144087732,0.008290208348778694,-0.0023195592533322706,-0.11778424509931917,0.005566954835605209,0.017881687710642802,-0.010338629655705533,0.02261128446483196,0.02165332418698862,0.06868060663594748,005930
33,Samsung_SDI,2016,Q3,정보기술,0.08590414919174241,0.0502470603607158,0.009290730006468406,-0.013657631070218335,0.05518746950060305,0.05024706036071591,0.0347924410338607,0.04252451316479178,0.047114190175117865,0.0502470603607158,-0.15812795254659517,006400
32,Daeduck_Electronics,2016,Q3,정보기술,-0.1305678412730967,0.05062084178846793,-0.01715286350772538,0.05062084178846804,0.05062084178846804,0.05062084178846793,-1.117439946007603,-0.014745350791218526,-0.10093221363597316,0.05062084178846804,0.003716048276619477,008060
33,Samsung_Electro-Mechanics,2016,Q3,정보기술,-0.14494330843537626,0.05041613676126311,-0.01620855084976358,-0.060677536386226194,-0.03096720911713069,0.05041613676126322,0.05041613676126311,-0.022830389733486944,0.06374451565283845,0.05041613676126311,-0.07898421034862024,009150
32,LG_Innotek,2016,Q3,정보기술,-0.004146102064539003,0.050265784096231614,0.031616562852410324,-0.02982429895109595,-0.15378093558245198,0.0502657840962315,0.20752924478167234,-0.10816288972841481,-0.23535006374717704,0.05026578409623139,-0.05749638602552328,011070
33,Samsung_SDS,2016,Q3,정보기술,-0.18336138753142145,0.050392963542934766,-0.01091431325208525,0.002081301043800776,-0.27988327639484956,0.05039296354293488,-0.015493926936973157,-0.018548151405301194,0.03357510154959731,0.050392963542934766,0.022019523346768405,018260
32,Iljin_Materials,2016,Q3,정보기술,0.4418366250759868,0.05062183449400859,-0.01513997488149732,0.01818209921068359,0.03202776400594942,0.0506218344940087,-0.10152801358234287,0.027514640581762007,-0.0018735214264167244,0.0506218344940087,-0.19130377810273919,020150
33,Sindoh,2016,Q3,정보기술,-0.007848306603935396,0.05061694482306289,-0.0007226181590569425,0.010357775430868132,-0.041574095777622944,0.05061694482306278,-0.0007333084492606723,-0.007285631334773779,0.013277631171242144,0.05061694482306289,-0.051151208360548664,029530
32,LG_Display,2016,Q3,정보기술,0.00779287840545622,0.05433814599472786,-0.01056215737931221,-0.061034841399716155,-0.044175374648425914,0.04551613970819868,-0.016732703175232677,-0.044246597803921706,-0.15752013767877626,0.04879853413742896,0.00927421931266409,034220
32,SK_Holdings,2016,Q3,정보기술,-0.07987463184663232,0.04844878334686531,-0.004372586100642062,-6.01106992268452e-05,-0.04834124630297687,0.04844878334686531,-0.006995080489404337,0.002201256585796507,0.03219460982616118,0.04844878334686531,-0.009382166591506896,034730
32,Hanmi_Semiconductor,2016,Q3,정보기술,-0.04814990486231165,0.05062099998999936,-0.01901743241861431,0.05374611493216752,-6.611078668254757,0.05062099998999947,-0.02147621998506466,-0.13613572100197113,0.16737749650402844,0.05062099998999936,-0.06186549407483438,042700
32,LG_Electronics,2016,Q3,정보기술,-0.12333656163216714,0.048789579621993484,0.005360121875600976,-0.015546353756771714,-0.06956471338479098,0.04182302601297905,0.010516681382106041,-0.003340118049640628,0.08794095272152425,0.06101254069508644,-0.17225212579174132,066570
