,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
24,S_hynix,2018,Q3,정보기술,0.09934622259617176,-0.16604430077463483,-0.07269134859195692,-0.05038276581506862,-0.035655263194535936,-0.09271584228682306,-0.1421800767848882,-0.08473878414350788,-0.10544827720045191,-0.06842126295811668,-0.14464696442899166,000660
24,LG_Corp,2018,Q3,정보기술,-0.1092886559238723,0.0,-0.004337284913876749,-0.04954741396996676,0.025531687760209754,-0.04828794849794549,-0.006506824906551412,-0.001424031730614006,-0.04855974983724476,-0.04828794849794571,0.007917259276199384,003550
25,Hansol_Technics,2018,Q3,정보기술,-0.18247576144648023,0.0,-0.014643989966069082,0.0062417874611487845,0.05284661717119432,-0.048622126174337144,-0.5858611372207805,-0.01851721938076034,-0.3050489994915284,-0.04862212617433692,-0.12735403973946222,004710
25,Samsung_Electronics,2018,Q3,정보기술,0.0024274305995689513,-0.06593715730887029,-0.048314350828653874,3.5253892188613634e-05,0.08034539546244157,0.016965505492609223,-0.04880454080888885,-0.06780077661574269,-0.1532290558985474,-0.017097358539680307,-0.005722233246195965,005930
25,Samsung_SDI,2018,Q3,정보기술,0.12038661427303834,-0.0490028847743722,-0.013063768607744608,-0.065455296367668,-0.8192723844833385,-0.0490028847743722,-0.01815882004025471,-0.08203664091579221,-0.1215631318278605,-0.0490028847743722,0.1976786169663572,006400
24,Daeduck_Electronics,2018,Q3,정보기술,0.046942433750473016,-0.04862162961680072,-0.014089573353317286,0.019255200864389477,-0.38228916786763256,-0.04862162961680072,-0.41235745985690153,-0.022921415913259358,0.024768878368004565,-0.04862162961680072,-0.04543643811320219,008060
25,Samsung_Electro-Mechanics,2018,Q3,정보기술,0.45796955266166395,-0.048708900644383935,-0.03993398418717664,0.1264409909743348,-0.0458997900849909,-0.04870890064438371,-1.01427364316587,-0.08917953534784373,-0.24007934134864972,-0.048708900644383935,-0.07176105838872321,009150
24,LG_Innotek,2018,Q3,정보기술,0.19721201109843517,-0.04882689126024653,-0.03640420321386051,-0.0420322717372017,0.04432018027843876,-0.04882689126024675,-0.1254869171246913,-0.09208888062012055,-0.5696541720101531,-0.04882689126024653,-0.10464696442899167,011070
25,Samsung_SDS,2018,Q3,정보기술,-0.1739847590345052,-0.04857336792828404,-0.02860455634117276,-0.011596615380832676,-0.2981444219244167,-0.04857336792828404,-0.038961424373914255,-0.03655348051321328,0.05304291265137384,-0.04857336792828404,0.14747273631913801,018260
24,Iljin_Materials,2018,Q3,정보기술,0.16486029848356465,-0.04862275815009465,-0.02688115825457471,-0.014417866992851636,-0.9239341942331505,-0.04862275815009465,-0.14422991707286203,-0.06567870938259568,-0.05479538912208182,-0.04862275815009465,0.27832665667412587,020150
25,Sindoh,2018,Q3,정보기술,-0.14628509525797528,-0.048619555242972456,-0.008698316337595324,0.03237132057939385,-0.08041940008282955,-0.04861955524297268,-0.010266630111044561,-0.01688099709461799,-0.12832214720934298,-0.04861955524297268,-0.06961871584142104,029530
24,LG_Display,2018,Q3,정보기술,-0.24711722756772256,-0.05231136982366347,-0.0015065064372092873,-0.04795942277249532,-0.07324866157775167,-0.04944015850499661,-0.002175008978790194,-0.03213627320024526,-0.12434642061138046,-0.05075114660369806,0.03339619427036742,034220
24,SK_Holdings,2018,Q3,정보기술,-0.06565434135836098,-0.04813299708007146,-0.002142606917316048,-0.03970458187820047,-0.010784430821808355,-0.04813299708007146,-0.0032433706038148546,-0.0401197007520957,-0.20442750621375305,-0.04813299708007146,0.11644678557100833,034730
24,Hanmi_Semiconductor,2018,Q3,정보기술,-0.1858124807495861,-0.04862080356824916,0.03785504928996841,0.11241403871340261,-0.25861251702057886,-0.04862080356824916,0.11111791204156818,0.11375109364431502,0.32732215069005255,-0.04862080356824916,0.21014176796537454,042700
24,LG_Electronics,2018,Q3,정보기술,-0.19506793118150711,-0.04679553145554993,-0.012842413399269725,-0.06164215856395061,-0.045860129850008535,-0.04021038541658939,-0.021028750533989005,0.0058904003693508455,0.04650560291012218,-0.058133203063861716,-0.15025466599337192,066570
