,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
5,S_hynix,2023,Q2,정보기술,0.08030658109660546,0.2540350136193599,0.0329557895502387,0.003138212958447406,0.020279968690568362,0.020745719457507583,0.03635736077997298,0.0049615609093216495,-0.2885048301160691,-0.0,0.23857885092975517,000660
5,LG_Corp,2023,Q2,정보기술,-0.05531754680012071,0.0,-0.0010728530660484292,0.0019485368917218082,0.024052298330729416,-0.03535547943996242,-0.0056490172669823036,0.04427451643026159,0.804855216670621,-0.0,0.01967321713834394,003550
6,Hansol_Technics,2023,Q2,정보기술,0.095858761522704,0.0,-0.051429380109657474,0.003357665464341797,-0.033508678127680325,-0.03581730419844242,-0.25583317079154044,0.052375828899203225,0.0934123113877372,-0.0,0.2697450689464504,004710
6,Samsung_Electronics,2023,Q2,정보기술,0.05369941467585715,0.962,-0.034224483101041425,-0.029507186322947243,-0.7254105191102409,-0.0676360542109713,-0.03460804278904317,-0.04233515402607546,0.057853152098978455,-0.0,0.08242291447490567,005930
6,Samsung_SDI,2023,Q2,정보기술,0.13170204041717637,0.8714682382306853,-0.005424550792170191,-0.006436340516029704,0.08814276371416563,-0.035002016781366496,-0.015287532077843613,0.007759620437457149,-0.05641249989352737,-0.0,-0.15370208552509432,006400
5,Daeduck_Electronics,2023,Q2,정보기술,-0.011648860428515512,-0.03581782512421183,-0.0008005340350198953,0.04754851885589639,-3.5457701404813644,-0.03581782512421183,-0.0362784157409779,0.02543213861381466,0.8475316080122379,-0.0,-0.07107521985345253,008060
6,Samsung_Electro-Mechanics,2023,Q2,정보기술,0.06619511648453608,0.998533301830101,-0.021801602890640037,-0.052187410178153426,-0.374681669383492,-0.03578103673975508,-4.175376498748075,-0.020679166520990444,-0.16319134126303547,-0.0,-0.10494687719176099,009150
5,LG_Innotek,2023,Q2,정보기술,-0.028166609764424713,-1.8955460281299543,0.0011629469479775834,-0.06647029163703633,-0.29685194557265127,-0.035674598924536394,0.0016679256124335629,-0.011001418589961842,0.10312585569416033,-0.0,0.08799754817453938,011070
6,Samsung_SDS,2023,Q2,정보기술,-0.16396986750955406,-0.035648975288975704,-0.012296775510095115,-0.017833675515664504,0.017906102103352972,-0.035648975288975926,-0.016569318308516046,0.02196574308664878,-0.033420599536504,-0.0,0.0038282304441627293,018260
5,Iljin_Materials,2023,Q2,정보기술,0.2236231845996271,-0.035820654050191525,-0.0068574442082318665,-0.0029283305936855797,-0.20906762641272691,-0.035820654050191525,-0.10514144540587544,-0.10798960517266143,-0.25577104330202594,-0.0,-0.3600690841026192,020150
6,Sindoh,2023,Q2,정보기술,-0.06093293724463036,0.363693230126811,-0.014875406304660332,-0.007150968270226876,0.1207050041274581,-0.03581699176433206,-0.016495444582815155,-0.006348549438470963,0.04784307212268313,-0.0,0.009853470030461234,029530
5,LG_Display,2023,Q2,정보기술,0.21501003716539424,-0.031020172623144493,-0.07685417907384418,-0.010984147108743514,-0.17352855180051385,-0.03240476038968976,-0.23993932607403146,-0.04603696282217773,-0.09821092682397214,-0.0,-0.0752157430867199,034220
5,SK_Holdings,2023,Q2,정보기술,-0.1843343750820705,-7.846666666666666,0.01190963330466932,0.003796764500169303,-0.05627584668505747,-0.03361743726690403,0.022514107316650045,0.008822632358341354,0.5181253473339378,-0.0,-0.18516967811768692,034730
5,Hanmi_Semiconductor,2023,Q2,정보기술,0.6927540537304963,-0.0358192557279946,-0.0807240600168091,0.027750526817316268,-18.242594832280815,-0.0358192557279946,-0.08008872091921959,-0.04564848824416057,-0.8537219998243983,-0.0,0.3764677257956604,042700
5,LG_Electronics,2023,Q2,정보기술,0.22279396794472234,0.5,-0.051806567135193715,-0.02509883867352758,0.006882998539915697,-0.0341451292929944,-0.08255130380981357,-0.025081399329887066,-0.04348260579017538,-0.0,0.04653929378525051,066570
