,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
16,S_hynix,2020,Q3,정보기술,-0.15924965846836467,0.07114604174479955,-0.018702415962917662,-0.006875559435074008,0.0019031782689412635,-0.05329861221801191,-0.02109478239496454,-0.0037314043372038697,0.04157585555511434,-0.033940422943242954,-0.1252993926687252,000660
16,LG_Corp,2020,Q3,정보기술,0.033915549042462106,0.0,-0.004698998198673365,0.0019445916017751808,-0.03493117669112533,-0.11971481805478246,-0.006300249473837116,0.006779640550589772,-0.08474823745358973,-0.11971481805478223,-0.05522015956596034,003550
17,Hansol_Technics,2020,Q3,정보기술,0.2022095376339496,0.0,0.013137157237831154,0.030191119222303886,-0.09566753574548703,-0.12128367706276477,0.15598741284419293,-0.010932823223384958,-0.14649821058088253,-0.12128367706276477,0.208523394464758,004710
17,Samsung_Electronics,2020,Q3,정보기술,-0.08304019893085547,-0.07327612026277674,-0.01587236328278796,-0.008416021463130807,0.07805553625812645,0.024240401737504746,-0.01653423604249271,-0.046240142675942675,-0.2611098535514629,-0.036831075661118984,-0.0031536877031579647,005930
17,Samsung_SDI,2020,Q3,정보기술,0.31879287096728287,-0.11854923409964613,-0.012079433307689014,0.0018557771290109715,0.22446501237881922,-0.11854923409964613,-0.022114227985263746,-0.0007819434762152966,-0.11568988946397041,-0.11854923409964613,0.07858029346902545,006400
16,Daeduck_Electronics,2020,Q3,정보기술,-0.41217271492577734,-0.12128685673430106,-0.1506955276432842,-0.32894695040974686,0.12777561662104553,-0.12128685673430106,-0.024948918504670736,-0.1478146306102972,-0.6389524977039931,-0.12128685673430128,-0.019870596445279096,008060
17,Samsung_Electro-Mechanics,2020,Q3,정보기술,0.13961326434202415,-0.12105710241017786,-0.01603700556945431,0.01748363257651664,-0.06668830105831014,-0.12105710241017809,-0.5750898325211224,-0.05079490709396639,-0.2208042577247593,-0.12105710241017786,-0.027907228535737932,009150
16,LG_Innotek,2020,Q3,정보기술,0.3349112920199145,-0.12137822952190058,-0.00841603818953418,-0.01821270964040722,-0.09113796033762744,-0.1213782295219008,-0.01655402419327734,-0.1216711994596178,-0.4398292161480828,-0.12137822952190058,-0.21485435931406927,011070
17,Samsung_SDS,2020,Q3,정보기술,-0.04953195896468987,-0.1208188797236116,-0.020005257958918055,0.0038998013193763947,0.020495625898888647,-0.1208188797236116,-0.025382383089988636,-0.0145557523841493,-0.016150821528038817,-0.12081887972361183,-0.09890643079189235,018260
16,Iljin_Materials,2020,Q3,정보기술,0.40420953763394957,-0.12128125907416965,-0.014075102080667312,-0.002737185335866199,-0.006566585573290595,-0.12128125907416965,-0.014264751714107682,-0.004107696273250916,-0.03277380416962883,-0.12128125907416942,-0.19363893771434915,020150
17,Sindoh,2020,Q3,정보기술,-0.10386221124497418,-0.12127337123538928,-0.003515881589893688,-0.00025865355994536543,-0.011252834269461776,-0.12127337123538906,-0.00301608661060615,-0.006137110269135659,0.0743705772939196,-0.12127337123538906,-0.21627365138491939,029530
16,LG_Display,2020,Q3,정보기술,-0.15449604108354098,-0.12597420997929953,0.007153668093874299,0.018254182955126486,-0.04653534060573117,-0.10806445581632129,0.012111647279408055,-0.004626587797018189,-0.3226277154378927,-0.1137115967597706,0.2246887730826597,034220
16,SK_Holdings,2020,Q3,정보기술,0.5840260513954174,-0.11511643324082232,-0.04267574303643218,0.006729908009219798,-0.012784827223371042,-0.11511643324082232,-0.056709353260192774,-0.01540753397433714,-0.9837653993800093,-0.11511643324082232,-0.41787126012538534,034730
16,Hanmi_Semiconductor,2020,Q3,정보기술,-0.09239312115482441,-0.12128513043118683,-0.0378749351952159,0.06664069584033794,-0.07458746614267198,-0.12128513043118683,-0.1002288273647618,-0.0578520106602145,-0.2615605649783004,-0.1212851304311866,0.3002920051807372,042700
16,LG_Electronics,2020,Q3,정보기술,0.11405409721944182,-0.11986907226927057,-0.03411965005604545,0.002702631721994808,-0.013201083976160044,-0.11390947069750657,-0.05273994769876844,-0.08076052521566313,-0.25421044964743955,-0.13072087186493309,0.3397711718474038,066570
