,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
12,S_hynix,2021,Q3,정보기술,-0.12848629463536287,-0.08256331971044606,-0.06438399186199928,-0.07735460361172852,-0.03964633943247575,-0.1041965645100913,-0.0723719286059199,-0.07082611379679538,-0.15286303504958987,-0.0,-0.10625904720558875,000660
12,LG_Corp,2021,Q3,정보기술,0.14258754617667063,0.0,-0.009406308499947835,-0.01272905006349423,-0.06164604093224457,-0.06880939068465652,-0.010698118155743508,-0.0067417078653699836,-0.3228540472529009,-0.0,-0.002337478578137764,003550
13,Hansol_Technics,2021,Q3,정보기술,-0.1901351871702275,0.0,0.024215907403950077,0.00638878432584189,-0.0025489393260622606,-0.06937626947305775,0.20553710808527414,-0.005821192253499197,-0.09988130060236133,-0.0,-0.15152012756771172,004710
13,Samsung_Electronics,2021,Q3,정보기술,-0.07421751993180556,-0.0653745841546094,-0.03328995363464893,-0.01240430756157651,0.006598062156857654,0.00785346933156561,-0.034824560133356774,-0.056432278956488835,-0.1780952868289667,-0.0,0.006394709949447186,005930
13,Samsung_SDI,2021,Q3,정보기술,-0.010608293337504342,-0.06820702397035783,-0.025119585578956105,-0.011945170802732052,-0.0316517914818788,-0.06820702397035783,-0.032263451904726015,-0.006964494976570812,-0.017711508667703102,-0.0,0.10868983833153209,006400
12,Daeduck_Electronics,2021,Q3,정보기술,0.1791491423494732,-0.06937544378244942,-0.0022056808509745007,-0.004654947980571755,0.20492668343282916,-0.06937544378244964,-0.11192308788024996,-0.0017173464672244343,0.05535903033562395,-0.0,-0.08272045143941341,008060
13,Samsung_Electro-Mechanics,2021,Q3,정보기술,-0.12326547984590722,-0.06942601435584472,-0.05689696073916006,-0.004699703334897443,-0.21884892037936132,-0.0694260143558445,-0.8980813860198193,-0.0892235737903937,-0.1116099286517549,-0.0,0.0858978155395093,009150
12,LG_Innotek,2021,Q3,정보기술,0.006983084689226607,-0.07007592712293498,-0.0881310932895274,-0.05350537046650983,0.029069616109404395,-0.07007592712293498,-0.1758167901649439,-0.2672297357685214,-0.626221162701277,-0.0,0.018783721579777757,011070
13,Samsung_SDS,2021,Q3,정보기술,-0.09632698669243511,-0.06916092624539738,-0.01681817943071917,-0.003112365868906064,0.024144616391876705,-0.06916092624539738,-0.021240626491621395,-0.006280779864990205,-0.015857018720422333,-0.0,-0.04418348527349884,018260
12,Iljin_Materials,2021,Q3,정보기술,0.011740603577338353,-0.06937538993461967,-0.019050121931064368,-0.03110748354158277,-0.04366184069312817,-0.06937538993461967,-0.08619785615539288,-0.008047420544682993,-0.0659979288232373,-0.0,0.5105553497860846,020150
13,Sindoh,2021,Q3,정보기술,0.08879667517541281,-0.06938021314018439,-0.08695936121618142,-0.0033791908595863784,-0.15754995183725762,-0.06938021314018439,-0.11150026293312343,-0.10386565702828188,0.039430617336311924,-0.0,0.02775828065578837,029530
12,LG_Display,2021,Q3,정보기술,0.017527427773453973,-0.07435797077282169,-0.02225920038034679,-0.018404916614343403,0.09286558597037686,-0.07050922203070575,-0.03794384982275023,-0.06477390917685288,-0.05556687564715501,-0.0,-0.1437718858283053,034220
12,SK_Holdings,2021,Q3,정보기술,-0.06117126793818515,-0.06735688020221864,0.00047927048417728546,-0.027718665290909383,-0.05791785909871594,-0.06735688020221864,0.000630386227701174,-0.03062477559682053,-0.316480617743506,-0.0,0.03457038191119072,034730
12,Hanmi_Semiconductor,2021,Q3,정보기술,0.3236169220489779,-0.06937756302937159,-0.09612841374212677,-0.010965669304860315,-0.14775254975039775,-0.06937756302937159,-0.12470422815998483,-0.10616407643419334,0.1632026077076688,-0.0,-0.015258253824652554,042700
12,LG_Electronics,2021,Q3,정보기술,0.005853089070842275,-0.06713103674000331,0.0019178623817566187,0.004301588831245651,0.007894540318006071,-0.058126356049662986,0.00549848039138634,0.002964456013989869,-0.030812720523810233,-0.0,-0.13666316007024681,066570
