,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
26,S_hynix,2018,Q1,정보기술,-0.12429532064161825,-0.24635588393256835,-0.07573234671498041,-0.1205907755099449,0.02495499684393454,-0.041307934278965286,-0.09609651245810702,-0.08156971005653757,0.01637143941015351,-0.07399127383570558,0.08588514626654693,000660
26,LG_Corp,2018,Q1,정보기술,0.1072020855292471,0.0,-0.020589791400904334,-0.0011138006569169079,0.0004845534501896065,-0.024357319601913563,-0.03350441040015095,-0.048587422757250254,-3.246071757129715,-0.024357319601913563,-0.01865101073074566,003550
27,Hansol_Technics,2018,Q1,정보기술,-0.08036051279397756,0.0,-0.006130507567957411,-0.02410398841338024,-0.006704205160904753,-0.02429772868956026,-0.16953373280914352,-0.029201586320749096,0.22610137053282742,-0.02429772868956026,-0.2195239436438193,004710
27,Samsung_Electronics,2018,Q1,정보기술,-0.05571547383269363,-0.03413464290212875,-0.030517938025572677,-0.037083691103546146,0.1536640690723321,-0.030555512798607465,-0.0222344290143206,-0.03513295106530756,-0.011288378546699951,-0.03032426535744448,-0.00790100033058063,005930
27,Samsung_SDI,2018,Q1,정보기술,-0.003348800026739462,-0.024276703444290337,-0.010236075339977058,0.023082213513964667,-0.057891173877240076,-0.024276703444290337,-0.08834676508743655,-0.02788912445175451,-0.09461079293891528,-0.024276703444290337,-0.038150452792041885,006400
26,Daeduck_Electronics,2018,Q1,정보기술,-0.10614561346022305,-0.024296238853388052,0.05362250264779711,0.08859416052019486,-0.01744170248621102,-0.024296238853388052,0.7720286174321181,0.014724058254268257,-0.08935867106138651,-0.024296238853388052,-0.11982378860352741,008060
27,Samsung_Electro-Mechanics,2018,Q1,정보기술,-0.04455438770908876,-0.024381691786151016,-0.009977433697170746,-0.04280905445957073,-0.057017357819861614,-0.024381691786151016,1.0926031600894075,-0.056741420922561625,-0.17123445098905732,-0.02438169178615124,0.08913870383446414,009150
26,LG_Innotek,2018,Q1,정보기술,-0.05709557848235555,-0.023693743657294153,0.00248821741365135,-0.02613715794565019,-0.033668496572247575,-0.023693743657294153,0.007754338759666579,0.13533352024338674,0.40354892247558394,-0.023693743657294375,-0.10871843902267872,011070
27,Samsung_SDS,2018,Q1,정보기술,0.16573262564697833,-0.024226826841847515,0.009322027210367234,0.021996037740237173,-0.03993475931622048,-0.024226826841847515,0.013145317125967115,-0.010903697937244106,0.02419236220423171,-0.024226826841847515,0.3116387038344642,018260
26,Iljin_Materials,2018,Q1,정보기술,0.07118294136648644,-0.02429685269210502,0.0512476266116112,0.03149524497985012,-0.06804705882352935,-0.02429685269210502,0.2597773629575669,-0.004929657848928404,-0.09492264296093689,-0.02429685269210502,0.0004599473577801966,020150
27,Sindoh,2018,Q1,정보기술,-0.0075734056262905,-0.024295126993777894,0.010227133362239571,-0.08849917253630646,-0.12381052554739425,-0.024295126993778116,0.012272952328681419,-0.007189185377207252,0.05849014286896603,-0.024295126993778116,0.08627140525626509,029530
26,LG_Display,2018,Q1,정보기술,-0.033579345800252736,-0.031183106348221523,0.019046212092781012,-0.10841619861852658,-0.13785544603327016,-0.033281351291767125,0.026907058660442296,-0.02928552270880691,0.19852809690072792,-0.033933628443934216,-0.09562294374960731,034220
26,SK_Holdings,2018,Q1,정보기술,-0.029802087371678034,-0.024028492052500683,-0.022679297908868357,0.006090484039561694,-0.014821240302023364,-0.024028492052500683,-0.07957192518973466,-0.022633780216414046,-0.024028492052500683,-0.02402849205250046,0.08007509959418145,034730
26,Hanmi_Semiconductor,2018,Q1,정보기술,0.32522596074877547,-0.024297177217856847,0.05812355457071017,-0.14006494836282557,0.8580129346005367,-0.024297177217856847,0.012595761002845651,0.05004323958105006,0.0791191615052379,-0.024297177217856847,-0.016494207557940926,042700
26,LG_Electronics,2018,Q1,정보기술,0.31924949036024125,-0.023071660981908382,-0.02818460245135146,0.006298901420015102,0.01308432553578931,-0.01762490359510349,-0.048416133809105144,0.010323446762600885,0.04557992293774071,-0.03253292823693199,0.062307717918971176,066570
