,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
4,S_hynix,2023,Q3,정보기술,0.23857885092975517,-4.190054217921063,0.0169890213724585,-0.01333557454635792,-0.04339359761260497,1.762842901168748,0.018715603110758483,-0.015677865297970772,-0.35146387901434273,-0.0,0.034618672553293164,000660
4,LG_Corp,2023,Q3,정보기술,0.01967321713834394,0.0,-0.0025304598282456237,-0.006988829396100016,-0.014377794762847618,0.5713139762064775,-0.010798227349275269,-0.002280500908119709,-0.31938333278194997,-0.0,-0.008985683846091351,003550
5,Hansol_Technics,2023,Q3,정보기술,0.2697450689464504,0.0,-0.058897819332699886,0.005673436394007858,0.007981878555060273,-1.0622838185067605,-0.24546279125805048,0.004673001626755546,-0.06126916483001188,-0.0,-0.19663071328532017,004710
5,Samsung_Electronics,2023,Q3,정보기술,0.08242291447490567,0.4263157894736842,-0.03675368439640114,-0.033361199049093626,-0.019950064742488394,-0.48436943833464063,-0.03735319059744868,-0.029587544024118007,-0.1544746257452474,-0.0,-0.01932469150744904,005930
5,Samsung_SDI,2023,Q3,정보기술,-0.15370208552509432,-4.217391304347826,-0.017095076661806763,-0.037010546974040937,0.029975055826562014,0.08939871503779284,-0.02820697922860238,0.02169645804989595,0.001056229273141418,-0.0,-0.2072363348442886,006400
4,Daeduck_Electronics,2023,Q3,정보기술,-0.07107521985345253,-0.0015357580397319381,-0.0029331483002432712,0.03425831410330782,0.23523970228467783,0.6767961749958876,-0.12837297619443588,-0.0031791990314253837,0.024905383697657935,-0.0,-0.010329486998767401,008060
5,Samsung_Electro-Mechanics,2023,Q3,정보기술,-0.10494687719176099,-0.0,-0.013507518504086935,-0.04033447752934882,0.07376054397899301,0.24637039710673247,-0.49088014084496057,-0.006106230361268894,-0.04943003244628286,-0.0,-0.014547779725062646,009150
4,LG_Innotek,2023,Q3,정보기술,0.08799754817453938,0.9419642108784416,-0.03291280913550776,-0.029157094284405494,-0.09433855324843843,-0.7605613488966811,-0.051783430458439694,-0.20629018042990466,-0.21993070412304694,-0.0,-0.18151509093271123,011070
5,Samsung_SDS,2023,Q3,정보기술,0.0038282304441627293,-0.0015510932721789494,-0.013803793701751221,0.009042095065096123,0.07313595939674955,0.6449747251141122,-0.017663255170146552,-0.0013292442837353757,0.005128128959961398,-0.0,0.144397652083816,018260
4,Iljin_Materials,2023,Q3,정보기술,-0.3600690841026192,-0.0015346357758387885,0.009583169814612824,-0.014083214716652082,-0.006364521548529067,2.599522703974982,0.04059768325858626,0.0420418015707017,0.0811532220388137,-0.0,-0.13445137023603865,020150
5,Sindoh,2023,Q3,정보기술,0.009853470030461234,-0.0,-0.023998326153581884,-0.09443854521058559,-0.12672345915030214,-0.27242009247140997,-0.027167878622939012,-0.021146110976523858,0.012993060876440699,-0.0,-0.05676842040578591,029530
4,LG_Display,2023,Q3,정보기술,-0.0752157430867199,-0.007418919088689968,0.10018290972058619,-0.014647500773481648,0.07310625745942279,-0.10296510385855262,0.271633951490609,0.005361576659693834,-0.0830242346602903,-0.0,-0.13566744054732102,034220
4,SK_Holdings,2023,Q3,정보기술,-0.18516967811768692,27.254709871891485,0.0024003029229469064,-0.011185537492520492,-0.016478001830337652,0.703409370453711,0.002715063108194249,-0.022635298338889775,0.03171634477377716,-0.0,0.015139366603735584,034730
4,Hanmi_Semiconductor,2023,Q3,정보기술,0.3764677257956604,1.0640200934799402,-0.030624813718492794,-0.08832969134773272,-0.0036579383627191042,0.7296520863700532,-0.03526646037233405,-0.026999286944767498,0.36447231912853917,-0.0,0.7733751202640705,042700
4,LG_Electronics,2023,Q3,정보기술,0.04653929378525051,0.6739999999999999,-0.05729544983502155,-0.014015125193818534,-0.08303582351056815,-1.214221069899629,-0.08986663112512239,-0.043612977049138024,0.012641227482821926,-0.0,-0.17312602925559445,066570
