,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
10,S_hynix,2022,Q1,정보기술,0.29767943019322207,0.002198196996402446,-0.01894021435736226,-0.027092634963751472,0.031622489290295874,0.008194932678227573,-0.021444131318285375,-0.026044259661097025,0.10588036335767448,-0.0,-0.026621589039758017,000660
10,LG_Corp,2022,Q1,정보기술,-0.11580544707307734,0.0,-0.01214706463383508,0.002761352239980752,-0.14270413412721172,-0.03857106373449848,-0.014246278527114908,-0.056957683001604975,-4.074490961364263,-0.0,0.023814789579562505,003550
11,Hansol_Technics,2022,Q1,정보기술,0.13872593525057644,0.0,0.028308793855448378,-0.5394882294298202,-0.4592392410005839,-0.0386492743391067,0.2689533967996003,-0.18497852310337204,-0.10802577639375421,-0.0,-0.04635513799821167,004710
11,Samsung_Electronics,2022,Q1,정보기술,0.07290562351222762,-0.03303301248798518,-0.02630539794117137,-0.0018541185192273435,0.1180512080746231,0.003792340634022673,-0.027540639992189586,-0.032821294724592054,-0.031090142014916333,-0.0,-0.043986675674366066,005930
11,Samsung_SDI,2022,Q1,정보기술,-0.062797906016297,-0.03884917300851276,-0.01869778762120733,-0.01723471229456952,-0.26384803575108795,-0.03884917300851298,-0.021985669826170673,-0.06153423061109087,-0.07259043404131438,-0.0,-0.021616789917311835,006400
10,Daeduck_Electronics,2022,Q1,정보기술,0.1501781165506988,-0.038646059899081875,0.0052841999536908935,-1.0534235635129008e-05,0.39553533750225955,-0.038646059899081875,0.2652794940802118,-0.01347288795384638,0.10580201430898495,-0.0,0.04097747855930958,008060
11,Samsung_Electro-Mechanics,2022,Q1,정보기술,0.13234587467469738,-0.03857471188633932,-0.016941313171535466,-0.007446569074092357,-0.3498942648379699,-0.0385747118863391,0.68341646680279,-0.016136473643544536,0.060329342898911786,-0.0,-0.08932672605219982,009150
10,LG_Innotek,2022,Q1,정보기술,0.7718198109832193,-0.03845742549284825,-0.0675330660383473,-0.017704334979506076,-0.38667468140554395,-0.03845742549284825,-0.1185805178620758,-0.037889897371071735,0.3150796368112465,-0.0,0.13681606620117592,011070
11,Samsung_SDS,2022,Q1,정보기술,-0.002357565737225578,-0.03851795709656036,0.012198084698512357,4.64228996263083e-05,0.08718702161959713,-0.03851795709656036,0.014275247560273763,-0.004339285584294972,0.034635276373950474,-0.0,-0.03274047015863914,018260
10,Iljin_Materials,2022,Q1,정보기술,0.3304388754347333,-0.03864535722077567,0.009566566194394333,-0.2353924325361556,0.02597935274884855,-0.03864535722077567,0.02133924196081516,0.007917133850437796,-0.20686923360280662,-0.0,-0.21286867528684428,020150
11,Sindoh,2022,Q1,정보기술,0.033427433098087725,-0.03864346931336149,0.01608613112194346,0.004073921363192845,0.057013666348489145,-0.03864346931336149,0.007005535939322627,-0.004218670029443983,-0.16205336580159324,-0.0,0.056677256778055934,029530
10,LG_Display,2022,Q1,정보기술,0.31500298430000334,-0.04444473749403777,0.03765431298364774,-0.0054635098275750416,0.06486409963535389,-0.03979046639294914,0.059871718261128914,0.0043861681554883125,0.207007934465266,-0.0,-0.08791112694564701,034220
10,SK_Holdings,2022,Q1,정보기술,-0.039464483976219294,-0.03859957534531788,-0.023536257451343356,-0.0456916804065135,-0.037093157430475365,-0.03859957534531788,-0.03152496332478916,-0.03367255178064421,-0.3733768908755406,-0.0,0.03785485860500646,034730
10,Hanmi_Semiconductor,2022,Q1,정보기술,0.23040750534611282,-0.03864559030629766,0.034384740685454496,-0.011795024245350172,-0.706070273845838,-0.03864559030629788,0.04260747606062887,0.05271731573021299,0.38261775982289914,-0.0,-0.007914307620612182,042700
10,LG_Electronics,2022,Q1,정보기술,0.112967298328524,-0.03769446680579125,-0.0910678040168702,0.02858998463566309,0.051088643247862664,-0.03527639500359703,-0.1569882282259425,-0.012279105388057099,-0.25332713286275976,-0.0,-0.0567616998250301,066570
