,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
2,S_hynix,2024,Q1,정보기술,0.1425443691703701,6.642284569138276,-0.03609357235903188,-0.016744415765374887,-0.002079855812495701,1.513373308329343,-0.039282082296707044,-0.01697321575665689,-0.06867721615939582,-0.0,0.25888797303555333,000660
2,LG_Corp,2024,Q1,정보기술,-0.062107044600404754,0.0,0.012343653211819516,0.0006712273122987389,0.00846815041279203,0.3405009355198818,0.009357032896905704,-0.03838706203428344,-2.687944674626454,-0.0,-0.03005841900807404,003550
3,Hansol_Technics,2024,Q1,정보기술,0.02246901078494519,0.0,0.003795765492005554,0.005265285699899036,0.3591266180224736,0.9296496891821091,0.013763496123470942,0.03517695960131695,0.051226761768065066,-0.0,-0.144721861954617,004710
3,Samsung_Electronics,2024,Q1,정보기술,0.05502040708954241,-4.50249685647566,-0.032704977095417975,-0.006506668574258079,-0.001105583359361173,0.333453028204322,-0.03311669860857869,-0.05129063548107782,-0.20252283384744074,-0.0,0.0026465203061935977,005930
3,Samsung_SDI,2024,Q1,정보기술,-0.13345292196817532,0.7477477477477477,-0.052610363931345105,-0.012498642323440556,-0.07128528312032834,-0.3184956741986178,-0.09798548109025274,-0.04078641264513028,0.079347585827512,-0.0,-0.04679752726741079,006400
2,Daeduck_Electronics,2024,Q1,정보기술,-0.08562955867169932,-0.02368042290954775,0.010105491480299156,-0.026369983345946757,0.4570157931511454,0.4184921045855343,0.469732299144235,-0.01624771218884269,-3.055410869131536,-0.0,-0.058886645726089905,008060
3,Samsung_Electro-Mechanics,2024,Q1,정보기술,0.020125490114322922,0.5109427378953075,-0.013669042983432744,-0.025085575440972674,-0.12446649549514466,0.06326710185383422,0.2518569297624933,-0.07371899669362736,-0.045619563169473354,-0.0,-0.08043528773771871,009150
2,LG_Innotek,2024,Q1,정보기술,-0.11794959370912565,-0.0,0.005818776965208383,0.014007136615492688,-0.06967368797480211,0.8202515657944512,0.008968037712923205,0.049084889545149,0.42947969548252374,-0.0,-0.22285139327571513,011070
3,Samsung_SDS,2024,Q1,정보기술,0.16374021949021367,-0.0,0.01288454165374675,-0.0033645974120859456,0.014615562718719,0.5340284258154826,0.015305887106609184,0.0031151981412576024,0.03182030644830236,-0.0,-0.0801593067649013,018260
2,Iljin_Materials,2024,Q1,정보기술,-0.041053026563401,-0.0,-0.013028037103744339,0.22364091363796434,0.02408838898190868,0.2554260726733768,-0.046878945695849605,-0.020153016081649877,-0.00994796444040924,-0.0,0.12399803244686469,020150
3,Sindoh,2024,Q1,정보기술,-0.08619384180640499,-0.0,-0.009192071411845637,-0.005593192718556184,-0.13685911058827505,0.37407131314174846,-0.008939836854807925,-0.03025041979710985,-0.068513910407213,-0.0,0.17676682658586543,029530
2,LG_Display,2024,Q1,정보기술,-0.1378126223890978,2823.51094117647,-0.0706813539603155,-0.02464558550207041,0.09894308233308402,0.14439440413539684,0.535673096079295,-0.02751186146620066,0.2501773104770312,-0.0,-0.13811075186326682,034220
2,SK_Holdings,2024,Q1,정보기술,0.11876538213628497,0.656656234954261,-0.014351133298647234,0.017787923265153105,0.008949551111720133,-0.5607238307708675,-0.023385026222556338,-0.013892425257995056,-0.3165860704641086,-0.0,-0.04145197046770586,034730
2,Hanmi_Semiconductor,2024,Q1,정보기술,0.08606841389836627,1.4531110931305122,-0.12238881805097801,-0.17154751444137517,-0.26738004672056137,0.7254522993690784,-0.13437877124104203,-0.08974464514658731,-0.48609152065634764,-0.0,1.1158748713323203,042700
2,LG_Electronics,2024,Q1,정보기술,-0.08034547218184943,-2.3333333333333335,-0.07103786422142377,-0.02960482935943176,-0.012719326046750856,-5.977290328637029,-0.10285989373190652,-0.04762401688092299,-0.14762871307434855,-0.0,-0.11411610678362283,066570
