,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
33,S_hynix,2016,Q2,정보기술,-0.1059730268930863,-0.05558138819127545,-0.013597490461988215,-0.0036532546348084782,-0.09637128956871988,-0.012626304966257829,-0.020618706584395685,0.014396037045085741,-0.10478242965390483,0.0002214756584941746,0.14474421949051217,000660
33,LG_Corp,2016,Q2,정보기술,-0.046037126664759925,0.0,-0.0032697452834240526,0.00012569422252217688,-0.04739992075684163,-0.008296091833232433,-0.0055957477022468005,0.02604003656208409,0.7554529317535682,-0.008296091833232211,-0.06416338391802595,003550
34,Hansol_Technics,2016,Q2,정보기술,-0.3228574801028436,0.0,-0.0026208413504673622,0.007215851552752617,-0.0075727182872458165,-0.008471653005052815,-6.739161906540722,-0.019046185463216236,-0.0435111457852464,-0.008471653005052815,-0.06603248191074709,004710
34,Samsung_Electronics,2016,Q2,정보기술,0.013856552510961195,0.015376859101953855,-0.001519658140393787,0.008438729249771848,-0.062009008377701846,-0.004972870573398902,0.002727217633130219,0.01564719644810897,-0.01903271592217015,-0.00041645107292254124,0.10290183972292025,005930
34,Samsung_SDI,2016,Q2,정보기술,-0.17027043161602293,-0.009339746273951954,-0.09903591843263437,-0.015398418420353721,-0.19993650435315669,-0.009339746273951954,-0.21723175409922524,-0.042701027492344945,-0.10163166477221308,-0.009339746273951732,0.08590414919174241,006400
33,Daeduck_Electronics,2016,Q2,정보기술,0.07198033106711518,-0.008471300439934604,-0.014051860973777863,-0.008471300439934604,-0.008471300439934604,-0.008471300439934604,-1.4220454560530529,0.00841685605980258,-0.1262668765731696,-0.008471300439934604,-0.1305678412730967,008060
34,Samsung_Electro-Mechanics,2016,Q2,정보기술,-0.09259611864759232,-0.008422728376346944,0.00033676810749028174,0.052666683946229975,0.1351262668752462,-0.008422728376346944,-0.008422728376346944,0.009995149759570388,-0.032563403889338094,-0.008422728376346944,-0.14494330843537626,009150
33,LG_Innotek,2016,Q2,정보기술,-0.22233714662690038,-0.00840369145715636,0.01573904436132445,0.0030192747516250007,-0.2649338757724702,-0.008403691457156137,0.09581662990773232,0.015412156401723442,0.08304809419116144,-0.008403691457156137,-0.004146102064539003,011070
34,Samsung_SDS,2016,Q2,정보기술,-0.33296884431443563,-0.008458757328647426,-0.009945113111391013,0.030483586514598482,-0.1721170143193842,-0.008458757328647648,-0.015047707963257384,0.00022765225758891727,-0.050117992165908065,-0.008458757328647648,-0.18336138753142145,018260
33,Iljin_Materials,2016,Q2,정보기술,-0.011446210569579663,-0.008471140613367512,0.014355595487670958,0.0023233818570606024,-0.009812756583558624,-0.008471140613367512,0.08191099680461378,0.006981611362292917,-0.003585200293189761,-0.008471140613367734,0.4418366250759868,020150
34,Sindoh,2016,Q2,정보기술,-0.005100915533727945,-0.00847052137328208,-0.007125359188304925,-0.01972749240630023,-0.10618333473970898,-0.00847052137328208,-0.008820328193723581,0.004413836954454298,0.10955022582340401,-0.00847052137328208,-0.007848306603935396,029530
33,LG_Display,2016,Q2,정보기술,0.05834894406217628,-0.011024135104077404,0.012581333211240775,-0.006902518501431754,-0.04662600343998702,-0.010774772287024836,0.019786075943266868,-0.013495160405625262,0.03439228231135505,-0.01122682201318459,0.00779287840545622,034220
33,SK_Holdings,2016,Q2,정보기술,-0.10971781550785127,-0.007892293417441465,-0.00016014115346973945,-0.0005737407023194141,-0.020108293981125236,-0.007892293417441465,-0.0006247176338107785,0.00696192250246086,0.41370606937346444,-0.007892293417441465,-0.07987463184663232,034730
33,Hanmi_Semiconductor,2016,Q2,정보기술,0.15807058220886186,-0.008470977291375137,0.04386706514098404,0.1346066756595855,0.07216404250431574,-0.008470977291375359,-0.03466426080433571,0.04693144916941283,0.16678716063472798,-0.008470977291375359,-0.04814990486231165,042700
33,LG_Electronics,2016,Q2,정보기술,0.11544385409826277,-0.008151325064327475,-0.02249280714430535,-0.010986032816366231,0.011093121604832001,-0.007921061272760044,-0.04477224478960529,-0.0012227572381966478,-0.07134752111206888,-0.008555581938816115,-0.12333656163216714,066570
