,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
30,S_hynix,2017,Q1,정보기술,0.07518172570827412,1.0601738144261956,-0.06255930479739469,-0.02479110869132395,0.0045008504976972175,-0.10408346831566995,-0.09016022134274859,-0.06511105273008999,-0.1637093570661865,-0.045827612288643405,0.04669376335435012,000660
30,LG_Corp,2017,Q1,정보기술,-0.08167732498990762,0.0,-0.04459186872239873,-0.013134127919251837,0.11224468286924816,-0.05749466243182377,-0.07493718389750992,-0.0827891223672681,-3.272489758381406,-0.05749466243182377,0.09606754527810608,003550
31,Hansol_Technics,2017,Q1,정보기술,-0.05110484513745009,0.0,-0.015971676509116683,-9.126589514130146e-06,-0.21712219248323472,-0.05748623996616109,1.052990081008598,-0.011279237304433698,-0.05151942155755607,-0.05748623996616109,0.008569919074492172,004710
31,Samsung_Electronics,2017,Q1,정보기술,0.11732795035842752,-0.016148860936954224,0.007041103592100528,-0.07024115043363444,0.20514799179264642,-0.05647832483099191,-0.007271279858791724,0.0100062951451525,0.020754157965270248,-0.05885878535263922,0.0632827435761369,005930
31,Samsung_SDI,2017,Q1,정보기술,0.12410634982457402,-0.056178539963381846,0.014264801836723184,-0.0062489515557069275,0.06233195239016498,-0.056178539963381846,0.02351138877363146,0.014936619819777341,-0.11654233181841689,-0.056178539963381846,0.2515354765759516,006400
30,Daeduck_Electronics,2017,Q1,정보기술,0.05791560811654232,-0.05748548287014987,0.008690967818259177,0.02403517214902695,-0.35788011069241366,-0.05748548287014965,0.6329784135270975,-0.016879183242661133,0.1294306967774218,-0.05748548287014987,0.0909393828576749,008060
31,Samsung_Electro-Mechanics,2017,Q1,정보기술,0.031643993906192956,-0.05743771547483423,0.004523413158312839,-0.04360221137906661,0.0005329024928105719,-0.05743771547483445,-0.05743771547483423,-0.03927715264405851,-0.2038226735644355,-0.05743771547483423,0.29717039721087224,009150
30,LG_Innotek,2017,Q1,정보기술,0.12995549427807188,-0.05712992087735147,-0.02715125841874344,0.015537757684139453,-0.31749722678521586,-0.05712992087735125,-0.13521310414847543,0.06772006708631206,0.20253008246179294,-0.05712992087735147,0.47998704026778993,011070
31,Samsung_SDS,2017,Q1,정보기술,-0.09313191975305,-0.05727004031618188,-0.001981052032709707,0.02413908082127869,-0.007435259547843298,-0.05727004031618188,-0.003245916326969578,0.009396670455106282,0.036310731470997615,-0.05727004031618188,-0.13498934611908386,018260
30,Iljin_Materials,2017,Q1,정보기술,-0.14608740760210445,-0.05748663314269353,-0.04628633346467437,-0.003548355992671892,-0.06467435275080913,-0.05748663314269353,-0.19051711789141956,-0.02764838324566865,-0.161391073567013,-0.05748663314269353,0.18783463840702835,020150
31,Sindoh,2017,Q1,정보기술,0.09607329197333436,-0.05748144035769043,0.012391801370758904,0.004186438853408192,-0.06617081789954549,-0.05748144035769065,0.015470639579250989,-0.008641876210760735,-0.04203128049754712,-0.05748144035769065,-0.15634331130283627,029530
30,LG_Display,2017,Q1,정보기술,0.10550595607482394,-0.05965878485426135,-0.027103382491869832,-0.05135168041648308,0.054233820519447584,-0.05509606912949305,-0.04046512280581882,0.010755681883302226,0.0978995766449644,-0.05697490739909239,-0.11224379614291471,034220
30,SK_Holdings,2017,Q1,정보기술,0.08062046178465511,-0.056203947266382004,-0.032271226655774754,-0.004307319282947253,-0.03786461554883158,-0.056203947266382004,-0.05299863306485131,-0.03439451628024193,0.07636058230683096,-0.056203947266382004,-0.027685302644827617,034730
30,Hanmi_Semiconductor,2017,Q1,정보기술,0.10958408334024083,-0.05748593551857506,0.04378902945567453,0.003033318302292587,-0.03371835415349822,-0.05748593551857484,0.044777531672532955,0.033979579156985795,0.03528275647372492,-0.05748593551857484,0.01235798739846243,042700
30,LG_Electronics,2017,Q1,정보기술,0.06861271106047129,-0.05665882927289956,-0.027180229838689396,0.0024118100277183974,0.08656803507360333,-0.05281234035395754,-0.04794795419959663,-0.028619717039032322,-0.12026801288676725,-0.06331065114541601,0.22901295405342909,066570
