,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
31,S_hynix,2016,Q4,정보기술,0.21299973503567776,0.4076741350683598,-0.07395957274557574,-0.0710983063433126,0.03727215359766056,-0.14520525607973656,-0.11006855425269446,-0.09645890463315099,-0.3068127848232687,-0.07382343734160601,0.07518172570827412,000660
31,LG_Corp,2016,Q4,정보기술,-0.03224679733130851,0.0,0.00038998610231344433,0.009690564428949222,-0.2259448284772918,-0.08776975163366574,0.0004324368195223194,-0.004196995248322066,-0.09830928687028684,-0.08776975163366574,-0.08167732498990762,003550
32,Hansol_Technics,2016,Q4,정보기술,-0.19666738001562994,0.0,0.23424465274237227,0.17187524090543338,0.2097522642211247,-0.08865800478474295,24.43507816089667,0.1075360732485372,0.12368211009380647,-0.08865800478474295,-0.05110484513745009,004710
32,Samsung_Electronics,2016,Q4,정보기술,0.06868060663594748,-0.07852890866436169,-0.042758375605147725,-0.06718597188691122,0.20118347654335622,-0.029525014081969392,-0.034306285834921235,-0.05940181162037095,-0.08371564451258218,-0.0667325071486995,0.11732795035842752,005930
32,Samsung_SDI,2016,Q4,정보기술,-0.15812795254659517,-0.08571619595179136,0.03809371786442828,0.011459343479045647,0.18399093026862168,-0.08571619595179136,-0.01542161904380901,0.06086459676019362,0.018872464709970838,-0.08571619595179114,0.12410634982457402,006400
31,Daeduck_Electronics,2016,Q4,정보기술,0.003716048276619477,-0.08866139641810311,-0.0058345047479579915,-0.02226085327612659,-1.0939349794808746,-0.08866139641810311,-0.09122384288590957,-0.04822782791961577,-0.10293212608916225,-0.08866139641810311,0.05791560811654232,008060
32,Samsung_Electro-Mechanics,2016,Q4,정보기술,-0.07898421034862024,-0.08824463694804541,0.00860699224640471,-0.009751100920568412,0.27361317577434807,-0.08824463694804541,-0.08824463694804541,0.050053224124697815,0.14327205005233168,-0.08824463694804541,0.031643993906192956,009150
31,LG_Innotek,2016,Q4,정보기술,-0.05749638602552328,-0.0886428441548397,-0.09593632308681777,-0.043893774029364785,0.1785801122573425,-0.08864284415483992,-0.7714640322823432,-0.042618606937343095,-0.5488238774445655,-0.0886428441548397,0.12995549427807188,011070
32,Samsung_SDS,2016,Q4,정보기술,0.022019523346768405,-0.08841418991863215,-0.023503623530058748,-0.03477549535572089,0.531473678554432,-0.08841418991863215,-0.017247907358534986,-0.018705905541932744,-0.13213372253932598,-0.08841418991863215,-0.09313191975305,018260
31,Iljin_Materials,2016,Q4,정보기술,-0.19130377810273919,-0.08866146676920317,-0.053386918468912414,-0.08845893484044653,-0.012907191149354569,-0.08866146676920317,-0.25531750924784213,-0.04486002335977024,0.020712825470277862,-0.08866146676920317,-0.14608740760210445,020150
32,Sindoh,2016,Q4,정보기술,-0.051151208360548664,-0.08865457723168713,-0.012639141979084556,-0.009600250345092487,0.2849230941099835,-0.0886545772316869,-0.010827626222680298,-0.016880310478664118,-0.06281648123725714,-0.0886545772316869,0.09607329197333436,029530
31,LG_Display,2016,Q4,정보기술,0.00927421931266409,-0.08333848192537241,-0.10512722363164317,-0.027789084178410528,-0.030928531935222603,-0.08115529321285408,-0.1655331220126588,-0.06500605258279246,-0.16555117543994124,-0.08091958256707366,0.10550595607482394,034220
31,SK_Holdings,2016,Q4,정보기술,-0.009382166591506896,-0.08454679964267497,-0.0006192986931043976,-0.0006017532503461709,0.0640879356496411,-0.08454679964267497,-0.0014687659633321193,0.0034862892951644797,-1.1106475589787506,-0.08454679964267497,0.08062046178465511,034730
31,Hanmi_Semiconductor,2016,Q4,정보기술,-0.06186549407483438,-0.08866169242820865,-0.045058835509945716,-0.1987050796986778,0.2670038937970385,-0.08866169242820887,-0.0461228617286098,-0.04386275775513604,0.016479251720769583,-0.08866169242820865,0.10958408334024083,042700
31,LG_Electronics,2016,Q4,정보기술,-0.17225212579174132,-0.08539950137655872,0.02436979653621829,-0.012641636855472926,0.05256809966044229,-0.07183820929274143,0.05042562369744974,0.006281267970916771,0.018781477540914082,-0.10967932084060639,0.06861271106047129,066570
