,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
21,S_hynix,2019,Q2,정보기술,0.16058285282086657,0.0900487772781251,-0.008168814680379333,0.010323618774805587,-0.23680190065738516,-0.02193790552527708,-0.009240203081976262,0.05444062896938229,0.06613632009569603,0.009245212277755543,-0.07741926993211061,000660
21,LG_Corp,2019,Q2,정보기술,0.0668616870711852,0.0,-0.0031120512557372138,-0.015255115092664973,0.006996027984111919,-0.05807119212967349,-0.004591115193152362,0.03437836751840151,0.8279341132304093,-0.058071192129673044,0.0019762691377434695,003550
22,Hansol_Technics,2019,Q2,정보기술,0.05856363070417701,0.0,-0.027113836805104485,0.013365001417937616,0.34937404565228913,-0.058793951972254455,-1.379424156437187,0.02323682848845665,0.018606338196610173,-0.058793951972254455,0.04041051857756458,004710
22,Samsung_Electronics,2019,Q2,정보기술,0.0833911270153499,0.026844105069132818,-0.00943462191034472,-0.017133165202672718,0.03304127589924988,-0.04886433789670708,-0.009917349767995187,0.03578675685067345,-0.03000343292413188,-0.035834488023909206,0.043091569605277595,005930
22,Samsung_SDI,2019,Q2,정보기술,-0.08364138773290092,-0.05753905608222132,-0.007882716949995983,0.0014160122530686436,-0.0022539141960875586,-0.057539056082221096,-0.014330452416289718,0.0029882406307421006,-0.01576493918163857,-0.05753905608222132,0.088130946076821,006400
21,Daeduck_Electronics,2019,Q2,정보기술,0.007849557035104433,-0.05879259979539353,-0.023268263047603988,-0.028601332378744182,0.05407080100725736,-0.05879259979539353,-1.502655256089393,-0.004968191276875755,-0.11793005058486217,-0.05879259979539331,0.23503668874242276,008060
22,Samsung_Electro-Mechanics,2019,Q2,정보기술,-0.049857603949117126,-0.05856885983793525,-0.09380559354883067,0.12286891456156479,0.7005254864193011,-0.05856885983793525,-37.77639490623657,0.033380092106473636,0.07838128960582558,-0.05856885983793525,-0.06971722123480126,009150
21,LG_Innotek,2019,Q2,정보기술,0.29761946027106634,-0.05870264422292837,0.015174138404141502,-0.006891879209049545,0.08261824428217668,-0.058702644222928146,0.04740886150796653,-0.012587007635486591,-0.1261938385632293,-0.05870264422292837,-0.06907186477619481,011070
22,Samsung_SDS,2019,Q2,정보기술,0.09648385946551702,-0.058613750503914375,-0.028163232462523613,-0.01454314861906636,-0.07882513639496103,-0.058613750503914375,-0.03760355915693325,-0.0038518898043820027,-0.09270591146098695,-0.058613750503914375,-0.07988708956410935,018260
21,Iljin_Materials,2019,Q2,정보기술,-0.1515525192033544,-0.05879440450012052,-0.03317338694382288,0.019171365322433354,-0.023246484052867444,-0.058794404500120745,-0.10993622935629799,-0.02688045117712634,-0.05190668847378843,-0.05879440450012052,0.0073008188202362,020150
22,Sindoh,2019,Q2,정보기술,-0.03574251165812907,-0.05878952328936049,-0.0066192752537845845,0.008138096036308995,-0.08912603299206379,-0.05878952328936071,-0.007955471625219923,0.00659127500554979,0.03991101879433956,-0.05878952328936049,0.018306154740682475,029530
21,LG_Display,2019,Q2,정보기술,0.027552880837779882,-0.06755322199862723,0.031613553633363045,0.004045640827455399,0.020422320264158245,-0.05623321137596449,0.04571695914594809,0.015493437800096377,0.08314931781758095,-0.06075021557085902,-0.08599448092244719,034220
21,SK_Holdings,2019,Q2,정보기술,-0.013459136516166932,-0.055947735168696555,-0.002505448009130218,-0.013005980809938977,-0.03298216176431712,-0.055947735168696555,-0.003643882711139801,0.004049590501050249,0.597524043884206,-0.055947735168696555,-0.13906045957699711,034730
21,Hanmi_Semiconductor,2019,Q2,정보기술,-0.02161626890418773,-0.058794955739150945,-0.00012364356117688935,-0.02859705092655962,-0.14856878311771826,-0.058794955739150945,-0.00013166131636710432,-0.023249457060753098,-0.2781929424407945,-0.05879495573915117,-0.06339810591094659,042700
21,LG_Electronics,2019,Q2,정보기술,0.13655629810459535,-0.056276257621934445,-0.02337433953305257,0.0037458098701417253,-0.04847726366455518,-0.048004647685495616,-0.04248989946825321,0.0063668727334755815,-0.0980567322603747,-0.07090706164514837,0.053599686583534645,066570
