,name,year,quarter,sector,Relative Return,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,기초 소유주식 지분율 변화율,자기주식수 변화율,기말 소유주식 지분율 변화율,Label,Code
24,경방,2018,Q4,경기소비재,-0.1629344263704438,0.0,-0.9990257225703864,-0.049785344034273926,-0.06770847366293953,-0.6503259213676662,-0.06171456015368604,0.11455147885393055,000050
24,한국타이어월드와이드,2018,Q4,경기소비재,-0.0506737404824085,0.0,0.1470588235294117,0.05609434550056336,0.0,0.0,0.0,0.08965665710338488,000240
24,기아차,2018,Q4,경기소비재,0.22795072871432775,-0.008631556618176606,-0.08383233532934131,-0.02932583603134664,-0.16666666666666663,0.0,-0.16666666666666663,0.22830130454072456,000270
24,SK네트웍스,2018,Q4,경기소비재,0.3400931170081977,0.0,-0.20610687022900764,0.0,-0.14200426439232405,0.0,-0.14072706617438224,-0.09688784689682635,001740
24,넥센타이어,2018,Q4,경기소비재,0.241326723931849,0.0,0.10242085661080069,-0.1285670451058607,-0.012683074135588113,0.0,0.024468573176326558,0.0004960052998084635,002350
24,일신방직,2018,Q4,경기소비재,0.005589660608578798,0.0,0.2057582676808154,-0.27117717753644865,-0.01074638530676042,0.2814017829695665,-0.0009854158454869477,0.03029305301134629,003200
24,쌍용차,2018,Q4,경기소비재,0.32012017264805376,0.0,1086.3239436619717,0.07437353680806824,-0.5026767330130405,0.0,-0.4999309964118134,-0.07444480172650844,003620
24,한솔홀딩스,2018,Q4,경기소비재,0.02052034384400168,0.0,0.3969465648854962,-0.10158885830387265,0.053202479338843034,0.23983915426958058,0.0,0.03098410010931751,004150
24,신세계,2018,Q4,경기소비재,0.3031447869038626,0.0,0.10924369747899165,0.0669167379269584,0.3333333333333335,0.0,0.3333333333333335,0.01117437377182113,004170
24,세방전지,2018,Q4,경기소비재,0.24015805408108187,0.0,-0.09223311485494223,0.016326789947102682,-0.18201533406352677,-0.004672478711018835,-0.18201538158154207,0.008287281005574285,004490
24,조광피혁,2018,Q4,경기소비재,-0.07997202840138608,0.0,-0.046443934899829786,-0.07425350985246648,0.021585160202360898,0.0018864457285712177,0.0,0.08499873047564444,004700
24,현대차,2018,Q4,경기소비재,0.12899400140422393,0.0,0.0,-0.06671782012542782,0.0,-0.2997324952083128,0.03116147308781847,0.102010224728518,005380
24,에스엘,2018,Q4,경기소비재,0.4509960743545008,0.0,0.0351613642209847,0.0,0.11482347700189321,0.20002606327270867,0.16279137529137522,0.07427327785973833,005850
24,동아타이어,2018,Q4,경기소비재,0.02874454282913656,0.0,-0.06529470667449333,-0.1167270551297599,0.6543069024529382,0.0010985988517666634,0.605044699872286,0.019260594952952174,007340
24,서연,2018,Q4,경기소비재,0.11284548963860136,0.0,-0.26897444751381216,0.010122950989144952,0.2945994780164627,0.0,0.40000000000000013,0.05081974853804182,007860
24,호텔신라,2018,Q4,경기소비재,0.2776833179481378,0.0,0.16326530612244894,0.0,0.02941176470588225,0.0,-0.017142857142857126,0.14586987385132502,008770
24,한샘,2018,Q4,경기소비재,0.7603968473223803,0.0,0.08913687459731556,-0.19934287505706738,-0.019289491323452812,0.0,-0.028183950895009025,-0.0230980003797071,009240
24,모토닉,2018,Q4,경기소비재,0.4428512313652952,0.0,0.08781174525682256,-0.02955957903455808,0.0,0.012016426111008283,0.0,-0.01343692974302671,009680
24,화신,2018,Q4,경기소비재,0.16558823118302113,0.0,0.05940594059405946,0.0010863985157432143,-0.05263157894736836,9.202453987730062,-0.1621222470416659,0.27859153025733047,010690
24,현대위아,2018,Q4,경기소비재,0.21673591776710588,0.0,-0.022704777901082718,-0.0022483360943788,-0.20000000000000007,0.0,-0.20000000000000007,0.10413962685792014,011210
24,현대모비스,2018,Q4,경기소비재,0.08640462942354761,0.0,0.051724137931034475,-0.10670720329449979,0.0,0.0,0.0,0.047248319966613245,012330
24,에스원,2018,Q4,경기소비재,0.04812257814149633,0.0,0.030303030303030276,0.15337622727181865,0.0,0.0,0.0,0.0012070118771123836,012750
24,한온시스템,2018,Q4,경기소비재,0.021458358135049007,0.0,-0.18738445439218654,0.08286638295779847,0.0,0.7590146439732182,0.0,0.041415698621213734,018880
24,대교,2018,Q4,경기소비재,-0.10171477356152701,0.0,0.07719298245614037,-0.16979515654309207,0.10538850374739428,0.1314158521568609,0.14105017283899124,0.006264398126471695,019680
24,한섬,2018,Q4,경기소비재,0.12556742012122202,0.0,0.1754382659645619,-0.13811512482659494,0.0,0.0,0.0,0.017406338330909637,020000
24,코웨이,2018,Q4,경기소비재,0.3848523906175775,0.0,0.009421311125346943,-0.014297286969812806,-0.031918289179699855,-0.4000687785434661,-0.07070660237388715,-0.17206384934555607,021240
24,롯데쇼핑,2018,Q4,경기소비재,-0.21466142980196493,0.0,-0.02151254656944457,-0.009919738591597227,0.10839042195137605,0.002268451919885006,0.05681214454305539,-0.023811371515613446,023530
24,삼성물산,2018,Q4,경기소비재,-0.011377361097779403,0.0,0.14375000000000004,-0.08156590643545869,-0.0002558853633570779,5.5712730306911595e-06,-0.15561812132070652,-0.04465644193814866,028260
24,세종공업,2018,Q4,경기소비재,0.22959789301876993,0.019848432490975787,-0.017409347402515207,0.028382400476264058,-0.1815606565037089,0.05966712828050258,-0.2044305679452869,0.06660563976621106,033530
24,강원랜드,2018,Q4,경기소비재,0.041071296090214274,0.0,-0.3817400342164018,-0.01862669624271296,0.0,0.0,0.0,0.02596855806185134,035250
24,한라홀딩스,2018,Q4,경기소비재,-0.019414900860753995,0.0,-0.03554698263984568,-0.06344752311721424,-0.04347826086956519,1.1528633339071725,-0.037203701356318786,0.030435582601728642,060980
24,S&T모티브,2018,Q4,경기소비재,0.3239516344518176,0.0,0.07547169811320753,0.04949701839349796,0.001612469766191893,18.224235294117648,0.0,0.09674205503875594,064960
24,현대백화점,2018,Q4,경기소비재,0.1433861109050291,0.0,0.12264150943396235,0.130147855260778,0.0,0.0,0.0,-0.07455743203715856,069960
24,금호타이어,2018,Q4,경기소비재,-0.14984386757044035,0.0,-0.040983606557377095,0.35932144929065224,-1.0,0.0,2.1802120141342756,0.02392803294769609,073240
24,현대리바트,2018,Q4,경기소비재,0.08521544023435842,0.0,0.2278481012658229,-0.027869088153997024,0.3733333333333333,0.0,0.0,-0.015751332449097565,079430
24,베이직하우스,2018,Q4,경기소비재,-0.32573761808712093,0.0,0.259350550609472,-0.16974865565477237,0.008649093904447902,0.0,0.006737443854634595,0.12002097741669004,084870
24,LF,2018,Q4,경기소비재,0.0563137746654243,0.0,0.15254237288135597,0.0565593959310553,0.09837592485700797,-0.003176881412423449,0.10775810858975876,-0.00648911126085782,093050
24,한세실업,2018,Q4,경기소비재,0.49599133564172077,0.0,0.07796797786123744,0.17352507184046262,0.07333842627960263,0.0,0.07810116929334021,0.07853281573833085,105630
