,Feature,Importance
0,F_자본금 변화율,0.2863526657979688
1,P_1인평균급여 변화율,0.21212271342989208
2,P_보유 주식 수 변화율,0.2048451824723307
3,P_기초 소유주식 지분율 변화율,0.1303650812353505
4,P_자기주식수 변화율,0.09441579313207409
5,P_기말 소유주식 지분율 변화율,0.07189856393238393
