,name,year,quarter,sector,Relative Return,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,기초 소유주식 지분율 변화율,자기주식수 변화율,기말 소유주식 지분율 변화율,Label,Code
32,경방,2016,Q4,경기소비재,-0.2813695647129345,-0.002896642268209515,0.013707348507147943,9.907472881385925,0.005911859548549003,0.0075252714321347725,0.011049723756906049,-0.02973383446205497,000050
32,한국타이어월드와이드,2016,Q4,경기소비재,-0.19368253315611283,0.010502963766408246,-0.034965034965035,-0.018528189414765195,-0.0035049878673494295,3.773332875045554e-07,0.0,0.012076016626146636,000240
32,기아차,2016,Q4,경기소비재,-0.15636195899343341,0.045549199962472864,-0.017341040462427793,0.006982857750595484,0.0,7.559092358344621e-05,0.0,-0.0629612035204867,000270
32,SK네트웍스,2016,Q4,경기소비재,-0.058738377608712575,0.0,0.04854368932038833,0.0,0.0015007503751873763,0.0,0.004245754245754352,-0.03833353004805193,001740
32,넥센타이어,2016,Q4,경기소비재,-0.12315621736663916,0.01625229317874699,0.0,0.09156085033528316,0.0,0.0,0.013776213072095533,-0.053861977203336395,002350
32,일신방직,2016,Q4,경기소비재,-0.3281529472554554,0.0,0.0324490419730048,-0.03688719228110249,-0.030723937495281906,0.016444122870486133,-0.04183141624730402,-0.021147975876196386,003200
32,쌍용차,2016,Q4,경기소비재,-0.021960996984554046,0.056534322665853676,0.07518796992481214,0.005190705179336064,0.0,0.0,0.0,-0.1325755947205061,003620
32,한솔홀딩스,2016,Q4,경기소비재,-0.10450812581784394,0.05133560468940623,0.22033898305084754,0.11843339471193914,-0.9067385444743935,0.0005790670037877366,-0.7949804087683999,-0.01567346860090981,004150
32,신세계,2016,Q4,경기소비재,-0.1250910976894108,0.010207344097216353,0.028301886792452935,-0.1001132324204963,0.0,0.00011398609369650536,0.0,0.1026015577107203,004170
32,세방전지,2016,Q4,경기소비재,-0.15849834835393145,0.06189126644455434,0.011262423221812368,0.027497920461414083,0.1116468445301615,0.0,0.11111111111111094,0.008039294315257912,004490
32,조광피혁,2016,Q4,경기소비재,-0.14332937753979935,0.0,0.08050671950973265,-0.027919494264940226,0.31634491634491635,0.0,0.31788931788931785,-0.08147125915029933,004700
32,현대차,2016,Q4,경기소비재,0.08123772202730022,0.077616223286608,-0.005847953216374324,-0.0006824163593623922,-0.011035207566999494,0.0007756155511631224,-0.0905870608314816,-0.08572477838403338,005380
32,에스엘,2016,Q4,경기소비재,0.15441191175498448,0.6397464778117472,0.08486491191398016,0.1080340695401758,0.0,0.0539652031494926,-0.007295639197479664,-0.05751161223983275,005850
32,동아타이어,2016,Q4,경기소비재,-0.08110160236504049,0.0,-0.10230325854823519,-0.12094188151451812,0.0,0.0,0.00805060379528455,-0.04396113074062374,007340
32,서연,2016,Q4,경기소비재,-0.13856747277789458,0.12405415227497096,0.42377797716350596,-0.0025100864660871913,-0.20000000000000007,0.02186400343127537,-0.17635386523356766,-0.06236598117187158,007860
32,호텔신라,2016,Q4,경기소비재,-0.2686594330801799,0.0,0.0741839762611276,-0.011260230286508688,-0.005714285714285672,2.3205194250681074,-0.02298850574712641,0.22734837605928437,008770
32,한샘,2016,Q4,경기소비재,0.07566731204512554,0.07105902521083607,-0.030691701545211836,-0.006459609379967368,-0.08228331818557388,0.0,-0.05036463081130371,-0.05524916880091872,009240
32,모토닉,2016,Q4,경기소비재,-0.16967993910914425,0.0032473009202795833,-0.053069451584102145,-0.05615026681871216,-0.2222222222222222,0.03650797814483564,-0.22241351041154278,-0.04627565718365297,009680
32,화신,2016,Q4,경기소비재,-0.17611509157120483,0.03893711299538505,0.07216494845360821,-0.005304143466943412,0.0008787346221441616,0.0,0.001229148375768041,-0.06997338016216384,010690
32,현대위아,2016,Q4,경기소비재,-0.17593734315199627,0.02964204720319552,0.056607624428993475,0.11858624496158598,0.3023255813953487,9.474272612730594e-05,0.33333333333333326,-0.054535421763642275,011210
32,현대모비스,2016,Q4,경기소비재,-0.1661729977465027,0.010625312268543796,-0.03883495145631066,0.052929400005887084,0.25,-0.04922924186751698,0.25,-0.01531751941282853,012330
32,에스원,2016,Q4,경기소비재,-0.163558521829094,0.0,-0.013761467889908285,-0.07704817155226595,0.0,0.0,0.0,0.06734778033609526,012750
32,한온시스템,2016,Q4,경기소비재,-0.24842980633691059,-0.010723557740895062,0.1535140892940987,0.041032541121746036,0.0,0.17833113676611512,0.0,-0.06295230864897312,018880
32,대교,2016,Q4,경기소비재,-0.1781660375548701,0.01807964485713298,0.00450421024494152,0.2292067844727541,-0.0736196544992449,0.006386744129688093,-0.07677221017829039,-0.022141904115905123,019680
32,한섬,2016,Q4,경기소비재,-0.41664844299369624,0.05686404200719375,-0.08941201878948224,-0.16091498782899438,0.0,0.0,0.0,0.10560895513605378,020000
32,코웨이,2016,Q4,경기소비재,-0.07569962901117441,0.04919399063427954,0.08359755198348329,-0.12641717006454722,0.0,0.07400171945691758,0.011297611362169224,0.07739202801712655,021240
