,name,year,quarter,sector,Relative Return,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,기초 소유주식 지분율 변화율,자기주식수 변화율,기말 소유주식 지분율 변화율,Label,Code
16,경방,2020,Q4,경기소비재,-0.15686657248467922,0.0,0.02217176539580623,-0.23235692529483953,-0.03862559552714806,0.3999999999999999,-0.02566290364925161,0.06024886078885398,000050
16,한국타이어월드와이드,2020,Q4,경기소비재,-0.08167199783449117,0.0,0.16129032258064524,0.28512572152769966,0.0,0.0,0.0,0.029795879984576185,000240
16,기아차,2020,Q4,경기소비재,0.15236614656416533,-0.041875452544098524,0.02515723270440251,0.020035794592605738,-0.1426165075800112,0.0,-0.1428571428571428,-0.02172985512528124,000270
16,SK네트웍스,2020,Q4,경기소비재,-0.06798717588179815,0.0,0.17010516525751118,0.0,0.001735250371839303,2.8827712133439256,0.0002474634991338487,0.006087080601119413,001740
16,넥센타이어,2020,Q4,경기소비재,0.13677275584131002,0.0,-0.1402439024390244,-0.9988425531450706,-0.015375429168532628,0.0,0.015009096422074153,0.10160645744803581,002350
16,일신방직,2020,Q4,경기소비재,-0.034575720229012646,0.0,1107.6869116881887,0.31353957997580073,-0.03722700802992773,0.1267896373056996,-0.03703703703703709,0.21508992819343847,003200
16,쌍용차,2020,Q4,경기소비재,-0.5133464233912897,0.0,-0.22972972972972971,0.061235819062010366,1.0601628259969647,0.0,1.0,0.0,003620
16,한솔홀딩스,2020,Q4,경기소비재,-0.17808016752973815,0.0,-0.07462686567164178,0.03497922558912703,0.07013241785188806,0.0,0.38817598533455544,0.190398597857055,004150
16,신세계,2020,Q4,경기소비재,-0.0076635358123541,0.0,-0.022058823529411797,0.0475422734870663,-0.25,0.0,-0.23609625668449197,0.06027357149324826,004170
16,세방전지,2020,Q4,경기소비재,1.1879800800840556,0.0,0.029492548678342168,0.09604040714805806,-0.2857142857142858,1.3392652460850551,-0.2848532855765258,0.00816851512669947,004490
16,조광피혁,2020,Q4,경기소비재,-0.06385352263544625,0.0,0.039160058883821236,-0.21439673611536747,0.0,0.0,0.0,-0.09600348042940367,004700
16,현대차,2020,Q4,경기소비재,0.03561235165266283,0.0,-0.08092485549132944,0.061385971195626166,-0.09090909090909083,0.10962578317316463,-0.08279220779220775,-0.032169108822205854,005380
16,에스엘,2020,Q4,경기소비재,0.33671568250057743,0.0,0.021775162117015023,0.37157681532123377,0.19639829269718767,0.22399568715212426,0.09245288013553576,0.08687638195224459,005850
16,동아타이어,2020,Q4,경기소비재,0.10176393435395803,0.0,-0.12833604556550038,0.0,-0.4,0.08624563608544822,-0.3883031629202308,0.15920995838127228,007340
16,서연,2020,Q4,경기소비재,-0.2351133651551313,0.0,0.15864641717488492,0.21153810106646787,0.0,0.0,-0.004559270516717451,0.7055306476695572,007860
16,호텔신라,2020,Q4,경기소비재,-0.1633270105320653,0.0,-0.1992337164750958,0.0907226881661678,0.005813953488372103,0.0,-0.011560693641618491,0.06189878842160485,008770
16,한샘,2020,Q4,경기소비재,-0.1357677855075407,0.0,0.08064516129032273,-0.0032997280229013493,-0.07143651529193695,0.06268904446117407,-0.07494252873563212,0.003610663544385131,009240
16,모토닉,2020,Q4,경기소비재,-0.14512187815180605,0.0,-0.00644825680318184,0.19125318581931783,0.0,0.014169925239268188,-0.044772447724477304,-0.050956530341021995,009680
16,화신,2020,Q4,경기소비재,0.6451454106563874,0.0,0.06730769230769229,0.08339625417141727,0.0,0.0,0.0,0.04587495535978926,010690
16,현대위아,2020,Q4,경기소비재,0.4962943685573553,0.0,0.1956989247311829,-0.11572735023430825,0.0,0.0,0.0,-0.026295454976553584,011210
16,현대모비스,2020,Q4,경기소비재,0.009740299682602094,0.0,-0.03144654088050314,-0.18582229297555242,-0.27032529949334716,0.3546684068498316,-0.2766756280708259,-0.10530640113816121,012330
16,에스원,2020,Q4,경기소비재,-0.21781960778675571,0.0,0.029535864978903037,-0.04932602212058157,0.0,0.0,0.0,-0.06664685107579475,012750
16,한온시스템,2020,Q4,경기소비재,0.026849860561077687,0.0,0.010969987652559077,0.03089897844580758,0.0,0.13120789930870713,0.0,-0.07809477567376012,018880
16,대교,2020,Q4,경기소비재,-0.1638698418390691,0.0,0.04651162790697683,-0.08554105810776091,-0.19004514192526756,0.16075115036402732,-0.15100671140939592,0.08078330512026359,019680
16,한섬,2020,Q4,경기소비재,0.02726953549916386,0.0,0.20689269522277387,-0.02165206158520061,0.0,0.0,0.0,0.2635090238796089,020000
16,코웨이,2020,Q4,경기소비재,-0.3526109524368455,0.0,-0.17449896881248128,0.3361222316826131,0.23824057450628344,-0.2132714909462543,0.10175438596491215,0.1860718889346368,021240
16,롯데쇼핑,2020,Q4,경기소비재,0.061126155070069105,0.0,0.03960129585659722,0.03766099092253494,-0.6878227143832645,0.0,-0.6938280726869703,-0.10704298935123396,023530
16,삼성물산,2020,Q4,경기소비재,-0.23250586837168655,0.0,-0.016759776536312887,0.2750526021942252,-0.0009093664746890884,-0.10623171817854493,0.01395631067961145,0.14734185513496112,028260
16,세종공업,2020,Q4,경기소비재,-0.22281601410479696,0.05264320011525392,-0.14752483801295901,0.38869992352491334,-0.12184638385348534,-0.03287205554575634,-0.06618429453075125,-0.08585542370093546,033530
16,강원랜드,2020,Q4,경기소비재,-0.04349093506854898,0.0,1.7514159235059883,-0.030400558614095186,0.0,0.0,0.0,-0.04015675051760344,035250
16,한라홀딩스,2020,Q4,경기소비재,-0.1309109459903539,0.0,-0.1711711711711712,0.0,0.7487328023171615,0.22350319334976665,0.7499999999999998,0.09049993920195319,060980
16,S&T모티브,2020,Q4,경기소비재,-0.060041063918283843,0.0,0.07499999999999996,-0.1190454462232905,0.0,0.08415594004148064,0.07578607901101853,-0.10500328498911604,064960
16,현대백화점,2020,Q4,경기소비재,0.0190289742250265,0.0,0.024590163934426146,0.0013926481795738521,0.0,0.2168162297140157,0.0,0.023507845474213328,069960
16,금호타이어,2020,Q4,경기소비재,-0.274627641255499,0.0,0.06194690265486735,-0.059225715550459856,0.0,0.0,0.0,0.3799190529628699,073240
16,현대리바트,2020,Q4,경기소비재,-0.1334741554676363,0.0,-0.00917431192660545,0.11688967538358752,0.03258145363408538,0.0,0.0,0.09741284745558716,079430
16,베이직하우스,2020,Q4,경기소비재,-0.34593810742317255,0.0,0.28873528205729015,0.024689758068468404,-0.43158443665440216,0.0,-0.41633901266928797,0.15848346641436978,084870
16,LF,2020,Q4,경기소비재,-0.16504967088761535,0.0,0.0738255033557047,-0.1332485358902762,-0.09569092902426257,0.19696927530810782,0.015308677301666851,0.1227630913078054,093050
16,한세실업,2020,Q4,경기소비재,-0.019967335463775854,0.0,0.06993032853571579,0.09733209660269426,0.16625405246094904,0.0,0.16934960787782294,0.2022770640390848,105630
