,name,year,quarter,sector,Relative Return,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,기초 소유주식 지분율 변화율,자기주식수 변화율,기말 소유주식 지분율 변화율,Label,Code
34,경방,2016,Q2,경기소비재,-0.03362986153695546,-0.00026809070208488883,0.0,0.0,0.0,0.0974173227621169,0.0,0.05179556550348005,000050
34,한국타이어월드와이드,2016,Q2,경기소비재,-0.19615148859336112,0.00873635376926818,0.0,0.0,0.0,0.0,0.0,0.07960487395138752,000240
34,기아차,2016,Q2,경기소비재,-0.1652028683202031,-0.015862822908029872,0.0,0.0,0.0,0.0,0.0,-0.08762965356279914,000270
34,SK네트웍스,2016,Q2,경기소비재,-0.03633542185878209,0.0,0.0,0.0,0.0,0.0,0.0,0.10632868286939529,001740
34,넥센타이어,2016,Q2,경기소비재,-0.07092765019682944,0.015258568366165681,0.0,0.0,0.0,0.0,0.0,0.0014462235565562281,002350
34,일신방직,2016,Q2,경기소비재,-0.17687116393707397,0.0,0.0,0.0,0.0,0.0,0.0,0.12247796958830226,003200
34,쌍용차,2016,Q2,경기소비재,-0.09437374569527021,0.04436033596362954,0.0,0.0,0.0,0.0,0.0,0.03183520841879381,003620
34,한솔홀딩스,2016,Q2,경기소비재,-0.1427248246727712,0.056478953062218284,0.0,0.0,0.0,0.0,0.0,-0.10595135441227563,004150
34,신세계,2016,Q2,경기소비재,-0.19409109127495283,0.005311490381191497,0.0,0.0,0.0,0.0,0.0,0.027715898034637036,004170
34,세방전지,2016,Q2,경기소비재,-0.14113277323642356,0.029291094510690785,0.0,0.0,0.0,0.0,0.0,-0.006007403880872824,004490
34,조광피혁,2016,Q2,경기소비재,0.22462035887204101,0.0,0.03752869546859694,0.0,0.0,0.0,0.0,-0.1192573210191688,004700
34,현대차,2016,Q2,경기소비재,-0.07099353155767482,0.10292886582671534,0.0,0.0,0.0,0.0,0.0,-0.013784868880418563,005380
