,name,year,quarter,sector,Relative Return,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,기초 소유주식 지분율 변화율,자기주식수 변화율,기말 소유주식 지분율 변화율,Label,Code
20,경방,2019,Q4,경기소비재,-0.10188173438043172,0.0,911.1063748079877,-0.05610447997585388,0.05695162129356657,1.2549287104288198,0.039822555877836674,0.31535207533686044,000050
20,한국타이어월드와이드,2019,Q4,경기소비재,-0.20232934492999802,0.0,-0.0064102564102563875,-0.03997908761440716,0.0,0.0,0.0,0.005318434420071766,000240
20,기아차,2019,Q4,경기소비재,-0.23837488290227263,-0.01197998394656441,0.03921568627450989,0.0208732946393686,0.0,0.0,0.00028074115665344124,0.04714539112427546,000270
20,SK네트웍스,2019,Q4,경기소비재,-0.052208096620772165,0.0,-0.019783586538461573,0.0,0.00248508946322068,0.0,0.001735250371839303,-0.04572624028690972,001740
20,넥센타이어,2019,Q4,경기소비재,-0.3556524336737552,0.0,0.10810810810810789,1336.2743963782696,0.024468573176326558,0.0,-0.015375429168532628,0.16311424658048296,002350
20,일신방직,2019,Q4,경기소비재,-0.2212099224369856,0.0,-0.9989394767864757,-0.009226062787964673,0.0011850681414180553,0.15751847231551674,-0.000197277569540244,0.17455914969201036,003200
20,쌍용차,2019,Q4,경기소비재,-0.24965893605324915,0.0,-0.9990414507772021,-0.007129946120462138,0.0001380071763732449,0.0,0.030081412998482326,-0.039222592443264995,003620
20,한솔홀딩스,2019,Q4,경기소비재,-0.20363961817776619,0.0,0.09836065573770503,-0.04499580922237256,-0.25,0.001091216279608176,-0.1974006866110839,0.13284518828451886,004150
20,신세계,2019,Q4,경기소비재,0.011487325837382184,0.0,0.030303030303030276,-0.07574246261888129,0.0,0.0,0.0,-0.012746459047267691,004170
20,세방전지,2019,Q4,경기소비재,-0.20356217084195452,0.0,0.05289480214557063,0.02313461360235114,0.09973487587370466,0.0,0.10000000000000009,0.04816776892968014,004490
20,조광피혁,2019,Q4,경기소비재,0.17964923513240655,0.0,0.04481118350785929,-0.0706189768142953,0.0,0.012301419935329738,0.0,-0.06832013439328294,004700
20,현대차,2019,Q4,경기소비재,-0.13813664420007102,0.0,0.04216867469879526,-0.03432715148415977,0.03116147308781847,0.2758575414437838,0.0,-0.0024205121985729355,005380
20,에스엘,2019,Q4,경기소비재,-0.2759377125916084,0.0,0.04706708255949121,-0.2823856744102937,-0.5399946207638515,0.24414700357582753,-0.4902918516319674,-0.10443128552890452,005850
20,동아타이어,2019,Q4,경기소비재,0.02806646941370841,0.0,0.21068833887452287,0.0,-0.03697318007662842,0.0,0.0,-0.17317180997702258,007340
20,서연,2019,Q4,경기소비재,-0.13214314346151854,0.0,0.29152594412035615,0.0919704630473801,0.0,0.0,0.0,0.41327997089321455,007860
20,호텔신라,2019,Q4,경기소비재,0.038472413327468785,0.0,0.14473684210526305,-0.0458985651684497,-0.017142857142857126,0.0,0.005813953488372103,0.06586129370179558,008770
20,한샘,2019,Q4,경기소비재,0.010532636845680649,0.0,-0.09140827599834289,0.03369572841411239,0.1881455042527338,0.0,0.1680555555555554,0.631371710877839,009240
20,모토닉,2019,Q4,경기소비재,-0.09938381401139176,0.0,0.09554056942036904,0.07531576228750403,0.0,0.007283920081347706,0.0,0.10117852161785218,009680
20,화신,2019,Q4,경기소비재,-0.3629334821447351,0.0,-0.028037383177570097,0.10973528140548483,-0.011523304516475208,0.0,0.11764705882352922,0.058283784775746916,010690
20,현대위아,2019,Q4,경기소비재,-0.354429581003045,0.0,-0.10807451509943533,0.08694794635491987,0.250306823760432,0.0,0.250306823760432,0.22093072799938646,011210
20,현대모비스,2019,Q4,경기소비재,-0.13118469348138515,0.0,0.042622950819672045,0.06884894635741268,-0.19999999999999996,-0.2926987982347121,-0.18276433543254889,-0.08361822634962748,012330
20,에스원,2019,Q4,경기소비재,0.02023962698636969,0.0,-0.004201680672268893,-0.03212946145484108,0.0,0.0,0.0,0.02374294389549142,012750
20,한온시스템,2019,Q4,경기소비재,-0.05565243367375522,0.0,0.15302121936213142,0.028211848523969074,0.0,0.05333646823941085,0.0,-0.06936926392993337,018880
20,대교,2019,Q4,경기소비재,-0.22981818513105015,0.0,0.12052117263843654,-0.08467445127319728,0.050143953934740804,0.08930546205211587,0.021247429746401814,0.002099846669612021,019680
20,한섬,2019,Q4,경기소비재,-0.25682909132998033,0.0,-0.06845593479776568,0.027835718742142967,0.0,0.0,0.0,0.5253183065640887,020000
20,코웨이,2019,Q4,경기소비재,-0.17509935606447777,0.0,0.07497165293032548,-0.21744725051630887,-0.39897491232802795,-0.02328707215409742,-0.1809609339919176,-0.02576641101249344,021240
20,롯데쇼핑,2019,Q4,경기소비재,-0.2864795013429281,0.0,0.08724203321530677,0.009514432898434455,0.2716972806001432,0.0,0.2917202351519148,0.17270026074828698,023530
20,삼성물산,2019,Q4,경기소비재,0.05977226669101811,0.0,-0.021857923497267784,0.06533718722429116,0.21966271364786816,3.7899605231928035e-08,0.44313091509211566,0.012432344247821608,028260
20,세종공업,2019,Q4,경기소비재,-0.2350383985860359,0.0,-0.006378065634844998,0.4746320179082908,0.1456199821587867,0.0,0.0537843393758175,0.5462881283232036,033530
20,강원랜드,2019,Q4,경기소비재,-0.18464211043801312,1.194578447502927,0.11962455138608874,0.019530048715505233,0.0,0.0,0.0,0.06394755048924328,035250
20,한라홀딩스,2019,Q4,경기소비재,-0.20022866297941375,0.0,0.3214285714285714,0.0,0.6536339025406082,0.0,0.6940105513602979,-0.05844269050335993,060980
20,S&T모티브,2019,Q4,경기소비재,-0.07890522229681907,0.0,0.05263157894736836,0.10608661530085461,0.9967802522135765,-0.38663436471121015,0.9967802522135765,-0.054531526435480926,064960
20,현대백화점,2019,Q4,경기소비재,-0.11216492702835382,0.0,0.025210084033613356,-0.0012256908565325686,0.0,0.27683953363186253,0.0,0.03970793338255807,069960
20,금호타이어,2019,Q4,경기소비재,-0.11743188229530907,0.0,-0.03418803418803418,-0.0502365013458268,0.0,0.0,0.0,-0.11378213043386226,073240
20,현대리바트,2019,Q4,경기소비재,-0.33155886642229326,0.0,0.12371134020618557,0.15987994667485927,0.9368932038834952,0.0,1.0000000000000004,1.1460030830213608,079430
20,베이직하우스,2019,Q4,경기소비재,-0.3979986160310569,0.0,0.1636106918545206,0.10111540345611392,0.006737443854634595,0.0,-0.005272764145203723,0.07292783291261803,084870
20,LF,2019,Q4,경기소비재,-0.3083489898790833,0.0,0.09558823529411775,-0.05764234234813437,0.0022573363431150906,0.0010130134046522077,-0.0005005005005007668,0.06553749597682654,093050
20,한세실업,2019,Q4,경기소비재,-0.3446181455405536,0.0,-0.008288346438211525,-0.008060135676638436,0.006227758007117501,0.0,-0.000353669319186678,0.15557246101179156,105630
20,영원무역,2019,Q4,경기소비재,-0.2170333537851926,0.0,0.1071428571428572,0.018313508827017655,0.0,0.0,-0.0003933910306844757,0.057069531959936526,111770
20,GKL,2019,Q4,경기소비재,-0.1690956803446493,0.0,0.10322587056765786,-0.31787331076671155,0.0,0.0,0.0,-0.060763834271872125,114090
20,한국타이어,2019,Q4,경기소비재,-0.3217294519455759,0.0,0.016260162601626105,0.013978461052406965,-0.029018870879335967,0.0,-0.02270813844714681,0.02173407717340775,161390
