Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,BS,유동자산,2020.03.31 현재,"629,260,651,070"
2020,Q1,BS,비유동자산,2020.03.31 현재,"2,315,531,974,257"
2020,Q1,BS,자산총계,2020.03.31 현재,"2,944,792,625,327"
2020,Q1,BS,유동부채,2020.03.31 현재,"555,770,758,744"
2020,Q1,BS,비유동부채,2020.03.31 현재,"605,462,242,264"
2020,Q1,BS,부채총계,2020.03.31 현재,"1,161,233,001,008"
2020,Q1,BS,자본금,2020.03.31 현재,"505,403,280,000"
2020,Q1,BS,이익잉여금,2020.03.31 현재,"509,717,512,026"
2020,Q1,BS,자본총계,2020.03.31 현재,"1,783,559,624,319"
2020,Q1,IS,매출액,2020.01.01 ~ 2020.03.31,206880141142
2020,Q1,IS,영업이익,2020.01.01 ~ 2020.03.31,26170696581
2020,Q1,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,59831255539
2020,Q1,IS,당기순이익,2020.01.01 ~ 2020.03.31,57919684891
2020,Q1,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,57919684891
2020,Q2,BS,유동자산,2020.06.30 현재,"492,226,192,805"
2020,Q2,BS,비유동자산,2020.06.30 현재,"2,322,152,861,786"
2020,Q2,BS,자산총계,2020.06.30 현재,"2,814,379,054,591"
2020,Q2,BS,유동부채,2020.06.30 현재,"411,335,981,640"
2020,Q2,BS,비유동부채,2020.06.30 현재,"641,450,632,581"
2020,Q2,BS,부채총계,2020.06.30 현재,"1,052,786,614,221"
2020,Q2,BS,자본금,2020.06.30 현재,"505,403,280,000"
2020,Q2,BS,이익잉여금,2020.06.30 현재,"496,331,143,552"
2020,Q2,BS,자본총계,2020.06.30 현재,"1,761,592,440,370"
2020,Q2,IS,매출액,2020.01.01 ~ 2020.06.30,255750190341
2020,Q2,IS,영업이익,2020.01.01 ~ 2020.06.30,69507942876
2020,Q2,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,46969680248
2020,Q2,IS,당기순이익,2020.01.01 ~ 2020.06.30,42273109241
2020,Q2,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,42273109241
2020,Q3,BS,유동자산,2020.09.30 현재,"546,272,481,495"
2020,Q3,BS,비유동자산,2020.09.30 현재,"2,336,409,330,899"
2020,Q3,BS,자산총계,2020.09.30 현재,"2,882,681,812,394"
2020,Q3,BS,유동부채,2020.09.30 현재,"207,796,583,221"
2020,Q3,BS,비유동부채,2020.09.30 현재,"950,808,353,628"
2020,Q3,BS,부채총계,2020.09.30 현재,"1,158,604,936,849"
2020,Q3,BS,자본금,2020.09.30 현재,"505,403,280,000"
2020,Q3,BS,이익잉여금,2020.09.30 현재,"456,984,628,280"
2020,Q3,BS,자본총계,2020.09.30 현재,"1,724,076,875,545"
2020,Q3,IS,매출액,2020.01.01 ~ 2020.09.30,234206742912
2020,Q3,IS,영업이익,2020.01.01 ~ 2020.09.30,43193627770
2020,Q3,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,32458465771
2020,Q3,IS,당기순이익,2020.01.01 ~ 2020.09.30,16060511263
2020,Q3,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,16060511263
2020,Q4,BS,유동자산,2020.12.31 현재,"575,199,511,017"
2020,Q4,BS,비유동자산,2020.12.31 현재,"2,348,727,124,991"
2020,Q4,BS,자산총계,2020.12.31 현재,"2,923,926,636,008"
2020,Q4,BS,유동부채,2020.12.31 현재,"283,516,442,187"
2020,Q4,BS,비유동부채,2020.12.31 현재,"969,126,943,666"
2020,Q4,BS,부채총계,2020.12.31 현재,"1,252,643,385,853"
2020,Q4,BS,자본금,2020.12.31 현재,"50,385,959,500"
2020,Q4,BS,이익잉여금,2020.12.31 현재,"1,142,695,735,143"
2020,Q4,BS,자본총계,2020.12.31 현재,"1,671,283,250,155"
2020,Q4,IS,매출액,2020.01.01 ~ 2020.12.31,295806705063
2020,Q4,IS,영업이익,2020.01.01 ~ 2020.12.31,57194401044
2020,Q4,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,16185569539
2020,Q4,IS,당기순이익,2020.01.01 ~ 2020.12.31,17939905836
2020,Q4,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,17939905836
