Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2023,Q1,BS,유동자산,2023.03.31 현재,"631,189,650,180"
2023,Q1,BS,비유동자산,2023.03.31 현재,"2,714,589,277,010"
2023,Q1,BS,자산총계,2023.03.31 현재,"3,345,778,927,190"
2023,Q1,BS,유동부채,2023.03.31 현재,"1,081,540,370,245"
2023,Q1,BS,비유동부채,2023.03.31 현재,"709,956,894,851"
2023,Q1,BS,부채총계,2023.03.31 현재,"1,791,497,265,096"
2023,Q1,BS,자본금,2023.03.31 현재,"50,385,959,500"
2023,Q1,BS,이익잉여금,2023.03.31 현재,"1,486,004,847,612"
2023,Q1,BS,자본총계,2023.03.31 현재,"1,554,281,662,094"
2023,Q1,IS,매출액,2023.01.01 ~ 2023.03.31,328863778474
2023,Q1,IS,영업이익,2023.01.01 ~ 2023.03.31,-5327799216
2023,Q1,IS,법인세차감전 순이익,2023.01.01 ~ 2023.03.31,32485410467
2023,Q1,IS,당기순이익,2023.01.01 ~ 2023.03.31,29723351843
2023,Q1,IS,당기순이익(손실),2023.01.01 ~ 2023.03.31,29723351843
2023,Q2,BS,유동자산,2023.06.30 현재,"563,570,710,677"
2023,Q2,BS,비유동자산,2023.06.30 현재,"2,701,765,863,048"
2023,Q2,BS,자산총계,2023.06.30 현재,"3,265,336,573,725"
2023,Q2,BS,유동부채,2023.06.30 현재,"987,713,776,681"
2023,Q2,BS,비유동부채,2023.06.30 현재,"772,524,342,844"
2023,Q2,BS,부채총계,2023.06.30 현재,"1,760,238,119,525"
2023,Q2,BS,자본금,2023.06.30 현재,"50,385,959,500"
2023,Q2,BS,이익잉여금,2023.06.30 현재,"1,452,267,783,349"
2023,Q2,BS,자본총계,2023.06.30 현재,"1,505,098,454,200"
2023,Q2,IS,매출액,2023.01.01 ~ 2023.06.30,362265353498
2023,Q2,IS,영업이익,2023.01.01 ~ 2023.06.30,16992853246
2023,Q2,IS,법인세차감전 순이익,2023.01.01 ~ 2023.06.30,2365123494
2023,Q2,IS,당기순이익,2023.01.01 ~ 2023.06.30,1457558907
2023,Q2,IS,당기순이익(손실),2023.01.01 ~ 2023.06.30,1457558907
2023,Q3,BS,유동자산,2023.09.30 현재,"749,558,852,098"
2023,Q3,BS,비유동자산,2023.09.30 현재,"2,646,078,803,777"
2023,Q3,BS,자산총계,2023.09.30 현재,"3,395,637,655,875"
2023,Q3,BS,유동부채,2023.09.30 현재,"944,671,174,968"
2023,Q3,BS,비유동부채,2023.09.30 현재,"772,099,311,644"
2023,Q3,BS,부채총계,2023.09.30 현재,"1,716,770,486,612"
2023,Q3,BS,자본금,2023.09.30 현재,"50,385,959,500"
2023,Q3,BS,이익잉여금,2023.09.30 현재,"1,640,513,966,344"
2023,Q3,BS,자본총계,2023.09.30 현재,"1,678,867,169,263"
2023,Q3,IS,매출액,2023.01.01 ~ 2023.09.30,331172537231
2023,Q3,IS,영업이익,2023.01.01 ~ 2023.09.30,32961938095
2023,Q3,IS,법인세차감전 순이익,2023.01.01 ~ 2023.09.30,295246470770
2023,Q3,IS,당기순이익,2023.01.01 ~ 2023.09.30,231472670512
2023,Q3,IS,당기순이익(손실),2023.01.01 ~ 2023.09.30,231472670512
2023,Q3,IS,총포괄손익,2023.01.01 ~ 2023.09.30,231073046913
2023,Q4,BS,유동자산,2023.12.31 현재,"689,512,662,152"
2023,Q4,BS,비유동자산,2023.12.31 현재,"2,524,463,814,591"
2023,Q4,BS,자산총계,2023.12.31 현재,"3,213,976,476,743"
2023,Q4,BS,유동부채,2023.12.31 현재,"930,013,410,185"
2023,Q4,BS,비유동부채,2023.12.31 현재,"722,104,242,508"
2023,Q4,BS,부채총계,2023.12.31 현재,"1,652,117,652,693"
2023,Q4,BS,자본금,2023.12.31 현재,"50,385,959,500"
2023,Q4,BS,이익잉여금,2023.12.31 현재,"1,522,101,974,883"
2023,Q4,BS,자본총계,2023.12.31 현재,"1,561,858,824,050"
2023,Q4,IS,매출액,2023.01.01 ~ 2023.12.31,431499477615
2023,Q4,IS,영업이익,2023.01.01 ~ 2023.12.31,74644660639
2023,Q4,IS,법인세차감전 순이익,2023.01.01 ~ 2023.12.31,-37984316079
2023,Q4,IS,당기순이익,2023.01.01 ~ 2023.12.31,-50251769977
2023,Q4,IS,당기순이익(손실),2023.01.01 ~ 2023.12.31,-50251769977
2023,Q4,IS,총포괄손익,2023.01.01 ~ 2023.12.31,-32292888729
