날짜,시가,고가,저가,종가,거래량,등락률
2015-03-26,12701,13362,12631,12986,245170,2.989927829328258
2015-03-27,13102,13243,12607,12727,84245,-1.9944555675342677
2015-03-30,12654,12937,12654,12727,57113,0.0
2015-03-31,12866,12866,12324,12443,99963,-2.2314763887797597
2015-04-01,12418,13031,12230,12963,170154,4.179056497629189
2015-04-02,12961,12961,12443,12586,137097,-2.9082774049217
2015-04-03,12253,12465,11593,11926,381689,-5.243921817892897
2015-04-06,11971,12018,11712,11831,158340,-0.7965789032366258
2015-04-07,11876,12018,11829,11972,111981,1.1917842954948863
2015-04-08,11901,11971,11310,11571,382683,-3.3494821249582354
2015-04-09,11452,12064,11452,11926,233054,3.068014864748077
2015-04-10,11852,11901,11664,11808,135345,-0.9894348482307562
2015-04-13,11805,11829,11358,11690,208429,-0.9993224932249323
2015-04-14,11593,11664,11170,11431,191958,-2.215568862275449
2015-04-15,11310,11641,11264,11408,137587,-0.2012072434607646
2015-04-16,11546,11994,11452,11808,249182,3.506311360448808
2015-04-17,11688,12206,11617,12020,242207,1.7953929539295395
2015-04-20,11759,12159,11759,11926,150584,-0.7820299500831946
2015-04-21,11971,12113,11901,12068,136545,1.1906758343115882
2015-04-22,12159,12772,11428,12091,407606,0.190586675505469
2015-04-23,12182,12301,11571,11808,159415,-2.34058390538417
2015-04-24,11781,11805,10956,11289,352719,-4.395325203252033
2015-04-27,11217,11688,11217,11667,165034,3.348392240233856
2015-04-28,11571,11688,11452,11501,111736,-1.422816490957401
2015-04-29,11428,11759,11405,11619,100047,1.025997739327015
2015-04-30,11546,11782,11500,11643,113565,0.20655822359927703
2015-05-04,11688,11852,11310,11384,132924,-2.2245125826676975
2015-05-06,11240,11334,10956,10983,95879,-3.5224877020379477
2015-05-07,10934,11052,10485,11007,141622,0.2185195301830101
2015-05-08,11027,11263,10934,11242,63571,2.1350049968202054
2015-05-11,11240,11946,11240,11902,196461,5.870841487279844
2015-05-12,11901,11901,11358,11360,141177,-4.553856494706772
2015-05-13,11476,11617,11381,11477,90529,1.0299295774647887
2015-05-14,11405,11617,11310,11549,110810,0.6273416398013418
2015-05-15,11522,11876,11522,11738,146595,1.6365053251363753
2015-05-18,11852,12631,11641,12609,470796,7.420344181291531
2015-05-19,12631,12961,12371,12538,257834,-0.5630898564517408
2015-05-20,12631,14374,12584,13529,904905,7.903971925346945
2015-05-21,13904,14846,13573,13811,711227,2.0844112646906643
2015-05-22,13879,13879,13197,13411,315539,-2.89624212584172
2015-05-26,13479,13668,13313,13529,166326,0.8798747296995004
2015-05-27,13243,13479,12513,13128,309364,-2.9640032522728954
2015-05-28,13102,13785,12937,13646,249542,3.945764777574649
2015-05-29,13549,14187,13549,13787,287377,1.0332698226586545
2015-06-01,14068,14068,13197,13787,156927,0.0
2015-06-02,13785,14516,13785,14235,514296,3.249437876260245
2015-06-03,14398,14492,13456,13481,294395,-5.296803652968037
2015-06-04,13668,13997,13573,13600,218774,0.8827238335435058
2015-06-05,13668,14021,13643,13787,161174,1.375
2015-06-08,13904,13974,13432,13835,192617,0.3481540581707405
2015-06-09,14045,14516,13904,14495,291558,4.770509577159379
2015-06-10,14634,14658,13785,13787,310370,-4.88444291134874
2015-06-11,13951,13997,13385,13387,342603,-2.9012838180895044
2015-06-12,13385,13737,13219,13576,243495,1.41181743482483
2015-06-15,13621,14280,13573,13717,223679,1.0385975250441957
2015-06-16,13737,13785,12913,13458,352750,-1.8881679667565794
2015-06-17,13691,14092,13573,13646,298107,1.396938623866845
2015-06-18,13737,13928,13291,13905,306680,1.8979920855928478
2015-06-19,14068,14492,13714,13717,328110,-1.3520316432937793
2015-06-22,13762,13904,13549,13717,167210,0.0
2015-06-23,13785,13928,13526,13764,173225,0.3426405190639353
2015-06-24,13928,14539,13809,14542,437135,5.652426620168556
2015-06-25,14539,17155,14280,16145,1377063,11.023243020217302
2015-06-26,16143,16944,15882,16026,616068,-0.7370703004026014
2015-06-29,15719,17155,15364,16309,537609,1.7658804442780482
2015-06-30,16307,16614,15600,15885,328212,-2.599791526151205
2015-07-01,16213,17627,16024,17087,712205,7.566887000314762
2015-07-02,17155,17297,16495,17040,378479,-0.27506291332592026
2015-07-03,17108,18546,17038,18124,542784,6.36150234741784
2015-07-06,18051,19182,17791,18101,458522,-0.12690355329949238
2015-07-07,18736,18995,14516,15414,817643,-14.844483730180652
2015-07-08,15364,15459,13928,14943,622575,-3.0556636823666796
2015-07-09,14469,14799,13737,14777,578284,-1.110888041223315
2015-07-10,15247,15505,14280,14589,458222,-1.2722474115178994
2015-07-13,14587,15129,14257,14943,193609,2.4264857084104463
2015-07-14,15317,15317,14752,15108,192702,1.1041959445894398
2015-07-15,15105,15364,14893,14943,155043,-1.0921366163621922
2015-07-16,14940,15082,14587,14729,168134,-1.4321086796493343
2015-07-17,14729,14988,14539,14659,154796,-0.47525290243736845
2015-07-20,14729,15082,14658,14943,140482,1.9373763558223616
2015-07-21,14963,15223,14257,14495,197053,-2.998059291976176
2015-07-22,14609,14870,14422,14707,136113,1.4625733011383235
2015-07-23,14870,15176,14469,15060,146554,2.400217583463657
2015-07-24,15034,15223,14704,14802,112794,-1.7131474103585658
2015-07-27,14609,14846,13785,13787,181345,-6.8571814619646
2015-07-28,13479,13928,12537,13764,408165,-0.16682381954014652
2015-07-29,14138,14233,12866,12868,199948,-6.5097355419936065
2015-07-30,12772,13291,12041,12138,416259,-5.672987255206714
2015-07-31,11971,12607,11617,12468,265631,2.718734552644587
2015-08-03,12395,12513,12113,12113,106559,-2.8472890599935834
2015-08-04,12136,12395,11712,12256,159442,1.180549822504747
2015-08-05,12418,13055,12253,12774,175486,4.226501305483029
2015-08-06,12913,13503,12843,13175,260881,3.1391889776107718
2015-08-07,12961,13102,12654,12938,115545,-1.7988614800759015
2015-08-10,12937,13621,12889,13151,202358,1.6463131859638276
2015-08-11,13362,13456,12561,12704,166455,-3.3989810660786253
2015-08-12,12513,12772,11546,12256,223415,-3.5264483627204033
2015-08-13,12136,12818,11994,12774,106202,4.226501305483029
2015-08-17,12818,12843,12488,12656,90280,-0.9237513699702521
2015-08-18,12561,12818,11971,12256,151191,-3.16055625790139
2015-08-19,11971,12064,11076,11477,209263,-6.35607049608355
2015-08-20,11216,11876,11216,11526,139121,0.42694083819813544
2015-08-21,10981,11193,10580,10795,222689,-6.342182890855458
2015-08-24,10368,11076,10368,10889,193069,0.8707735062528948
2015-08-25,11027,11334,10721,11242,181972,3.241803655064744
2015-08-26,11288,12395,11076,12397,225722,10.273972602739725
2015-08-27,12465,12561,11522,11713,415805,-5.51746390255707
2015-08-28,11876,11946,11500,11690,259438,-0.19636301545291557
2015-08-31,11688,11829,11593,11619,97655,-0.6073567151411463
2015-09-01,11522,11688,11122,11125,137198,-4.25165676908512
2015-09-02,10956,11452,10839,11101,261203,-0.21573033707865166
2015-09-03,11217,11310,10886,10936,147070,-1.4863525808485722
2015-09-04,10910,11004,10110,10181,262998,-6.903803950256035
2015-09-07,10061,10604,10038,10370,138223,1.8563991749337
2015-09-08,10368,10556,9660,9993,246969,-3.635486981677917
2015-09-09,10180,10439,10155,10418,151196,4.252977083958771
2015-09-10,10321,10604,10202,10605,142372,1.7949702438087924
2015-09-11,10580,10816,10439,10559,107916,-0.43375766148043376
2015-09-14,10627,10652,10227,10228,91712,-3.134766549862676
2015-09-15,10227,10697,10202,10652,167164,4.1454829878764174
2015-09-16,10721,10721,10556,10677,145177,0.23469770935035675
2015-09-17,10746,10886,10627,10724,104724,0.4401985576472792
2015-09-18,10886,11240,10839,11147,218418,3.944423722491608
2015-09-21,10981,11263,10956,11219,116392,0.6459136987530277
2015-09-22,11076,11263,11027,11219,85375,0.0
2015-09-23,11076,11217,10910,11077,78174,-1.265709956324093
2015-09-24,11146,11193,10863,11029,61450,-0.4333303240949715
2015-09-25,10934,11052,10580,10889,101622,-1.2693807235470125
2015-09-30,10462,10674,10415,10582,97775,-2.8193589861327943
2015-10-01,10604,11027,10604,10747,73086,1.5592515592515594
2015-10-02,10839,11052,10697,10747,47453,0.0
2015-10-05,11004,11122,10934,11077,88351,3.0706243602865912
2015-10-06,11076,11216,11004,11053,51132,-0.21666516204748576
2015-10-07,10933,10980,10462,10488,203736,-5.11173437075907
2015-10-08,10533,10652,10392,10559,91089,0.6769641495041953
2015-10-12,10510,10533,10321,10370,87145,-1.789942229377782
2015-10-13,10368,10533,10251,10277,61981,-0.896817743490839
2015-10-14,10227,10415,10180,10323,45893,0.4476014401089812
2015-10-15,10251,10462,10227,10299,65235,-0.23249055507120026
2015-10-16,10415,10697,10392,10629,87588,3.204194581998252
2015-10-19,10604,11052,10604,10795,120649,1.561764982594788
2015-10-20,10910,11310,10721,11313,183267,4.798517832329782
2015-10-21,11264,11381,11193,11195,102649,-1.0430478210907805
2015-10-22,11098,11263,10910,11007,89584,-1.6793211255024563
2015-10-23,11170,11782,11122,11571,245492,5.124011992368493
2015-10-26,11688,11805,11546,11596,152619,0.21605738484141387
2015-10-27,11640,11688,11358,11454,76260,-1.2245601931700587
2015-10-28,11522,11923,11476,11761,128874,2.680286362842675
2015-10-29,11876,11923,11617,11808,92052,0.39962588215287814
2015-10-30,11946,12113,11712,11855,197423,0.39803523035230354
2015-11-02,11901,11923,11358,11408,103364,-3.770560944749051
2015-11-03,11452,11522,11240,11384,82324,-0.21037868162692847
2015-11-04,11405,11522,11170,11408,105537,0.21082220660576245
2015-11-05,11476,12041,11405,12043,213696,5.566269284712482
2015-11-06,12443,12866,12418,12586,463543,4.508843311467242
2015-11-09,12537,13243,12230,12963,464310,2.995391705069124
2015-11-10,12961,12984,11923,12113,325874,-6.557124122502507
2015-11-11,12018,13904,12018,12492,739583,3.128869809295798
2015-11-12,12583,12843,12488,12704,174103,1.697086135126481
2015-11-13,12488,12584,12182,12374,136027,-2.5976070528967257
2015-11-16,12113,12513,12018,12280,136189,-0.7596573460481655
2015-11-17,12584,12584,12182,12280,146532,0.0
2015-11-18,12182,12301,11641,11831,194476,-3.6563517915309443
2015-11-19,11971,12206,11876,12091,138271,2.19761643140901
2015-11-20,12064,12064,11829,11996,93165,-0.7857083781324952
2015-11-23,11994,12465,11994,12421,169963,3.542847615871957
2015-11-24,12395,12465,12182,12374,83419,-0.37839143386200785
2015-11-25,12324,12395,11971,12068,117339,-2.472927105220624
2015-11-26,12018,12301,12018,12162,77024,0.778919456413656
2015-11-27,12206,12206,12018,12138,56472,-0.19733596447952642
2015-11-30,12064,12136,11852,12020,105613,-0.9721535673092767
2015-12-01,12136,12182,11946,12043,65032,0.1913477537437604
2015-12-02,12064,12301,11901,12185,83079,1.1791081956323175
2015-12-03,12182,12206,11876,12113,60380,-0.5908904390644234
2015-12-04,11994,12088,11688,11738,129086,-3.0958474366383224
2015-12-07,11782,11782,11310,11313,137745,-3.6207190322031013
2015-12-08,11310,11971,11004,11808,291484,4.375497215592681
2015-12-09,11735,11923,11735,11926,120311,0.9993224932249323
2015-12-10,11994,12041,11782,12043,131639,0.9810498071440551
2015-12-11,12064,12159,11712,11808,89097,-1.9513410279830607
2015-12-14,11546,11946,11546,11785,76574,-0.1947831978319783
2015-12-15,11782,12253,11782,12138,177126,2.9953330504879085
2015-12-16,12206,12654,12206,12609,212584,3.880375679683638
2015-12-17,12725,12913,12443,12656,159705,0.3727496232849552
2015-12-18,12561,13268,12537,13198,286262,4.282553729456384
2015-12-21,13126,13291,13079,13198,120265,0.0
2015-12-22,13197,13291,13031,13268,153480,0.5303833914229429
2015-12-23,13148,13408,13102,13387,203877,0.8968947844437745
2015-12-24,13385,13432,13313,13411,150178,0.17927840442220064
2015-12-28,13385,13432,12961,13268,330619,-1.0662888673476998
2015-12-29,12854,13680,12828,13476,211391,1.567681640036177
2015-12-30,13680,13680,13061,13139,129708,-2.5007420599584447
2016-01-04,13061,13112,12698,12727,146179,-3.135702869320344
2016-01-05,12595,13008,12518,12908,82856,1.4221733322856918
2016-01-06,13138,13397,12905,13295,186807,2.99814068794546
2016-01-07,13500,13834,13087,13320,171448,0.188040616773223
2016-01-08,13165,14067,13008,13889,320219,4.271771771771772
2016-01-11,14042,14532,13939,14043,319435,1.1087911296709627
2016-01-12,14171,14171,13370,13424,182938,-4.407890051983195
2016-01-13,13525,13680,13267,13552,140333,0.9535160905840285
2016-01-14,13268,13370,12906,13063,211153,-3.6083234946871308
2016-01-15,13112,13319,12804,13012,147674,-0.39041567786878967
2016-01-18,12958,13242,12828,13063,157902,0.3919458960959115
2016-01-19,14067,16521,13680,16160,3459568,23.708183418816507
2016-01-20,17035,20987,16855,20988,5720591,29.876237623762375
2016-01-21,22251,22302,18017,18019,6342780,-14.146178768820278
2016-01-22,17733,18611,16571,16780,4165801,-6.876075253898663
2016-01-25,17217,17243,16623,16806,1856063,0.15494636471990467
2016-01-26,16546,17346,16443,17038,2085386,1.3804593597524693
2016-01-27,17035,17165,16159,16315,1193455,-4.2434558046719095
2016-01-28,16598,17320,16494,16961,1722836,3.9595464296659513
2016-01-29,16830,16959,15926,16496,1142133,-2.741583633040505
2016-02-01,17010,17630,16881,17400,1720971,5.48011639185257
2016-02-02,17527,17552,16933,17296,897013,-0.5977011494252874
2016-02-03,17268,17500,16985,17245,492468,-0.2948658649398705
2016-02-04,17424,17424,16339,16728,597397,-2.997970426210496
2016-02-05,16830,17320,16598,16832,505165,0.6217120994739359
2016-02-11,16004,16546,15461,15515,627130,-7.824382129277567
2016-02-12,15255,16468,14688,16213,1644138,4.4988720592974545
2016-02-15,15978,15978,14713,15257,1464228,-5.896502806389934
2016-02-16,15384,15616,15075,15309,653380,0.34082716130300844
2016-02-17,15487,15616,14325,14404,785812,-5.911555294271344
2016-02-18,14765,15126,14635,14973,491968,3.950291585670647
2016-02-19,14868,15152,14661,15076,293680,0.687904895478528
2016-02-22,15075,15332,14816,15153,236651,0.5107455558503582
2016-02-23,15255,15306,14609,14637,340961,-3.405266283904177
2016-02-24,14584,14868,14377,14637,217892,0.0
2016-02-25,14765,14842,14429,14664,194700,0.18446402951424473
2016-02-26,14842,14842,14584,14715,135227,0.34779050736497547
2016-02-29,14893,14919,14507,14612,299404,-0.6999660210669385
2016-03-02,16598,16752,15280,15438,2089037,5.652888037229674
2016-03-03,15332,15359,14842,15231,699180,-1.340847260007773
2016-03-04,15178,15280,14868,14921,364445,-2.0353226971308516
2016-03-07,14919,15022,14454,14483,445621,-2.9354600898063135
2016-03-08,14507,14713,14352,14508,264443,0.17261617068286958
2016-03-09,14404,15100,14377,14741,535330,1.6060104769782189
2016-03-10,14919,15100,14738,15076,333481,2.27257309544807
2016-03-11,15152,15255,14738,14792,307678,-1.883788803396126
2016-03-14,14842,14919,14480,14483,230162,-2.088967009194159
2016-03-15,14507,14661,14454,14559,139346,0.5247531588759234
2016-03-16,14480,14765,14429,14559,148853,0.0
2016-03-17,14584,14635,14454,14508,233455,-0.35029878425716054
2016-03-18,14532,14946,14429,14766,293633,1.7783291976840365
2016-03-21,14893,14919,14558,14612,186821,-1.04293647568739
2016-03-22,14661,14893,14609,14664,226586,0.3558718861209964
2016-03-23,14661,14919,14661,14741,184978,0.5250954719039825
2016-03-24,14765,14791,14403,14534,228808,-1.4042466589783598
2016-03-25,14532,15667,14480,15206,985558,4.623641117379937
2016-03-28,15332,15359,14791,14844,344131,-2.3806392213599894
2016-03-29,15022,15152,14609,14688,409314,-1.0509296685529508
2016-03-30,14688,14765,14507,14585,261006,-0.7012527233115468
2016-03-31,14688,14842,14609,14766,286343,1.241001028453891
2016-04-01,14765,15874,14713,15851,1299701,7.347961533252066
2016-04-04,16184,16417,15874,16160,875924,1.9494038231026432
2016-04-05,16081,16133,15616,16109,499084,-0.3155940594059406
2016-04-06,16313,16365,15848,15954,468240,-0.9621950462474392
2016-04-07,15926,15952,15564,15748,337950,-1.2912122351761315
2016-04-08,15744,16443,15694,16134,801569,2.4511049022098046
2016-04-11,15848,15952,15230,15283,553793,-5.274575430767324
2016-04-12,15255,15461,15048,15411,206050,0.8375318981875286
2016-04-14,15306,15332,14765,15076,410635,-2.1737719810524947
2016-04-15,15048,15487,14919,15283,221906,1.3730432475457681
2016-04-18,15332,15461,15048,15231,168162,-0.34024733363868354
2016-04-19,15410,15410,14997,15128,223626,-0.6762523800144442
2016-04-20,15203,15306,14997,15025,192277,-0.6808566895822316
2016-04-21,15075,15126,14868,15128,169235,0.6855241264559068
2016-04-22,15126,15513,14971,15231,218623,0.6808566895822316
2016-04-25,15126,15230,14893,14973,258135,-1.69391372857987
2016-04-26,14997,15359,14971,15153,225759,1.2021638950110198
2016-04-27,15230,15255,14661,14818,354627,-2.210783343232363
2016-04-28,14765,14971,14661,14741,206733,-0.5196382777702794
2016-04-29,14765,14765,14404,14688,230419,-0.35954141510073945
2016-05-02,14507,14661,14299,14354,203696,-2.2739651416122006
2016-05-03,14404,14584,14404,14559,151556,1.428173331475547
2016-05-04,14532,14609,14429,14483,140792,-0.522013874579298
2016-05-09,14404,14661,14352,14483,134988,0.0
2016-05-10,14480,14893,14454,14844,197152,2.4925775046606367
2016-05-11,14946,14946,14609,14688,119850,-1.0509296685529508
2016-05-12,14661,15230,14661,14998,196733,2.110566448801743
2016-05-13,15048,15203,15048,15128,182232,0.8667822376316843
2016-05-16,15152,15435,15126,15206,216369,0.5156002115282919
2016-05-17,15203,15280,14893,15128,161166,-0.5129554123372353
2016-05-18,14971,15332,14868,15206,253909,0.5156002115282919
2016-05-19,15230,15359,15022,15153,225741,-0.3485466263317112
2016-05-20,15203,16184,15075,16134,1244385,6.473965551375965
2016-05-23,16365,16598,16159,16213,686550,0.4896491880500806
2016-05-24,16313,16752,16184,16341,586132,0.7894899154999074
2016-05-25,16494,16521,15564,15799,530770,-3.3168104767150113
2016-05-26,15797,16133,15771,16032,220390,1.47477688461295
2016-05-27,16133,16391,15797,15876,274229,-0.9730538922155689
2016-05-30,15771,16210,15513,16109,290508,1.4676240866717059
2016-05-31,16210,17113,16133,16573,854080,2.8803774287665282
2016-06-01,16778,16804,16521,16701,334902,0.7723405539129911
2016-06-02,16830,17165,16649,17012,491150,1.8621639422789056
2016-06-03,17191,17267,16830,16987,340116,-0.14695509052433578
2016-06-07,17140,17372,16959,17322,390170,1.9720963089421322
2016-06-08,17372,18198,17217,18097,905534,4.474079205634453
2016-06-09,18636,19153,17578,18458,1688142,1.9948057689119743
2016-06-10,18636,19412,18250,19128,1033543,3.6298623902914726
2016-06-13,18895,18997,18069,18536,847267,-3.094939355918026
2016-06-14,18534,18817,17630,18070,742589,-2.5140267587397496
2016-06-15,17967,18301,17527,17993,359722,-0.42612064194798005
2016-06-16,17914,18224,16881,17167,547544,-4.590674151058745
2016-06-17,17397,17708,17140,17374,324885,1.2058018290906973
2016-06-20,17527,17708,17294,17374,206827,0.0
2016-06-21,17372,17785,17346,17555,211909,1.0417865776447566
2016-06-22,17500,17578,17035,17038,288610,-2.945029906009684
2016-06-23,16985,17113,16391,16987,267545,-0.2993309073834957
2016-06-24,17165,17243,15487,15954,620897,-6.081120857126038
2016-06-27,15178,16288,15126,16160,387849,1.2912122351761315
2016-06-28,16004,17967,15926,17864,898824,10.544554455445544
2016-06-29,17889,18043,17552,17709,513968,-0.8676668159426779
2016-06-30,17889,18740,17578,17683,1199737,-0.14681800214580157
2016-07-01,17811,18121,17474,17503,287119,-1.0179268223717695
2016-07-04,17759,17759,17397,17451,164569,-0.2970919270982117
2016-07-05,17424,17474,17062,17245,162781,-1.180448111856054
2016-07-06,17113,17889,17113,17658,334536,2.394897071614961
2016-07-07,17708,17889,17552,17761,231318,0.5833050175557821
2016-07-08,17785,18250,17449,17709,381472,-0.2927763076403356
2016-07-11,17811,18147,17630,17709,191252,0.0
2016-07-12,17785,17785,17578,17606,157705,-0.5816251623468294
2016-07-13,17682,17889,17397,17451,228966,-0.8803816880608883
2016-07-14,17474,17474,16752,16935,281714,-2.9568506102802132
2016-07-15,16959,16959,16365,16367,358756,-3.3540005904930617
2016-07-18,16391,16675,16339,16496,119679,0.7881713203397079
2016-07-19,16521,16623,16210,16289,154414,-1.2548496605237633
2016-07-20,16288,16855,16288,16547,136955,1.5838909693658296
2016-07-21,16701,16752,16339,16367,142138,-1.08781047924095
2016-07-22,16494,16494,16288,16289,106078,-0.47656870532168394
2016-07-25,16365,16571,16288,16341,134216,0.3192338387869114
2016-07-26,16339,16443,15978,16187,185583,-0.9424147848968851
2016-07-27,16262,16262,15900,16005,159002,-1.1243590535615
2016-07-28,15952,16107,15952,16032,96894,0.16869728209934395
2016-07-29,16055,16159,15461,15748,274721,-1.7714570858283434
2016-08-01,15616,15744,15230,15257,179036,-3.1178562357124715
2016-08-02,15203,15719,15203,15541,116343,1.861440650193354
2016-08-03,15410,15590,15075,15128,170641,-2.6574866482208352
2016-08-04,15306,15306,14816,15076,188843,-0.3437334743521946
2016-08-05,15022,15230,14713,14766,177597,-2.056248341735208
2016-08-08,14713,14765,14222,14508,378853,-1.7472572125152377
2016-08-09,14584,15177,14532,15153,220322,4.445822994210092
2016-08-10,15230,15461,14971,15283,200600,0.8579159242394244
2016-08-11,15152,15487,15126,15334,100919,0.33370411568409347
2016-08-12,15332,15435,15100,15257,97279,-0.5021520803443328
2016-08-16,15359,15359,14971,15025,82193,-1.5206134888903453
2016-08-17,14971,15152,14791,14844,88869,-1.2046589018302827
2016-08-18,14868,15075,14842,14947,99874,0.6938830503907303
2016-08-19,14971,15203,14842,15076,121700,0.86304944135947
2016-08-22,15075,15100,14584,14612,131954,-3.0777394534359246
2016-08-23,14558,14946,14507,14741,68221,0.8828360251847797
2016-08-24,14688,14765,14584,14612,61826,-0.87511023675463
2016-08-25,14558,14738,14480,14508,68118,-0.7117437722419928
2016-08-26,14507,14635,14404,14612,60624,0.7168458781362007
2016-08-29,14609,14609,14404,14457,93291,-1.0607719682452779
2016-08-30,14507,14609,14299,14354,90271,-0.7124576329805631
2016-08-31,14507,14584,14222,14354,95804,0.0
2016-09-01,14352,14688,14299,14612,95848,1.7974083879058103
2016-09-02,14688,14688,14429,14585,67383,-0.1847796331782097
2016-09-05,14609,14635,14404,14457,104811,-0.8776139869729175
2016-09-06,14480,14635,14454,14457,57241,0.0
2016-09-07,14584,14584,14352,14404,83325,-0.3666044130870858
2016-09-08,14299,15694,14248,14612,447589,1.444043321299639
2016-09-09,14635,14688,14429,14612,83915,0.0
2016-09-12,14248,14609,14248,14379,99156,-1.5945797974267726
2016-09-13,14404,14558,14377,14404,85891,0.17386466374574033
2016-09-19,14352,15048,14325,14688,233811,1.9716745348514302
2016-09-20,14584,14893,14507,14869,140461,1.232298474945534
2016-09-21,14893,14971,14661,14792,119709,-0.517855941892528
2016-09-22,14893,14945,14791,14896,82038,0.7030827474310438
2016-09-23,14791,15332,14791,15128,220702,1.5574650912996777
2016-09-26,15280,15667,15178,15464,265492,2.22104706504495
2016-09-27,15487,15978,15461,15851,316831,2.5025866528711846
2016-09-28,16055,16237,15822,15954,188818,0.6498012743675478
2016-09-29,16055,16055,15642,15748,171327,-1.2912122351761315
2016-09-30,15306,15332,14816,14947,449014,-5.086360172720346
2016-10-04,14738,14946,14352,14559,247959,-2.595838629825383
2016-10-05,14532,14713,14429,14559,170473,0.0
2016-10-06,14558,14609,14325,14457,179016,-0.7005975685143211
2016-10-07,14352,14454,13939,13992,207917,-3.216434945009338
2016-10-10,13886,14454,13834,14276,94997,2.029731275014294
2016-10-11,14429,14584,14273,14404,102617,0.8966096945923229
2016-10-12,14403,14765,14352,14715,105279,2.159122465981672
2016-10-13,14609,14688,14196,14302,133961,-2.8066598708800545
2016-10-14,14325,14507,14248,14250,84761,-0.36358551251573207
2016-10-17,14273,14299,13990,14070,100988,-1.263157894736842
2016-10-18,13990,14325,13990,14122,66250,0.3695806680881308
2016-10-19,14144,14558,14119,14302,68233,1.274606996176179
2016-10-20,14248,14429,13861,13992,187088,-2.16752901692071
2016-10-21,14067,14273,13834,14276,127743,2.029731275014294
2016-10-24,14273,14273,13939,13992,85544,-1.9893527598767162
2016-10-25,13912,13990,13189,13476,183843,-3.687821612349914
2016-10-26,13345,13525,13292,13424,85421,-0.385871178391214
2016-10-27,13473,14042,13473,13761,94886,2.510429082240763
2016-10-28,13551,13784,13422,13476,80477,-2.0710704163941576
