접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160530000831,Y,00107987,남해화학,346,"28,786,612,000","83,198,000",-,2015-12-31,2015,Q4
20160530000831,Y,00107987,남해화학,11,"330,912,000","30,083,000",-,2015-12-31,2015,Q4
20160530000831,Y,00107987,남해화학,8,"690,931,000","86,366,000",-,2015-12-31,2015,Q4
20160530000831,Y,00107987,남해화학,-,-,-,-,2015-12-31,2015,Q4
20160530000831,Y,00107987,남해화학,46,"3,562,242,000","77,440,000",-,2015-12-31,2015,Q4
20160530000831,Y,00107987,남해화학,2,"71,188,000","35,594,000",-,2015-12-31,2015,Q4
20170331005005,Y,00107987,남해화학,368,"31,226,000,000","84,000,000",-,2016-12-31,2016,Q4
20170331005005,Y,00107987,남해화학,14,"356,000,000","25,000,000",-,2016-12-31,2016,Q4
20170331005005,Y,00107987,남해화학,9,"863,000,000","96,000,000",-,2016-12-31,2016,Q4
20170331005005,Y,00107987,남해화학,-,-,-,-,2016-12-31,2016,Q4
20170331005005,Y,00107987,남해화학,35,"2,666,000,000","76,000,000",-,2016-12-31,2016,Q4
20170331005005,Y,00107987,남해화학,1,"25,000,000","25,000,000",-,2016-12-31,2016,Q4
20180402004809,Y,00107987,남해화학,369,"34,242,267,000","92,797,000",-,2017-12-31,2017,Q4
20180402004809,Y,00107987,남해화학,14,"419,572,000","29,969,000",-,2017-12-31,2017,Q4
20180402004809,Y,00107987,남해화학,9,"963,486,000","107,054,000",-,2017-12-31,2017,Q4
20180402004809,Y,00107987,남해화학,-,-,-,-,2017-12-31,2017,Q4
20180402004809,Y,00107987,남해화학,40,"3,114,159,000","77,854,000",-,2017-12-31,2017,Q4
20180402004809,Y,00107987,남해화학,6,"81,577,000","13,596,000",-,2017-12-31,2017,Q4
20190401004960,Y,00107987,남해화학,380,"37,035,591,000","97,462,000",-,2018-12-31,2018,Q4
20190401004960,Y,00107987,남해화학,15,"559,593,000","37,306,000",-,2018-12-31,2018,Q4
20190401004960,Y,00107987,남해화학,9,"1,027,773,000","114,197,000",-,2018-12-31,2018,Q4
20190401004960,Y,00107987,남해화학,-,-,-,-,2018-12-31,2018,Q4
20190401004960,Y,00107987,남해화학,74,"4,205,487,000","56,831,000",-,2018-12-31,2018,Q4
20190401004960,Y,00107987,남해화학,6,"219,552,000","36,592,000",-,2018-12-31,2018,Q4
20200330000605,Y,00107987,남해화학,388,"36,727,382,000","94,658,000",-,2019-12-31,2019,Q4
20200330000605,Y,00107987,남해화학,17,"595,140,000","35,008,000",-,2019-12-31,2019,Q4
20200330000605,Y,00107987,남해화학,11,"1,046,494,000","95,136,000",-,2019-12-31,2019,Q4
20200330000605,Y,00107987,남해화학,-,-,-,-,2019-12-31,2019,Q4
20200330000605,Y,00107987,남해화학,7,"4,066,379,000","55,704,000",-,2019-12-31,2019,Q4
20200330000605,Y,00107987,남해화학,5,"268,063,000","53,613,000",-,2019-12-31,2019,Q4
20210316000430,Y,00107987,남해화학,370,"38,941,823,000","105,248,000",-,2020-12-31,2020,Q4
20210316000430,Y,00107987,남해화학,11,"550,475,000","50,043,000",-,2020-12-31,2020,Q4
20210316000430,Y,00107987,남해화학,9,"1,031,286,000","114,587,000",-,2020-12-31,2020,Q4
20210316000430,Y,00107987,남해화학,-,-,-,-,2020-12-31,2020,Q4
20210316000430,Y,00107987,남해화학,94,"5,911,289,000","62,886,000",-,2020-12-31,2020,Q4
20210316000430,Y,00107987,남해화학,9,"320,061,000","35,562,000",-,2020-12-31,2020,Q4
20220317000080,Y,00107987,남해화학,373,"33,374,345,000","89,475,000",-,2021-12-31,2021,Q4
20220317000080,Y,00107987,남해화학,13,"666,678,000","51,283,000",-,2021-12-31,2021,Q4
20220317000080,Y,00107987,남해화학,9,"952,676,000","105,853,000",-,2021-12-31,2021,Q4
20220317000080,Y,00107987,남해화학,-,-,-,-,2021-12-31,2021,Q4
20220317000080,Y,00107987,남해화학,90,"8,708,431,000","96,760,000",-,2021-12-31,2021,Q4
20220317000080,Y,00107987,남해화학,8,"393,446,000","49,181,000",-,2021-12-31,2021,Q4
20230316001430,Y,00107987,남해화학,374,"40,866,000,000","109,000,000",-,2022-12-31,2022,Q4
20230316001430,Y,00107987,남해화학,20,"1,091,000,000","55,000,000",-,2022-12-31,2022,Q4
20230316001430,Y,00107987,남해화학,8,"989,000,000","124,000,000",-,2022-12-31,2022,Q4
20230316001430,Y,00107987,남해화학,-,-,-,-,2022-12-31,2022,Q4
20230316001430,Y,00107987,남해화학,100,"10,795,000,000","108,000,000",-,2022-12-31,2022,Q4
20230316001430,Y,00107987,남해화학,10,"399,000,000","40,000,000",-,2022-12-31,2022,Q4
20240314001607,Y,00107987,남해화학,390,"34,533,388,000","88,547,000",-,2023-12-31,2023,Q4
20240314001607,Y,00107987,남해화학,27,"1,208,159,000","44,747,000",-,2023-12-31,2023,Q4
20240314001607,Y,00107987,남해화학,9,"1,053,810,000","117,090,000",-,2023-12-31,2023,Q4
20240314001607,Y,00107987,남해화학,1,"54,928,000","54,928,000",-,2023-12-31,2023,Q4
20240314001607,Y,00107987,남해화학,122,"11,531,603,000","94,521,000",-,2023-12-31,2023,Q4
20240314001607,Y,00107987,남해화학,13,"549,721,000","42,286,000",-,2023-12-31,2023,Q4
20250320001346,Y,00107987,남해화학,460,"40,592,490,000","88,244,000",-,2024-12-31,2024,Q4
20250320001346,Y,00107987,남해화학,35,"1,514,613,000","43,274,000",-,2024-12-31,2024,Q4
20250320001346,Y,00107987,남해화학,8,"881,688,000","110,211,000",-,2024-12-31,2024,Q4
20250320001346,Y,00107987,남해화학,1,"66,371,000","66,371,000",-,2024-12-31,2024,Q4
20250320001346,Y,00107987,남해화학,110,"10,279,239,000","93,447,000",-,2024-12-31,2024,Q4
20250320001346,Y,00107987,남해화학,15,"741,432,000","49,428,000",-,2024-12-31,2024,Q4
