접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003612,Y,00117577,오리온홀딩스,400,"20,850,000,000","54,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,22,"350,000,000","17,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,22,"489,000,000","22,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,32,"646,000,000","18,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,143,"4,854,000,000","35,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,765,"40,797,000,000","52,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,7,"286,000,000","36,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,337,"11,649,000,000","38,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,328,"8,170,000,000","28,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,4,"301,000,000","60,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,3,"151,000,000","25,000,000",-,2015-12-31,2015,Q4
20160330003612,Y,00117577,오리온홀딩스,24,"508,000,000","23,000,000",-,2015-12-31,2015,Q4
20170413001897,Y,00117577,오리온홀딩스,423,"24,051,000,000","60,000,000",-,2016-12-31,2016,Q4
20170413001897,Y,00117577,오리온홀딩스,148,"5,501,000,000","40,000,000",-,2016-12-31,2016,Q4
20170413001897,Y,00117577,오리온홀딩스,702,"36,407,000,000","49,000,000",-,2016-12-31,2016,Q4
20170413001897,Y,00117577,오리온홀딩스,25,"631,000,000","22,000,000",-,2016-12-31,2016,Q4
20170413001897,Y,00117577,오리온홀딩스,355,"14,113,000,000","40,000,000",-,2016-12-31,2016,Q4
20170413001897,Y,00117577,오리온홀딩스,323,"9,882,000,000","30,000,000",-,2016-12-31,2016,Q4
20180402002107,Y,00117577,오리온홀딩스,416,"14,878,000,000","36,000,000",-,2017-12-31,2017,Q4
20180402002107,Y,00117577,오리온홀딩스,140,"5,195,000,000","37,000,000",-,2017-12-31,2017,Q4
20180402002107,Y,00117577,오리온홀딩스,668,"13,641,000,000","20,000,000",-,2017-12-31,2017,Q4
20180402002107,Y,00117577,오리온홀딩스,25,"221,000,000","9,000,000",-,2017-12-31,2017,Q4
20180402002107,Y,00117577,오리온홀딩스,353,"5,932,000,000","17,000,000",-,2017-12-31,2017,Q4
20180402002107,Y,00117577,오리온홀딩스,319,"4,031,000,000","13,000,000",-,2017-12-31,2017,Q4
20190401000545,Y,00117577,오리온홀딩스,6,"1,911,000,000","318,000,000",-,2018-12-31,2018,Q4
20190401000545,Y,00117577,오리온홀딩스,1,"904,000,000","904,000,000",-,2018-12-31,2018,Q4
20200330003139,Y,00117577,오리온홀딩스,5,"1,690,000,000","338,000,000",-,2019-12-31,2019,Q4
20200330003139,Y,00117577,오리온홀딩스,1,"997,000,000","997,000,000",-,2019-12-31,2019,Q4
20210310001206,Y,00117577,오리온홀딩스,8,"2,083,000,000","260,000,000",-,2020-12-31,2020,Q4
20210310001206,Y,00117577,오리온홀딩스,2,"1,155,000,000","577,000,000",-,2020-12-31,2020,Q4
20220316001417,Y,00117577,오리온홀딩스,9,"2,056,000,000","228,000,000",-,2021-12-31,2021,Q4
20220316001417,Y,00117577,오리온홀딩스,3,"1,158,000,000","386,000,000",-,2021-12-31,2021,Q4
20230315001148,Y,00117577,오리온홀딩스,6,"2,144,000,000","343,000,000",-,2022-12-31,2022,Q4
20230315001148,Y,00117577,오리온홀딩스,2,"1,236,000,000","486,000,000",-,2022-12-31,2022,Q4
20240313000499,Y,00117577,오리온홀딩스,7,"2,587,000,000","360,000,000",-,2023-12-31,2023,Q4
20240313000499,Y,00117577,오리온홀딩스,1,"1,238,000,000","1,157,000,000",-,2023-12-31,2023,Q4
20250318000980,Y,00117577,오리온홀딩스,7,"2,579,000,000","368,000,000",-,2024-12-31,2024,Q4
20250318000980,Y,00117577,오리온홀딩스,1,"1,235,000,000","1,235,000,000",-,2024-12-31,2024,Q4
